match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10389906,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,True,9.0,9.0,2.0,2.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,13.0,7.2,0.0,0.0,0.0001006,0,0.1113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Mikkel Desler,mikkel-desler,M. Desler,D,3,187,109,M,226958,EUR,793152000,D,3,3,False,,81.0,74.0,2.0,1.0,23.0,24.0,53.0,63.0,1.0,3.0,2.0,9.0,,,,,90.0,110.0,7.4,0.0314,0.0,0.414891,1,,6.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,15.0,3.0,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,,104.0,97.0,8.0,4.0,54.0,55.0,43.0,49.0,4.0,5.0,2.0,7.0,,,,,90.0,114.0,7.1,0.0,0.0,0.0218188,0,,,,3.0,,1.0,,,,,,1.0,9.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
10389906,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,,108.0,95.0,9.0,9.0,55.0,62.0,40.0,46.0,10.0,14.0,3.0,4.0,,,,,90.0,121.0,8.2,0.0898,0.2452,0.0686344,1,,,,4.0,1.0,,,,,,,,13.0,,2.0,1.0,2.0,,,1.0,3.0,3.0,2.0,,,,,,,,
10389906,home,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,26,26,False,,54.0,51.0,1.0,1.0,16.0,16.0,35.0,41.0,,7.0,2.0,7.0,,,,,90.0,80.0,7.2,0.1008,0.0,0.0342314,1,,3.0,,8.0,2.0,2.0,1.0,,,1.0,,,8.0,2.0,4.0,3.0,,,,,,3.0,2.0,1.0,1.0,,,,,,
10389906,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,,98.0,88.0,10.0,8.0,27.0,28.0,61.0,71.0,,9.0,,4.0,,,,,90.0,114.0,7.6,0.0,0.0,0.0510886,0,,1.0,,3.0,1.0,,,,,3.0,,,12.0,,1.0,5.0,,,,,,4.0,3.0,1.0,,,,,,,
10389906,home,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,13,13,False,,50.0,44.0,5.0,2.0,17.0,19.0,29.0,35.0,1.0,2.0,,5.0,,,,,69.0,63.0,7.2,0.1082,0.1878,0.145882,2,,4.0,2.0,2.0,,,,,,1.0,,,10.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,
10389906,home,Toulouse,Ado Onaiwu,ado-onaiwu,A. Onaiwu,M,45,180,644,M,489180,EUR,815788800,M,7,7,False,,32.0,28.0,,,9.0,9.0,19.0,26.0,1.0,1.0,,2.0,,,,,61.0,44.0,6.5,0.0279,0.2992,0.0356088,1,,3.0,,4.0,,2.0,,,,,,2.0,12.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,
10389906,home,Toulouse,Denis Genreau,denis-genreau,D. Genreau,M,10,170,131,M,862773,EUR,927244800,M,5,5,False,,47.0,39.0,1.0,,12.0,13.0,28.0,37.0,,4.0,,3.0,,,,,69.0,65.0,6.8,0.0375,0.067,0.0402314,1,,3.0,1.0,5.0,1.0,5.0,3.0,,,,,1.0,14.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,
10389906,home,Toulouse,Rafael Ratão,rafael-ratao,R. Ratão,F,18,182,3346,M,352838,EUR,817689600,M,21,21,False,,44.0,40.0,,,9.0,9.0,31.0,44.0,,10.0,,6.0,,,,,82.0,78.0,7.4,0.2402,0.0,0.241138,4,,9.0,,6.0,2.0,10.0,7.0,1.0,1.0,,,4.0,21.0,1.0,,,1.0,,,,,3.0,2.0,,3.0,,1.0,,,,
10389906,home,Toulouse,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,905381,EUR,965260800,F,27,27,False,,9.0,7.0,,,2.0,2.0,5.0,8.0,1.0,1.0,,1.0,,,,,90.0,19.0,6.2,0.6244,0.3634,0.00785975,2,,1.0,,6.0,,2.0,,,1.0,,,1.0,8.0,1.0,2.0,,,,,1.0,,,,2.0,,1.0,1.0,,,,
10389906,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,True,,21.0,17.0,2.0,1.0,4.0,5.0,13.0,16.0,,2.0,,3.0,,,,,29.0,25.0,7.0,0.0203,0.146,0.0191215,1,,,,1.0,,2.0,2.0,,,,,,4.0,,1.0,,,,,1.0,,,,,,,,fareschaibi28,,,
10389906,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,True,,28.0,28.0,3.0,3.0,3.0,3.0,25.0,33.0,,2.0,,,,,,,21.0,38.0,7.1,0.0,0.0,0.0320183,0,,8.0,,,,,,,,,,,8.0,1.0,,,,,,,,2.0,1.0,,,,,,,,
10389906,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,True,,15.0,13.0,,,1.0,1.0,12.0,16.0,,,,1.0,,,,,21.0,17.0,6.5,0.0,0.0,0.0104057,0,,2.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Veljko Birmančević,veljko-birmancevic,V. Birmančević,F,20,177,1581,M,831510,EUR,889056000,M,19,19,True,,6.0,3.0,,,,,3.0,7.0,,2.0,,1.0,,,,,8.0,10.0,6.7,0.0,0.0,0.0025471,0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,5.0,,,,,,,,,1.0,,,,,,,,,
10389906,home,Toulouse,Kjetil Haug,kjetil-haug,K. Haug,G,16,187,94,M,792318,EUR,897609600,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Logan Costa,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Kévin Keben Biakolo,kevin-keben-biakolo,K. K. Biakolo,D,4,187,208,M,1102504,EUR,1075075200,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,895,M,1407848,EUR,1113782400,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,home,Toulouse,Bonota Traore,traore-bonota,B. Traore,F,9,186,27,M,1493302,EUR,1056931200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389906,away,Nantes,Alban Lafont,alban-lafont,A. Lafont,G,40,195,2914,M,826201,EUR,917049600,G,1,1,False,,32.0,17.0,23.0,9.0,9.0,12.0,8.0,20.0,,,1.0,11.0,2.0,1.0,6.0,1.0,90.0,49.0,8.4,0.0,0.0,0.00350936,0,1.3086,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,1.0,1.0,
10389906,away,Nantes,Jean-Charles Castelletto,jean-charles-castelletto,J.-C. Castelletto,D,21,186,1499,M,191204,EUR,791078400,D,21,21,False,,24.0,20.0,5.0,2.0,12.0,12.0,8.0,12.0,1.0,3.0,5.0,2.0,,,,,90.0,31.0,6.8,0.0,0.0,0.0106973,0,,,,2.0,,1.0,1.0,,,,,,4.0,,1.0,,1.0,,,,,1.0,,,,,,,,,
10389906,away,Nantes,Andrei Girotto,andrei-girotto,A. Girotto,D,3,186,273,M,794836,EUR,698284800,D,3,3,False,,33.0,27.0,3.0,1.0,19.0,21.0,8.0,12.0,4.0,8.0,8.0,2.0,,,,,90.0,53.0,7.5,0.1474,0.0,0.00355198,1,,,,4.0,1.0,,,,,1.0,,,6.0,,2.0,1.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,,,
10389906,away,Nantes,Nicolas Pallois,nicolas-pallois,N. Pallois,D,5,190,248,M,106496,EUR,559008000,D,4,4,False,,30.0,21.0,7.0,2.0,12.0,16.0,9.0,14.0,,2.0,11.0,5.0,,,,,90.0,45.0,6.8,0.0,0.0,0.00444116,0,,,,2.0,2.0,,,,,,,1.0,10.0,,,1.0,,,,,,1.0,1.0,,,,,,,,
10389906,away,Nantes,Fabien Centonze,fabien-centonze,F. Centonze,D,18,182,177,M,802034,EUR,821750400,M,28,28,False,,15.0,11.0,3.0,1.0,7.0,8.0,4.0,7.0,,4.0,6.0,4.0,,,,,90.0,42.0,7.1,0.0,0.0,0.00418805,0,,,,3.0,1.0,2.0,,,,3.0,,1.0,9.0,,,,,,,,1.0,4.0,3.0,,,,,,,,
10389906,away,Nantes,Florent Mollet,florent-mollet,F. Mollet,M,91,174,195,M,234230,EUR,690508800,M,25,25,False,,32.0,27.0,2.0,1.0,15.0,17.0,12.0,18.0,,4.0,2.0,4.0,,,,,90.0,45.0,6.7,0.0,0.0,0.0242938,0,,3.0,,8.0,5.0,,,,,2.0,,,8.0,,,1.0,3.0,,,,1.0,3.0,2.0,,,,,,,,
10389906,away,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,False,True,30.0,23.0,2.0,,15.0,19.0,8.0,11.0,,3.0,1.0,6.0,,,,,90.0,41.0,6.4,0.1832,0.0,0.00227697,1,,,,7.0,2.0,1.0,,,,,,2.0,11.0,,1.0,,2.0,Samuel,Moutoussamy,,,3.0,1.0,1.0,1.0,,,,,,1.0
10389906,away,Nantes,Quentin Merlin,quentin-merlin,Q. Merlin,M,26,173,1164,M,1102502,EUR,1021507200,M,29,29,False,,26.0,11.0,7.0,1.0,2.0,9.0,9.0,18.0,1.0,2.0,2.0,4.0,,,,,83.0,45.0,6.6,0.0,0.0,0.0188565,0,,1.0,,3.0,3.0,,,,,2.0,,1.0,19.0,1.0,,,,Quentin Merlin,,,,1.0,,,,,,,,,
