match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,captain,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_totalCross,stat_blockedScoringAttempt,player_sofascoreId,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_punches,stat_clearanceOffLine,stat_ownGoals
12117325,home,Grêmio,Martin Braithwaite,martin-braithwaite,M. Braithwaite,F,22,180,6777,M,66471,EUR,676080000,F,22,22,False,23.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,16.0,1.0,,,,90.0,38.0,7.5,12.0,0.384814,3,,2.0,4.0,4.0,5.0,1.0,1.0,,,4.0,,2.0,,,,1.0,,,1.0,1.0,,0.3032,,1.0,2.0,0.0316,2.0,1.0,braithwaite,,,1.0,,,,
12117325,home,Grêmio,Miguel Monsalve,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,25.0,12.0,6.3,2.0,0.00432091,0,,1.0,,4.0,1.0,1.0,1.0,,,,1.0,,Miguel Monsalve,,,,,,,,,,1.0,,,,,,,,,,,,,
12117325,home,Grêmio,Pepê,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,2.0,,,,14.0,13.0,7.0,,0.0528543,0,,1.0,,2.0,5.0,,,,,,1.0,1.0,,,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,
12117325,home,Grêmio,Edenilson,edenilson,Edenilson,M,8,175,1388,M,221636,EUR,629942400,M,15,15,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,,,,14.0,4.0,6.6,2.0,3.06e-06,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
12117325,home,Grêmio,Igor Serrote,igor-schlemper,I. Serrote,D,34,180,1464,M,1631876,EUR,1109635200,D,34,34,True,4.0,,3.0,,0.0,,,,4.0,3.0,,,,2.0,5.0,,4.0,,0,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Cristian Pavón,cristian-pavon,C. Pavón,M,7,169,2406,M,358956,EUR,822182400,F,21,21,True,1.0,,,,0.0,,1.0,,,,,,,2.0,2.0,,2.0,,0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
12117325,home,Grêmio,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Rodrigo Caio,rodrigo-caio,R. Caio,D,,183,1097,,166273,EUR,745545600,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Gustavo Martins,,,,,,,,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,,,,,
12117325,home,Grêmio,Diego Costa,diego-costa,Diego Costa,F,,187,4454,,21212,EUR,592185600,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diego.costa,,,,,,,
12117325,home,Grêmio,Matías Arezo,matias-arezo,M. Arezo,F,19,178,2624,M,975814,EUR,1037836800,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Rafael,rafael,Rafael,G,23,192,4239,M,33132,EUR,614563200,G,23,23,False,19.0,12.0,10.0,3.0,0.0,10.0,12.0,2.0,7.0,10.0,,6.0,6.0,90.0,31.0,7.5,7.0,0.00124025,0,-0.0046999999999999,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,
12117325,away,São Paulo,Igor Vinícius,igor-vinicius,I. Vinícius,D,18,173,1630,M,840119,EUR,859939200,D,2,2,False,42.0,37.0,2.0,2.0,0.0,15.0,19.0,22.0,26.0,1.0,,,,90.0,64.0,7.0,11.0,0.0222641,0,,1.0,1.0,4.0,8.0,,1.0,,,3.0,1.0,,,,,,1.0,,6.0,3.0,,,2.0,,1.0,,3.0,,,,,,,,,
12117325,away,São Paulo,Ruan,ruan,Ruan,D,4,187,1236,M,914487,EUR,928713600,D,22,22,False,44.0,42.0,1.0,1.0,0.0,23.0,23.0,19.0,21.0,3.0,,,,90.0,54.0,7.2,2.0,0.00557472,0,,4.0,1.0,4.0,1.0,,,,,4.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0
12117325,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183,2959,M,875402,EUR,844992000,D,28,28,False,56.0,54.0,4.0,4.0,0.0,28.0,29.0,26.0,29.0,6.0,,,,90.0,67.0,6.9,6.0,0.00850265,1,,1.0,2.0,1.0,4.0,,,,,1.0,,,,,,1.0,1.0,,2.0,1.0,,0.046,,,2.0,,2.0,,,,,,,,,
12117325,away,São Paulo,Rafinha,rafinha,Rafinha,D,13,172,1493,M,12634,EUR,494899200,D,13,13,False,31.0,27.0,1.0,1.0,0.0,15.0,17.0,12.0,14.0,4.0,,,,62.0,44.0,6.5,5.0,0.00411765,0,,,,2.0,2.0,,,,,2.0,,,,,True,,,1.0,2.0,1.0,,,2.0,,,,,,,,,,,,,
12117325,away,São Paulo,Alisson,alisson,Alisson,M,25,174,2789,M,291723,EUR,740966400,M,25,25,False,59.0,58.0,7.0,6.0,0.0,24.0,24.0,34.0,35.0,5.0,,,,75.0,63.0,6.9,1.0,0.0367591,0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12117325,away,São Paulo,Luiz Gustavo,luiz-gustavo,L. Gustavo,M,14,187,2128,M,29735,EUR,553996800,M,16,16,False,71.0,63.0,4.0,1.0,0.0,24.0,26.0,39.0,45.0,4.0,,,,90.0,86.0,7.7,10.0,0.038718,1,,1.0,1.0,2.0,5.0,,1.0,1.0,,1.0,,,,,,,1.0,,3.0,3.0,,0.0332,1.0,1.0,1.0,0.2235,,,,,1.0,,,,,
12117325,away,São Paulo,Lucas Moura,lucas-moura,L. Moura,M,7,172,12542,M,149710,EUR,713664000,M,7,7,False,49.0,45.0,2.0,2.0,0.0,7.0,8.0,38.0,42.0,4.0,,,,90.0,69.0,7.4,11.0,0.087152,0,,3.0,,5.0,8.0,1.0,3.0,3.0,,,3.0,1.0,,,,,1.0,,2.0,1.0,1.0,,1.0,,5.0,,1.0,,lucasmoura7,,,,,,,
12117325,away,São Paulo,Luciano,luciano,Luciano,M,10,181,8486,M,282557,EUR,737683200,M,10,10,False,44.0,40.0,2.0,2.0,0.0,10.0,10.0,30.0,34.0,3.0,,,,90.0,60.0,7.0,9.0,0.0620401,3,,,3.0,6.0,6.0,4.0,2.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,1.0,1.0,0.1188,,1.0,,0.0958,,1.0,luciano10,,,,,,,
12117325,away,São Paulo,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,998499,EUR,883526400,M,47,47,False,20.0,17.0,4.0,2.0,0.0,8.0,9.0,11.0,14.0,3.0,,,,62.0,40.0,6.2,14.0,0.032198,0,,1.0,,11.0,5.0,4.0,4.0,,,,2.0,1.0,,,,,,,3.0,3.0,2.0,,,,1.0,,3.0,,,2.0,,,,,,
12117325,away,São Paulo,André Silva,andre-silva,A. Silva,F,17,181,2973,M,925072,EUR,865296000,F,17,17,False,15.0,9.0,2.0,1.0,0.0,4.0,4.0,5.0,11.0,,,,,75.0,24.0,7.0,11.0,0.127851,0,,,2.0,2.0,4.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,
12117325,away,São Paulo,Patryck,patryck,Patryck,D,30,180,1405,M,1002528,EUR,1042848000,D,36,36,True,10.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,1.0,,,,28.0,15.0,6.7,3.0,0.00764921,0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
12117325,away,São Paulo,Wellington Rato,wellington-rato,W. Rato,M,10,172,1278,M,865356,EUR,708825600,M,27,27,True,15.0,13.0,1.0,1.0,0.0,2.0,2.0,11.0,18.0,2.0,,,,28.0,29.0,6.6,10.0,0.036465,2,,,1.0,4.0,3.0,1.0,2.0,,,,2.0,,,,,1.0,,,,,1.0,0.0608,,,,,5.0,1.0,,,,1.0,,,,
12117325,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181,3033,M,1015261,EUR,991958400,M,21,21,True,24.0,23.0,,,0.0,7.0,7.0,16.0,17.0,1.0,,,,15.0,25.0,6.5,2.0,0.0151136,0,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12117325,away,São Paulo,William Gomes,william-gomes,W. Gomes,F,7,171,4704,M,1639250,EUR,1142380800,F,39,39,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,15.0,7.0,6.3,3.0,0.0023692,0,,,,1.0,,,1.0,,,,,,William Gomes Carvalho Santos,,,,,,,,,,,,2.0,,,,,,,1.0,,,,
12117325,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187,3954,M,338937,EUR,688089600,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Moreira,moreira,Moreira,D,45,175,1187,M,1175765,EUR,1085097600,D,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Moreira,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Sabino,sabino,Sabino,D,35,185,1662,M,975118,EUR,846201600,D,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,3050,M,905453,EUR,960854400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Santiago Longo,longo-santiago,S. Longo,M,5,177,449,M,990171,EUR,892339200,F,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Santiago,Longo,,,,,,,,,,,,,,,,,,,,,,
12117325,away,São Paulo,Erick,erick,Erick,F,33,173,1390,M,895650,EUR,881712000,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
