match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_wasFouled,stat_fouls,player_jerseyNumber,stat_aerialWon,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,stat_totalCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalContest,stat_wonContest,stat_totalOffside,stat_accurateCross,stat_bigChanceCreated,stat_hitWoodwork,stat_blockedScoringAttempt,stat_bigChanceMissed
11252718,home,Houston Dynamo,Andrew Tarbell,,,andrew-tarbell,A. Tarbell,G,190,26,M,829203,EUR,749952000,G,13,13,False,True,37.0,20.0,26.0,9.0,13.0,17.0,7.0,20.0,4.0,2.0,4.0,90.0,43.0,7.5,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Mujeeb Murana,Mujeeb Murana,,murana-mujeeb,M. Murana,D,188,5,M,1470510,EUR,969667200,D,24,24,False,,23.0,15.0,7.0,2.0,13.0,16.0,2.0,7.0,4.0,,,90.0,33.0,7.1,8.0,0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Ethan Bartlow,Ethan Bartlow,,ethan-bartlow,E. Bartlow,D,183,30,M,1107880,EUR,949449600,D,4,4,False,,32.0,26.0,7.0,3.0,23.0,24.0,3.0,8.0,,,,45.0,37.0,6.6,6.0,0,1.0,2.0,2.0,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Chase Gasper,,,chase-gasper,C. Gasper,D,183,33,M,884612,EUR,822528000,D,30,30,False,,9.0,7.0,,,6.0,8.0,1.0,1.0,,,,35.0,15.0,5.4,2.0,0,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Griffin Dorsey,,,griffin-dorsey,G. Dorsey,D,182,65,M,973288,EUR,920592000,M,25,25,False,,31.0,19.0,5.0,2.0,14.0,22.0,5.0,9.0,7.0,,,90.0,51.0,6.6,13.0,0,1.0,4.0,5.0,4.0,,1.0,1.0,1.0,2.0,3.0,1.0,25,1.0,1.0,,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Luis Caicedo,,,luis-caicedo,L. Caicedo,M,172,59,M,824938,EUR,832377600,M,27,27,False,,16.0,11.0,2.0,2.0,8.0,9.0,3.0,7.0,5.0,,,90.0,32.0,7.0,8.0,0,,6.0,8.0,1.0,,3.0,3.0,2.0,1.0,4.0,3.0,,1.0,,2.0,1.0,,,,,,,,,,,,
11252718,home,Houston Dynamo,Nelson Quiñones,,,quinones-nelson,N. Quiñones,M,175,166,M,1130271,EUR,1029801600,M,21,21,False,,12.0,4.0,,,3.0,6.0,1.0,9.0,2.0,,,75.0,33.0,6.7,15.0,1,1.0,5.0,4.0,1.0,,4.0,2.0,2.0,1.0,1.0,1.0,7,1.0,2.0,2.0,,3.0,1.0,,,,,,,,,,
11252718,home,Houston Dynamo,Brooklyn Raines,Brooklyn Raines,,brooklyn-raines,B. Raines,M,173,136,M,1150252,EUR,1110499200,M,35,35,False,,12.0,10.0,3.0,1.0,8.0,8.0,2.0,4.0,5.0,,,85.0,18.0,6.4,4.0,0,,4.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,35,,,2.0,,,,,,,,,,,,,
11252718,home,Houston Dynamo,Bradley Smith,,,bradley-smith,B. Smith,D,178,48,M,149814,EUR,765849600,M,3,3,False,,11.0,4.0,1.0,,3.0,5.0,1.0,7.0,2.0,,,65.0,26.0,6.5,9.0,0,3.0,5.0,2.0,,,2.0,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,
11252718,home,Houston Dynamo,Þorleifur Úlfarsson,,,thorleifur-ulfarsson,Þ. Úlfarsson,F,185,37,M,1025993,EUR,977875200,F,34,34,False,,22.0,13.0,2.0,,8.0,10.0,5.0,12.0,4.0,,,85.0,33.0,7.2,12.0,1,3.0,5.0,4.0,,,1.0,1.0,1.0,,1.0,2.0,45,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,
