match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_outfielderBlock,stat_penaltyConceded,stat_shotOffTarget,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_dispossessed,stat_blockedScoringAttempt,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_penaltyWon
10390035,home,Angers,Paul Bernardoni,,,paul-bernardoni,P. Bernardoni,G,40,190,166,M,361314,EUR,861321600,G,1,1,False,19.0,8.0,16.0,5.0,6.0,6.0,2.0,13.0,9.0,2.0,1.0,3.0,90.0,28.0,6.6,11.0,0.0,0.0,0.0009857,0,1.2341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390035,home,Angers,Yan Valery,,,yan-valery,Y. Valery,D,22,186,2305,M,826202,EUR,919641600,D,94,94,False,22.0,12.0,4.0,,4.0,9.0,9.0,14.0,5.0,,,,85.0,40.0,6.5,16.0,0.0,0.0,0.104062,0,,1.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10390035,home,Angers,Cédric Hountondji,,,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,False,23.0,17.0,4.0,1.0,14.0,17.0,3.0,6.0,4.0,,,,90.0,31.0,6.5,6.0,0.0,0.0,0.00082414,0,,,,1.0,2.0,1.0,,,,1.0,,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,
10390035,home,Angers,Ibrahim Amadou,,,ibrahim-amadou,I. Amadou,M,6,184,97,M,257421,EUR,734054400,D,17,17,False,33.0,25.0,8.0,2.0,22.0,28.0,3.0,5.0,7.0,,,,90.0,47.0,6.6,8.0,0.0,0.0,0.00335533,0,,,,2.0,3.0,3.0,,,,6.0,1.0,1.0,,1.0,,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,
10390035,home,Angers,Batista Mendy,,,batista-mendy,B. Mendy,M,19,191,1300,M,859021,EUR,947635200,D,2,2,False,31.0,26.0,2.0,,22.0,23.0,4.0,8.0,4.0,,,,90.0,41.0,6.6,6.0,0.0073,0.0,0.0111272,1,,,,1.0,2.0,3.0,1.0,,,2.0,2.0,2.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10390035,home,Angers,Pierrick Capelle,,,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,D,15,15,False,25.0,20.0,1.0,,14.0,16.0,6.0,11.0,8.0,,,,90.0,36.0,6.1,7.0,0.0,0.0,0.00608448,0,,2.0,,,3.0,1.0,2.0,,,1.0,1.0,1.0,,1.0,,,2.0,,,,,True,,,,,,,,,,,,,
10390035,home,Angers,Adrien Hunou,,,adrien-hunou,A. Hunou,M,23,176,98,M,283083,EUR,758937600,M,23,23,False,22.0,13.0,3.0,2.0,9.0,13.0,4.0,9.0,6.0,,,,90.0,38.0,7.2,13.0,0.0211,0.0,0.109617,1,,,,1.0,2.0,5.0,,,1.0,,2.0,2.0,2.0,,1.0,,,,,,2.0,,1.0,2.0,1.0,,,,,,,,,,
10390035,home,Angers,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,40.0,29.0,11.0,6.0,20.0,24.0,10.0,23.0,10.0,,,,90.0,59.0,7.1,19.0,0.0314,0.0,0.226423,1,,7.0,1.0,1.0,6.0,5.0,,2.0,,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,,,,1.0,,nabilbentaleb,1.0,,,,,,,,
10390035,home,Angers,Azzedine Ounahi,,,azzedine-ounahi,A. Ounahi,M,18,182,33691,M,991421,EUR,956102400,M,8,8,False,25.0,21.0,2.0,2.0,11.0,12.0,10.0,13.0,3.0,,,,90.0,46.0,6.8,8.0,0.0,0.0,0.0135286,0,,,,1.0,4.0,11.0,1.0,9.0,,1.0,,,3.0,,,,2.0,,,,,,,1.0,,azzedine_ounahi,7.0,,,,,,,,
10390035,home,Angers,Amine Salama,Salama,,amine-salama,A. Salama,F,19,192,769,M,1175856,EUR,963878400,F,11,11,False,10.0,8.0,,,,,8.0,11.0,2.0,,,,69.0,24.0,7.0,8.0,0.7746,0.6046,0.00776054,2,,1.0,,,5.0,4.0,1.0,3.0,,,,,2.0,,,2.0,1.0,,,1.0,2.0,,,1.0,,,2.0,1.0,1.0,1.0,,,,,
