match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_clearanceOffLine,stat_accurateCross,player_firstName,player_lastName,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_lastManTackle
12437867,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190.0,949,M,932764,EUR,881366400,F,11,11,False,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,2.0,,,,26.0,11.0,6.3,3.0,0.0243138,1,,,,2.0,3.0,3.0,,,1.0,,1.0,,1.0,,1.0,,0.4413,0.2256,,,,,,,2.0,,,,,,1.0,,,
12437867,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185.0,229,M,141945,EUR,675475200,F,12,12,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,2.0,,,,64.0,18.0,6.3,4.0,0.0209742,4,,,,1.0,4.0,2.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.2444,0.5338,2.0,1.0,2.0,,,,1.0,,,,,,2.0,,,
12437867,home,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186.0,254,M,41013,EUR,606614400,D,5,5,True,52.0,45.0,9.0,5.0,0.0,34.0,36.0,11.0,16.0,4.0,1.0,,,,55.0,57.0,6.6,7.0,0.00413094,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175.0,688,M,152446,EUR,694224000,D,20,20,True,14.0,13.0,1.0,,0.0,5.0,5.0,8.0,11.0,1.0,1.0,,,,20.0,21.0,6.4,3.0,0.00489155,0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
12437867,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177.0,443,M,900008,EUR,777340800,M,23,23,True,18.0,17.0,2.0,2.0,0.0,10.0,10.0,7.0,8.0,,1.0,,,,20.0,20.0,6.6,1.0,0.0166716,1,,,,,4.0,,2.0,,,,,,,,,,0.0249,,2.0,,,,,,2.0,,,,,,,1.0,,
12437867,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187.0,380,M,326471,EUR,787708800,M,15,15,True,10.0,8.0,1.0,1.0,0.0,1.0,1.0,9.0,11.0,,,,,,20.0,15.0,6.7,3.0,0.109654,0,,,2.0,,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,2.0,,,,,,,
12437867,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185.0,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,home,Rayo Vallecano,Juanpe,juanpe,Juanpe,G,30,188.0,9,M,1165029,EUR,989020800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Juanpe,,,,,,
12437867,home,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172.0,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,home,Rayo Vallecano,Marco de las Sias,marco-de-las-sias,M. d. l. Sías,D,26,,61,M,1893146,EUR,1135814400,D,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193.0,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,home,Rayo Vallecano,Etienne Eto'o Pineda,etienne-etoo-pineda,E. E. Pineda,F,20,189.0,3356,M,1103233,EUR,1029628800,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,22209,EUR,652924800,G,13,13,False,25.0,14.0,14.0,3.0,0.0,13.0,14.0,1.0,11.0,,6.0,5.0,7.0,,90.0,37.0,8.0,11.0,0.00028356,0,2.0466,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
12437867,away,Sevilla,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,2,2,False,26.0,21.0,3.0,1.0,0.0,14.0,15.0,7.0,11.0,4.0,5.0,,,,69.0,54.0,6.6,11.0,0.00662783,0,,,,1.0,5.0,3.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,1.0,,,2.0,3.0,,,,,,,,,,
12437867,away,Sevilla,Loïc Badé,loic-bade,L. Badé,D,5,191.0,3177,M,1006489,EUR,955411200,D,22,22,False,39.0,29.0,12.0,3.0,0.0,26.0,27.0,3.0,12.0,12.0,1.0,,,,90.0,56.0,6.9,10.0,0.00254318,0,,,,,3.0,2.0,,,,,,,1.0,1.0,,1.0,,,,3.0,,,1.0,,,,,,,,,,,1.0
12437867,away,Sevilla,Kike Salas,kike-salas,K. Salas,D,4,186.0,890,M,1097719,EUR,1019433600,D,4,4,False,27.0,17.0,12.0,5.0,0.0,13.0,17.0,4.0,10.0,11.0,4.0,,,,90.0,43.0,7.0,10.0,0.00194157,2,,,,2.0,2.0,3.0,,,,,1.0,,,,,1.0,0.0911,0.5753,1.0,1.0,,,,,1.0,,,,,,,1.0,,
12437867,away,Sevilla,Adrià Pedrosa,adria-pedrosa,A. Pedrosa,D,3,176.0,847,M,928672,EUR,895017600,D,3,3,False,22.0,16.0,4.0,,0.0,9.0,11.0,7.0,14.0,5.0,3.0,,,,89.0,62.0,7.0,19.0,0.00779623,3,,,3.0,,2.0,6.0,,,2.0,,2.0,,3.0,1.0,4.0,2.0,0.0552,0.1062,,1.0,,,,,,,,,,1.0,,1.0,,
12437867,away,Sevilla,Djibril Sow,djibril-sow,D. Sow,M,20,184.0,1941,M,799054,EUR,855187200,M,20,20,False,27.0,26.0,3.0,3.0,0.0,17.0,17.0,9.0,10.0,3.0,7.0,,,,76.0,43.0,7.4,4.0,0.0133585,1,,,,,2.0,7.0,,,2.0,,,,3.0,2.0,3.0,2.0,0.0311,,1.0,1.0,1.0,,1.0,,1.0,,,,,2.0,,,,
12437867,away,Sevilla,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184.0,13421,M,116955,EUR,785376000,M,17,17,False,34.0,30.0,3.0,2.0,0.0,21.0,24.0,9.0,11.0,4.0,5.0,,,,90.0,57.0,7.1,6.0,0.0112975,0,,Saul,1.0,,3.0,6.0,,1.0,2.0,,,,4.0,2.0,,,,,,1.0,,,,3.0,2.0,,,,,2.0,,,True,
12437867,away,Sevilla,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187.0,4874,M,823631,EUR,875059200,M,11,11,False,16.0,12.0,2.0,1.0,0.0,6.0,7.0,7.0,13.0,1.0,4.0,,,,90.0,32.0,7.3,13.0,0.0677136,1,,DLukebakio,4.0,,5.0,2.0,,1.0,2.0,1.0,1.0,1.0,,,4.0,1.0,0.0291,0.3566,1.0,2.0,,,,1.0,1.0,,1.0,,,1.0,,,,
12437867,away,Sevilla,Juanlu Sánchez,juanlu-sanchez,J. Sánchez,M,16,186.0,1123,M,1010655,EUR,1060905600,M,26,26,False,20.0,15.0,3.0,1.0,0.0,9.0,10.0,6.0,12.0,,7.0,,,,90.0,39.0,6.9,11.0,0.0115847,0,,,2.0,,3.0,6.0,1.0,2.0,3.0,,,,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,3.0,,,,
12437867,away,Sevilla,Ruben Vargas,ruben-vargas,R. Vargas,M,11,179.0,2690,M,872919,EUR,902275200,M,5,5,False,18.0,9.0,2.0,,0.0,4.0,9.0,6.0,15.0,2.0,9.0,,,,89.0,43.0,6.5,22.0,0.0394919,3,,,6.0,,6.0,4.0,,1.0,4.0,,1.0,,1.0,,3.0,1.0,0.3618,0.1229,1.0,,1.0,,,,3.0,,1.0,,,2.0,1.0,1.0,,
12437867,away,Sevilla,Isaac Romero,romero-isaac,I. Romero,F,7,184.0,1472,M,1018190,EUR,958608000,F,7,7,False,13.0,8.0,1.0,1.0,0.0,4.0,5.0,5.0,9.0,,1.0,,,,75.0,28.0,6.7,11.0,0.0966014,0,,,1.0,,4.0,3.0,,1.0,1.0,,,,,,4.0,3.0,,,2.0,2.0,,,,,,,1.0,,,,,,,
12437867,away,Sevilla,Chidera Ejuke,chidera-ejuke,C. Ejuke,M,21,176.0,3125,M,875890,EUR,883699200,F,21,21,True,10.0,8.0,,,0.0,5.0,5.0,3.0,5.0,,2.0,,,,21.0,13.0,6.5,4.0,0.00282463,0,,,,,1.0,1.0,,,,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12437867,away,Sevilla,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170.0,857,M,1149152,EUR,1120003200,M,27,27,True,5.0,4.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,,1.0,,,,15.0,5.0,6.9,1.0,0.00797332,0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Stanis Idumbo Muzambo,,,,,,
12437867,away,Sevilla,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185.0,2096,M,960006,EUR,1013212800,M,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,,14.0,5.0,6.7,1.0,0.00019005,0,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,
12437867,away,Sevilla,Suso,suso,Suso,M,11,176.0,1350,M,96370,EUR,753667200,M,10,10,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,1.0,3.0,,1.0,0.00043575,0,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Manu Bueno,bueno-manu,M. Bueno,M,28,178.0,222,M,1142094,EUR,1090886400,M,28,28,True,1.0,,1.0,,0.0,,,,1.0,,1.0,,,,1.0,1.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Alberto Flores,alberto-flores,A. Flores,G,31,187.0,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Álvaro Fernández,alvaro-fernandez,Á. Fernández,G,25,186.0,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Marcão,marcao,Marcão,D,23,185.0,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Ramón Martínez,ramon-martinez,R. Martínez,D,5,185.0,237,M,1090681,EUR,1035244800,D,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Peque Fernández,peque-fernandez,P. Fernández,M,14,168.0,904,M,997033,EUR,1033689600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437867,away,Sevilla,Leandro Antonetti,leandro-antonetti,L. Antonetti,F,7,189.0,330,M,1158547,EUR,1042416000,F,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leandro Antonetti,,,,,,
