match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_shotOffTarget,stat_goalAssist,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross,stat_errorLeadToAGoal,stat_bigChanceCreated,stat_errorLeadToAShot,stat_bigChanceMissed
10390108,home,Lille,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5877,M,leocjardim,595598,EUR,795657600,G,1,1,False,25.0,18.0,10.0,3.0,17.0,18.0,1.0,7.0,1.0,6.0,1.0,1.0,1.0,90.0,35.0,6.6,7.0,0.0,0.0,0.00015135,0,-0.6604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,,558524,EUR,801792000,D,13,13,False,38.0,32.0,2.0,1.0,18.0,20.0,14.0,21.0,1.0,5.0,,,,90.0,52.0,7.1,12.0,0.1116,0.2091,0.0422867,1,,3.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,,27622,EUR,440899200,D,6,6,False,74.0,71.0,9.0,6.0,51.0,51.0,20.0,23.0,3.0,1.0,,,,90.0,79.0,6.8,3.0,0.0,0.0,0.0272501,0,,,,2.0,2.0,1.0,,,,,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10390108,home,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,,1049775,EUR,934156800,D,4,4,False,79.0,74.0,4.0,3.0,58.0,61.0,16.0,18.0,5.0,3.0,,,,90.0,87.0,7.0,6.0,0.0,0.0,0.00677389,0,,,1.0,1.0,2.0,,,,,,,,,1.0,,1.0,1.0,,Alexsandro Ribeiro,,1.0,,,,,,,,,,,
10390108,home,Lille,Tiago Djaló,tiago-djalo,T. Djaló,D,35,190,2965,M,,892735,EUR,955238400,D,3,3,False,57.0,52.0,3.0,3.0,27.0,29.0,25.0,28.0,,3.0,,,,75.0,68.0,6.8,6.0,0.0,0.0,0.0101173,0,,,,2.0,4.0,,1.0,,,,,,,1.0,,3.0,3.0,1.0,,,,,,,,,,,,,,
10390108,home,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,759,M,,51665,EUR,649641600,M,21,21,False,81.0,75.0,12.0,10.0,46.0,47.0,29.0,35.0,,7.0,,,,90.0,98.0,8.6,11.0,0.0586,0.4648,0.157312,1,,1.0,1.0,4.0,10.0,,,1.0,,1.0,1.0,3.0,,3.0,2.0,6.0,5.0,2.0,,,,1.0,1.0,,,,,,,,,
10390108,home,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3430,M,,867441,EUR,967680000,M,20,20,False,83.0,75.0,6.0,4.0,47.0,49.0,28.0,34.0,,7.0,,,,84.0,90.0,7.0,9.0,0.2179,0.0,0.224347,3,,,,3.0,2.0,,1.0,,,,,,,,,,,2.0,,,,2.0,1.0,3.0,,,,,,,,
10390108,home,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21023,M,jodavid,935564,EUR,947808000,M,9,9,False,25.0,22.0,1.0,1.0,6.0,7.0,16.0,18.0,1.0,5.0,,,,90.0,39.0,9.1,6.0,1.557,0.6256,0.0324589,7,,,,1.0,2.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,,,,,1.0,2.0,1.0,1.0,3.0,1.0,,,,,
10390108,home,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1177,M,,72998,EUR,636854400,M,17,17,False,81.0,79.0,5.0,4.0,19.0,19.0,60.0,65.0,,9.0,,,,90.0,105.0,8.1,12.0,0.0467,0.5377,0.516479,1,,3.0,1.0,7.0,6.0,1.0,1.0,5.0,2.0,1.0,,3.0,,,,1.0,,1.0,,,1.0,3.0,5.0,,2.0,,,,,,,
10390108,home,Lille,Jonathan Bamba,jonathan-bamba,J. Bamba,F,19,175,1936,M,,595576,EUR,827798400,M,7,7,False,48.0,44.0,3.0,2.0,9.0,9.0,36.0,46.0,,5.0,,,,89.0,71.0,6.7,18.0,0.0379,0.0,0.153419,1,,7.0,,8.0,3.0,1.0,3.0,4.0,2.0,,,2.0,,,,1.0,1.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,
10390108,home,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4444,M,mohamedbayo27,909318,EUR,896918400,F,27,27,False,10.0,7.0,,,2.0,3.0,5.0,7.0,,1.0,,,,84.0,15.0,6.5,5.0,0.3062,0.0,0.560543,1,,,,6.0,2.0,6.0,,,,,,2.0,,,,1.0,1.0,,,,,1.0,2.0,1.0,,,1.0,,,,,
10390108,home,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1863,M,,962408,EUR,978739200,D,18,18,True,3.0,2.0,,,2.0,3.0,,,2.0,,,,,15.0,10.0,6.6,1.0,0.0,0.0,1.537e-05,0,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10390108,home,Lille,Carlos Baleba,baleba-carlos,C. Baleba,M,17,179,25912,M,carlos_baleba,1199043,EUR,1073088000,M,35,35,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,9.0,4.0,6.4,,0.0,0.0,0.00409662,0,,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10390108,home,Lille,Yusuf Yazıcı,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,,827804,EUR,854496000,M,11,11,True,4.0,2.0,,,,,2.0,4.0,,1.0,,,,9.0,7.0,6.6,2.0,0.0345,0.0,0.00213321,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
10390108,home,Lille,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,edonzhegrova10,887766,EUR,922838400,F,23,23,True,2.0,2.0,,,,,2.0,2.0,,1.0,,,,1.0,3.0,,1.0,0.0,0.0,0.0246807,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21320,M,,996953,EUR,1005004800,G,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,Adam Jakubech,adam-jakubech,A. Jakubech,G,16,189,44,M,,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,Leny Yoro,leny-yoro,L. Yoro,D,15,190,20033,M,YL15,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Leny Yoro,,,,,,,,,,,,,
10390108,home,Lille,Ismaily,ismaily,Ismaily,D,,177,339,M,,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390108,home,Lille,Isaac Lihadji,isaac-lihadji,I. Lihadji,M,80,177,238,M,,980403,EUR,1018396800,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390108,away,Auxerre,Benoît Costil,benoit-costil,B. Costil,G,,188,146,M,,26965,EUR,552268800,G,23,23,False,37.0,27.0,20.0,11.0,25.0,27.0,2.0,10.0,,4.0,,2.0,,90.0,42.0,5.8,10.0,0.0,0.0,0.0005545,0,-2.1628,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10390108,away,Auxerre,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,175,M,,1012639,EUR,1053475200,D,2,2,False,34.0,29.0,3.0,1.0,20.0,23.0,9.0,16.0,2.0,4.0,,,,90.0,71.0,5.5,19.0,0.0,0.0,0.00750038,0,,5.0,,5.0,10.0,2.0,,6.0,3.0,,,3.0,,2.0,1.0,3.0,2.0,,,,,2.0,,,,,,,1.0,,,
10390108,away,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,,329195,EUR,746582400,D,4,4,False,30.0,26.0,13.0,10.0,18.0,19.0,8.0,11.0,4.0,6.0,,,,90.0,40.0,6.6,4.0,0.0493,0.0,0.00350159,1,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,,
10390108,away,Auxerre,Julian Jeanvier,julian-jeanvier,J. Jeanvier,D,,183,630,M,,250477,EUR,702000000,D,27,27,False,36.0,35.0,2.0,1.0,26.0,27.0,9.0,9.0,1.0,2.0,,,,90.0,40.0,6.1,2.0,0.0,0.0,0.00250876,0,,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,
10390108,away,Auxerre,Quentin Bernard,quentin-bernard,Q. Bernard,D,5,184,16,M,,156367,EUR,615772800,D,3,3,False,42.0,35.0,7.0,3.0,23.0,24.0,12.0,19.0,2.0,1.0,,,,90.0,56.0,6.9,9.0,0.0,0.0,0.27346,0,,1.0,,2.0,,,,,,,,,,,,,,2.0,,,2.0,,3.0,,1.0,,,,,2.0,,
10390108,away,Auxerre,Youssouf M'Changama,youssouf-mchangama,Y. M'Changama,M,10,175,694,M,,197550,EUR,651888000,M,6,6,False,39.0,35.0,6.0,5.0,20.0,21.0,16.0,19.0,,5.0,,,,75.0,48.0,6.5,7.0,0.0,0.0,0.0795945,0,,1.0,,4.0,5.0,,1.0,4.0,2.0,,,,,,,1.0,1.0,1.0,,,,2.0,2.0,,,,,1.0,,,1.0,
10390108,away,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,,246507,EUR,707788800,M,12,12,False,34.0,30.0,3.0,1.0,19.0,21.0,11.0,13.0,2.0,7.0,,,,90.0,45.0,6.4,6.0,0.0202,0.1012,0.0115471,1,,,,3.0,,,,1.0,,1.0,,1.0,True,,1.0,,,2.0,,,1.0,,,,,,,,,,,
10390108,away,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,,842391,EUR,839376000,M,7,7,False,35.0,29.0,4.0,1.0,11.0,14.0,18.0,24.0,,4.0,,,,90.0,53.0,6.0,15.0,0.1916,0.0,0.0708501,2,,3.0,1.0,7.0,4.0,2.0,2.0,4.0,2.0,,,,,,,,,,,,,2.0,1.0,1.0,,1.0,,,,,,
10390108,away,Auxerre,Hamza Sakhi,hamza-sakhi,H. Sakhi,M,78,172,812,M,,340547,EUR,834105600,M,22,22,False,43.0,37.0,10.0,8.0,14.0,17.0,24.0,29.0,1.0,9.0,,,,90.0,61.0,7.3,10.0,0.0068,0.0,0.125466,1,,3.0,,3.0,6.0,2.0,,,,,,,,1.0,,3.0,1.0,2.0,,,4.0,2.0,2.0,1.0,,,1.0,1.0,,,,
10390108,away,Auxerre,Mathias Autret,mathias-autret,M. Autret,M,,179,39,M,,101451,EUR,667785600,M,29,29,False,26.0,21.0,3.0,2.0,15.0,18.0,6.0,10.0,,3.0,,,,75.0,33.0,6.5,7.0,0.0992,0.0,0.0264775,1,,2.0,,1.0,3.0,,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0
