match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_expectedGoals,stat_aerialWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_challengeLost,stat_keyPass,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_bigChanceCreated,stat_outfielderBlock,player_firstName,player_lastName,stat_errorLeadToAShot,stat_crossNotClaimed,stat_aerialLost,stat_clearanceOffLine
11368620,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,18.0,18.0,2.0,2.0,0.0,18.0,18.0,6.0,1.0,1.0,2.0,63.0,25.0,7.2,6.525e-05,0,0.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Daniel Carvajal,daniel-carvajal,D. Carvajal,D,2,173,154229,M,DaniCarvajal,138572,EUR,695088000,D,2,2,False,44.0,37.0,,,0.0,14.0,15.0,3.0,,,,74.0,59.0,7.0,0.0366636,1,,24.0,31.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,0.1208,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191,192797,M,ARüdiger,142622,EUR,731116800,D,22,22,False,57.0,51.0,3.0,1.0,0.0,39.0,40.0,4.0,,,,90.0,62.0,6.9,0.00685164,2,,12.0,17.0,,,1.0,2.0,,1.0,1.0,,,,,1.0,8.0,0.1664,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180,15081,M,nachofdez90,69404,EUR,632620800,D,6,6,False,48.0,46.0,,,0.0,33.0,34.0,2.0,,,,64.0,56.0,6.7,0.00413098,0,,13.0,14.0,,,1.0,,,,4.0,,,,,1.0,3.0,,,,1.0,True,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178,70735,M,FerMendy,792073,EUR,802569600,D,23,23,False,58.0,55.0,,,0.0,22.0,22.0,5.0,,,,90.0,68.0,7.2,0.0387162,2,,33.0,36.0,,,1.0,,,,,,,,,,5.0,0.1233,,,1.0,,1.0,2.0,0.016,,,,,,,,,,,,,
11368620,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181,375509,M,Fede,831808,EUR,901065600,M,15,15,False,63.0,58.0,3.0,2.0,0.0,21.0,21.0,3.0,,,,90.0,76.0,7.2,0.0585882,1,,37.0,43.0,1.0,,4.0,1.0,,1.0,1.0,3.0,1.0,1.0,,1.0,7.0,0.0175,,,,,1.0,,,2.0,2.0,,,,,,,,,,,
11368620,home,Real Madrid,Eduardo Camavinga,camavinga-eduardo,E. Camavinga,M,6,182,191301,M,Tacklevinga,973887,EUR,1036886400,M,12,12,False,61.0,56.0,2.0,,0.0,27.0,29.0,4.0,,,,74.0,76.0,7.2,0.0892862,0,,29.0,32.0,,,2.0,9.0,,,3.0,,4.0,1.0,3.0,1.0,6.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
11368620,home,Real Madrid,Toni Kroos,toni-kroos,T. Kroos,M,,183,45525,M,Kroos,26502,EUR,631411200,M,8,8,False,110.0,108.0,15.0,14.0,0.0,39.0,39.0,1.0,,,,87.0,122.0,7.9,0.19165,1,,71.0,76.0,5.0,2.0,5.0,2.0,,,,2.0,2.0,1.0,,,5.0,0.0351,,,,,,1.0,0.1228,5.0,3.0,,,,,,,,,,,
11368620,home,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1013050,M,JudeBell,991011,EUR,1056844800,M,5,5,False,65.0,62.0,3.0,3.0,0.0,20.0,20.0,3.0,,,,90.0,84.0,7.4,0.0491625,2,,42.0,47.0,2.0,,5.0,4.0,,,,,1.0,1.0,1.0,2.0,8.0,0.0996,,1.0,,,2.0,1.0,0.0665,2.0,,1.0,2.0,,,,,,,,,
11368620,home,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174,699716,M,Rodrygo,910536,EUR,978998400,F,11,11,False,40.0,38.0,,,0.0,7.0,7.0,1.0,,,,90.0,55.0,7.6,0.552444,1,,31.0,35.0,2.0,,3.0,3.0,,1.0,,,1.0,1.0,1.0,,10.0,0.096,,,1.0,,2.0,,,,3.0,2.0,1.0,,1.0,,,,,,,
11368620,home,Real Madrid,Vinícius Júnior,vinicius-junior,Vinícius Jr.,F,7,176,1170289,M,ViniJr,868812,EUR,963360000,F,7,7,False,26.0,19.0,3.0,1.0,0.0,1.0,1.0,3.0,,,,90.0,49.0,6.5,0.0887148,2,,19.0,27.0,2.0,1.0,9.0,6.0,1.0,1.0,,,,,4.0,,19.0,0.2922,,,,,7.0,1.0,0.6599,,1.0,4.0,2.0,2.0,1.0,,,,,,,
11368620,home,Real Madrid,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,25,25,True,3.0,3.0,,,0.0,3.0,3.0,1.0,,1.0,1.0,27.0,5.0,6.7,7.24e-06,0,0.038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186,138748,M,EMilitão,822519,EUR,885081600,D,3,3,True,14.0,14.0,,,0.0,7.0,7.0,1.0,,,,26.0,16.0,6.7,0.00138153,0,,7.0,7.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11368620,home,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173,60349,M,LucasVaz91,255239,EUR,678326400,M,17,17,True,14.0,14.0,,,0.0,4.0,4.0,3.0,,,,16.0,21.0,6.8,0.0380739,0,,10.0,12.0,2.0,,,1.0,,,,,,,,,3.0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,
11368620,home,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173,354764,M,LModric10,15466,EUR,495072000,M,10,10,True,18.0,17.0,2.0,2.0,0.0,4.0,4.0,,,,,16.0,26.0,7.0,0.0749222,1,,13.0,16.0,2.0,,1.0,1.0,,,,1.0,,,,,4.0,0.0248,,1.0,,,2.0,,,,,,1.0,,,,,,,,,
11368620,home,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179,67396,M,Danifuli10,547838,EUR,839376000,M,19,19,True,6.0,6.0,1.0,1.0,0.0,1.0,1.0,,,,,3.0,7.0,,0.00455923,0,,5.0,5.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191,79229,M,ALunin,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170,66463,M,frangarci11,851271,EUR,934588800,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170,258553,M,Brahim,835485,EUR,933638400,M,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176,399381,M,AGüler,1091116,EUR,1109289600,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arda Guler,,,,,
11368620,home,Real Madrid,Mario Martín,martin-mario,M. Martín,M,6,177,16546,M,,1154549,EUR,1078444800,M,28,28,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,home,Real Madrid,Joselu,joselu,Joselu,F,9,191,18060,M,joselumato,69418,EUR,638496000,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368620,away,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196,313,M,,929975,EUR,926035200,G,30,30,False,32.0,19.0,18.0,5.0,0.0,18.0,20.0,7.0,,1.0,4.0,90.0,41.0,7.6,0.00023583,0,0.8652,1.0,12.0,,,,1.0,,,,,1.0,,,,13.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
11368620,away,Real Betis,Youssouf Sabaly,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,youssouf_sabaly23,111803,EUR,731289600,D,23,23,False,52.0,45.0,1.0,1.0,0.0,24.0,29.0,9.0,,,,90.0,74.0,7.5,0.123382,1,,22.0,25.0,2.0,1.0,5.0,7.0,,1.0,1.0,1.0,4.0,2.0,,1.0,12.0,0.0243,,,1.0,,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,,,,1.0,
11368620,away,Real Betis,Sokratis Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,,2322979,EUR,581817600,D,19,19,False,22.0,20.0,3.0,2.0,0.0,13.0,14.0,3.0,,,,90.0,33.0,8.0,0.00251593,1,,7.0,8.0,,,2.0,4.0,,1.0,1.0,,3.0,3.0,1.0,2.0,2.0,0.0558,,,,,,,,,,,,,,2.0,Sokratis,Papastathopoulos,,,,1.0
11368620,away,Real Betis,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,,1046322,EUR,988070400,D,34,34,False,27.0,24.0,3.0,1.0,0.0,22.0,23.0,1.0,,,,90.0,39.0,7.2,0.00066192,0,,2.0,4.0,,,,2.0,,,5.0,1.0,2.0,2.0,,,3.0,,,,,,,,,,,,,,,1.0,Ricardo Visus,,1.0,,,
11368620,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,,855829,EUR,948240000,D,3,3,False,42.0,34.0,3.0,1.0,0.0,15.0,19.0,2.0,,,,90.0,66.0,7.8,0.271716,2,,21.0,28.0,5.0,2.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,14.0,0.1198,,,,True,,1.0,0.7161,1.0,2.0,,,,,1.0,,,,,,
11368620,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,Bellerín,188365,EUR,795571200,M,2,2,False,27.0,22.0,2.0,2.0,0.0,8.0,10.0,4.0,,,,90.0,39.0,6.9,0.0162364,2,,14.0,18.0,1.0,,2.0,4.0,1.0,2.0,2.0,,1.0,1.0,1.0,,8.0,0.1566,,,2.0,,2.0,,,2.0,1.0,,2.0,,,,,,,,,
11368620,away,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,,990169,EUR,1000944000,M,4,4,False,47.0,43.0,4.0,2.0,0.0,20.0,20.0,,,,,90.0,58.0,6.9,0.0129411,1,,23.0,27.0,,,6.0,4.0,,1.0,2.0,2.0,4.0,2.0,,2.0,5.0,0.103,,,,,,,,2.0,,1.0,,,,,,,,,1.0,
11368620,away,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184,1491,M,,847128,EUR,848966400,M,21,21,False,47.0,45.0,4.0,3.0,0.0,20.0,21.0,2.0,,,,90.0,55.0,7.0,0.0362696,0,,26.0,29.0,3.0,1.0,2.0,3.0,,,,,1.0,,,1.0,5.0,,,,1.0,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,,
11368620,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,,345195,EUR,743385600,M,10,10,False,45.0,40.0,,,0.0,12.0,14.0,6.0,,,,90.0,59.0,7.2,0.0559695,2,,28.0,31.0,,,7.0,3.0,,,,,,,2.0,2.0,12.0,0.1002,,1.0,2.0,,4.0,1.0,0.2837,,2.0,1.0,1.0,,1.0,,,,,,1.0,
