match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_goalAssist,stat_aerialLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_goals,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10408506,home,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,False,14.0,11.0,1.0,,3.0,3.0,8.0,12.0,,4.0,,,,74.0,30.0,6.8,12.0,0.056,0.1111,0.0157076,2,,1.0,4.0,,,,1.0,7.0,,1.0,,1.0,2.0,3.0,2.0,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,
10408506,home,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,32,32,True,33.0,29.0,12.0,10.0,16.0,18.0,13.0,15.0,4.0,1.0,,,,60.0,38.0,6.6,4.0,0.0,0.0,0.00875906,0,,,,,,,,3.0,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,
10408506,home,Cádiz,Rubén Alcaraz,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,True,12.0,11.0,2.0,1.0,6.0,6.0,5.0,6.0,,3.0,,,,22.0,14.0,6.5,2.0,0.0,0.0,0.00659139,0,,,2.0,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
10408506,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,,22.0,4.0,6.2,1.0,0.0,0.0,0.00051828,0,,,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,4.0,2.0,,,1.0,1.0,2.0,7.0,,2.0,,,,16.0,17.0,7.1,9.0,0.0,0.0,0.0730417,0,,4.0,4.0,,1.0,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,,,,,,1.0,1.0,,,,,
10408506,home,Cádiz,Lucas Pérez,lucas-perez,L. Pérez,F,,181,960,M,107128,EUR,589852800,F,15,15,True,6.0,6.0,1.0,1.0,4.0,4.0,2.0,3.0,,1.0,,,,16.0,7.0,6.5,1.0,0.0,0.0,0.00068497,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Awer Mabil,awer-mabil,A. Mabil,M,7,179,326,M,307082,EUR,811123200,M,17,17,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Antonio Blanco,antonio-blanco,A. Blanco,M,8,176,1655,M,855832,EUR,964310400,M,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Tomás Alarcón,tomas-alarcon,T. Alarcón,M,6,176,566,M,844224,EUR,916704000,M,12,12,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Álvaro Giménez,alvaro-gimenez,Á. Giménez,F,20,182,1329,M,83687,EUR,674611200,F,19,19,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,home,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,69768,EUR,726364800,G,13,13,False,17.0,11.0,8.0,2.0,10.0,10.0,1.0,7.0,,10.0,3.0,4.0,,90.0,30.0,6.6,6.0,0.0,0.0,0.00020606,0,-0.5181,,,,,,,,,,,,,,,,,,,,,,,oblakjan,,True,,,,1.0,1.0,1.0,
10408506,away,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,76265,EUR,663292800,D,15,15,False,64.0,57.0,8.0,6.0,25.0,26.0,32.0,38.0,2.0,4.0,,,,90.0,78.0,6.8,8.0,0.0,0.0,0.0207745,0,,,10.0,1.0,2.0,1.0,5.0,2.0,,,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
10408506,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,35612,EUR,600566400,D,20,20,False,59.0,56.0,1.0,1.0,40.0,41.0,16.0,19.0,5.0,,,,,90.0,69.0,6.3,4.0,0.0449,0.0,0.00819049,1,,1.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,axelwitsel28,,,,,,,,,1.0
10408506,away,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,831424,EUR,759110400,D,23,23,False,58.0,56.0,2.0,1.0,32.0,32.0,24.0,26.0,1.0,5.0,,,,90.0,74.0,6.2,5.0,0.0,0.0,0.0938998,0,,,5.0,,4.0,2.0,,5.0,1.0,,,1.0,2.0,,,,,2.0,,1.0,,,,ReinildoMandava,,,,,,,,,
10408506,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,831799,EUR,891820800,M,16,16,False,43.0,35.0,1.0,,11.0,14.0,26.0,35.0,,8.0,,,,90.0,74.0,6.5,21.0,0.0,0.0,0.157372,0,,6.0,1.0,1.0,1.0,1.0,,6.0,2.0,,,,2.0,,,,2.0,,,4.0,1.0,,,nahuelmolina_35,,,2.0,,,,,,
10408506,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,249399,EUR,769737600,M,5,5,False,73.0,65.0,15.0,12.0,26.0,26.0,41.0,52.0,,3.0,,,,90.0,89.0,7.3,12.0,0.1217,0.0,0.241505,2,,5.0,3.0,,,,,2.0,1.0,1.0,,3.0,,,,,,1.0,,,3.0,,,RodridePaul,,,2.0,,,,,,1.0
10408506,away,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,96544,EUR,729734400,M,4,4,False,31.0,26.0,3.0,2.0,16.0,17.0,10.0,14.0,1.0,8.0,,,,71.0,38.0,6.5,6.0,0.0,0.0,0.00665958,0,,,4.0,,3.0,1.0,,6.0,1.0,,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,116955,EUR,785376000,M,17,17,False,35.0,30.0,1.0,,11.0,12.0,19.0,28.0,2.0,4.0,,,,90.0,58.0,7.2,11.0,0.324,0.3288,0.0943822,3,,5.0,6.0,2.0,2.0,2.0,2.0,5.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,Saul,,,,,,,,,
10408506,away,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,182001,EUR,747100800,M,21,21,False,24.0,22.0,1.0,,9.0,11.0,15.0,17.0,,3.0,,,,60.0,44.0,6.7,9.0,0.0377,0.0,0.11944,1,,4.0,5.0,1.0,1.0,,,3.0,,1.0,,2.0,,3.0,2.0,,,2.0,,2.0,1.0,,,yannickferreiracarrasco,,,2.0,,,,,,
10408506,away,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,316152,EUR,794707200,F,10,10,False,17.0,10.0,1.0,,2.0,2.0,8.0,15.0,,,,,,60.0,28.0,6.4,11.0,0.2062,0.5752,0.0372196,2,,,2.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,2.0,,,,angelcorrea32,,,,,1.0,,,,
10408506,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,125407,EUR,719798400,F,19,19,False,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,10.0,4.0,6.8,,0.0897,0.1021,0.0337657,1,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,ÁMorata,,,,,,,,,
10408506,away,Atlético Madrid,Matheus Cunha,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,9,9,True,19.0,15.0,1.0,,6.0,6.0,9.0,14.0,1.0,,,,,80.0,28.0,6.3,6.0,0.1332,0.0702,0.0335388,2,,1.0,2.0,,,,1.0,8.0,1.0,1.0,,1.0,2.0,,,,4.0,1.0,1.0,,1.0,,,Cunha,,,,,1.0,,,,
10408506,away,Atlético Madrid,João Félix,joao-felix,J. Félix,F,79,181,127180,M,851671,EUR,942192000,F,7,7,True,14.0,13.0,2.0,1.0,2.0,2.0,11.0,14.0,,1.0,,,,30.0,26.0,8.4,6.0,0.2592,0.2043,0.118236,3,,2.0,3.0,,2.0,2.0,,3.0,,1.0,,1.0,1.0,2.0,,,1.0,,2.0,1.0,1.0,,,JFélix,2.0,,,1.0,1.0,,,,
10408506,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,85859,EUR,669513600,F,8,8,True,12.0,11.0,,,3.0,3.0,9.0,10.0,1.0,2.0,,,,30.0,17.0,6.9,2.0,0.0,0.0,0.0935744,0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,3.0,,,AGriez,,,1.0,,,,,,
10408506,away,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,1142588,EUR,1055635200,M,34,34,True,26.0,23.0,,,4.0,4.0,19.0,22.0,,,,,,19.0,31.0,6.6,4.0,0.0411,0.0291,0.0156058,1,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,PBarrios,,,,,,,,,
10408506,away,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,Sergio Diez,sergio-diez,S. Diez,D,7,178,31,M,1142580,EUR,1059350400,D,30,30,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,Felipe,felipe,Felipe,D,,191,773,M,242211,EUR,611280000,D,18,18,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,Sergio Reguilón,sergio-reguilon,S. Reguilón,D,,178,5856,M,858195,EUR,850694400,D,3,3,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,sergio_regui,,,,,,,,,
10408506,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,353130,EUR,803433600,D,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408506,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,325355,EUR,790560000,D,2,2,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,JoseMaGimenez13,,,,,,,,,
