match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_challengeLost,stat_interceptionWon,stat_accurateCross,stat_bigChanceMissed,stat_fouls,stat_wasFouled,stat_dispossessed,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436896,home,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,14.0,13.0,,,1.0,4.0,4.0,9.0,11.0,,2.0,,,,72.0,23.0,7.2,4.0,0.0656516,4,,1.0,3.0,5.0,2.0,1.0,,2.0,1.0,3.0,,,1.0,1.0,0.6057,2.0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,
12436896,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,,18.0,11.0,6.7,2.0,0.0109729,1,,,,,2.0,1.0,1.0,,,1.0,1.0,,1.0,,0.028,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,9,9,True,8.0,8.0,,,0.0,4.0,4.0,4.0,4.0,1.0,1.0,,,,18.0,11.0,6.6,1.0,0.00268956,0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
12436896,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,84,84,True,19.0,18.0,1.0,,0.0,9.0,9.0,9.0,10.0,,3.0,,,,17.0,23.0,6.7,1.0,0.0109452,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12436896,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,12.0,11.0,,,0.0,3.0,4.0,8.0,8.0,,1.0,,,,13.0,14.0,6.6,2.0,0.0160539,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,1.44e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,home,Liverpool,Jarell Quansah,jarell-quansah,J. Quansah,D,4,190,10315,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2856,M,,171919,EUR,739929600,G,1,1,False,51.0,38.0,27.0,14.0,0.0,35.0,38.0,3.0,13.0,2.0,9.0,6.0,6.0,1.0,90.0,62.0,8.1,13.0,0.00049726,0,0.8104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
12436896,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,False,38.0,30.0,3.0,1.0,0.0,20.0,26.0,10.0,13.0,2.0,5.0,,,,90.0,57.0,6.0,14.0,0.00497064,1,,1.0,,5.0,2.0,4.0,1.0,,1.0,,,,1.0,1.0,0.005,,Mads,Roerslev,,,1.0,,,1.0,,,,,,1.0,,,,
12436896,away,Brentford,Nathan Collins,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,54.0,48.0,3.0,1.0,0.0,39.0,43.0,9.0,11.0,2.0,1.0,,,,90.0,68.0,7.7,6.0,0.00275244,2,,,,,5.0,1.0,1.0,,,1.0,,6.0,,,0.196,,,,3.0,1.0,,0.5774,,,1.0,,1.0,,1.0,,,,,
12436896,away,Brentford,Ethan Pinnock,ethan-pinnock,E. Pinnock,D,5,194,1052,M,,855864,EUR,738633600,D,5,5,False,39.0,34.0,2.0,1.0,0.0,33.0,38.0,1.0,1.0,2.0,5.0,,,,90.0,45.0,6.7,5.0,0.00038442,0,,,3.0,4.0,2.0,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,
12436896,away,Brentford,Kristoffer Ajer,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,False,34.0,26.0,1.0,,0.0,12.0,13.0,14.0,21.0,3.0,3.0,,,,90.0,52.0,6.1,13.0,0.0208958,0,,,,5.0,3.0,1.0,,,,,,,1.0,3.0,,1.0,,,2.0,,,,,2.0,,,,1.0,,1.0,,,,
12436896,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,False,13.0,10.0,3.0,2.0,0.0,5.0,5.0,8.0,13.0,,2.0,,,,66.0,26.0,6.6,9.0,0.132445,1,,5.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,0.0345,2.0,,,,,,,,,,3.0,,1.0,1.0,,,,,
12436896,away,Brentford,Christian Nørgaard,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,37.0,34.0,2.0,1.0,0.0,22.0,22.0,12.0,15.0,1.0,8.0,,,,90.0,54.0,6.4,5.0,0.0149366,1,,,1.0,4.0,6.0,,,,1.0,,,,4.0,1.0,0.2163,,,,,,1.0,,True,,1.0,,1.0,3.0,2.0,,,,,
12436896,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,20.0,16.0,2.0,1.0,0.0,6.0,7.0,10.0,13.0,1.0,3.0,,,,73.0,25.0,6.6,4.0,0.00788902,0,,,,1.0,3.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,
12436896,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,M,23,23,False,17.0,13.0,2.0,2.0,0.0,5.0,7.0,8.0,11.0,,2.0,,,,66.0,32.0,6.8,10.0,0.020763,2,,1.0,,3.0,4.0,4.0,1.0,,,1.0,,,1.0,1.0,0.0657,1.0,,,1.0,1.0,1.0,0.2064,,,,,,,1.0,,,,,
12436896,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,F,19,19,False,17.0,14.0,,,0.0,7.0,7.0,8.0,12.0,1.0,3.0,,,,90.0,33.0,6.7,12.0,0.167644,1,,2.0,2.0,7.0,3.0,4.0,1.0,1.0,,1.0,,,1.0,5.0,0.0325,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,2.0,,
12436896,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,13.0,12.0,1.0,1.0,0.0,6.0,7.0,6.0,7.0,2.0,2.0,,,,73.0,21.0,6.5,3.0,0.00464313,0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1.0,,,,
12436896,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,True,13.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,9.0,,4.0,,,,24.0,19.0,6.5,6.0,0.00288263,0,,,,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,
12436896,away,Brentford,Fabio Carvalho,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,14,14,True,9.0,7.0,,,0.0,3.0,4.0,4.0,5.0,,2.0,,,,24.0,13.0,6.4,3.0,0.0110099,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,7,7,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,,17.0,7.0,6.5,5.0,0.00377914,0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,1.0,,,,17.0,9.0,6.4,3.0,0.0159785,0,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,
12436896,away,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Sepp van den Berg,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436896,away,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,,1177007,EUR,1047427200,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ryan Trevitt,,,,,,,,,,,,,,,,,
