match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_dispossessed,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves
12514197,home,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,M,32,32,True,,18.0,12.0,3.0,1.0,0.0,6.0,8.0,6.0,10.0,,,,,11.0,22.0,6.9,6.0,0.00357091,1,,,,,4.0,,5.0,,,,,,,,1.0,0.0274,,,,1.0,,,,1.0,,,,,,,,
12514197,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,10.0,7.0,2.0,1.0,0.0,4.0,4.0,3.0,6.0,,2.0,,,11.0,14.0,6.7,3.0,0.00215693,1,,,,,1.0,,2.0,,,,,,,,1.0,0.0183,,,,1.0,,1.0,,,,,,,,,,
12514197,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,home,Santa Clara,Daniel Borges,Daniel Borges,,daniel-borges,D. Borges,M,41,183,73,M,1117007,EUR,1049587200,M,41,41,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Joel Robles,,,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,,23.0,4.0,21.0,2.0,0.0,2.0,4.0,2.0,19.0,,9.0,1.0,1.0,90.0,33.0,6.7,19.0,0.00044245,0,-0.3858,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0
12514197,away,Estoril Praia,Kévin Boma,Kévin Boma,,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,,19.0,14.0,,,0.0,10.0,10.0,4.0,9.0,7.0,3.0,,,90.0,33.0,6.9,5.0,0.00054559,0,,,,1.0,2.0,2.0,4.0,,1.0,2.0,1.0,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,
12514197,away,Estoril Praia,Felix Bacher,,,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,,19.0,15.0,5.0,1.0,0.0,12.0,12.0,3.0,7.0,11.0,3.0,,,90.0,41.0,7.4,4.0,0.00522331,0,,,,4.0,7.0,4.0,14.0,,1.0,5.0,4.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,
12514197,away,Estoril Praia,Pedro Amaral,,,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,False,,37.0,27.0,7.0,2.0,0.0,14.0,18.0,13.0,19.0,9.0,5.0,,,86.0,61.0,7.1,13.0,0.00966872,0,,,,,3.0,2.0,6.0,,,1.0,1.0,2.0,1.0,,6.0,,,2.0,2.0,,,,1.0,,,,,,,,,
12514197,away,Estoril Praia,Wagner Pina,,,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,,28.0,19.0,5.0,1.0,1.0,13.0,15.0,6.0,13.0,8.0,11.0,,,90.0,58.0,6.9,17.0,0.00566499,0,,,,4.0,3.0,11.0,9.0,1.0,,5.0,5.0,1.0,2.0,,1.0,,,3.0,1.0,,1.0,,2.0,,,,,,,,,
12514197,away,Estoril Praia,Xeka,,,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,88,88,False,,34.0,28.0,4.0,4.0,0.0,15.0,16.0,13.0,18.0,5.0,7.0,,,90.0,61.0,7.2,14.0,0.0180802,1,,,,1.0,3.0,8.0,9.0,1.0,1.0,4.0,3.0,2.0,2.0,,3.0,0.0146,,4.0,2.0,,,,2.0,1.0,,,,,,,,
12514197,away,Estoril Praia,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,,46.0,36.0,4.0,2.0,0.0,23.0,24.0,14.0,25.0,3.0,4.0,,,90.0,61.0,6.7,14.0,0.0378128,0,,3.0,1.0,,1.0,3.0,5.0,,,3.0,,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
12514197,away,Estoril Praia,Fabrício Garcia,,,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,M,17,17,False,,14.0,10.0,3.0,,0.0,6.0,8.0,5.0,7.0,,3.0,,,63.0,47.0,6.1,18.0,0.00424734,0,,1.0,1.0,2.0,,9.0,4.0,1.0,,3.0,2.0,3.0,,,2.0,,,4.0,1.0,,,,3.0,,,,,,,,,
12514197,away,Estoril Praia,Yanis Begraoui,,,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,,19.0,15.0,2.0,,0.0,9.0,10.0,6.0,9.0,1.0,7.0,,,73.0,33.0,7.3,8.0,0.0100548,1,,,,1.0,,5.0,4.0,1.0,,1.0,1.0,1.0,,1.0,1.0,0.5375,0.3481,2.0,1.0,2.0,1.0,,2.0,,1.0,,,1.0,,,,
12514197,away,Estoril Praia,João Carvalho,,,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,True,43.0,32.0,3.0,2.0,0.0,12.0,12.0,20.0,31.0,,10.0,,,86.0,58.0,8.6,15.0,0.0211401,4,,,,,,6.0,5.0,1.0,,1.0,,,2.0,2.0,,0.1319,0.0847,3.0,,4.0,1.0,,,2.0,2.0,,,,,,,
12514197,away,Estoril Praia,André Lacximicant,,,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,False,,11.0,11.0,2.0,2.0,1.0,2.0,2.0,9.0,9.0,3.0,1.0,,,63.0,25.0,7.2,5.0,0.106976,1,,,,6.0,2.0,9.0,4.0,2.0,1.0,,,4.0,,,,0.0441,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,
12514197,away,Estoril Praia,Gonçalo Costa,,,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,6.0,,,,27.0,17.0,7.0,2.0,0.0133805,0,,,,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12514197,away,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,,6.0,1.0,,,0.0,,2.0,1.0,4.0,,1.0,,,27.0,10.0,6.3,7.0,0.00101268,1,,,,5.0,,8.0,,,,,,1.0,2.0,,,0.0475,,1.0,,,,1.0,,,,,,,,,,
12514197,away,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,2.0,,,17.0,11.0,6.5,4.0,0.00182827,0,,,,,,2.0,2.0,,,,,2.0,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
12514197,away,Estoril Praia,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,True,,3.0,1.0,1.0,,0.0,1.0,1.0,,2.0,2.0,1.0,,,12.0,7.0,6.5,3.0,3.3e-07,0,,,,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Hélder Costa,,,helder-costa,H. Costa,F,18,178,554,,138891,EUR,758332800,F,11,11,True,,2.0,2.0,,,0.0,2.0,2.0,,,,,,,12.0,3.0,6.4,1.0,1.998e-05,0,,,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Pedro Carvalho,,,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Philippe Lanquetin,Philippe Lanquetin,,philippe-lanquetin,P. Lanquetin,D,12,188,33,M,1954213,EUR,1108944000,D,91,91,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514197,away,Estoril Praia,Jandro Orellana,,,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
