match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_aerialWon,stat_outfielderBlock,stat_dispossessed,stat_goals,stat_interceptionWon,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_aerialLost,stat_bigChanceCreated,captain,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_totalOffside
10388387,home,Borussia M'gladbach,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,1,1,False,56.0,47.0,16.0,8.0,43.0,45.0,4.0,11.0,1.0,10.0,1.0,4.0,5.0,90.0,72.0,8.4,9.0,0.0,0.0,0.00193278,0,0.9496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,False,28.0,19.0,6.0,2.0,11.0,16.0,9.0,13.0,3.0,5.0,,,,90.0,54.0,7.2,11.0,0.0,0.0,0.0681902,0,,1.0,1.0,3.0,7.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,,254449,EUR,818812800,D,5,5,False,53.0,44.0,7.0,1.0,40.0,42.0,4.0,11.0,5.0,2.0,,,,90.0,61.0,6.8,9.0,0.2973,0.4658,0.0167743,2,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,44.0,37.0,3.0,1.0,37.0,39.0,,5.0,3.0,3.0,,,,90.0,54.0,7.5,7.0,0.0838,0.3057,0.00032731,1,,,,,6.0,,,,3.0,2.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,25,25,False,36.0,27.0,5.0,3.0,16.0,19.0,11.0,18.0,2.0,11.0,,,,90.0,66.0,7.9,15.0,0.3977,0.203,0.0596372,2,,1.0,,5.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,,237068,EUR,810518400,M,8,8,False,36.0,33.0,5.0,4.0,22.0,24.0,11.0,12.0,3.0,6.0,,,,89.0,51.0,7.4,3.0,0.0,0.0,0.178053,0,,,,1.0,6.0,1.0,,,4.0,2.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,,974087,EUR,990057600,M,17,17,False,48.0,41.0,3.0,1.0,26.0,27.0,15.0,22.0,1.0,7.0,,,,90.0,73.0,7.1,14.0,0.0411,0.0,0.0207285,1,,1.0,,6.0,9.0,1.0,6.0,4.0,1.0,,3.0,3.0,2.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,
10388387,home,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,23,23,False,28.0,24.0,4.0,2.0,10.0,11.0,17.0,23.0,,6.0,,,,89.0,49.0,8.8,8.0,1.6255,2.6662,0.462839,7,,6.0,3.0,5.0,1.0,1.0,,,,,,1.0,2.0,5.0,2.0,1.0,5.0,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,
10388387,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,,110967,EUR,666921600,M,6,6,False,32.0,28.0,,,11.0,11.0,17.0,23.0,1.0,2.0,,,,90.0,49.0,6.4,14.0,0.0,0.0,0.0683729,0,,2.0,,9.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,,1.0,3.0,,,,,,3.0,,,,,,,1.0,,,,,,
10388387,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,,23996,EUR,588556800,M,13,13,False,30.0,27.0,1.0,1.0,15.0,15.0,12.0,15.0,,2.0,,,,82.0,46.0,7.5,4.0,0.2073,0.0,0.440316,6,,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,,2.0,,,,,,1.0,,,4.0,1.0,1.0,True,1.0,,,,
10388387,home,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,m_thuram,791702,EUR,870825600,F,10,10,False,23.0,16.0,,,5.0,5.0,11.0,18.0,,4.0,,,,89.0,42.0,7.8,14.0,0.1712,0.2065,0.195922,2,,,,9.0,6.0,,2.0,2.0,1.0,,3.0,1.0,3.0,3.0,,,2.0,2.0,,2.0,,1.0,,,,4.0,2.0,,1.0,,,,
10388387,home,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,,832411,EUR,924220800,M,11,11,True,1.0,,,,,,,1.0,,,,,,4.0,2.0,,1.0,0.0,0.0,0.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,8.0,3.0,6.5,,0.0,0.0,0.00609761,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,4.0,4.0,,,4.0,4.0,,,,,,,,1.0,4.0,,,0.0,0.0,6.209e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,,113920,EUR,714873600,D,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,2.0,,,0.0,0.0,0.00184089,0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,,962409,EUR,952992000,M,19,19,True,2.0,,,,,,,2.0,,,,,,1.0,2.0,,2.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,,1048650,EUR,1022630400,M,27,27,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388387,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,
10388387,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,,37096,EUR,641952000,G,1,1,False,27.0,23.0,5.0,1.0,23.0,25.0,,2.0,1.0,11.0,,6.0,7.0,90.0,42.0,7.4,4.0,0.0,0.0,0.00012466,0,0.8472,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,1.0,1.0,,
10388387,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,,319857,EUR,856656000,D,39,39,False,49.0,34.0,4.0,,18.0,27.0,18.0,27.0,1.0,1.0,,,,80.0,79.0,6.5,21.0,0.1208,0.0,0.114765,2,,5.0,2.0,4.0,6.0,2.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,4.0,,,1.0,,,,,,,,
10388387,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,,136924,EUR,720748800,D,4,4,False,65.0,57.0,3.0,,38.0,39.0,19.0,27.0,9.0,8.0,,,,90.0,82.0,6.6,10.0,0.0,0.0,0.0135257,0,,1.0,,1.0,7.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,4.0,,,,1.0,,,,,,,,,,,
10388387,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50096,M,JGvardiol,964994,EUR,1011744000,D,32,32,False,76.0,70.0,7.0,2.0,47.0,48.0,23.0,28.0,2.0,2.0,,,,90.0,82.0,6.4,7.0,0.1634,0.0789,0.0126,1,,,,1.0,2.0,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,
10388387,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,,856076,EUR,893203200,D,22,22,False,47.0,40.0,4.0,2.0,22.0,25.0,20.0,30.0,1.0,4.0,,,,90.0,80.0,6.5,17.0,0.0341,0.2464,0.476964,1,,8.0,2.0,7.0,4.0,2.0,2.0,,3.0,2.0,1.0,1.0,2.0,2.0,,,1.0,,1.0,1.0,,1.0,,,,,2.0,,,,,1.0,
10388387,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,amadou_haidara04,822708,EUR,886204800,M,8,8,False,15.0,13.0,1.0,,8.0,8.0,5.0,7.0,1.0,3.0,,,,45.0,19.0,6.2,3.0,0.0,0.0,0.00641283,0,,,,5.0,,3.0,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,,,,,,
10388387,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,,84251,EUR,655430400,M,44,44,False,67.0,61.0,3.0,3.0,39.0,39.0,22.0,28.0,1.0,5.0,,,,90.0,80.0,7.0,7.0,0.0,0.0,0.0183301,0,,,,4.0,4.0,1.0,1.0,1.0,2.0,2.0,,1.0,2.0,,,,,,2.0,1.0,,3.0,,,,,,,,,,,
10388387,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,DomSzobo,869856,EUR,972432000,M,17,17,False,52.0,43.0,4.0,4.0,13.0,15.0,32.0,42.0,1.0,9.0,,,,90.0,79.0,7.5,17.0,0.0468,0.2105,0.197463,1,,5.0,2.0,7.0,8.0,,5.0,4.0,1.0,,1.0,3.0,2.0,1.0,,,1.0,,,2.0,,3.0,,,,2.0,,,,,,,
10388387,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,,51785,EUR,688176000,M,10,10,False,9.0,5.0,1.0,1.0,1.0,4.0,4.0,5.0,,,,,,45.0,11.0,6.2,5.0,0.0,0.0,0.00333036,0,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0
10388387,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,Nkunku,769333,EUR,879465600,M,18,18,False,25.0,20.0,1.0,1.0,5.0,7.0,15.0,19.0,1.0,4.0,,,,90.0,38.0,6.2,11.0,0.0,0.0,0.0643568,0,,1.0,,3.0,2.0,,2.0,,,,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10388387,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,andresilva9,190159,EUR,815616000,F,19,19,False,15.0,10.0,,,5.0,6.0,5.0,9.0,,1.0,,,,67.0,25.0,6.7,7.0,0.3095,0.4138,0.303384,3,,,,2.0,2.0,,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,1.0,,,,,,,
10388387,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,,791079,EUR,875404800,M,24,24,True,37.0,33.0,4.0,3.0,13.0,13.0,20.0,24.0,,3.0,,,,45.0,46.0,6.7,5.0,0.0573,0.0,0.0552785,1,,,,6.0,5.0,2.0,,,3.0,3.0,,2.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,
10388387,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,timowerner,232306,EUR,826070400,F,11,11,True,15.0,14.0,,,2.0,2.0,12.0,14.0,,,,,,45.0,25.0,6.4,5.0,0.1413,0.0,0.0353036,3,,1.0,,4.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,2.0,1.0,,,,,,,
10388387,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,,135264,EUR,771638400,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,23.0,7.0,6.6,2.0,0.0,0.0,0.00856173,0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
