match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,player_sofascoreId,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_wasFouled,stat_totalContest,stat_totalOffside,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,stat_blockedScoringAttempt,stat_penaltyWon,stat_goals,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12764005,home,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189,4533,M,793986,EUR,935712000,G,99,99,False,27.0,18.0,13.0,4.0,0.0,16.0,18.0,2.0,9.0,2.0,2.0,2.0,90.0,31.0,7.0,9.0,0.00030449,0,0.2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764005,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2952,M,893008,EUR,856137600,D,19,19,False,77.0,68.0,7.0,3.0,0.0,30.0,34.0,38.0,45.0,4.0,,,90.0,96.0,7.9,13.0,0.440273,1,,,,2.0,1.0,5.0,2.0,8.0,1.0,1.0,6.0,3.0,3.0,2.0,0.0576,,,,,,,,,,,,,,,,,,,,,,,
12764005,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,5,5,False,69.0,64.0,7.0,4.0,0.0,46.0,48.0,18.0,21.0,5.0,,,90.0,81.0,7.4,6.0,0.00692513,2,,,,,,3.0,2.0,4.0,,1.0,1.0,1.0,1.0,1.0,0.2979,evanndicka,True,1.0,1.0,3.0,1.0,2.0,0.107,,,,,,,,,,,,,,,
12764005,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2636,M,353130,EUR,803433600,D,22,22,False,74.0,60.0,6.0,5.0,0.0,26.0,29.0,34.0,45.0,3.0,,,90.0,85.0,7.2,16.0,0.0708095,1,,,,,3.0,3.0,6.0,4.0,,,,,,,0.0412,,,,1.0,3.0,,2.0,0.0205,1.0,1.0,,,,,,,,,,,,,
12764005,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16345,M,984184,EUR,1011744000,M,59,59,False,42.0,37.0,4.0,3.0,0.0,13.0,14.0,24.0,32.0,4.0,,,90.0,68.0,7.2,11.0,0.0241194,1,,,,4.0,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,0.0169,nico_zale,,,,3.0,,,,,2.0,1.0,1.0,,,,,,,,,,,
12764005,home,Roma,Manu Koné,manu-kone,M. Koné,M,17,186,6978,M,974087,EUR,990057600,M,17,17,False,61.0,59.0,,,0.0,15.0,15.0,44.0,46.0,1.0,,,90.0,72.0,7.2,4.0,0.0528585,0,,,,,,1.0,2.0,4.0,1.0,,2.0,1.0,1.0,2.0,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
12764005,home,Roma,Enzo Le Fée,enzo-le-fee,E. Le Fée,M,28,173,3101,M,984014,EUR,949536000,M,28,28,False,55.0,48.0,4.0,1.0,0.0,20.0,21.0,32.0,39.0,4.0,,,53.0,64.0,7.4,8.0,0.470367,0,,,,5.0,1.0,1.0,1.0,5.0,,,,1.0,1.0,,,,,,,,,,,,1.0,2.0,,2.0,4.0,1.0,1.0,3.0,,,,,,
12764005,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3334,M,848355,EUR,852336000,M,3,3,False,54.0,46.0,4.0,1.0,0.0,14.0,16.0,34.0,44.0,2.0,,,90.0,76.0,7.5,16.0,0.192786,0,,,,6.0,,,2.0,3.0,,,1.0,1.0,1.0,2.0,,,,,,2.0,,2.0,,,2.0,,,,2.0,,,5.0,,,,,,
12764005,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2283,M,1012172,EUR,1048377600,F,35,35,False,37.0,31.0,1.0,1.0,0.0,5.0,5.0,26.0,32.0,1.0,,,68.0,49.0,7.8,8.0,0.0269474,3,,,,,2.0,,2.0,7.0,,2.0,,2.0,2.0,2.0,0.0821,,,,,,,,,,3.0,2.0,,2.0,,,,,1.0,1.0,,,,
12764005,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2285,M,1175821,EUR,1095897600,F,61,61,False,35.0,30.0,,,0.0,6.0,6.0,24.0,30.0,4.0,,,68.0,47.0,7.3,9.0,0.147001,1,,,,1.0,3.0,,6.0,5.0,,,,4.0,4.0,1.0,0.1642,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,
