match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_totalOffside
12499822,home,TSG Hoffenheim,Jacob Bruun Larsen,jacob-bruun-larsen,J. B. Larsen,M,7,183,704,M,809276,EUR,906163200,F,29,29,True,,1.0,1.0,,,1.0,,,1.0,1.0,,,,9.0,5.0,8.5,,0.0155925,1,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,0.1049,1.0,,,,,,,,,1.0,1.0,0.1912,,,
12499822,home,TSG Hoffenheim,Umut Tohumcu,umut-tohumcu,U. Tohumcu,M,8,176,432,M,1083410,EUR,1092182400,M,17,17,True,,1.0,,,,0.0,,,1.0,3.0,,,,9.0,3.0,6.6,2.0,0.0392912,0,,Umut Tohumcu,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,Kevin Akpoguma,kevin-akpoguma,K. Akpoguma,D,25,192,335,M,187423,EUR,798249600,D,25,25,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,9.0,1.0,6.6,,0.00414122,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,Luca Philipp,luca-philipp,L. Philipp,G,37,192,119,M,943550,EUR,975369600,G,37,37,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,Valentin Gendrey,valentin-gendrey,V. Gendrey,D,15,179,294,M,944899,EUR,961545600,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,David Jurásek,david-jurasek,D. Jurásek,D,39,183,1517,M,1030711,EUR,965606400,D,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,Diadié Samassékou,diadie-samassekou,D. Samassékou,M,18,175,1706,M,796358,EUR,821318400,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,home,TSG Hoffenheim,Dennis Geiger,dennis-geiger,D. Geiger,M,8,172,160,M,795004,EUR,897436800,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Péter Gulácsi,peter-gulacsi,P. Gulácsi,G,1,190,2361,M,37096,EUR,641952000,G,1,1,False,,23.0,18.0,10.0,5.0,0.0,16.0,18.0,2.0,5.0,8.0,2.0,3.0,90.0,32.0,6.1,6.0,0.00048037,0,-1.4006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,,11.0,10.0,2.0,1.0,0.0,9.0,10.0,1.0,1.0,,,,45.0,17.0,6.6,1.0,0.0041451,0,,,,,,,2.0,,,,,,2.0,2.0,,,,,,2.0,,,1.0,,,,,,,,,,
12499822,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,True,36.0,29.0,6.0,1.0,0.0,22.0,24.0,7.0,13.0,6.0,,,90.0,45.0,6.6,8.0,0.00549951,2,,,,1.0,,2.0,4.0,4.0,1.0,,,,,1.0,1.0,,1.0,0.8759,,2.0,,,,,,1.0,,2.0,1.0,1.5811,,1.0,1.0
12499822,away,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,,53.0,38.0,14.0,4.0,0.0,22.0,30.0,17.0,24.0,5.0,,,90.0,78.0,6.4,19.0,0.145359,1,,,,1.0,1.0,,2.0,6.0,,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,0.0121,1.0,,1.0,,1.0,,1.0,,,,,,,,
12499822,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,M,39,39,False,,27.0,17.0,5.0,2.0,0.0,8.0,11.0,9.0,17.0,5.0,,,90.0,48.0,6.8,12.0,0.0481865,0,,,,1.0,,2.0,2.0,5.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
12499822,away,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,False,,19.0,14.0,2.0,,0.0,8.0,8.0,6.0,11.0,2.0,,,60.0,29.0,6.4,8.0,0.00384358,0,,Arthur Vermeeren,,,,,2.0,,1.0,,,,2.0,3.0,,,,,,,1.0,,,,2.0,,,,,,arthurvermeeren,,
12499822,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,,37.0,35.0,3.0,3.0,0.0,15.0,15.0,21.0,28.0,9.0,,,76.0,51.0,7.2,8.0,0.843732,0,,,,6.0,1.0,,4.0,2.0,1.0,2.0,1.0,,2.0,2.0,1.0,,2.0,,2.0,,,,,,,,1.0,,,,,,
12499822,away,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,M,7,7,False,,27.0,18.0,4.0,1.0,1.0,7.0,10.0,12.0,22.0,6.0,,,90.0,48.0,7.9,18.0,0.488883,1,,,,5.0,1.0,,6.0,3.0,2.0,4.0,1.0,,,,,,1.0,0.0905,2.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,0.8637,nusaantonio,,
12499822,away,RB Leipzig,Benjamin Šeško,benjamin-sesko,B. Šeško,F,30,195,79780,M,986397,EUR,1054339200,F,30,30,False,,11.0,7.0,,,0.0,5.0,6.0,2.0,5.0,4.0,,,60.0,25.0,6.2,11.0,0.00079116,1,,,,,,2.0,8.0,3.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,0.1,,3.0,2.0,,,,3.0,,,,,,benjamin_sesko,,1.0
12499822,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,F,14,14,False,,20.0,14.0,2.0,2.0,0.0,7.0,10.0,8.0,11.0,2.0,,,90.0,46.0,7.2,12.0,0.0658777,2,,,,1.0,1.0,3.0,7.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0821,1.0,3.0,,,1.0,,3.0,3.0,,1.0,,0.0434,,,
12499822,away,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,,17.0,7.0,3.0,2.0,1.0,4.0,6.0,4.0,12.0,2.0,,,82.0,34.0,7.3,16.0,0.040925,4,,,,1.0,1.0,1.0,5.0,4.0,,,,1.0,,,,,1.0,0.2743,2.0,3.0,1.0,1.0,,,4.0,4.0,,2.0,,0.1399,l_openda,,2.0
12499822,away,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,True,,23.0,20.0,6.0,4.0,0.0,11.0,12.0,9.0,12.0,1.0,,,45.0,30.0,6.4,4.0,0.0252693,0,,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,True,,18.0,17.0,1.0,1.0,0.0,8.0,8.0,9.0,10.0,4.0,,,30.0,21.0,6.4,1.0,0.0288847,0,,,,,,,2.0,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Assan Ouédraogo,assan-ouedraogo,A. Ouédraogo,M,20,192,7677,M,1418623,EUR,1147132800,M,20,20,True,,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,,,30.0,12.0,5.7,8.0,0.0145297,1,,Assan Ouédraogo,,,,,7.0,,,2.0,,,,,,,1.0,0.0613,,,4.0,1.0,,,2.0,,,,,,,,
12499822,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,,10.0,8.0,,,0.0,7.0,8.0,1.0,2.0,2.0,,,14.0,15.0,6.4,2.0,0.00089474,0,,,,,,,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,amadou_haidara04,,
12499822,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,8.0,10.0,6.6,1.0,0.00121521,2,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,0.1075,,1.0,,1.0,,,1.0,1.0,,,,,andresilva9,,
12499822,away,RB Leipzig,Leopold Zingerle,leopold-zingerle,L. Zingerle,G,25,188,122,M,148263,EUR,765936000,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499822,away,RB Leipzig,Viggo Gebel,viggo-gebel,V. Gebel,M,47,175,303,M,1900995,EUR,1195689600,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
