match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_fouls,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_lastManTackle,stat_unsuccessfulTouch,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim
14025103,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97012,M,hekitike,1048422,EUR,1024531200,F,22,22,False,5.0,2.0,,,0.0,,,2.0,5.0,,1.0,,,,,79.0,18.0,6.2,10.0,0.00213986,,0,,-0.13,0.02,-0.01,,,,,6.0,2.0,,,,,1.0,1.0,,,,,Hugo Ekitiké,,,,1.0,,3.0,2.0,,1.0,,2.0,,,,,
14025103,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,True,22.0,21.0,1.0,1.0,0.0,10.0,11.0,11.0,11.0,1.0,2.0,,,,,29.0,25.0,6.9,1.0,0.0210487,,0,,0.1,0.21,0.17,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,
14025103,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,5.0,4.0,,,0.0,4.0,5.0,,,7.0,,,,,,11.0,13.0,7.0,1.0,9.293e-05,,0,,-0.03,0.01,0.24,,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,11.0,3.0,6.4,1.0,0.00025084,,1,,0.02,0.23,-0.05,,,,,2.0,,1.0,,,,,,0.1246,,,-0.32,,,,,,,,1.0,,,,,,1.0,,,
14025103,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19869,M,endowataru,143040,EUR,729216000,M,3,3,True,1.0,,,,0.0,,1.0,,,1.0,,,,,,10.0,3.0,6.4,2.0,,,0,,-0.01,0.03,0.14,,,,,3.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
14025103,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15946,M,conorbradley03,1008402,EUR,1057708800,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174,27091,M,,1881902,EUR,1219881600,F,73,73,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Rio Ngumoha,,,,,,,,,,,,,,,,
14025103,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,d_raya1,581310,EUR,811123200,G,1,1,False,44.0,29.0,29.0,15.0,0.0,17.0,20.0,12.0,24.0,,12.0,2.0,2.0,1.0,1.0,90.0,55.0,6.8,15.0,0.0206587,0.0761,0,-0.7267,0.32,-0.03,-0.13,-0.39,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0
14025103,away,Arsenal,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21624,M,jurrientimber,958959,EUR,992736000,D,12,12,False,25.0,21.0,2.0,1.0,0.0,7.0,7.0,14.0,18.0,5.0,4.0,,,,,90.0,46.0,6.4,10.0,0.0450246,,1,,-0.11,0.36,-0.1,,2.0,,,4.0,3.0,,,,,2.0,1.0,0.0918,,1.0,-0.37,,,2.0,,2.0,,,,,1.0,,3.0,,1.0,,,
14025103,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,2,2,False,,,,,0.0,,,,,2.0,,,,,,5.0,3.0,,,,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14025103,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,41.0,36.0,1.0,,0.0,25.0,25.0,11.0,16.0,4.0,2.0,,,,,90.0,50.0,6.4,5.0,0.00544224,,1,,-0.09,0.06,-0.05,,,,,1.0,1.0,,,,1.0,1.0,,0.0181,,,-0.02,,,,1.0,1.0,True,,,,,,,,1.0,,,
14025103,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,35.0,27.0,3.0,2.0,0.0,17.0,20.0,10.0,15.0,2.0,3.0,,,,,90.0,65.0,6.7,14.0,0.0072676,,3,,-0.1,0.14,-0.1,,2.0,,2.0,3.0,6.0,,,,3.0,2.0,1.0,0.1319,,,-0.33,,,2.0,,,,1.0,,,2.0,,2.0,1.0,2.0,,,
14025103,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,mikelmerino,592010,EUR,835401600,M,23,23,False,22.0,17.0,1.0,,0.0,12.0,14.0,5.0,8.0,,2.0,,,,,70.0,29.0,6.8,7.0,0.0226957,,0,,0.07,0.12,-0.06,,1.0,,1.0,3.0,4.0,1.0,,,,3.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,
14025103,away,Arsenal,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,martin_zubimendi,966837,EUR,917913600,M,36,36,False,41.0,34.0,2.0,1.0,0.0,21.0,24.0,13.0,17.0,,5.0,,,,,90.0,50.0,6.4,9.0,0.015048,,1,,0.08,0.11,-0.16,,,,2.0,6.0,3.0,2.0,,,1.0,1.0,,0.0295,,,-0.08,,,,,3.0,,1.0,,,,,1.0,,1.0,,,
14025103,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,DeclanRice,856714,EUR,916272000,M,41,41,False,52.0,45.0,4.0,2.0,0.0,31.0,32.0,14.0,20.0,2.0,7.0,,,,,90.0,75.0,6.6,16.0,0.0961774,,1,,-0.15,0.15,0.27,,7.0,2.0,,4.0,1.0,1.0,,,3.0,,,0.0183,,1.0,0.0,,,,1.0,1.0,,1.0,2.0,1.0,,,2.0,1.0,,,,
14025103,away,Arsenal,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,F,20,20,False,16.0,9.0,2.0,1.0,0.0,3.0,3.0,6.0,13.0,,2.0,,,,,89.0,29.0,6.8,14.0,0.0264008,,3,,-0.03,0.23,-0.04,,2.0,,2.0,5.0,3.0,1.0,1.0,,,,,0.1376,0.5561,,0.18,,,1.0,,2.0,,1.0,1.0,1.0,,,3.0,1.0,1.0,,,
14025103,away,Arsenal,Viktor Gyökeres,viktor-gyokeres,V. Gyökeres,F,14,187,198098,M,VGyökeres,804508,EUR,896918400,F,14,14,False,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,1.0,1.0,,,,,90.0,17.0,6.4,6.0,0.162627,,0,,-0.02,-0.07,0.0,,1.0,1.0,,5.0,3.0,1.0,,,,,,,,2.0,,,,3.0,,,,,1.0,,3.0,,3.0,,,,,
14025103,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,7.0,6.0,,,0.0,4.0,4.0,2.0,3.0,,2.0,,,,,70.0,15.0,6.8,5.0,0.00041232,,0,,0.02,0.05,0.17,,1.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,3.0,,,,,
14025103,away,Arsenal,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,True,51.0,47.0,4.0,2.0,0.0,37.0,38.0,10.0,13.0,3.0,3.0,,,,,85.0,62.0,7.1,5.0,0.00238348,,0,,-0.01,0.1,0.3,,,,,1.0,4.0,,,,,4.0,2.0,,,,,Cristhian Mosquera,,,2.0,,,,1.0,,,,,,,,,
14025103,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,True,19.0,16.0,2.0,1.0,0.0,6.0,6.0,10.0,13.0,,1.0,,,,,20.0,20.0,6.4,4.0,0.0141105,,0,,-0.31,0.31,-0.05,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,away,Arsenal,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,eze,864921,EUR,899078400,M,10,10,True,9.0,9.0,,,0.0,2.0,2.0,7.0,7.0,,1.0,,,,,20.0,13.0,6.6,2.0,0.0256919,,0,,0.03,0.16,-0.04,,,,1.0,2.0,2.0,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,2.0,,,,,
14025103,away,Arsenal,Max Dowman,max-dowman,M. Dowman,M,56,183,16594,M,,1917626,EUR,1262217600,M,56,56,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,,,,10.0,7.0,6.3,3.0,0.00142043,,1,,-0.03,-0.1,-0.05,,,,,4.0,,1.0,,,,,,0.058,,,0.02,,,,,,,1.0,2.0,,,,,,1.0,,,
14025103,away,Arsenal,Kepa Arrizabalaga,kepa-arrizabalaga,K. Arrizabalaga,G,13,188,26145,M,KepaA,232422,EUR,781142400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,myleslewisskelly,1423711,EUR,1159228800,D,49,49,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Myles Lewis-Skelly,,,,,,,,,,,,,,,,
14025103,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,ethan_nwaneri,1401702,EUR,1174435200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025103,away,Arsenal,Andre Harriman-Annous,andre-annous,A. Annous,M,11,181,1638,M,,1899736,EUR,1198713600,F,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Andre,Harriman-Annous,,,,,,,,,,,,,,,
14025103,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
