match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_totalOffside,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_goalAssist,stat_hitWoodwork,captain,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
10433900,home,İstanbulspor,David Jensen,david-jensen,D. Jensen,G,195,47,M,47860,EUR,701481600,G,1,1,False,49.0,35.0,21.0,7.0,31.0,36.0,4.0,13.0,3.0,2.0,2.0,90.0,53.0,6.7,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Demeaco Duhaney,duhaney-demeaco,D. Duhaney,D,180,24,M,851095,EUR,908236800,D,21,21,False,53.0,41.0,3.0,2.0,28.0,32.0,13.0,23.0,8.0,,,90.0,74.0,7.0,15.0,0,,,21,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Michael Ologo,michael-ologo,M. Ologo,D,189,67,M,1142908,EUR,1049500800,D,50,50,False,50.0,42.0,7.0,3.0,35.0,40.0,7.0,10.0,5.0,,,88.0,58.0,6.5,8.0,0,,,5,,,,1.0,,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Okan Erdoğan,okan-erdogan,O. Erdoğan,D,185,54,M,881213,EUR,907027200,D,23,23,False,77.0,65.0,11.0,7.0,54.0,60.0,11.0,17.0,7.0,,,90.0,88.0,7.3,12.0,1,,,3,,1.0,3.0,2.0,5.0,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10433900,home,İstanbulspor,Tuncer Duhan Aksu,tuncer-duhan-aksu,T. D. Aksu,D,183,18,M,893007,EUR,873936000,D,3,3,False,41.0,30.0,5.0,2.0,18.0,22.0,12.0,19.0,5.0,,,90.0,60.0,6.9,13.0,0,,,3,,1.0,4.0,3.0,6.0,1.0,1.0,2.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10433900,home,İstanbulspor,Melih Kabasakal,kabasakal-melih,M. Kabasakal,M,178,97,M,828872,EUR,824601600,M,57,57,False,53.0,45.0,5.0,2.0,38.0,42.0,7.0,11.0,9.0,,,90.0,75.0,7.4,10.0,2,,,6,,,,5.0,7.0,2.0,1.0,1.0,,7.0,,1.0,2.0,5.0,4.0,2.0,1.0,,1.0,,,,,,,,,,
10433900,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,M,19,19,False,22.0,19.0,,,10.0,11.0,9.0,12.0,3.0,,,87.0,42.0,7.1,11.0,4,,,9,1.0,,2.0,7.0,5.0,,,,,,,,1.0,1.0,1.0,4.0,3.0,1.0,2.0,3.0,1.0,4.0,,,,,,,
10433900,home,İstanbulspor,Muammer Sarıkaya,muammer-sarikaya,M. Sarıkaya,M,179,36,M,816571,EUR,886982400,M,24,24,False,66.0,56.0,6.0,2.0,37.0,39.0,19.0,28.0,15.0,,,90.0,81.0,7.1,15.0,1,,,24,1.0,1.0,,3.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,
10433900,home,İstanbulspor,Eduart Rroca,eduart-rroca,E. Rroca,M,182,79,M,938181,EUR,743817600,M,10,10,False,39.0,33.0,3.0,2.0,18.0,18.0,15.0,21.0,4.0,,,89.0,57.0,7.2,9.0,0,,,8,,1.0,2.0,2.0,9.0,,,5.0,,,1.0,,,1.0,,,1.0,,6.0,,,2.0,,,True,,,,
10433900,home,İstanbulspor,Valon Ethemi,valon-ethemi,V. Ethemi,M,179,121,M,904945,EUR,875836800,M,27,27,False,28.0,20.0,4.0,3.0,7.0,9.0,15.0,24.0,2.0,,,89.0,58.0,6.7,25.0,1,,,27,5.0,1.0,,12.0,4.0,4.0,,,,2.0,2.0,,,2.0,2.0,2.0,6.0,,2.0,1.0,1.0,3.0,,,,2.0,,,
10433900,home,İstanbulspor,İbrahim Yilmaz,ibrahim-yilmaz,İ. Yilmaz,F,184,30,M,135689,EUR,760492800,F,9,9,False,31.0,20.0,3.0,,10.0,11.0,10.0,20.0,3.0,,,89.0,43.0,6.7,15.0,1,,,,,4.0,5.0,9.0,8.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,2.0,,2.0,,,1.0,,,,,,,
10433900,home,İstanbulspor,Oğuzhan Berber,oguzhan-berber,O. Berber,D,176,11,M,148926,EUR,702864000,D,13,13,True,2.0,1.0,,,1.0,2.0,,,,,,14.0,5.0,6.4,2.0,0,,,13,,1.0,1.0,3.0,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
10433900,home,İstanbulspor,Mehmet Yeşil,mehmet-yesil,M. Yeşil,D,188,48,M,840639,EUR,896572800,D,4,4,True,2.0,,1.0,,,2.0,,,1.0,,,13.0,4.0,6.7,2.0,0,,,21,,,1.0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Aldin Čajić,aldin-cajic,A. Čajić,M,182,17,M,129010,EUR,716169600,M,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,12.0,5.0,6.3,1.0,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Ali Yaşar,ali-yasar,A. Yaşar,D,180,31,M,190815,EUR,794620800,D,66,66,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,,0,,,66,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Kagan Bağış,kagan-bagis,K. Bağış,M,178,1,M,997717,EUR,892166400,M,77,77,True,,,,,,,,,1.0,,,1.0,1.0,,1.0,0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10433900,home,İstanbulspor,Alp Arda,alp-arda,A. Arda,G,192,35,M,999485,EUR,802483200,G,59,59,True,,,,,,,,,,,,,,,,0,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Adi Mehremić,adi-mehremic,A. Mehremić,D,188,26,M,152110,EUR,704246400,D,88,88,True,,,,,,,,,,,,,,,,0,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,178,19,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,0,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433900,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,M,18,18,True,,,,,,,,,,,,,,,,0,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433900,away,Kasımpaşa,Ertuğrul Taşkıran,ertugrul-taskiran,E. Taşkıran,G,191,137,M,105974,EUR,626227200,G,1,1,False,34.0,22.0,19.0,7.0,18.0,23.0,4.0,11.0,10.0,2.0,2.0,90.0,42.0,6.4,14.0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
10433900,away,Kasımpaşa,Florent Hadergjonaj,florent-hadergjonaj,F. Hadergjonaj,D,183,410,M,354860,EUR,775612800,D,94,94,False,51.0,37.0,6.0,1.0,19.0,19.0,21.0,39.0,9.0,,,90.0,80.0,6.6,22.0,1,,,94,7.0,2.0,1.0,4.0,4.0,1.0,,1.0,,1.0,3.0,,1.0,1.0,,,1.0,,2.0,,,,,,,3.0,,,
10433900,away,Kasımpaşa,Jeffrey Bruma,jeffrey-bruma,J. Bruma,D,190,56,M,87223,EUR,689990400,D,5,5,False,77.0,63.0,5.0,1.0,41.0,44.0,22.0,33.0,7.0,,,90.0,89.0,6.6,15.0,0,,,,,3.0,3.0,6.0,9.0,1.0,1.0,2.0,,,,1.0,,4.0,,2.0,,,1.0,,,,,,,,,,
