match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_shotOffTarget,stat_errorLeadToAShot,captain,stat_ownGoals,stat_dispossessed,stat_blockedScoringAttempt,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12514087,home,Rio Ave,Cezary Miszta,,,cezary-miszta,C. Miszta,G,1,192,662,M,938292,EUR,1004400000,G,1,1,False,24.0,14.0,10.0,1.0,0.0,14.0,17.0,7.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,90.0,31.0,6.4,10.0,4.381e-05,0,-1.3201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514087,home,Rio Ave,Marios Vrousai,,,marios-vrousai,M. Vrousai,D,17,183,243,M,848521,EUR,899337600,D,17,17,False,41.0,34.0,6.0,4.0,0.0,21.0,25.0,17.0,1.0,6.0,,6.0,,,,,90.0,64.0,7.5,10.0,0.0146496,1,,14.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5307,0.248,,,,,,,,,,,,,,
12514087,home,Rio Ave,Patrick William,,,patrick-william,P. William,D,,186,83,M,921624,EUR,865296000,D,4,4,False,73.0,58.0,12.0,6.0,0.0,46.0,51.0,22.0,4.0,7.0,5.0,8.0,,,,,90.0,84.0,6.8,16.0,0.0091929,1,,12.0,,,3.0,1.0,1.0,1.0,,,,1.0,2.0,,1.0,,,0.1087,,2.0,1.0,1.0,,,,,,,,,,,
12514087,home,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,60.0,53.0,11.0,4.0,0.0,50.0,51.0,9.0,3.0,4.0,6.0,8.0,,,,,90.0,72.0,6.5,8.0,0.00157185,1,,3.0,,,2.0,1.0,,,,,1.0,,1.0,,,,,0.0896,,1.0,1.0,,True,1.0,,,,,,,,,
12514087,home,Rio Ave,Omar Richards,,,omar-richards,O. Richards,D,77,174,528,M,892483,EUR,887500800,D,98,98,False,43.0,38.0,2.0,1.0,0.0,26.0,29.0,14.0,1.0,5.0,2.0,2.0,,,,,90.0,70.0,6.3,13.0,0.0416027,0,,12.0,,,7.0,2.0,2.0,,,,,,4.0,2.0,,,2.0,,,1.0,,,,,1.0,,,,,,,,
12514087,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,M,80,80,False,7.0,7.0,,,0.0,3.0,3.0,4.0,1.0,2.0,2.0,1.0,,,,,45.0,15.0,6.5,1.0,0.0078408,1,,4.0,,,5.0,,1.0,,,,,,,,,1.0,3.0,0.0631,,1.0,,,,,,1.0,1.0,,,,,,
12514087,home,Rio Ave,Demir Ege Tıknaz,,,demir-ege-tiknaz,D. E. Tıknaz,M,34,194,2293,M,1142613,EUR,1092700800,M,34,34,False,29.0,23.0,3.0,1.0,0.0,11.0,12.0,17.0,3.0,3.0,2.0,1.0,,,,,72.0,36.0,6.4,7.0,0.0301031,0,,12.0,,,3.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
12514087,home,Rio Ave,Martim Neto,,,neto-martim,M. Neto,M,16,185,858,M,1100646,EUR,1042502400,M,76,76,False,28.0,23.0,1.0,,0.0,12.0,14.0,15.0,1.0,6.0,3.0,7.0,,,,,89.0,47.0,6.8,10.0,0.00811692,1,,11.0,1.0,,3.0,2.0,1.0,1.0,,,,1.0,1.0,,3.0,3.0,,0.0314,,,1.0,,,,1.0,,1.0,,,,,,
12514087,home,Rio Ave,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,19,19,False,29.0,24.0,,,1.0,5.0,6.0,25.0,1.0,4.0,1.0,4.0,,,,,89.0,40.0,7.4,9.0,0.490421,1,,19.0,2.0,,5.0,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0791,,1.0,1.0,,,,,,2.0,1.0,1.0,,,,
12514087,home,Rio Ave,Clayton,,,clayton,Clayton,F,19,184,1602,M,1017023,EUR,916012800,F,9,9,False,20.0,13.0,2.0,1.0,0.0,8.0,11.0,9.0,1.0,9.0,,6.0,,,,,90.0,35.0,7.6,10.0,0.027176,2,,5.0,,,8.0,,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,5.0,4.0,0.6274,0.9675,3.0,1.0,,,,,,,,,,,,
12514087,home,Rio Ave,Tiago Morais,,,tiago-morais,T. Morais,F,21,168,233,M,1067284,EUR,1062547200,F,11,11,False,15.0,12.0,,,0.0,4.0,5.0,10.0,,5.0,,,,,,,72.0,32.0,7.7,9.0,0.263301,2,,8.0,,,4.0,1.0,1.0,,1.0,1.0,,,2.0,1.0,4.0,3.0,1.0,0.1287,0.1694,,,,,,1.0,1.0,1.0,1.0,,,,,
12514087,home,Rio Ave,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,6,6,True,9.0,6.0,,,0.0,2.0,2.0,10.0,1.0,3.0,,1.0,,,,,45.0,17.0,6.5,5.0,0.0858389,2,,6.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,0.2962,0.0677,,1.0,,,,,,1.0,,,1.0,,,
12514087,home,Rio Ave,Brandon Aguilera,,,brandon-aguilera,B. Aguilera,M,10,180,927,M,1020203,EUR,1056758400,M,16,16,True,5.0,3.0,1.0,,0.0,2.0,2.0,7.0,,1.0,,1.0,,,,,18.0,11.0,6.7,5.0,0.0675813,0,,3.0,4.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,
