match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_keyPass,stat_accurateLongBalls,stat_totalTackle,stat_wonTackle,stat_accurateCross,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_goals,stat_wasFouled,stat_penaltyWon,captain,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
11406778,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,42.0,36.0,1.0,0.0,12.0,12.0,5.0,,,,90.0,60.0,8.1,11.0,0.0902819,3,,24.0,31.0,1.0,2.0,2.0,9.0,,1.0,,2.0,,0.2302,,,,,,3.0,1.0,1.0,1.0,,1.0,2.0,3.0,3.0,2.0,0.1149,1.0,,3.0,,True,1.0,,,,,,
11406778,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,46.0,45.0,2.0,0.0,12.0,12.0,1.0,,,,27.0,54.0,7.4,2.0,0.0424035,2,,34.0,36.0,2.0,,,1.0,2.0,1.0,1.0,,,0.044,,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,16.0,16.0,,0.0,6.0,6.0,1.0,,,,27.0,18.0,6.4,1.0,0.0633494,1,,10.0,10.0,,,1.0,,1.0,,,1.0,1.0,0.2224,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11406778,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,30.0,26.0,6.0,0.0,5.0,5.0,1.0,,,,27.0,37.0,7.2,8.0,0.21352,0,,21.0,28.0,3.0,,2.0,2.0,,,,,1.0,,,,,,,1.0,6.0,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
11406778,home,Inter,Tajon Buchanan,tajon-buchanan,T. Buchanan,M,17,183,7471,M,,973290,EUR,918432000,M,17,17,True,9.0,9.0,,0.0,,,,,,,19.0,13.0,6.6,2.0,0.0122808,0,,9.0,9.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,
11406778,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,13.0,13.0,,0.0,2.0,2.0,,,,,18.0,16.0,6.8,,0.106268,0,,12.0,12.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,D,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,home,Inter,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179,11319,M,cuadrado,47743,EUR,580608000,M,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,,356160,EUR,856396800,G,32,32,False,43.0,33.0,20.0,0.0,25.0,26.0,11.0,,1.0,3.0,90.0,53.0,6.9,10.0,0.00409023,0,-0.6227,8.0,17.0,,,,,,1.0,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
11406778,away,Torino,Raoul Bellanova,raoul-bellanova,R. Bellanova,M,16,188,2480,M,,826185,EUR,958521600,D,19,19,False,41.0,38.0,7.0,0.0,17.0,20.0,6.0,,,,90.0,68.0,7.1,13.0,0.104736,0,,22.0,28.0,7.0,,4.0,5.0,,3.0,1.0,,,,,,,2.0,1.0,4.0,6.0,2.0,2.0,1.0,,1.0,2.0,1.0,,,,,2.0,,,,,,,,1.0,
11406778,away,Torino,Matteo Lovato,lovato-matteo,M. Lovato,D,20,188,274,M,,982601,EUR,950486400,D,6,6,False,35.0,33.0,2.0,0.0,25.0,25.0,1.0,,,,90.0,36.0,5.8,2.0,0.00306545,0,,8.0,10.0,,,7.0,,,,,,4.0,,,,2.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0
11406778,away,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,,870263,EUR,928627200,D,4,4,False,50.0,45.0,3.0,0.0,35.0,39.0,2.0,,,,90.0,65.0,7.0,5.0,0.00377443,0,,10.0,11.0,,1.0,,6.0,,6.0,4.0,,,,,,,,,,1.0,4.0,2.0,,,,,,,,,,1.0,,,,,,,,,
11406778,away,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,,67769,EUR,714700800,D,13,13,False,29.0,24.0,3.0,0.0,17.0,21.0,4.0,,,,72.0,36.0,6.7,6.0,0.00397472,1,,7.0,8.0,,,1.0,2.0,,1.0,,1.0,,0.0382,,,,1.0,1.0,,3.0,,,,,,2.0,2.0,1.0,0.069,,,,,True,,,,,,,
11406778,away,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182,371,M,,139235,EUR,760320000,M,61,61,False,19.0,16.0,,0.0,6.0,7.0,1.0,,,,49.0,24.0,5.7,6.0,0.00581281,0,,10.0,12.0,,1.0,4.0,2.0,,,,1.0,2.0,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11406778,away,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,,877371,EUR,984787200,M,8,8,False,43.0,39.0,2.0,0.0,16.0,16.0,1.0,,,,90.0,54.0,6.9,7.0,0.286355,2,,23.0,28.0,1.0,,1.0,2.0,1.0,1.0,1.0,2.0,,0.0648,,,,1.0,,2.0,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
11406778,away,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,niksivlasic_,357596,EUR,875923200,M,16,16,False,33.0,32.0,,0.0,9.0,10.0,3.0,,,,90.0,51.0,6.7,5.0,0.0399627,2,,23.0,24.0,1.0,,5.0,5.0,,1.0,2.0,,,0.0344,,,1.0,1.0,,,,3.0,1.0,,,3.0,,,,,2.0,,2.0,,,,,,,,,
11406778,away,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,,930189,EUR,998352000,M,28,28,False,35.0,35.0,2.0,0.0,14.0,14.0,6.0,,,,90.0,48.0,7.0,2.0,0.0671144,1,,22.0,22.0,1.0,,4.0,1.0,,3.0,3.0,,,0.0196,,,1.0,1.0,,2.0,2.0,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,
11406778,away,Torino,Valentino Lazaro,valentino-lazaro,V. Lazaro,M,20,180,1014,M,,233826,EUR,827625600,M,20,20,False,14.0,9.0,2.0,0.0,5.0,5.0,2.0,,,,63.0,26.0,6.3,12.0,0.00158133,0,,4.0,12.0,3.0,,2.0,1.0,,,,2.0,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11406778,away,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189,6003,M,duvanzapata91,38162,EUR,670464000,F,91,91,False,15.0,10.0,,0.0,4.0,6.0,3.0,,,,63.0,24.0,7.1,8.0,0.0109506,3,,6.0,11.0,2.0,4.0,5.0,6.0,1.0,,,,,0.2099,,,4.0,,,,,,,,,1.0,1.0,1.0,1.0,0.0481,1.0,,1.0,,,,,,,,,
11406778,away,Torino,Mërgim Vojvoda,mergim-vojvoda,M. Vojvoda,D,31,187,1424,M,,798147,EUR,791596800,D,27,27,True,14.0,11.0,1.0,0.0,5.0,5.0,,,,,27.0,20.0,7.0,6.0,0.0620336,1,,6.0,11.0,2.0,,2.0,,,,2.0,,1.0,0.0638,,,,,,2.0,,,,,,1.0,,,1.0,0.0199,,,,,,,,,,,,
11406778,away,Torino,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,,333261,EUR,825897600,F,9,9,True,10.0,9.0,,0.0,3.0,3.0,,,,,27.0,14.0,6.4,4.0,0.00326883,1,,6.0,7.0,,,1.0,,,,,2.0,,0.0582,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11406778,away,Torino,Adam Masina,adam-masina,A. Masina,D,,189,5428,M,,259995,EUR,757468800,D,5,5,True,14.0,13.0,1.0,0.0,10.0,11.0,1.0,,,,18.0,16.0,6.5,1.0,0.00092687,0,,3.0,3.0,,,1.0,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190,173,M,,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Luca Gemello,luca-gemello,L. Gemello,G,1,185,85,M,,876235,EUR,962582400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Alessandro Dellavalle,dellavalle-alessandro,A. Dellavalle,D,25,189,174,M,,1141167,EUR,1084233600,D,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Zanos Savva,zanos-savva,Z. Savva,M,79,188,241,M,,1154617,EUR,1132963200,F,79,79,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Zannetos Savva,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Jonathan Silva,silva-jonathan,J. Silva,M,41,186,60,M,,1427579,EUR,1082764800,M,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Pietro Pellegri,pietro-pellegri,P. Pellegri,F,9,188,924,M,,839226,EUR,984787200,F,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,David Okereke,david-okereke,D. Okereke,F,77,182,887,M,,831290,EUR,872812800,F,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406778,away,Torino,Uroš Kabić,uros-kabic,U. Kabić,F,17,183,252,M,,1087489,EUR,1072915200,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
