match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_totalOffside,stat_expectedGoals,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_errorLeadToAShot,stat_wasFouled,stat_keyPass,captain,stat_interceptionWon,stat_fouls,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_hitWoodwork,stat_unsuccessfulTouch,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_wonTackle,stat_goodHighClaim,stat_punches,stat_goalAssist,stat_goals
11450049,away,Alanyaspor,Fidan Aliti,fidan-aliti,F. Aliti,D,182.0,320,M,385296,EUR,749606400,D,5,5,False,43.0,38.0,3.0,1.0,33.0,37.0,5.0,6.0,6.0,4.0,,,,,90.0,53.0,7.1,5.0,0.00429044,0,,5,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Jure Balkovec,jure-balkovec,J. Balkovec,D,185.0,292,M,171625,EUR,779068800,D,29,29,False,32.0,25.0,7.0,4.0,21.0,24.0,5.0,10.0,5.0,5.0,,,,,80.0,48.0,7.1,10.0,0.176388,0,,29,2.0,3.0,,,1.0,,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,,1.0,,,,,1.0,,,,
11450049,away,Alanyaspor,Richard,richard-candido,Richard,M,191.0,349,M,897617,EUR,761529600,M,25,25,False,28.0,26.0,2.0,1.0,20.0,21.0,7.0,8.0,2.0,4.0,,,,,75.0,40.0,7.6,2.0,0.192551,0,,36,1.0,4.0,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,,,2.0,2.0,,,1.0,1.0,,,,,,,1.0,
11450049,away,Alanyaspor,Leroy Fer,leroy-fer,L. Fer,M,188.0,136,M,31821,EUR,631497600,M,8,8,False,56.0,50.0,10.0,7.0,39.0,42.0,11.0,14.0,,14.0,,,,,90.0,66.0,7.1,9.0,0.0530037,1,,8,,4.0,,,3.0,,0.0278,,,1.0,7.0,,,,1.0,,1.0,1.0,,3.0,1.0,2.0,1.0,,1.0,,1.0,1.0,0.0153,,1.0,,,,
11450049,away,Alanyaspor,Oğuz Aydın,oguz-aydin,O. Aydın,M,183.0,3374,M,999396,EUR,972604800,M,11,11,False,28.0,20.0,,,10.0,14.0,10.0,16.0,,6.0,,,,,90.0,52.0,9.2,20.0,0.951778,3,,70,,5.0,1.0,,3.0,,0.5669,,,,4.0,,,,3.0,,,1.0,2.0,1.0,2.0,2.0,2.0,,6.0,,3.0,2.0,1.3116,,3.0,,,1.0,1.0
11450049,away,Alanyaspor,Efecan Karaca,efecan-karaca,E. Karaca,M,166.0,109,M,60510,EUR,627177600,M,7,7,False,34.0,25.0,5.0,2.0,15.0,19.0,10.0,15.0,,4.0,,,,,86.0,47.0,7.2,12.0,0.27384,0,,7,,3.0,,1.0,1.0,2.0,,,,,2.0,,,2.0,4.0,True,2.0,1.0,,,,1.0,,,2.0,,1.0,,,,1.0,,,,
11450049,away,Alanyaspor,Yusuf Özdemir,yusuf-ozdemir,Y. Özdemir,M,181.0,157,M,1084884,EUR,979084800,M,88,88,False,20.0,13.0,3.0,1.0,7.0,11.0,6.0,10.0,3.0,6.0,,,,,86.0,35.0,7.0,10.0,0.0710567,1,,88,,2.0,,1.0,1.0,,0.1176,Yusuf Ozdemir,,,3.0,,,1.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,,1.0,0.2819,1.0,1.0,,,,
11450049,away,Alanyaspor,Ahmed Hassan,ahmed-hassan,A. Hassan,F,191.0,1938,M,1143587,EUR,731289600,F,9,9,False,23.0,20.0,3.0,3.0,16.0,19.0,4.0,4.0,,,,,,,80.0,37.0,8.6,7.0,0.00473868,6,,19,,1.0,1.0,,,,2.1449,,,1.0,3.0,2.0,,,1.0,,,2.0,,,,1.0,1.0,,4.0,,1.0,3.0,2.2632,3.0,,,,1.0,2.0
11450049,away,Alanyaspor,João Novais,joao-novais,J. Novais,M,183.0,160,M,233370,EUR,742262400,M,10,10,True,11.0,9.0,2.0,,5.0,6.0,4.0,5.0,1.0,1.0,,,,,15.0,16.0,6.4,4.0,0.00191006,1,,7,,,,,,,0.0212,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
11450049,away,Alanyaspor,Fatih Aksoy,fatih-aksoy,F. Aksoy,D,189.0,69,M,827922,EUR,878774400,D,20,20,True,10.0,8.0,2.0,1.0,7.0,7.0,1.0,3.0,1.0,,,,,,10.0,11.0,6.6,2.0,0.00021893,0,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Ui-Jo Hwang,ui-jo-hwang,U. Hwang,F,186.0,1040,M,791314,EUR,714960000,F,16,16,True,9.0,7.0,,,5.0,6.0,2.0,3.0,,1.0,,,,,10.0,11.0,6.6,3.0,0.00017248,0,,16,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Nuno Lima,nuno-lima,N. Lima,D,184.0,123,M,1133301,EUR,984700800,D,2,2,True,3.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,9.0,4.0,6.6,,1.859e-05,0,,3,,1.0,,,,,,Nuno Lima,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Pione Sisto,pione-sisto,P. Sisto,M,171.0,409,M,287943,EUR,791856000,F,18,18,True,3.0,2.0,,,2.0,3.0,,,,,,,,,9.0,6.0,6.6,1.0,6.539e-05,0,,77,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,
11450049,away,Alanyaspor,Yavuz Aygün,yavuz-aygun,Y. Aygün,G,193.0,18,M,806447,EUR,835833600,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,Yavuz,Aygün,,,,,,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Nicolas Janvier,nicolas-janvier,N. Janvier,M,171.0,91,M,802150,EUR,902793600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Loide Augusto,loide-augusto,L. Augusto,M,183.0,1033,M,1110708,EUR,951523200,F,27,27,True,,,,,,,,,,,,,,,,,,,,0,,50,,,,,,,,Loide Augusto,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Anderson Silva,anderson-silva,A. Silva,F,186.0,521,M,892272,EUR,880070400,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450049,away,Alanyaspor,Carlos Eduardo,carlos-eduardo,Carlos Eduardo,F,173.0,354,M,795295,EUR,844905600,F,28,28,True,,,,,,,,,,,,,,,,,,,,0,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
