match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_jerseyNumber,stat_duelLost,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_punches
10433888,home,Ümraniyespor,Orkun Özdemir,,,orkun-ozdemir,O. Özdemir,G,190,20,M,953335,EUR,798595200,G,13,13,False,35.0,25.0,17.0,8.0,20.0,26.0,5.0,9.0,1.0,7.0,1.0,4.0,90.0,45.0,6.3,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Strahil Popov,,,strahil-popov,S. Popov,D,185,50,M,52001,EUR,652060800,D,90,90,False,54.0,38.0,10.0,5.0,18.0,25.0,22.0,31.0,,6.0,,,90.0,74.0,6.9,20.0,0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Allyson,,,allyson,Allyson,D,184,69,M,809194,EUR,656640000,D,33,33,False,57.0,52.0,2.0,2.0,41.0,46.0,11.0,11.0,2.0,7.0,,,90.0,66.0,6.5,5.0,1,,,2.0,3.0,,,2.0,,,,,3,3.0,1.0,1.0,3.0,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Mustafa Eser,,,eser-mustafa,M. Eser,D,185,9,M,1033248,EUR,999043200,D,4,4,False,66.0,60.0,8.0,7.0,50.0,52.0,10.0,14.0,4.0,5.0,,,90.0,77.0,6.9,6.0,0,,,2.0,3.0,,,4.0,1.0,1.0,,,4,3.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10433888,home,Ümraniyespor,Ermir Lenjani,,,ermir-lenjani,E. Lenjani,D,175,85,M,50231,EUR,618278400,D,3,3,False,29.0,20.0,5.0,,10.0,12.0,12.0,25.0,3.0,5.0,,,90.0,61.0,6.8,18.0,0,8.0,2.0,2.0,5.0,,,3.0,2.0,2.0,,2.0,33,4.0,,1.0,3.0,,,1.0,1.0,,,,,,,,,,
10433888,home,Ümraniyespor,Geraldo,,,geraldo,Geraldo,M,170,192,M,244089,EUR,690854400,M,29,29,False,20.0,13.0,2.0,1.0,2.0,4.0,11.0,19.0,,5.0,,,69.0,40.0,7.3,15.0,3,3.0,,1.0,6.0,2.0,2.0,2.0,,,3.0,2.0,29,5.0,1.0,3.0,1.0,2.0,2.0,,,1.0,1.0,2.0,1.0,,,,,,
10433888,home,Ümraniyespor,Serkan Göksu,,,serkan-goksu,S. Göksu,M,182,8,M,595044,EUR,737769600,M,8,8,False,33.0,29.0,1.0,,14.0,15.0,15.0,18.0,,5.0,,,79.0,41.0,7.0,4.0,0,,,1.0,6.0,,,2.0,4.0,1.0,,,8,2.0,,1.0,2.0,,,,,,,,,True,,,,,
10433888,home,Ümraniyespor,Oğuz Gürbulak,,,oguz-gurbulak,O. Gürbulak,M,178,15,M,139439,EUR,713404800,M,20,20,False,46.0,37.0,4.0,2.0,20.0,21.0,17.0,26.0,3.0,8.0,,,79.0,60.0,6.7,12.0,1,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,20,4.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,
10433888,home,Ümraniyespor,Onur Ayık,,,onur-ayik,O. Ayık,F,183,5,M,67140,EUR,633484800,M,11,11,False,19.0,14.0,4.0,3.0,7.0,7.0,7.0,13.0,1.0,3.0,,,69.0,33.0,6.8,11.0,1,1.0,,1.0,4.0,1.0,,1.0,1.0,1.0,3.0,1.0,,4.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,,,,
10433888,home,Ümraniyespor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,191,738,M,284767,EUR,741225600,F,18,18,False,9.0,4.0,,,,1.0,4.0,8.0,,2.0,,,90.0,13.0,7.3,6.0,2,,,1.0,1.0,,,,,,1.0,,18,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,
10433888,home,Ümraniyespor,Durel Avounou,,,durel-avounou,D. Avounou,M,179,115,M,878635,EUR,875145600,F,14,14,False,11.0,8.0,1.0,1.0,4.0,5.0,4.0,9.0,,3.0,,,61.0,23.0,6.5,11.0,1,3.0,,,,1.0,,,,,3.0,,92,3.0,1.0,,1.0,,,,1.0,,,,2.0,,,,,,
10433888,home,Ümraniyespor,Metehan Mimaroğlu,,,metehan-mimaroglu,M. Mimaroğlu,M,178,135,M,900809,EUR,773539200,F,10,10,True,11.0,10.0,,,3.0,3.0,7.0,10.0,,,,,29.0,16.0,6.6,3.0,0,2.0,,,1.0,,,,,,,,10,,,1.0,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Yonathan Del Valle,,,yonathan-del-valle,Y. D. Valle,M,173,101,M,34368,EUR,643852800,F,28,28,True,4.0,3.0,,,1.0,1.0,3.0,5.0,,,,,21.0,10.0,6.7,4.0,0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Valentin Gheorghe,,,gheorghe-valentin,V. Gheorghe,M,175,86,M,845365,EUR,855878400,M,7,7,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,21.0,13.0,6.6,5.0,0,,,,2.0,,,,1.0,,5.0,,11,,,1.0,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Kartal Kayra Yılmaz,,,kartal-kayra-yilmaz,K. K. Yılmaz,M,177,1057,M,966811,EUR,973296000,M,41,41,True,12.0,9.0,4.0,2.0,2.0,2.0,7.0,12.0,,1.0,,,11.0,18.0,6.4,6.0,0,2.0,,,,1.0,,,,,,,17,1.0,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Antonio Mršić,Antonio,Mršić,antonio-mrsic,A. Mršić,M,187,32,M,99233,EUR,549849600,M,39,39,True,11.0,8.0,2.0,1.0,5.0,5.0,3.0,6.0,,3.0,,,11.0,15.0,6.7,3.0,0,,,1.0,4.0,,,,1.0,1.0,,,18,1.0,,2.0,,1.0,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Anil Demir,,,anil-demir,A. Demir,G,190,8,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Onur Atasayar,,,atasayar-onur,O. Atasayar,D,184,9,M,785819,EUR,788918400,D,16,16,True,,,,,,,,,,,,,29.0,,6.5,,0,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,,,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176,33,M,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Nika Gagnidze,,,nika-gagnidze,N. Gagnidze,M,180,191,M,979074,EUR,985046400,M,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,
10433888,home,Ümraniyespor,Adel Bettaieb,,,adel-bettaieb,A. Bettaieb,F,184,290,M,987832,EUR,854409600,F,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,
