match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_wonTackle,stat_accurateCross,stat_totalContest,stat_wonContest,stat_goals,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_punches,stat_challengeLost,stat_clearanceOffLine,stat_lastManTackle,stat_bigChanceCreated,player_sofascoreId
12448315,home,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,home,FC Groningen,Hjalmar Ekdal,hjalmar-ekdal,H. Ekdal,D,18,187,547,M,875360,EUR,908928000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,home,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Finn Stam,,,,,,,,,,,,,,,,,,,,
12448315,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180,88,M,1878212,EUR,1093910400,M,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,David van der Werff,,,,,,,,,,,,,,,,,,,,
12448315,home,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Mickey van der Hart,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,13,13,False,53.0,35.0,27.0,9.0,0.0,30.0,35.0,5.0,18.0,10.0,2.0,6.0,90.0,65.0,7.7,20.0,0.00778075,0,0.4113,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12448315,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174,214,M,1150061,EUR,1077321600,D,45,45,False,62.0,39.0,9.0,3.0,0.0,25.0,38.0,15.0,27.0,11.0,,,90.0,101.0,7.5,28.0,0.0178971,0,,,3.0,3.0,4.0,6.0,15.0,,4.0,3.0,8.0,2.0,3.0,,,Oliver Braude,,,,,7.0,1.0,,,,,1.0,,,,,2.0,,,,
12448315,away,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191,83,M,847072,EUR,886118400,D,4,4,False,53.0,50.0,5.0,3.0,0.0,36.0,37.0,14.0,16.0,5.0,,,85.0,66.0,7.9,3.0,0.135,0,,,,4.0,,4.0,3.0,,7.0,,2.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,
12448315,away,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186,224,M,1121247,EUR,1090627200,D,17,17,False,57.0,51.0,6.0,3.0,0.0,27.0,29.0,24.0,28.0,6.0,,,90.0,75.0,6.8,7.0,0.0196848,1,,,,3.0,1.0,5.0,4.0,,9.0,,1.0,1.0,2.0,0.2032,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,
12448315,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,11,11,False,60.0,51.0,7.0,2.0,0.0,30.0,34.0,23.0,31.0,7.0,,,90.0,89.0,7.1,16.0,0.118546,0,,True,5.0,1.0,1.0,5.0,3.0,,4.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,,,1.0,
12448315,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179,71,M,1126965,EUR,1057363200,M,21,21,False,56.0,52.0,4.0,2.0,0.0,30.0,32.0,23.0,25.0,11.0,,,90.0,71.0,7.2,7.0,0.0533771,1,,,1.0,,,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0355,0.3427,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,
12448315,away,SC Heerenveen,Marcus Linday,marcus-linday,M. Linday,M,16,186,207,M,1627623,EUR,1054512000,M,16,16,False,57.0,51.0,2.0,1.0,0.0,25.0,27.0,26.0,30.0,8.0,,,90.0,80.0,6.4,15.0,0.0327822,0,,,,2.0,2.0,8.0,4.0,,2.0,2.0,1.0,4.0,1.0,,,Marcus Linday,,,,,1.0,,4.0,,,,1.0,,,,,1.0,,,,
12448315,away,SC Heerenveen,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,M,30,30,False,39.0,24.0,5.0,,0.0,9.0,10.0,16.0,32.0,8.0,,,84.0,56.0,6.1,24.0,0.146895,1,,,3.0,4.0,3.0,9.0,3.0,,2.0,,,1.0,,0.0247,,,,1.0,,1.0,,1.0,3.0,,,,,1.0,,,,1.0,,,,alirezajb
12448315,away,SC Heerenveen,Levi Smans,levi-smans,L. Smans,M,14,175,135,M,1133678,EUR,1048550400,M,14,14,False,27.0,18.0,,,0.0,5.0,6.0,13.0,22.0,7.0,,,90.0,43.0,6.1,17.0,0.0137867,1,,,1.0,2.0,,9.0,1.0,1.0,1.0,3.0,,2.0,1.0,0.3029,0.4346,Levi Smans,,2.0,,1.0,,,3.0,,,,,,1.0,1.0,,2.0,,,,
12448315,away,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178,432,M,1015627,EUR,975196800,M,20,20,False,23.0,14.0,1.0,,0.0,6.0,8.0,8.0,16.0,3.0,,,73.0,38.0,6.9,14.0,0.00654428,4,,,1.0,3.0,,5.0,1.0,1.0,2.0,,1.0,2.0,,0.223,0.3411,,,,,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,,,1.0,
12448315,away,SC Heerenveen,Dimitris Rallis,dimitris-rallis,D. Rallis,F,9,189,309,M,1888815,EUR,1111795200,F,26,26,False,12.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,,,,57.0,22.0,6.8,10.0,0.00784545,2,,,,2.0,,4.0,,1.0,,,,6.0,,0.1172,0.1348,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,,,,
12448315,away,SC Heerenveen,Miloš Luković,milos-lukovic,M. Luković,F,22,184,1062,M,1165974,EUR,1132272000,F,24,24,True,9.0,5.0,,,0.0,3.0,4.0,2.0,5.0,,,,33.0,12.0,6.6,4.0,0.00074899,0,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,Milos Lukovic,,,,,1.0,,,,,,,,,1.0,,,,,,
12448315,away,SC Heerenveen,Ilias Sebaoui,ilias-sebaoui,I. Sebaoui,M,10,180,683,M,1154586,EUR,1002153600,F,10,10,True,6.0,4.0,2.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,,,17.0,9.0,6.3,4.0,0.0398122,0,,,,,,2.0,,,,,,1.0,,,,Ilias Sebaoui,,,,,,,1.0,,,,1.0,,,,,,,,,
12448315,away,SC Heerenveen,Ché Nunnely,che-nunnely,C. Nunnely,M,11,170,190,M,825841,EUR,918086400,F,7,7,True,3.0,2.0,,,0.0,2.0,3.0,,,2.0,,,10.0,8.0,6.3,4.0,1.478e-05,0,,,,,,4.0,2.0,,,,1.0,,1.0,,,Ché,Nunnely,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,
12448315,away,SC Heerenveen,Jordy de Wijs,jordy-de-wijs,J. d. Wijs,D,30,189,77,M,359032,EUR,789523200,D,3,3,True,1.0,,,,0.0,,,,1.0,1.0,,,9.0,5.0,6.2,3.0,,0,,,,2.0,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190,124,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184,322,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Mateja Milovanović,mateja-milovanovic,M. Milovanović,D,5,185,406,M,1124029,EUR,1082246400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mateja Milovanovic,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Amara Condé,amara-conde,A. Condé,M,6,173,86,M,817978,EUR,852508800,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448315,away,SC Heerenveen,Isaiah Ahmed,isaiah-ahmed,I. Ahmed,M,35,186,37,M,1801303,EUR,1135728000,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Isaiah Ahmed,,,,,,,,,,,,,,,,,,,,
