match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_wonContest,stat_keyPass,stat_goalAssist,stat_accurateCross,stat_onTargetScoringAttempt,captain,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_penaltyConceded,stat_bigChanceMissed,stat_goodHighClaim,stat_hitWoodwork,stat_blockedScoringAttempt
11233404,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,42.0,38.0,13.0,9.0,31.0,33.0,7.0,9.0,4.0,2.0,1.0,2.0,90.0,44.0,6.6,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233404,home,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,62.0,57.0,4.0,2.0,33.0,36.0,24.0,27.0,8.0,,,,89.0,74.0,6.7,8.0,0,,,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
11233404,home,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,81.0,74.0,8.0,4.0,47.0,52.0,27.0,29.0,3.0,,,,90.0,88.0,6.9,7.0,0,,,,1.0,3.0,,3.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11233404,home,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,56.0,50.0,7.0,4.0,25.0,27.0,25.0,29.0,3.0,,,,90.0,74.0,6.6,10.0,0,,,,2.0,2.0,,2.0,,,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,
11233404,home,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,M,5,5,False,42.0,37.0,2.0,1.0,17.0,17.0,20.0,26.0,2.0,,,,90.0,51.0,7.1,7.0,1,,,1.0,,4.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11233404,home,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,70.0,66.0,9.0,8.0,33.0,36.0,33.0,34.0,16.0,,,,90.0,89.0,7.7,8.0,1,,,,6.0,8.0,,2.0,1.0,5.0,1.0,1.0,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,
11233404,home,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,F,20,20,False,44.0,36.0,4.0,3.0,15.0,15.0,21.0,29.0,4.0,,,,90.0,57.0,7.0,13.0,1,,,,6.0,4.0,3.0,,1.0,2.0,1.0,5.0,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,
11233404,home,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,False,29.0,19.0,2.0,1.0,2.0,4.0,18.0,31.0,2.0,,,,76.0,49.0,8.0,19.0,2,,,6.0,5.0,6.0,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,,2.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,
11233404,home,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,50691,M,IGunny,45853,EUR,656726400,M,8,8,False,46.0,40.0,2.0,2.0,15.0,15.0,26.0,33.0,5.0,,,,90.0,57.0,8.7,9.0,2,,,2.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,2.0,,1.0,2.0,True,1.0,2.0,1.0,,,,,
11233404,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,F,10,10,False,21.0,18.0,1.0,1.0,4.0,5.0,14.0,16.0,2.0,,,,89.0,34.0,6.8,6.0,1,,,,5.0,8.0,,,,2.0,2.0,1.0,3.0,4.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,
11233404,home,Manchester City,Erling Haaland,erling-haaland,E. Haaland,F,9,194,849024,M,EHaaland,839956,EUR,964137600,F,9,9,False,16.0,10.0,,,3.0,3.0,7.0,14.0,3.0,,,,90.0,35.0,6.6,15.0,3,,,1.0,8.0,6.0,,1.0,,1.0,1.0,4.0,2.0,,6.0,3.0,,1.0,1.0,2.0,,,,,2.0,,,,,,1.0,,,
11233404,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,True,8.0,5.0,1.0,1.0,,,5.0,8.0,,,,,14.0,14.0,6.9,5.0,0,,,,1.0,4.0,,,,1.0,,2.0,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,
11233404,home,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,True,,,,,,,,,,,,,8.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11233404,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,1.0,1.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
