match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,player_firstName,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,player_lastName
11451144,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,39.0,35.0,11.0,7.0,34.0,34.0,1.0,5.0,1.0,11.0,3.0,3.0,3.0,2.0,2.0,90.0,54.0,7.7,4.0,0.0,0.0,0.00019113,0,-0.2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451144,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,99,99,False,39.0,34.0,2.0,1.0,20.0,22.0,15.0,18.0,2.0,1.0,,,,,,90.0,66.0,6.8,10.0,0.0613,0.0,0.0867275,1,,7,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11451144,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,79.0,70.0,8.0,3.0,62.0,66.0,8.0,13.0,5.0,6.0,,,,,,90.0,88.0,6.2,12.0,0.0,0.0,0.0277385,0,,2,,,2.0,2.0,,,,,1.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
11451144,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,62.0,56.0,3.0,1.0,52.0,54.0,4.0,8.0,1.0,8.0,,,,,,90.0,71.0,6.9,6.0,0.0675,0.0,0.00094994,1,,20,,,6.0,5.0,,,,1.0,1.0,2.0,2.0,,4.0,2.0,,,,,1.0,1.0,2.0,,,,,,,,
11451144,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,49.0,44.0,2.0,1.0,23.0,25.0,22.0,29.0,,4.0,,,,,,90.0,72.0,6.9,13.0,0.0,0.0,0.113878,0,,58,5.0,1.0,3.0,5.0,1.0,1.0,1.0,,,3.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,,True,,,,,,,
11451144,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,False,41.0,32.0,5.0,1.0,16.0,20.0,16.0,21.0,,5.0,,,,,,90.0,47.0,6.6,10.0,0.0,0.0,0.00699582,0,,8,,,3.0,6.0,2.0,,,,,3.0,1.0,,,1.0,,,,,,2.0,1.0,,,,,,,,
11451144,home,Sivasspor,Yunus Konak,yunus-konak,Y. Konak,M,181,1116,M,1518589,EUR,1136851200,M,72,72,False,48.0,43.0,4.0,2.0,32.0,34.0,11.0,14.0,,2.0,,,,,,89.0,61.0,7.1,7.0,0.0,0.0,0.0058875,0,,5,,,3.0,8.0,1.0,,,,2.0,4.0,3.0,,,1.0,2.0,,,,1.0,3.0,,,Yunus Konak,,,,,,
11451144,home,Sivasspor,Samu Sáiz,samu-saiz,S. Sáiz,M,174,123,M,99527,EUR,664502400,M,24,24,False,38.0,31.0,11.0,8.0,14.0,14.0,17.0,26.0,,1.0,,,,,,89.0,53.0,7.0,15.0,0.0,0.0,0.0205551,0,,,2.0,,2.0,6.0,,3.0,3.0,,,,,,,1.0,2.0,,,,,2.0,1.0,,,,,,,,
11451144,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,F,17,17,False,22.0,18.0,3.0,2.0,6.0,9.0,12.0,15.0,,1.0,,,,,,65.0,32.0,7.0,8.0,0.0111,0.0219,0.00660805,1,,14,2.0,,1.0,4.0,,2.0,2.0,,,,,,1.0,,,,1.0,1.0,,2.0,,,,1.0,,,,,
11451144,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,F,10,10,False,17.0,12.0,,,5.0,6.0,7.0,11.0,,2.0,,,,,,90.0,24.0,6.8,8.0,0.2059,0.0,0.0754756,1,,,,,3.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,,,,
11451144,home,Sivasspor,Gerson Rodrigues,gerson-rodrigues,G. Rodrigues,F,188,560,M,842565,EUR,803606400,F,11,11,False,15.0,12.0,2.0,,4.0,4.0,8.0,11.0,,3.0,,,,,,89.0,28.0,7.3,10.0,0.3455,0.9105,0.100155,1,,9,,,9.0,4.0,,4.0,3.0,,,,,1.0,1.0,1.0,4.0,,,2.0,,,3.0,,,1.0,,1.0,1.0,,
11451144,home,Sivasspor,Roman Kvet,roman-kvet,R. Kvet,M,187,93,M,858926,EUR,882316800,M,19,19,True,7.0,6.0,,,3.0,4.0,3.0,3.0,,1.0,,,,,,25.0,12.0,6.4,3.0,0.1532,0.0,0.00524636,1,,16,,,2.0,2.0,,,,,,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,,1.0,
