match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_ownGoals,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_accurateCross,captain,stat_keyPass,player_sofascoreId,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12624958,away,Al-Okhdood,Naif Assery,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,18.0,15.0,4.0,2.0,0.0,13.0,13.0,2.0,5.0,2.0,6.0,6.0,,1.0,,,,,90.0,33.0,6.0,4.0,1,,2.0,1.0,2.0,4.0,,,,,2.0,2.0,,,,1.0,,1.0,Naif Assery,,,,,,,,,1.0,,,,
12624958,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,32.0,27.0,7.0,3.0,0.0,18.0,20.0,9.0,12.0,,,8.0,1.0,,,,,,90.0,40.0,6.3,5.0,0,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,True,,,,,,,,,,
12624958,away,Al-Okhdood,Diego Ferreira,ferreira-diego,D. Ferreira,D,66,,28,M,1147011,EUR,1053302400,D,16,16,False,23.0,20.0,3.0,1.0,0.0,12.0,13.0,8.0,11.0,,2.0,1.0,8.0,,,,,,81.0,36.0,6.4,6.0,1,1.0,1.0,1.0,,3.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,28.0,24.0,2.0,,0.0,13.0,14.0,13.0,20.0,1.0,2.0,2.0,1.0,,,,,,90.0,44.0,8.0,8.0,3,6.0,1.0,1.0,,4.0,2.0,,,,,2.0,,,1.0,2.0,,,,,2.0,,3.0,,2.0,,,,,,,1.0
12624958,away,Al-Okhdood,Eid Al Muwallad,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,29.0,23.0,3.0,2.0,0.0,16.0,18.0,7.0,11.0,1.0,1.0,2.0,7.0,,,,,,90.0,38.0,6.8,6.0,0,,,,,2.0,1.0,,1.0,,,1.0,,,,,,,Eid Al Muwallad,,,,1.0,,,,,,,,,
12624958,away,Al-Okhdood,Mohammed Petros,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,32.0,27.0,2.0,1.0,0.0,8.0,9.0,19.0,23.0,,4.0,,4.0,,,,,,90.0,48.0,7.1,6.0,0,,1.0,1.0,1.0,3.0,1.0,,,1.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,,,
12624958,away,Al-Okhdood,Christian Bassogog,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,F,13,13,False,18.0,16.0,1.0,1.0,0.0,4.0,6.0,12.0,14.0,,9.0,,6.0,,,,,,80.0,39.0,7.8,7.0,3,2.0,1.0,1.0,,6.0,3.0,,,,,,11.0,8.0,1.0,1.0,,,,,,,2.0,,,1.0,1.0,,,,,
12624958,away,Al-Okhdood,Ibrahima Kone,ibrahima-kone,I. Kone,F,9,190.0,808,M,873630,EUR,929491200,F,9,9,False,11.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,7.0,3.0,5.0,2.0,3.0,,,,,,72.0,29.0,7.3,6.0,4,,,,1.0,4.0,,1.0,,,1.0,3.0,1.0,1.0,2.0,1.0,,3.0,,,,,2.0,,,1.0,1.0,1.0,,,,
12624958,away,Al-Okhdood,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,F,10,10,False,16.0,9.0,4.0,1.0,0.0,1.0,4.0,9.0,16.0,,3.0,,4.0,,,,,,89.0,36.0,7.1,17.0,3,4.0,2.0,1.0,,4.0,1.0,,,,1.0,1.0,2.0,,2.0,1.0,,5.0,,,1.0,,1.0,,,,,,,,,
12624958,away,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,8.0,4.0,4.0,,0.0,1.0,2.0,3.0,6.0,,1.0,,2.0,,,,,,18.0,10.0,6.4,4.0,0,,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,9.0,4.0,2.0,,0.0,1.0,1.0,3.0,8.0,,3.0,1.0,3.0,,,,,,10.0,16.0,7.2,6.0,1,,,,,3.0,,1.0,,,1.0,2.0,2.0,2.0,1.0,,,,,,,,1.0,,1.0,,,,,,,
12624958,away,Al-Okhdood,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,True,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,1.0,1.0,,,,,,9.0,11.0,6.3,2.0,1,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,
12624958,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,0.0,,,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,0,1.0,,,,,,,,,,,,,,,,,Saleh Al-Harthi,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Rakan Najjar,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Hussain Al Zabdani,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Hussain Al Zabdani,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Mohammed Al Saeed,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mohammed Al Jahif,,,,,,,,,,,,,
12624958,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdulaziz Al Hatila,,,,,,,,,,,,,
