match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_totalCross,stat_totalContest,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_wasFouled,stat_wonContest,stat_accurateCross,stat_goals,stat_hitWoodwork,captain,stat_bigChanceMissed,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11453221,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195,133,M,861003,EUR,596073600,G,1,1,False,16.0,11.0,11.0,6.0,0.0,5.0,6.0,6.0,10.0,1.0,11.0,1.0,1.0,90.0,24.0,6.5,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453221,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172,16,M,791404,EUR,584928000,D,27,27,False,46.0,43.0,2.0,1.0,0.0,16.0,16.0,27.0,30.0,,5.0,,,90.0,63.0,6.6,6.0,0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11453221,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196,258,M,95636,EUR,697334400,D,5,5,False,8.0,8.0,,,0.0,5.0,5.0,3.0,3.0,,1.0,,,17.0,8.0,6.3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453221,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187,32,M,954639,EUR,746841600,D,4,4,False,61.0,54.0,6.0,3.0,0.0,32.0,33.0,22.0,28.0,3.0,3.0,,,90.0,70.0,7.1,8.0,2,4.0,2.0,,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11453221,home,Al-Okhdood,Hamed Al-Mansour,,,hamed-al-mansour,H. Al-Mansour,D,,172,357,M,818578,EUR,737769600,D,20,20,False,22.0,17.0,,,0.0,9.0,9.0,8.0,14.0,2.0,,,,70.0,39.0,6.6,9.0,1,6.0,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11453221,home,Al-Okhdood,Hassan Al-Habib,,,hassan-al-habib,H. Al-Habib,M,15,183,6,M,847228,EUR,779500800,M,77,77,False,60.0,52.0,7.0,4.0,0.0,25.0,26.0,27.0,34.0,1.0,5.0,,,90.0,79.0,7.6,10.0,1,6.0,12.0,1.0,1.0,6.0,5.0,2.0,1.0,2.0,2.0,1.0,,,1.0,,,,1.0,1.0,4.0,,,,,,,,,,
11453221,home,Al-Okhdood,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176,105,M,1434209,EUR,1051315200,M,29,29,False,25.0,16.0,3.0,1.0,0.0,2.0,2.0,14.0,25.0,,1.0,,,90.0,45.0,6.6,17.0,2,5.0,6.0,2.0,,,,1.0,,,,,1.0,,2.0,2.0,8.0,,1.0,,,6.0,,,,,,,,,
11453221,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177,1606,M,859767,EUR,924739200,M,11,11,False,48.0,44.0,2.0,2.0,0.0,12.0,13.0,34.0,40.0,,4.0,,,90.0,75.0,8.3,9.0,4,2.0,10.0,1.0,1.0,2.0,,,2.0,,,,2.0,1.0,,5.0,4.0,,1.0,,5.0,3.0,2.0,1.0,,,,,,,
11453221,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176,186,M,972585,EUR,923529600,M,18,18,False,42.0,41.0,,,1.0,13.0,13.0,31.0,38.0,,3.0,,,90.0,61.0,7.8,8.0,1,2.0,6.0,,,3.0,2.0,2.0,3.0,,,,,1.0,,9.0,,,,,3.0,,3.0,,1.0,,,,,,
11453221,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170,248,M,359650,EUR,840672000,M,99,99,False,22.0,17.0,1.0,1.0,0.0,1.0,1.0,16.0,27.0,,3.0,,,90.0,47.0,6.7,18.0,0,5.0,4.0,1.0,,,,1.0,1.0,1.0,,1.0,,,4.0,6.0,4.0,,,,2.0,2.0,,,,,,,,,
