match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_totalClearance,stat_wonTackle,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_shotOffTarget,stat_dispossessed,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_outfielderBlock,stat_bigChanceMissed,stat_errorLeadToAGoal
10408314,home,Getafe,Diego Conde,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,27,27,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Kiko Casilla,kiko-casilla,K. Casilla,G,,190,585,,18184,EUR,528595200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Jordan Amavi,jordan-amavi,J. Amavi,D,,176,326,M,342915,EUR,763171200,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,980578,EUR,953856000,D,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,331449,EUR,791078400,M,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192,2732,M,188107,EUR,815097600,G,1,1,False,31.0,14.0,26.0,9.0,7.0,9.0,7.0,22.0,,12.0,,90.0,38.0,6.6,17.0,0.0,0.0,0.00220247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,-1.1957,,,
10408314,away,Mallorca,Pablo Maffeo,pablo-maffeo,P. Maffeo,D,23,173,2206,M,788216,EUR,868665600,D,15,15,False,26.0,23.0,3.0,1.0,17.0,18.0,6.0,9.0,3.0,3.0,1.0,90.0,53.0,6.4,12.0,0.016,0.0,0.0035238,1,1.0,,,4.0,,1.0,,,,2.0,1.0,,,,3.0,1.0,,,2.0,,1.0,,,,,,,,,,1.0,,
10408314,away,Mallorca,Franco Russo,franco-russo,F. Russo,D,22,187,107,M,914775,EUR,783043200,D,5,5,False,27.0,19.0,4.0,1.0,13.0,19.0,6.0,8.0,3.0,1.0,,69.0,32.0,6.6,8.0,0.0,0.0,0.00287234,0,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Antonio Raíllo,antonio-raillo,A. Raíllo,D,21,186,793,M,807116,EUR,686880000,D,21,21,False,48.0,44.0,5.0,3.0,36.0,38.0,8.0,10.0,6.0,4.0,1.0,90.0,63.0,7.4,5.0,0.0,0.0,0.00315189,0,,,2.0,3.0,1.0,3.0,,,True,3.0,5.0,2.0,,,,,,,1.0,,,,,,,,,,,,3.0,,
10408314,away,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,False,49.0,38.0,10.0,4.0,24.0,28.0,14.0,21.0,2.0,8.0,,69.0,56.0,6.5,12.0,0.0,0.0,0.00452459,0,,,1.0,3.0,1.0,1.0,1.0,,,,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,
10408314,away,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,18,18,False,41.0,28.0,4.0,2.0,14.0,20.0,14.0,22.0,2.0,4.0,1.0,90.0,57.0,6.2,19.0,0.0,0.0,0.00636858,0,1.0,,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,False,25.0,17.0,5.0,1.0,8.0,10.0,9.0,16.0,3.0,4.0,,69.0,31.0,6.6,9.0,0.0,0.0,0.0092557,0,1.0,,,3.0,,1.0,2.0,,,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Iddrisu Baba,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,12,12,False,32.0,27.0,5.0,2.0,17.0,20.0,10.0,12.0,5.0,11.0,3.0,90.0,45.0,6.4,11.0,0.0,0.0,0.00305365,0,,,1.0,7.0,,1.0,4.0,1.0,,1.0,1.0,1.0,,,,,,,4.0,,,2.0,,,,,,,,,,,
10408314,away,Mallorca,Rodrigo Battaglia,rodrigo-battaglia,R. Battaglia,D,5,187,1316,M,158257,EUR,679276800,M,16,16,False,18.0,12.0,3.0,1.0,7.0,9.0,5.0,9.0,2.0,2.0,1.0,56.0,26.0,6.4,8.0,0.0,0.0,0.00172623,0,,,,3.0,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,
10408314,away,Mallorca,Kang-in Lee,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,M,19,19,False,32.0,24.0,1.0,,15.0,17.0,9.0,18.0,2.0,3.0,1.0,84.0,51.0,6.3,17.0,0.0833,0.0,0.00150573,1,3.0,,,6.0,,1.0,2.0,,,2.0,,,,,,,,,4.0,,1.0,2.0,kanginlee,,,,,,,,,,
10408314,away,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,False,27.0,16.0,1.0,1.0,7.0,9.0,9.0,18.0,12.0,5.0,1.0,90.0,39.0,6.6,15.0,0.0,0.0,0.00593424,0,,,11.0,13.0,,,5.0,,,7.0,4.0,,,,1.0,,,,3.0,,,,vedatmuriqi,,,4.0,,,,,,,
10408314,away,Mallorca,Ángel Rodríguez,angel-rodriguez,Á. Rodríguez,F,,172,145,M,52093,EUR,546393600,F,22,22,True,7.0,5.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,34.0,12.0,6.3,2.0,0.4817,0.0,0.00705039,1,,,,2.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,
10408314,away,Mallorca,Matija Nastasić,matija-nastasic,M. Nastasić,D,15,188,481,M,98440,EUR,733276800,D,2,2,True,20.0,14.0,3.0,,10.0,14.0,4.0,6.0,1.0,1.0,,21.0,21.0,6.2,6.0,0.0,0.0,0.00072159,0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,7.0,6.0,,,3.0,3.0,4.0,5.0,2.0,3.0,,21.0,16.0,6.9,5.0,0.0,0.0,0.0820911,0,1.0,1.0,,3.0,,1.0,2.0,1.0,,,,,,,2.0,1.0,,,2.0,,,,,,1.0,,,,,,,,
10408314,away,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,10,10,True,20.0,14.0,4.0,1.0,8.0,11.0,6.0,10.0,1.0,2.0,,21.0,22.0,5.3,7.0,0.0,0.0,0.00261623,0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0
10408314,away,Mallorca,Tino Kadewere,tino-kadewere,T. Kadewere,M,9,180,935,M,810535,EUR,820800000,F,17,17,True,1.0,,,,,,,2.0,1.0,,,10.0,3.0,6.5,2.0,0.0,0.0,0.0,0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Leo Román,leo-roman,L. Román,G,1,189,1557,M,1131909,EUR,962841600,G,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Braian Cufré,braian-cufre,B. Cufré,D,24,179,169,M,818441,EUR,850608000,D,3,3,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Giovanni González,giovanni-gonzalez,G. González,D,20,175,319,M,590404,EUR,780019200,D,20,20,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,34,34,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,Javi Llabrés,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Clément Grenier,clement-grenier,C. Grenier,M,,186,105,M,39009,EUR,663206400,M,8,8,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408314,away,Mallorca,Abdón Prats,abdon-prats,A. Prats,F,9,181,325,M,146852,EUR,724550400,F,9,9,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
