match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,player_firstName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_lastManTackle,stat_totalOffside,stat_accurateCross,player_lastName,stat_challengeLost,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized
14429550,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,27.0,22.0,9.0,5.0,0.0,19.0,21.0,3.0,6.0,7.0,2.0,1.0,1.0,90.0,34.0,6.6,5.0,0.0022463,0,-0.4767,0.07,0.0,-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429550,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,45.0,40.0,3.0,2.0,0.0,16.0,17.0,24.0,28.0,5.0,,,,69.0,63.0,7.8,12.0,0.118867,1,,0.29,0.37,0.19,Mohammed Waheeb Abu Al-Shamat,3.0,1.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.1043,0.4679,1.0,0.17,,,,,,,,,,,,,,,,,
14429550,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,51.0,49.0,3.0,3.0,0.0,37.0,38.0,12.0,13.0,,,,,90.0,62.0,7.0,4.0,0.00958281,2,,0.22,0.04,0.2,,,2.0,3.0,3.0,4.0,,1.0,,,,4.0,,,,,1.0,0.0318,,,-0.24,nachofdez90,True,1.0,1.0,1.0,1.0,,,,,,,,,,,
14429550,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,39.0,38.0,,,0.0,31.0,32.0,7.0,7.0,1.0,,,,90.0,49.0,7.2,1.0,0.0021716,0,,0.2,0.03,0.85,,,,,2.0,2.0,,,,,,4.0,,2.0,2.0,,,,,,,,,,,3.0,2.0,1.0,1.0,,,,,,,,,
14429550,home,Al-Qadsiah,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171.0,762,M,160923,EUR,706752000,D,12,12,False,50.0,49.0,2.0,2.0,0.0,18.0,19.0,31.0,31.0,4.0,,,,90.0,74.0,6.7,8.0,0.0121077,0,,0.06,0.13,-0.05,,1.0,,1.0,5.0,4.0,2.0,3.0,1.0,,,5.0,,2.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
14429550,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,42.0,39.0,1.0,1.0,0.0,11.0,13.0,28.0,29.0,4.0,,,,90.0,62.0,6.5,10.0,0.0792956,1,,-0.18,0.16,-0.01,,4.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,,,3.0,,1.0,1.0,1.0,,0.0899,,1.0,-0.34,,,1.0,,,,,,1.0,,,,,,,,
14429550,home,Al-Qadsiah,Julian Weigl,julian-weigl,J. Weigl,M,5,186.0,1193,M,237068,EUR,810518400,M,5,5,False,61.0,58.0,4.0,4.0,0.0,24.0,25.0,34.0,36.0,3.0,,,,90.0,66.0,7.3,4.0,0.308008,0,,0.6,0.03,-0.05,,1.0,,,3.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,
14429550,home,Al-Qadsiah,Musab Al Juwayr,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175.0,850,M,1106234,EUR,1056067200,M,10,10,False,66.0,62.0,1.0,1.0,0.0,17.0,18.0,45.0,48.0,1.0,,,,81.0,73.0,6.9,9.0,0.127937,0,,0.41,0.08,-0.06,Musab Fahz Aljuwayr,4.0,,,2.0,,,2.0,,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,,
14429550,home,Al-Qadsiah,Christopher Baah,christopher-baah,C. Baah,M,22,172.0,2658,M,1477662,EUR,1102982400,M,22,22,False,37.0,34.0,2.0,2.0,0.0,7.0,7.0,27.0,30.0,3.0,,,,69.0,51.0,7.3,8.0,0.233249,1,,0.33,0.33,-0.02,Christopher Baah,3.0,,,3.0,5.0,,2.0,1.0,,,1.0,,1.0,1.0,2.0,3.0,0.1085,,1.0,-0.53,,,1.0,,,1.0,,,1.0,,1.0,,,,,,
14429550,home,Al-Qadsiah,Mateo Retegui,mateo-retegui,M. Retegui,F,32,186.0,15780,M,914501,EUR,925344000,F,32,32,False,25.0,20.0,3.0,1.0,0.0,7.0,9.0,13.0,16.0,1.0,,,,90.0,38.0,7.8,9.0,0.0590536,2,,0.1,-0.25,0.29,,,3.0,3.0,6.0,6.0,1.0,3.0,1.0,1.0,,1.0,,,,,2.0,0.2866,0.1096,2.0,0.46,mateoretegui,,1.0,,1.0,,,,,,,1.0,,,,,
