match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_duelLost,stat_challengeLost,stat_dispossessed,captain,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,stat_punches,stat_totalOffside
12450979,home,Auxerre,Lassine Sinayoko,,,sinayoko-lassine,L. Sinayoko,F,10,186.0,10455,M,927005,EUR,944611200,F,17,17,False,18.0,13.0,,,0.0,7.0,9.0,6.0,9.0,,4.0,,,,,,68.0,28.0,6.4,11.0,0.0171182,2,,,2.0,3.0,1.0,,1.0,1.0,,,,4.0,1.0,0.1532,0.208,,5.0,1.0,1.0,,,,,2.0,,,,,1.0,1.0,,
12450979,home,Auxerre,Ki-Jana Hoever,,,ki-jana-hoever,K. Hoever,D,12,180.0,945,M,954044,EUR,1011312000,D,23,23,True,10.0,7.0,2.0,2.0,0.0,2.0,2.0,5.0,9.0,,1.0,,,,,,21.0,14.0,6.8,4.0,0.00554911,0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12450979,home,Auxerre,Thelonius Bair,,,bair-thelonius,T. Bair,F,9,191.0,426,M,936848,EUR,935712000,F,9,9,True,13.0,11.0,,,0.0,4.0,4.0,7.0,9.0,,1.0,,,,,,22.0,18.0,6.7,5.0,0.0841216,0,,,3.0,3.0,,,,,,,,2.0,1.0,,,1.0,3.0,,1.0,,,,,2.0,,,,,,,,
12450979,home,Auxerre,Ado Onaiwu,,,ado-onaiwu,A. Onaiwu,M,45,180.0,644,M,489180,EUR,815788800,F,45,45,True,3.0,2.0,1.0,,0.0,,,2.0,3.0,,1.0,,,,,,11.0,6.0,6.7,1.0,0.00044366,1,,,,,,,,1.0,,,,,,0.2227,0.1772,,1.0,,,,,,,1.0,,,,,,,,
12450979,home,Auxerre,Florian Ayé,,,florian-aye,F. Ayé,F,97,184.0,302,M,801280,EUR,853632000,F,19,19,True,3.0,1.0,,,0.0,,2.0,1.0,1.0,,1.0,,,,,,3.0,5.0,,3.0,9.487e-05,0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,
12450979,home,Auxerre,Théo De Percin,Théo De Percin,,theo-de-percin,T. D. Percin,G,40,186.0,100,M,1095836,EUR,981072000,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,home,Auxerre,Saad Agouzoul,,,saad-agouzoul,S. Agouzoul,D,17,191.0,413,M,919680,EUR,871171200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,home,Auxerre,Assane Dioussé,,,assane-diousse,A. Dioussé,M,18,175.0,297,M,782240,EUR,874713600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,home,Auxerre,Neil Glossoa,Neil Glossoa,,neil-glossoa,N. Glossoa,M,26,,58,,2037051,EUR,1094774400,F,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,home,Auxerre,Aristide Zossou,Aristide,Zossou,aristide-zossou,A. Zossou,F,77,178.0,182,M,1936455,EUR,1118707200,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Gautier Larsonneur,,,gautier-larsonneur,G. Larsonneur,G,30,181.0,266,M,810526,EUR,856656000,G,30,30,False,26.0,22.0,9.0,5.0,0.0,21.0,21.0,1.0,5.0,2.0,5.0,,2.0,4.0,,,90.0,36.0,7.2,4.0,0.00014185,0,0.3817,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,1.0,
12450979,away,Saint-Étienne,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179.0,168,M,123164,EUR,708048000,D,8,8,False,40.0,25.0,3.0,,0.0,15.0,20.0,10.0,20.0,3.0,7.0,,,,,,90.0,74.0,6.7,21.0,0.00634845,0,,,1.0,7.0,3.0,1.0,,,4.0,3.0,3.0,2.0,2.0,,,,7.0,1.0,2.0,,,,1.0,1.0,,,,,,,,
12450979,away,Saint-Étienne,Dylan Batubinsika,,,dylan-batubinsika,D. Batubinsika,D,28,184.0,4399,M,352912,EUR,824342400,D,21,21,False,88.0,84.0,3.0,2.0,0.0,64.0,65.0,20.0,23.0,5.0,6.0,,,,,,90.0,99.0,6.9,5.0,0.00801387,0,,,2.0,4.0,,,,,1.0,1.0,,1.0,1.0,,,,5.0,,,,,,2.0,4.0,,,,,,,,
12450979,away,Saint-Étienne,Mickael Nade,,,mickael-nade,M. Nade,D,3,186.0,169,M,865847,EUR,920505600,D,3,3,False,95.0,87.0,4.0,1.0,0.0,54.0,57.0,33.0,38.0,3.0,2.0,,,,,,90.0,107.0,7.2,8.0,0.018819,0,,,2.0,7.0,,,,,2.0,4.0,3.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,
12450979,away,Saint-Étienne,Léo Pétrot,,,leo-petrot,L. Pétrot,D,21,188.0,232,M,827504,EUR,861062400,D,19,19,False,60.0,46.0,5.0,3.0,0.0,21.0,28.0,25.0,34.0,1.0,6.0,,,,,,90.0,92.0,6.8,23.0,0.0239138,0,,2.0,,2.0,,,,,1.0,1.0,1.0,6.0,1.0,,,,4.0,,,,,1.0,1.0,3.0,,,,,,,,
12450979,away,Saint-Étienne,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177.0,3772,M,1426224,EUR,1137542400,M,37,37,False,55.0,40.0,4.0,1.0,0.0,21.0,23.0,19.0,32.0,,5.0,,,,,,90.0,77.0,6.7,21.0,0.0205978,2,,,,6.0,1.0,,,,,3.0,2.0,2.0,3.0,0.0934,,,5.0,2.0,1.0,,2.0,,,1.0,,,,,,,,
12450979,away,Saint-Étienne,Pierre Ekwah,,,pierre-ekwah,P. Ekwah,M,4,187.0,490,M,996908,EUR,1011052800,M,4,4,False,89.0,79.0,7.0,5.0,0.0,48.0,52.0,31.0,38.0,2.0,6.0,,,,,,85.0,99.0,6.9,13.0,0.0455855,1,,1.0,,3.0,1.0,,1.0,,1.0,1.0,1.0,,2.0,0.0116,,,5.0,1.0,1.0,,,,2.0,,,,,,,,,
12450979,away,Saint-Étienne,Lamine Fomba,,,lamine-fomba,L. Fomba,M,11,188.0,111,M,822878,EUR,885772800,M,26,26,False,28.0,22.0,1.0,,0.0,7.0,9.0,15.0,19.0,1.0,4.0,,,,,,59.0,39.0,6.5,10.0,0.031028,0,,,,2.0,,,,,,2.0,2.0,3.0,,,,,5.0,2.0,1.0,,,,1.0,1.0,,,,,,,,
12450979,away,Saint-Étienne,Augustine Boakye,Augustine Boakye,,augustine-boakye,A. Boakye,F,20,178.0,540,M,1138352,EUR,973209600,F,20,20,False,25.0,18.0,1.0,,0.0,6.0,6.0,12.0,19.0,,8.0,,,,,,85.0,42.0,6.4,17.0,0.219755,2,,,,3.0,2.0,,,1.0,,1.0,1.0,4.0,2.0,0.2202,0.2267,1.0,9.0,,4.0,,1.0,,2.0,2.0,,,,,1.0,,,1.0
12450979,away,Saint-Étienne,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184.0,2196,M,1126521,EUR,1101686400,F,32,32,False,29.0,22.0,,,0.0,8.0,8.0,14.0,21.0,1.0,1.0,,,,,,90.0,41.0,7.3,12.0,0.0854682,2,,,1.0,3.0,1.0,,1.0,1.0,,,,3.0,2.0,1.0145,0.995,1.0,7.0,1.0,,,,,3.0,2.0,,,,1.0,,,,1.0
12450979,away,Saint-Étienne,Zuriko Davitashvili,,,zuriko-davitashvili,Z. Davitashvili,F,22,175.0,4336,M,921369,EUR,982195200,F,22,22,False,39.0,34.0,,,0.0,15.0,16.0,21.0,28.0,1.0,2.0,,,,,,90.0,63.0,6.7,20.0,0.150386,1,,5.0,,3.0,4.0,2.0,,1.0,,1.0,,4.0,,0.0749,0.0541,1.0,11.0,1.0,6.0,,,,,2.0,2.0,,,,,,,1.0
12450979,away,Saint-Étienne,Florian Tardieu,,,florian-tardieu,F. Tardieu,M,10,184.0,201,M,234142,EUR,703900800,M,10,10,True,35.0,29.0,5.0,2.0,0.0,14.0,15.0,15.0,21.0,,2.0,,,,,,31.0,43.0,6.6,12.0,0.0170539,0,,1.0,1.0,1.0,,,,,,,,4.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Igor Miladinović,Igor Miladinovic,,igor-miladinovic,I. Miladinović,M,28,166.0,343,M,1124025,EUR,1055030400,M,28,28,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,2.0,,,,,,9.0,7.0,6.4,2.0,0.00129353,0,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Mathieu Cafaro,,,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,816810,EUR,859248000,M,18,18,True,2.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,,,,,,,9.0,4.0,6.6,1.0,2.035e-05,0,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192.0,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Pierre Cornud,,,pierre-cornud,P. Cornud,D,27,177.0,101,M,900697,EUR,850348800,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Anthony Briançon,,,anthony-briancon,A. Briançon,D,23,185.0,74,M,558522,EUR,786067200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Cheikh Fall,Cheikh Fall,,fall-cheikh,C. Fall,M,6,,92,M,1498629,EUR,1077580800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450979,away,Saint-Étienne,Djylian N'Guessan,Djylian,N'Guessan,djylian-nguessan,D. N'Guessan,F,15,,526,,1958607,EUR,1220054400,F,63,63,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
