match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_dispossessed,player_firstName,player_lastName,stat_aerialLost,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_wasFouled,stat_totalOffside,stat_penaltyConceded,player_sofascoreId,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceCreated,stat_penaltyWon,stat_goals,stat_bigChanceMissed
12437677,home,Real Valladolid,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,1.0,1.0,,,0.0,1.0,1.0,,,,1.0,,,,,,,,11.0,2.0,6.5,,3.934e-05,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12437677,home,Real Valladolid,Chuky,chuky,Chuky,M,20,176.0,232,M,1137584,EUR,1083196800,M,28,28,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,8.0,3.0,6.6,,0.00079274,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,André Ferreira,andre-ferreira,A. Ferreira,G,13,193.0,225,M,788197,EUR,833328000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190.0,733,M,953097,EUR,970790400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,Raúl Chasco,raul-chasco,R. Chasco,D,34,177.0,34,M,1182710,EUR,1063411200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,Koke Iglesias,koke,Koke,D,32,,40,M,1184311,EUR,1110931200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179.0,448,M,845168,EUR,837475200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,home,Real Valladolid,Adrián Arnu,adrian-arnu,A. Arnu,F,49,185.0,297,M,1542697,EUR,1172966400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437677,away,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200.0,202673,M,70988,EUR,705542400,G,1,1,False,22.0,20.0,2.0,,0.0,20.0,21.0,,1.0,,,1.0,1.0,,,2.0,,,90.0,26.0,7.2,2.0,3.23e-05,0,0.117,,,,,,,,,,,,,,,,,,,,,,,,TheOctopus,,,,1.0,1.0,,,,
12437677,away,Real Madrid,Raúl Asencio,raul-asencio,R. Asencio,D,17,184.0,117937,M,1156645,EUR,1045094400,D,35,35,False,25.0,21.0,1.0,1.0,0.0,12.0,13.0,9.0,12.0,1.0,6.0,2.0,4.0,,,,,,68.0,40.0,6.8,5.0,0.00449207,1,,,4.0,1.0,,,1.0,,2.0,,1.0,,,,,0.0259,,1.0,1.0,,,3.0,1.0,,asencio,,1.0,,,,,,,
12437677,away,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145918,M,859025,EUR,948931200,D,14,14,False,66.0,64.0,4.0,2.0,0.0,27.0,28.0,37.0,39.0,5.0,7.0,6.0,4.0,,,,,,90.0,82.0,7.6,4.0,0.02388,2,,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,1.0,,0.0718,,,,1.0,,,,,ATchouaméni,,1.0,1.0,,,,,,
12437677,away,Real Madrid,Antonio Rüdiger,antonio-rudiger,A. Rüdiger,D,22,191.0,192797,M,142622,EUR,731116800,D,22,22,False,79.0,73.0,5.0,3.0,0.0,39.0,40.0,34.0,39.0,2.0,2.0,5.0,6.0,,,,,,90.0,89.0,7.3,8.0,0.022413,2,,,5.0,1.0,,,,,1.0,,,,,3.0,1.0,0.0321,0.0589,,,1.0,1.0,,,,ARüdiger,,1.0,,,,,,,
12437677,away,Real Madrid,Fran García,fran-garcia,F. Garcia,D,20,170.0,66463,M,851271,EUR,934588800,D,20,20,False,54.0,52.0,,,0.0,17.0,17.0,35.0,39.0,,2.0,,4.0,,,,,,90.0,67.0,7.0,6.0,0.0193048,0,,2.0,4.0,1.0,,1.0,2.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,,,frangarci11,,,,,,,,,
12437677,away,Real Madrid,Dani Ceballos,dani-ceballos,D. Ceballos,M,19,179.0,67396,M,547838,EUR,839376000,M,19,19,False,109.0,107.0,,,0.0,23.0,23.0,86.0,89.0,,3.0,,4.0,,,,,,68.0,117.0,7.6,4.0,0.266288,0,,3.0,3.0,,,1.0,1.0,,3.0,,,,,,,,,,,1.0,3.0,2.0,,,Danifuli10,2.0,,,,,,,,
12437677,away,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181.0,375509,M,831808,EUR,901065600,M,8,8,False,55.0,49.0,4.0,2.0,0.0,22.0,23.0,27.0,32.0,1.0,3.0,2.0,3.0,,,,,,89.0,63.0,7.0,7.0,0.0316328,1,,,,,,1.0,1.0,,,True,,,,,,0.0057,,1.0,1.0,,1.0,,,,Fede,,,1.0,,,,,,
12437677,away,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,835485,EUR,933638400,M,21,21,False,43.0,39.0,,,0.0,9.0,10.0,30.0,33.0,,3.0,,3.0,,,,,,90.0,52.0,6.9,8.0,0.0236201,1,,,4.0,1.0,,,2.0,2.0,,,1.0,,,1.0,,0.0474,,2.0,1.0,1.0,2.0,,,,Brahim,,,1.0,,,,,,
12437677,away,Real Madrid,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188.0,1013050,M,991011,EUR,1056844800,M,5,5,False,73.0,65.0,4.0,3.0,1.0,15.0,17.0,50.0,56.0,,6.0,,2.0,,,,,,90.0,89.0,8.3,12.0,0.0887669,3,,,3.0,1.0,,,1.0,1.0,1.0,,,,,,,0.1701,,3.0,2.0,3.0,3.0,3.0,,,JudeBell,,,3.0,,,1.0,1.0,,
12437677,away,Real Madrid,Rodrygo,rodrygo,Rodrygo,F,11,174.0,699716,M,910536,EUR,978998400,M,11,11,False,61.0,58.0,1.0,,1.0,6.0,6.0,52.0,57.0,,3.0,,3.0,,,,,,73.0,77.0,7.7,9.0,0.123157,3,,2.0,3.0,,,,,,1.0,,1.0,,,,,0.253,,4.0,3.0,1.0,3.0,,,,Rodrygo,,1.0,2.0,,,,,,
12437677,away,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,826643,EUR,914112000,F,9,9,False,49.0,43.0,1.0,1.0,0.0,,1.0,43.0,50.0,,6.0,,,,,,,,89.0,67.0,9.8,11.0,0.125983,6,,2.0,2.0,,,,2.0,1.0,1.0,,,,,,3.0,1.2091,1.2729,3.0,2.0,1.0,,2.0,2.0,,KMbappé,,2.0,1.0,,,,,3.0,
12437677,away,Real Madrid,David Alaba,david-alaba,D. Alaba,D,4,180.0,93395,M,66492,EUR,709344000,D,4,4,True,18.0,17.0,,,0.0,11.0,11.0,6.0,7.0,,,,,,,,,,22.0,18.0,6.5,1.0,0.00086571,0,,,,,,,,,,,,,,,,,,,,,,,,,DAlaba,,,,,,,,,
12437677,away,Real Madrid,Luka Modrić,luka-modric,L. Modrić,M,14,173.0,354764,M,15466,EUR,495072000,M,10,10,True,31.0,27.0,3.0,1.0,0.0,10.0,11.0,17.0,22.0,,1.0,,2.0,,,,,,22.0,36.0,6.4,7.0,0.0371893,1,,2.0,1.0,,,,1.0,1.0,,,,,,,,0.1787,,1.0,,,,,,,LModric10,,1.0,,,,,,,1.0
12437677,away,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,1091116,EUR,1109289600,M,15,15,True,9.0,8.0,,,0.0,3.0,3.0,6.0,8.0,1.0,1.0,,1.0,,,,,,17.0,12.0,7.2,3.0,0.12093,0,,2.0,,,,,,,,,,Arda Guler,,,,,,,,,1.0,,,,AGüler,1.0,,,,,1.0,,,
12437677,away,Real Madrid,Lorenzo Aguado,lorenzo-aguado-herrera,L. Aguado,D,2,177.0,2022,M,1526535,EUR,1032393600,D,39,39,True,,,,,0.0,,,,,,,,,,,,,,1.0,2.0,,1.0,2.88e-06,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437677,away,Real Madrid,Endrick,endrick,Endrick,F,9,173.0,411797,M,1174937,EUR,1153440000,F,16,16,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Endrick,,,,,,,,,
12437677,away,Real Madrid,Andriy Lunin,andriy-lunin,A. Lunin,G,13,191.0,79229,M,857574,EUR,918691200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,ALunin,,,,,,,,,
12437677,away,Real Madrid,Fran González,gonzalez-fran,F. González,G,26,199.0,17417,M,1493226,EUR,1119571200,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,_franglez1,,,,,,,,,
12437677,away,Real Madrid,Ferland Mendy,ferland-mendy,F. Mendy,D,23,178.0,70735,M,792073,EUR,802569600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,FerMendy,,,,,,,,,
12437677,away,Real Madrid,Lucas Vázquez,lucas-vazquez,L. Vázquez,D,21,173.0,60349,M,255239,EUR,678326400,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,LucasVaz91,,,,,,,,,
12437677,away,Real Madrid,Jacobo Ramón,jacobo-naveros,J. Ramón,D,14,196.0,13079,M,1403348,EUR,1104969600,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
