match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_challengeLost,stat_wasFouled,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyWon
10407071,home,Oud-Heverlee Leuven,Valentin Cojocaru,valentin-cojocaru,V. Cojocaru,G,77,195,225,M,182363,EUR,812505600,G,12,12,False,22.0,19.0,5.0,2.0,19.0,20.0,2.0,2.0,2.0,1.0,3.0,90.0,26.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407071,home,Oud-Heverlee Leuven,Louis Patris,louis-patris,L. Patris,M,27,187,275,M,923972,EUR,991872000,D,25,25,False,63.0,53.0,3.0,2.0,27.0,29.0,36.0,4.0,,,,90.0,95.0,7.5,14.0,0,,,27.0,2.0,1.0,2.0,3.0,9.0,1.0,1.0,3.0,2.0,7.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10407071,home,Oud-Heverlee Leuven,Ewoud Pletinckx,ewoud-pletinckx,E. Pletinckx,D,28,190,193,M,949101,EUR,971136000,D,28,28,False,85.0,78.0,10.0,6.0,47.0,48.0,38.0,6.0,,,,90.0,94.0,7.0,8.0,2,,,31.0,1.0,,1.0,3.0,3.0,,1.0,2.0,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,
10407071,home,Oud-Heverlee Leuven,Federico Ricca,federico-ricca,F. Ricca,D,16,175,168,M,590036,EUR,786240000,D,14,14,False,94.0,89.0,11.0,9.0,61.0,62.0,32.0,12.0,,,,90.0,104.0,7.3,5.0,0,Federico,Ricca,28.0,,,1.0,1.0,5.0,,,1.0,2.0,3.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,
10407071,home,Oud-Heverlee Leuven,Hamza Mendyl,hamza-mendyl,H. Mendyl,D,37,179,703,M,846447,EUR,877392000,D,20,20,False,49.0,46.0,2.0,2.0,23.0,23.0,28.0,2.0,,,,71.0,63.0,6.9,7.0,0,,,23.0,2.0,,,2.0,2.0,,2.0,1.0,2.0,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,
10407071,home,Oud-Heverlee Leuven,Siebe Schrijvers,siebe-schrijvers,S. Schrijvers,M,8,178,212,M,190413,EUR,837648000,M,8,8,False,80.0,67.0,16.0,10.0,26.0,28.0,59.0,7.0,,,,84.0,100.0,7.6,21.0,1,,,42.0,7.0,1.0,,4.0,5.0,,3.0,,4.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,
10407071,home,Oud-Heverlee Leuven,Casper De Norre,casper-de-norre,C. D. Norre,M,24,175,155,M,823654,EUR,855273600,M,24,24,False,81.0,73.0,5.0,4.0,37.0,38.0,43.0,13.0,,,,90.0,93.0,7.0,12.0,0,,,36.0,,,,3.0,2.0,,2.0,,1.0,2.0,2.0,,,3.0,,,,,1.0,,,True,,,,,,
10407071,home,Oud-Heverlee Leuven,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5676,M,876600,EUR,865900800,M,11,11,False,36.0,26.0,3.0,2.0,7.0,8.0,30.0,7.0,,,,90.0,57.0,7.3,17.0,2,,,19.0,2.0,,,3.0,6.0,,6.0,,,,,2.0,,1.0,,3.0,,,,3.0,,,2.0,,,,,
10407071,home,Oud-Heverlee Leuven,Sofian Kiyine,kiyine-sofian,S. Kiyine,M,,182,320,M,862372,EUR,875750400,M,13,13,False,35.0,30.0,6.0,6.0,8.0,8.0,28.0,1.0,,,,71.0,50.0,7.3,8.0,4,,,22.0,1.0,,,2.0,5.0,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,,,2.0,3.0,,,,,,,
10407071,home,Oud-Heverlee Leuven,Jón Dagur Þórsteinsson,jon-dagur-thorsteinsson,J. D. Þórsteinsson,F,16,177,285,M,862449,EUR,912038400,M,7,7,False,39.0,26.0,6.0,2.0,4.0,5.0,37.0,4.0,,,,84.0,56.0,7.5,20.0,2,,,22.0,3.0,,,3.0,4.0,,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,2.0,,,2.0,1.0,1.0,,,
