match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_wonContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_wasFouled,stat_errorLeadToAGoal,captain,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goals,stat_accurateCross,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_lastManTackle
10385462,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,11.0,8.0,,,3.0,6.0,5.0,6.0,1.0,4.0,1.0,1.0,,,,,78.0,25.0,7.2,7.0,0.0781,0.1395,0.00279209,1,,,1.0,4.0,6.0,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,
10385462,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180,3186,M,,975937,EUR,991008000,M,41,41,True,6.0,6.0,,,3.0,3.0,3.0,3.0,,2.0,1.0,1.0,,,,,28.0,11.0,6.7,,0.0,0.0,0.00294278,0,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
10385462,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188,1679,M,,190405,EUR,797904000,M,32,32,True,7.0,6.0,,,3.0,3.0,3.0,4.0,1.0,1.0,,1.0,,,,,23.0,8.0,6.3,1.0,0.0,0.0,0.00095724,0,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10385462,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7677,M,leonbailey,808590,EUR,871084800,F,31,31,True,4.0,2.0,,,,,3.0,7.0,1.0,3.0,1.0,1.0,,,,,23.0,18.0,6.7,9.0,0.0579,0.0934,0.0428956,1,,,3.0,,6.0,2.0,5.0,,,,,1.0,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,
10385462,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178,4442,M,LDigne,96538,EUR,743126400,D,27,27,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,1.0,,,,,12.0,5.0,5.8,1.0,0.0,0.0,0.0159804,0,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10385462,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,12.0,6.0,6.6,2.0,0.0537,0.2185,0.00462856,1,,,,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,
10385462,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180,34194,M,bertrandtraore10,218160,EUR,810345600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,19.0,14.0,5.0,1.0,13.0,15.0,1.0,4.0,,,,6.0,,,2.0,3.0,90.0,26.0,6.5,5.0,0.0,0.0,0.0002308,0,-1.1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,56.0,44.0,6.0,2.0,21.0,23.0,24.0,36.0,,2.0,,3.0,,,,,79.0,85.0,6.4,23.0,0.0,0.0,0.275048,0,,,3.0,,3.0,,3.0,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,
10385462,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,WSaliba4,941168,EUR,985392000,D,12,12,False,75.0,70.0,1.0,1.0,47.0,51.0,23.0,24.0,2.0,5.0,4.0,8.0,,,,,90.0,84.0,6.8,6.0,0.0,0.0,0.0131729,0,,,,2.0,2.0,,,,2.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
10385462,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,62.0,58.0,5.0,3.0,36.0,36.0,22.0,26.0,1.0,3.0,1.0,2.0,,,,,90.0,67.0,6.5,4.0,0.296,0.0,0.0184026,2,,,,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,2.0,,,,,,,1.0,1.0
10385462,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,75.0,64.0,7.0,5.0,29.0,31.0,35.0,46.0,2.0,4.0,1.0,6.0,,,,,89.0,100.0,7.3,16.0,0.0854,0.3741,0.0444426,3,,,2.0,2.0,4.0,,2.0,,2.0,1.0,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,
10385462,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,57.0,52.0,2.0,2.0,11.0,11.0,43.0,51.0,,4.0,,5.0,,,,,89.0,73.0,8.0,12.0,0.3423,0.0,0.598619,1,,1.0,5.0,1.0,3.0,1.0,3.0,,1.0,,2.0,,7.0,,,1.0,3.0,,,,,True,,1.0,,,2.0,,2.0,,1.0,
10385462,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,False,80.0,71.0,5.0,4.0,22.0,25.0,49.0,55.0,1.0,5.0,,3.0,,,,,90.0,91.0,7.0,14.0,0.0611,0.0,0.0963826,1,,,,,7.0,3.0,1.0,,3.0,1.0,,2.0,2.0,,,2.0,,,,1.0,,,,1.0,,,,1.0,,,,
10385462,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,38.0,33.0,2.0,2.0,13.0,13.0,20.0,28.0,3.0,5.0,,1.0,,,,,79.0,51.0,6.2,10.0,0.0614,0.0,0.022144,1,,,3.0,,5.0,1.0,1.0,,,,,1.0,,,,2.0,,1.0,,2.0,,,,,1.0,,,,,,,
10385462,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,39.0,26.0,3.0,1.0,7.0,9.0,20.0,40.0,,11.0,,3.0,,,,,90.0,85.0,7.3,34.0,0.3168,0.3392,0.316341,6,,,10.0,1.0,11.0,3.0,10.0,,4.0,2.0,3.0,,,,,1.0,4.0,,,3.0,,,2.0,2.0,2.0,1.0,1.0,,,1.0,,
10385462,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,False,14.0,11.0,,,5.0,5.0,6.0,9.0,3.0,9.0,,5.0,,,,,90.0,29.0,6.8,5.0,1.1461,0.0,0.224105,5,,,,3.0,4.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,,,4.0,,,,2.0,3.0,,,1.0,1.0,,2.0,
10385462,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,False,26.0,22.0,3.0,3.0,2.0,2.0,22.0,29.0,,2.0,,2.0,,,,,68.0,40.0,7.0,10.0,0.0,0.0,0.109634,0,,,5.0,,2.0,2.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,2.0,,,,,
10385462,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,True,8.0,6.0,,,1.0,1.0,5.0,8.0,,1.0,,1.0,,,,,22.0,14.0,7.1,6.0,0.9751,0.6813,0.0168092,1,,,1.0,,5.0,1.0,2.0,,,,1.0,,1.0,,,3.0,1.0,,,,,,1.0,,,1.0,,,,,,
10385462,away,Arsenal,Takehiro Tomiyasu,tomiyasu-takehiro,T. Tomiyasu,D,32,188,10753,M,tomiyasu_t,804434,EUR,910224000,D,18,18,True,15.0,12.0,1.0,,3.0,4.0,9.0,12.0,1.0,1.0,,,,,,,11.0,16.0,6.5,4.0,0.0,0.0,0.00362726,0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,7.0,6.0,1.0,1.0,,1.0,6.0,6.0,,,,1.0,,,,,11.0,7.0,7.4,1.0,0.0,0.0,0.170859,0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,
10385462,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,True,,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,0.0,0.0,0.0,0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385462,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
