match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_sofascoreId,stat_totalCross,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_duelLost,stat_interceptionWon,player_lastName,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_fouls,stat_totalContest,stat_bigChanceCreated,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_accurateCross,captain,stat_goodHighClaim,stat_errorLeadToAGoal
12437792,home,Real Sociedad,Álex Remiro,alex-remiro,Á. Remiro,G,1,191,2805,M,791773,EUR,796003200,G,1,1,False,39.0,32.0,18.0,12.0,0.0,27.0,29.0,5.0,10.0,6.0,1.0,4.0,1.0,1.0,90.0,45.0,7.8,7.0,0.00085113,0,0.1614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437792,home,Real Sociedad,Jon Aramburu,jon-aramburu,J. Aramburu,D,2,176,6479,M,1116388,EUR,1027382400,D,27,27,False,46.0,38.0,1.0,,0.0,30.0,33.0,8.0,14.0,6.0,,,,,85.0,81.0,8.0,20.0,0.00521059,1,,Jon Aramburu,ElBufalo,1.0,2.0,13.0,1.0,2.0,11.0,9.0,2.0,0.0857,0.3069,,,,,,,,,,,,,,,,,,,,,,,
12437792,home,Real Sociedad,Igor Zubeldia,igor-zubeldia,I. Zubeldia,D,5,180,881,M,838159,EUR,859680000,D,5,5,False,58.0,48.0,4.0,2.0,0.0,42.0,45.0,6.0,13.0,1.0,,,,,90.0,69.0,7.1,11.0,0.00140881,0,,,,,5.0,5.0,,4.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437792,home,Real Sociedad,Nayef Aguerd,nayef-aguerd,N. Aguerd,D,20,188,25735,M,877102,EUR,828144000,D,21,21,False,76.0,68.0,6.0,2.0,0.0,58.0,64.0,10.0,12.0,2.0,,,,,90.0,86.0,7.2,9.0,0.00835215,2,,,nayefaguard,,1.0,3.0,1.0,1.0,2.0,1.0,,0.473,0.0208,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
12437792,home,Real Sociedad,Javi López,lopez-javi,J. López,D,25,183,401,M,945404,EUR,1009843200,D,12,12,False,54.0,45.0,6.0,4.0,0.0,34.0,36.0,11.0,20.0,5.0,,,,,90.0,74.0,7.3,14.0,0.617836,0,,,,2.0,,5.0,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,
12437792,home,Real Sociedad,Martín Zubimendi,martin-zubimendi,M. Zubimendi,M,36,180,26245,M,966837,EUR,917913600,M,4,4,False,60.0,49.0,10.0,6.0,0.0,28.0,32.0,21.0,28.0,2.0,,,,,90.0,78.0,7.4,14.0,0.0207797,0,,,martin_zubimendi,,1.0,9.0,,,6.0,3.0,1.0,,,,2.0,,,,,,,,,2.0,,,1.0,2.0,2.0,,,,,,,
12437792,home,Real Sociedad,Takefusa Kubo,kubo-takefusa,T. Kubo,M,14,174,23791,M,880218,EUR,991612800,M,14,14,False,32.0,27.0,3.0,1.0,0.0,8.0,9.0,19.0,24.0,3.0,,,,,85.0,51.0,7.2,16.0,0.0688755,3,,,KuboTake,1.0,,4.0,1.0,,,,3.0,0.7562,0.3739,1.0,9.0,1.0,,,,,,,2.0,5.0,,1.0,1.0,4.0,3.0,2.0,1.0,2.0,,,,
12437792,home,Real Sociedad,Luka Sučić,luka-sucic,L. Sučić,M,24,185,6267,M,949156,EUR,1031443200,M,24,24,False,26.0,24.0,,,0.0,12.0,13.0,13.0,14.0,3.0,,,,,75.0,34.0,7.0,5.0,0.130166,0,,,luka_sucic,1.0,2.0,4.0,,,1.0,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,
12437792,home,Real Sociedad,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,855835,EUR,968025600,M,17,17,False,59.0,53.0,4.0,3.0,2.0,27.0,29.0,28.0,36.0,9.0,,,,,90.0,81.0,9.2,15.0,1.04163,0,,,sergiogm_10,6.0,1.0,4.0,,,1.0,,2.0,,,,2.0,1.0,,1.0,,,,,,2.0,3.0,1.0,6.0,,1.0,,,,2.0,,,
12437792,home,Real Sociedad,Ander Barrenetxea,ander-barrenetxea,A. Barrenetxea,F,7,174,1646,M,966862,EUR,1009411200,M,7,7,False,29.0,19.0,3.0,1.0,0.0,7.0,12.0,12.0,17.0,7.0,,,,,60.0,44.0,6.7,16.0,0.0129309,1,,,,,,1.0,,,,,4.0,0.1076,,,4.0,,,,,1.0,,,2.0,1.0,,,,2.0,1.0,,,,,,,
