match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_totalOffside,captain,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
12437608,home,Las Palmas,Sandro Ramírez,,,sandro-ramirez,S. Ramírez,M,19,175.0,945,M,188407,EUR,805248000,F,19,19,True,4.0,3.0,,,0.0,1.0,1.0,2.0,4.0,2.0,,,22.0,12.0,7.4,2.0,0.00124763,2,,1.0,,1.0,3.0,1.0,,,,,2.0,,,,,2.0,1.0,,,,1.0,0.2114,,,,,,1.0,0.517,,,1.0,,,,
12437608,home,Las Palmas,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188.0,973,M,358108,EUR,847756800,D,15,15,True,15.0,13.0,1.0,,0.0,13.0,15.0,,,,,,21.0,15.0,6.5,2.0,6.258e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Manuel Fuster,,,manuel-fuster,M. Fuster,M,14,169.0,223,M,916654,EUR,877478400,M,14,14,True,14.0,10.0,1.0,,0.0,1.0,1.0,10.0,16.0,3.0,,,21.0,22.0,6.6,8.0,0.0623817,0,,3.0,1.0,4.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,
12437608,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171.0,116,M,1031499,EUR,874368000,M,18,18,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,1.0,,,14.0,13.0,6.5,2.0,0.00083552,0,,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Aboubacar Bassinga,Aboubacar,Bassinga,aboubacar-bassinga,A. Bassinga,M,26,,106,M,1636036,EUR,1121212800,M,26,26,True,4.0,2.0,2.0,1.0,0.0,2.0,2.0,,2.0,,,,11.0,5.0,6.4,3.0,2.577e-05,0,,,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12437608,home,Las Palmas,Marc Cardona,,,marc-cardona,M. Cardona,F,22,182.0,195,M,841854,EUR,805161600,F,9,9,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,1.0,,,11.0,4.0,6.5,2.0,0.00028748,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Dinko Horkaš,,,dinko-horkas,D. Horkaš,G,1,189.0,377,M,855922,EUR,921024000,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Juanma Herzog,,,juanma-herzog,J. Herzog,D,15,186.0,242,M,1513451,EUR,1084406400,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Valentin Pezzolesi,,,valentin-pezzolesi,V. Pezzolesi,D,27,,94,M,1893819,EUR,1176681600,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Iván Gil,,,ivan-gil,I. Gil,M,8,168.0,109,M,1010525,EUR,948153600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,Benito Ramírez,,,benito-ramirez,B. Ramírez,M,21,180.0,82,M,868223,EUR,805420800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,home,Las Palmas,José Campaña,,,jose-campana,J. Campaña,M,20,179.0,241,M,96373,EUR,738806400,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192.0,1050,M,22209,EUR,652924800,G,13,13,False,43.0,22.0,27.0,7.0,0.0,18.0,28.0,4.0,15.0,8.0,3.0,4.0,90.0,55.0,6.6,21.0,0.00094953,0,-0.8727,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,
12437608,away,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183.0,1021,M,1015240,EUR,1012262400,D,32,32,False,52.0,42.0,3.0,1.0,0.0,18.0,23.0,24.0,29.0,6.0,,,90.0,84.0,7.2,11.0,0.024425,1,,,,3.0,9.0,2.0,,3.0,1.0,,4.0,,,,2.0,2.0,4.0,3.0,,1.0,,0.019,,,,1.0,,,,,,,,,,
12437608,away,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192.0,1231,M,1003007,EUR,1023408000,D,24,24,False,60.0,56.0,6.0,3.0,0.0,38.0,40.0,18.0,20.0,3.0,,,90.0,82.0,7.1,5.0,0.0069712,2,,,,3.0,9.0,,,7.0,,1.0,1.0,2.0,,2.0,7.0,1.0,1.0,1.0,1.0,2.0,,0.1879,,,,1.0,1.0,,,,,,,,,
12437608,away,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187.0,1647,M,68332,EUR,690249600,D,6,6,False,53.0,51.0,1.0,1.0,0.0,33.0,33.0,18.0,20.0,2.0,,,90.0,68.0,7.0,3.0,0.0229199,1,,,,3.0,5.0,,,5.0,1.0,1.0,1.0,,,3.0,3.0,2.0,1.0,1.0,,1.0,,0.0278,,,,,,,,,,,,,,
12437608,away,Sevilla,Adrià Pedrosa,,,adria-pedrosa,A. Pedrosa,D,3,176.0,847,M,928672,EUR,895017600,D,3,3,False,33.0,26.0,5.0,1.0,0.0,20.0,24.0,6.0,11.0,2.0,,,90.0,52.0,6.9,12.0,0.0982013,1,,2.0,,3.0,4.0,,1.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,1.0,,0.0282,,,,2.0,2.0,,,,,,,,,
12437608,away,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185.0,2096,M,960006,EUR,1013212800,M,18,18,False,54.0,39.0,3.0,1.0,0.0,28.0,32.0,11.0,22.0,4.0,,,90.0,68.0,7.0,19.0,0.0883714,0,,,,3.0,6.0,,,,2.0,4.0,,2.0,,1.0,3.0,1.0,3.0,2.0,,,,,,1.0,,,,,,,,,,,,
12437608,away,Sevilla,Djibril Sow,,,djibril-sow,D. Sow,M,20,184.0,1941,M,799054,EUR,855187200,M,20,20,False,41.0,38.0,,,0.0,22.0,23.0,16.0,18.0,9.0,,,90.0,59.0,7.1,9.0,0.0238621,3,,,,4.0,2.0,,,2.0,,3.0,,2.0,2.0,,,2.0,2.0,2.0,,,1.0,0.4775,1.0,,,1.0,,2.0,0.5446,1.0,,,,,,
12437608,away,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187.0,3431,M,155702,EUR,773884800,M,5,5,False,48.0,35.0,5.0,2.0,0.0,8.0,9.0,28.0,40.0,3.0,,,90.0,68.0,7.0,20.0,0.0834737,4,,1.0,1.0,9.0,6.0,,1.0,,,2.0,1.0,2.0,2.0,3.0,2.0,,1.0,1.0,,1.0,1.0,0.1589,1.0,,True,6.0,2.0,2.0,0.1873,,,,,,,Locampos15
12437608,away,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186.0,1123,M,1010655,EUR,1060905600,M,26,26,False,26.0,23.0,2.0,1.0,0.0,10.0,12.0,14.0,17.0,4.0,,,83.0,42.0,7.4,9.0,0.0646599,2,,3.0,1.0,4.0,1.0,,,1.0,,1.0,,1.0,4.0,,,2.0,1.0,1.0,,1.0,,0.6043,1.0,,,2.0,,1.0,0.7979,,,1.0,,,,
12437608,away,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187.0,4874,M,823631,EUR,875059200,M,11,11,False,15.0,14.0,2.0,2.0,0.0,5.0,5.0,11.0,14.0,2.0,,,74.0,32.0,6.6,8.0,0.211189,2,,4.0,2.0,6.0,4.0,1.0,,1.0,,2.0,2.0,3.0,2.0,,,,,,,2.0,,0.2841,2.0,,,3.0,2.0,,,1.0,,,,,,DLukebakio
12437608,away,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184.0,1472,M,1018190,EUR,958608000,F,7,7,False,18.0,15.0,2.0,1.0,1.0,10.0,11.0,5.0,8.0,5.0,,,83.0,34.0,7.2,11.0,0.564565,2,,1.0,,3.0,6.0,,1.0,1.0,,5.0,2.0,,1.0,1.0,4.0,,,,,1.0,1.0,0.0609,2.0,1.0,,,,,,,,,,,,
12437608,away,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170.0,1580,M,11869,EUR,501379200,D,16,16,True,16.0,15.0,,,0.0,7.0,8.0,11.0,12.0,2.0,,,16.0,21.0,7.2,2.0,0.325458,0,,4.0,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Kike Salas,,,kike-salas,K. Salas,D,4,186.0,890,M,1097719,EUR,1019433600,D,4,4,True,15.0,12.0,2.0,2.0,0.0,6.0,9.0,6.0,6.0,1.0,,,15.0,16.0,6.6,3.0,0.0027997,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Peque Fernández,,,peque-fernandez,P. Fernández,M,14,168.0,904,M,997033,EUR,1033689600,F,14,14,True,7.0,5.0,,,0.0,,1.0,5.0,6.0,,,,15.0,7.0,6.6,2.0,0.00886284,0,,,,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187.0,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Álvaro Fernández,,,alvaro-fernandez,Á. Fernández,G,25,186.0,269,M,852412,EUR,892425600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191.0,3177,M,1006489,EUR,955411200,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Marcão,,,marcao,Marcão,D,23,185.0,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175.0,8927,M,822933,EUR,852076800,D,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gonzalo_montiel29
12437608,away,Sevilla,Chidera Ejuke,,,chidera-ejuke,C. Ejuke,M,21,176.0,3125,M,875890,EUR,883699200,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Stanis Idumbo Muzambo,Stanis Idumbo Muzambo,,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170.0,857,M,1149152,EUR,1120003200,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Pablo Rivera,,,pablo-rivera,P. Rivera,M,6,178.0,51,M,1142100,EUR,1073779200,M,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437608,away,Sevilla,Alberto Collado,Alberto Collado,,collado-alberto,A. Collado,M,10,,77,M,1402673,EUR,1113609600,M,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
