match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_errorLeadToAShot,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_onTargetScoringAttempt,stat_goodHighClaim,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId,stat_goalAssist,stat_hitWoodwork
10664212,home,Stuttgarter Kickers,Ramon Castellucci,ramon-castellucci,R. Castellucci,G,183,1,M,825114,EUR,857606400,G,21,21,False,36.0,25.0,16.0,5.0,20.0,23.0,5.0,13.0,3.0,11.0,1.0,2.0,1.0,1.0,90.0,46.0,6.4,11.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Paul Polauke,paul-polauke,P. Polauke,D,189,4,M,1391801,EUR,947548800,D,25,25,False,34.0,22.0,4.0,,14.0,17.0,8.0,18.0,2.0,6.0,,,,,68.0,51.0,6.4,16.0,0,Paul Polauke,,4,1.0,1.0,1.0,3.0,7.0,1.0,1.0,2.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Denis Zagaria,denis-zagaria,D. Zagaria,D,183,2,,272751,EUR,737251200,D,4,4,False,51.0,47.0,6.0,4.0,42.0,44.0,5.0,7.0,,10.0,,,,,90.0,62.0,6.8,7.0,0,,,,,,1.0,2.0,5.0,,,1.0,,1.0,,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Niklas Kolbe,niklas-kolbe,N. Kolbe,D,194,33,M,803749,EUR,851644800,D,18,18,False,52.0,38.0,17.0,8.0,29.0,32.0,9.0,20.0,2.0,9.0,,,,,90.0,60.0,6.1,15.0,0,,,27,,,,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,David Kammerbauer,david-kammerbauer,D. Kammerbauer,D,170,3,M,860432,EUR,855619200,D,3,3,False,33.0,24.0,5.0,3.0,11.0,13.0,14.0,24.0,,4.0,,,,,90.0,64.0,6.7,19.0,0,,,3,4.0,1.0,2.0,6.0,6.0,1.0,1.0,,,1.0,1.0,,1.0,3.0,2.0,2.0,3.0,,1.0,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Nico Blank,nico-blank,N. Blank,D,178,2,M,838698,EUR,860889600,M,15,15,False,23.0,16.0,2.0,,10.0,11.0,6.0,13.0,1.0,3.0,,,,,90.0,36.0,6.7,10.0,1,,,15,1.0,1.0,,2.0,4.0,,1.0,,,2.0,,,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Luigi Campagna,luigi-campagna,L. Campagna,M,180,4,M,802355,EUR,629337600,M,8,8,False,25.0,20.0,4.0,3.0,9.0,9.0,11.0,16.0,2.0,3.0,,,,,69.0,40.0,6.5,7.0,1,,,6,,1.0,,6.0,3.0,,2.0,,,1.0,,,2.0,2.0,1.0,,3.0,,,,1.0,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Lukas Kiefer,lukas-kiefer,L. Kiefer,M,178,2,M,142145,EUR,735696000,M,28,28,False,25.0,20.0,2.0,1.0,10.0,10.0,11.0,18.0,,8.0,,,,,82.0,45.0,6.6,14.0,1,,,28,3.0,1.0,,4.0,4.0,,2.0,1.0,1.0,3.0,,,1.0,,,5.0,1.0,,1.0,,1.0,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Kevin Dicklhuber,kevin-dickhuber,K. Dickhuber,M,185,1,M,164563,EUR,605145600,F,10,10,False,33.0,22.0,11.0,8.0,12.0,18.0,12.0,19.0,,7.0,,,,,90.0,49.0,6.8,18.0,0,,,,4.0,2.0,,3.0,,1.0,,,,,1.0,,,,,4.0,,,2.0,,,True,,,,,,,,,
10664212,home,Stuttgarter Kickers,David Braig,david-braig,D. Braig,F,185,1,M,103469,EUR,680140800,F,22,22,False,20.0,13.0,1.0,1.0,4.0,4.0,9.0,16.0,1.0,4.0,,,,,82.0,36.0,6.9,12.0,1,,,22,,3.0,7.0,8.0,9.0,1.0,,1.0,,1.0,1.0,,,1.0,,4.0,3.0,,,1.0,,,1.0,,,,,,,,
10664212,home,Stuttgarter Kickers,Konrad Riehle,konrad-riehle,K. Riehle,F,185,1,M,1391794,EUR,1011052800,F,17,17,False,15.0,4.0,3.0,,1.0,1.0,3.0,14.0,,6.0,,,,,78.0,30.0,6.4,21.0,2,Konrad Riehle,,17,,,,7.0,,2.0,5.0,,,,,,1.0,,,5.0,,,,1.0,,,,1.0,,,,,,,
10664212,home,Stuttgarter Kickers,Malte Moos,malte-moos,M. Moos,D,178,1,M,785442,EUR,823219200,D,2,2,True,6.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,,2.0,,,,,22.0,11.0,6.8,5.0,0,,,,,,,,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Flamur Berisha,flamur-berisha,F. Berisha,F,180,4,M,988100,EUR,943228800,F,37,37,True,3.0,3.0,,,,,3.0,3.0,,,,,,,21.0,5.0,6.4,1.0,0,,,37,,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Halim Eroğlu,halim-eroglu,H. Eroğlu,F,176,63,M,1391793,EUR,1091664000,F,34,34,True,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,12.0,3.0,6.4,2.0,0,Halim Eroglu,,34,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10664212,home,Stuttgarter Kickers,Loris Maier,loris-maier,L. Maier,M,185,2,M,1391797,EUR,925171200,F,7,7,True,,,,,,,,,,,,,,,8.0,1.0,6.6,,0,Loris Maier,,27,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
