match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_totalTackle,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_goals,stat_penaltyWon
12514168,home,Santa Clara,Gabriel Batista,,,gabriel-batista,G. Batista,G,1,188,348,M,822526,EUR,896832000,G,1,1,False,True,24.0,11.0,19.0,7.0,0.0,4.0,4.0,7.0,20.0,1.0,1.0,5.0,6.0,1.0,2.0,1.0,2.0,1.0,90.0,36.0,6.9,13.0,0.00184341,0,-0.6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514168,home,Santa Clara,Sidney Lima,Sidney,,sidney-lima,S. Lima,D,23,182,139,M,1131145,EUR,853459200,D,23,23,False,,18.0,15.0,4.0,3.0,0.0,9.0,9.0,6.0,10.0,4.0,5.0,3.0,1.0,,,,,,90.0,41.0,6.6,10.0,0.0347236,1,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3993,0.2137,2.0,,,,,,,,,,,,,,
12514168,home,Santa Clara,Luís Rocha,,,luis-rocha,L. Rocha,D,13,186,44,M,141012,EUR,524275200,D,13,13,False,,21.0,14.0,3.0,,0.0,10.0,12.0,4.0,10.0,2.0,3.0,6.0,2.0,,,,,,90.0,37.0,7.2,8.0,0.00067124,1,,1.0,1.0,3.0,,,,2.0,2.0,,,,3.0,0.1043,,,1.0,1.0,1.0,,,,,,,,,,,
12514168,home,Santa Clara,Matheus Araújo,Matheus,,matheus-araujo,M. Araújo,D,32,185,323,M,1105841,EUR,983404800,D,32,32,False,,37.0,24.0,6.0,,0.0,18.0,21.0,6.0,16.0,2.0,5.0,2.0,4.0,,,,,,90.0,54.0,6.2,18.0,0.00425009,1,,,3.0,5.0,1.0,1.0,,,1.0,,,,,0.5673,,1.0,,,1.0,3.0,2.0,1.0,,,,,,,,
12514168,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,M,42,42,False,,5.0,1.0,2.0,,0.0,1.0,2.0,,3.0,,,1.0,,,,,,,22.0,9.0,3.8,5.0,4.116e-05,1,,,,1.0,,,1.0,,,,,,1.0,0.0264,0.0122,,,,,,,,,,,,,,,
12514168,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,False,,18.0,15.0,1.0,1.0,0.0,11.0,11.0,4.0,7.0,2.0,4.0,,2.0,,,,,,67.0,26.0,6.8,4.0,0.0150415,2,,,1.0,2.0,1.0,,1.0,,,1.0,,1.0,1.0,0.091,0.0491,1.0,1.0,,,1.0,1.0,,,,,,,,,
12514168,home,Santa Clara,Adriano Firmino,,,adriano-firmino,A. Firmino,M,6,187,127,M,989383,EUR,941673600,M,6,6,False,,18.0,14.0,4.0,2.0,0.0,9.0,10.0,5.0,8.0,,5.0,,5.0,,,,,,82.0,29.0,6.4,6.0,0.289894,0,,,,2.0,,,,,2.0,,,1.0,1.0,,,1.0,,,3.0,2.0,1.0,,1.0,1.0,,,,,,
12514168,home,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,M,3,3,False,,22.0,14.0,6.0,,0.0,6.0,7.0,8.0,15.0,1.0,5.0,4.0,3.0,,,,,,90.0,44.0,6.3,11.0,0.00474614,1,,,2.0,6.0,,,,,1.0,1.0,,3.0,3.0,0.0783,,,,,,3.0,1.0,1.0,,,,,,,,
12514168,home,Santa Clara,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,F,77,77,False,,11.0,8.0,2.0,1.0,0.0,4.0,4.0,4.0,8.0,1.0,1.0,,2.0,,,,,,66.0,19.0,6.7,6.0,0.00670225,1,,1.0,1.0,6.0,3.0,,1.0,,1.0,1.0,,,1.0,0.0179,0.0379,1.0,,,,1.0,,,,,,,,,,
12514168,home,Santa Clara,Vinícius Lopes,,,vinicius-lopes,V. Lopes,F,70,175,316,M,1001753,EUR,926035200,F,70,70,False,,9.0,6.0,,,0.0,4.0,4.0,2.0,5.0,3.0,7.0,2.0,2.0,,,,,,82.0,22.0,6.7,6.0,0.0163897,0,,,4.0,9.0,1.0,,,,,1.0,,1.0,2.0,,,,,,1.0,4.0,2.0,,,,1.0,,,,,
