match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_errorLeadToAShot,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_bigChanceMissed,stat_goalAssist,stat_goals,stat_totalOffside,stat_hitWoodwork
11067289,home,Santos,João Paulo,joao-paulo,J. Paulo,G,34,188,1599,M,795177,EUR,804384000,G,34,34,False,11.0,10.0,4.0,3.0,10.0,10.0,1.0,1.0,3.0,1.0,2.0,1.0,88.0,16.0,6.3,1.0,0.0,0.0,6.778e-05,0,-0.5998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067289,home,Santos,João Lucas,joao-lucas,J. Lucas,D,2,181,682,M,981019,EUR,889401600,D,13,13,False,51.0,40.0,4.0,1.0,22.0,23.0,33.0,3.0,7.0,,,,88.0,77.0,6.6,18.0,0.0327,0.0,0.00817557,1,,18.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
11067289,home,Santos,Joaquim,joaquim,Joaquim,D,28,187,860,M,1047740,EUR,914803200,D,28,28,False,49.0,45.0,6.0,3.0,28.0,29.0,21.0,3.0,3.0,,,,88.0,58.0,6.6,5.0,0.0585,0.0,0.0175246,1,,17.0,1.0,3.0,5.0,4.0,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11067289,home,Santos,Messias,messias,Messias,D,4,192,220,M,839765,EUR,783820800,D,24,24,False,53.0,45.0,2.0,1.0,32.0,35.0,18.0,5.0,4.0,,,,88.0,61.0,6.6,9.0,0.0,0.0,0.0530054,0,,13.0,,2.0,2.0,5.0,,,,2.0,,1.0,,,,5.0,,,,1.0,,,,,,,,,,,,,,
11067289,home,Santos,Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,6,175,95,M,1047680,EUR,777340800,D,12,12,False,44.0,36.0,1.0,,15.0,16.0,30.0,1.0,6.0,,,,72.0,70.0,6.6,13.0,0.0,0.0,0.0168829,0,,21.0,2.0,1.0,5.0,8.0,4.0,3.0,,1.0,1.0,,2.0,Gabriel Inocêncio,,,1.0,4.0,,,1.0,,,,,,,,,,,,,
11067289,home,Santos,Rodrigo Fernández,rodrigo-fernandez,R. Fernández,M,5,172,285,M,877599,EUR,820627200,M,14,14,False,48.0,41.0,7.0,5.0,21.0,23.0,26.0,,5.0,,,,72.0,62.0,6.5,13.0,0.0,0.0,0.0172515,0,,20.0,1.0,2.0,6.0,2.0,3.0,2.0,,2.0,,4.0,2.0,,,,,,,,,1.0,,,,,,,,,,,,
11067289,home,Santos,Dodi,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,19,19,False,31.0,27.0,2.0,,11.0,13.0,18.0,1.0,4.0,,,,86.0,41.0,6.7,4.0,0.0581,0.0487,0.00627199,1,,16.0,,1.0,4.0,2.0,,,,1.0,2.0,,2.0,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
11067289,home,Santos,Stiven Mendoza,steven-mendoza,S. Mendoza,M,7,171,1016,M,354510,EUR,709603200,M,20,20,False,26.0,22.0,,,3.0,3.0,27.0,1.0,5.0,,,,88.0,49.0,7.2,12.0,0.1386,0.2157,0.540555,4,,20.0,4.0,1.0,4.0,7.0,4.0,4.0,,,,2.0,2.0,,,1.0,,2.0,3.0,,2.0,,2.0,,1.0,1.0,2.0,,,,,,,
11067289,home,Santos,Lucas Lima,lucas-lima,L. Lima,M,10,176,1742,M,244589,EUR,647481600,M,23,23,False,40.0,36.0,3.0,2.0,8.0,9.0,38.0,,2.0,,,,76.0,56.0,7.1,11.0,0.0,0.0,0.174816,0,,31.0,7.0,,3.0,4.0,2.0,1.0,,,2.0,2.0,1.0,,,,2.0,1.0,2.0,,,1.0,,,3.0,,,,,,,,,
11067289,home,Santos,Yeferson Soteldo,yeferson-soteldo,Y. Soteldo,M,7,160,11184,M,789960,EUR,867628800,M,10,10,False,12.0,7.0,,,2.0,3.0,11.0,,3.0,,,,45.0,25.0,6.4,11.0,0.0575,0.0,0.0903798,1,,6.0,2.0,1.0,5.0,3.0,3.0,,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,1.0,,,,1.0,,,yefersonsoteldo1006,True,,,,,
