match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_dispossessed,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_keyPass,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceCreated,stat_goals,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
14566985,home,Kairat Almaty,Temirlan Anarbekov,,,temirlan-anarbekov,T. Anarbekov,G,77,189.0,8783,M,1005884,EUR,1066089600,G,77,77,False,True,31.0,17.0,20.0,6.0,0.0,12.0,17.0,5.0,14.0,1.0,2.0,1.0,2.0,10.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,90.0,50.0,9.2,14.0,0.00407436,27.864,5.7984,2.0,34.042269483395,7.0,15.54,4.41,1.7954,0,1.0288,0.04,0.26,0.17,1.0,3.6,1.94,0.16,0.08,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Erkin Tapalov,,,erkin-tapalov,E. Tapalov,D,20,179.0,335,M,890314,EUR,747014400,D,20,20,False,,36.0,25.0,9.0,2.0,0.0,14.0,20.0,11.0,16.0,1.0,6.0,,2.0,6.0,3.0,2.0,,,,,,62.0,53.0,7.2,14.0,0.00976132,30.168,7.26709,9.0,87.446839555082,13.0,24.36,8.505,,0,,0.02,0.01,0.35,,1.98,3.54,1.1,0.49,0.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Aleksandr Shirobokov,,,aleksandr-shirobokov,A. Shirobokov,D,25,182.0,133,M,1000277,EUR,1041465600,D,25,25,False,,59.0,32.0,23.0,2.0,0.0,26.0,31.0,6.0,28.0,1.0,7.0,,8.0,3.0,,1.0,,,,,,90.0,73.0,6.6,28.0,0.00210238,30.636,10.19584,8.0,103.78202254219,14.0,58.38,15.015,,0,,0.03,0.05,-0.02,,2.89,5.45,1.29,0.4,0.16,,,,1.0,,,,6.0,1.0,,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Egor Sorokin,,,egor-sorokin,E. Sorokin,D,80,189.0,283,M,603944,EUR,815443200,D,80,80,False,,46.0,29.0,7.0,,0.0,26.0,36.0,3.0,10.0,3.0,8.0,,9.0,5.0,3.0,,,,,,,90.0,61.0,7.2,17.0,0.00281734,31.212,10.16982,6.0,45.348586116831,6.0,31.815,14.91,,0,,-0.11,0.03,0.61,,2.9,5.36,1.37,0.36,0.17,,,2.0,,2.0,,,5.0,,3.0,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Luís Mata,,,luis-mata,L. Mata,D,3,180.0,286,M,318947,EUR,868147200,D,3,3,False,,35.0,25.0,6.0,1.0,0.0,17.0,23.0,8.0,12.0,3.0,7.0,,4.0,8.0,5.0,1.0,,,,,,90.0,69.0,6.9,15.0,0.039125,31.068,10.87694,12.0,109.75740667357,13.0,76.86,24.36,,0,,0.1,0.21,-0.01,,2.9,5.45,1.57,0.64,0.3,,,,1.0,3.0,1.0,,1.0,,3.0,5.0,2.0,2.0,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Dan Glazer,,,dan-glazer,D. Glazer,M,18,178.0,220,M,801381,EUR,843177600,M,18,18,False,,43.0,37.0,6.0,3.0,0.0,26.0,29.0,11.0,14.0,2.0,2.0,1.0,,5.0,,,,,,,,90.0,52.0,6.7,7.0,0.00847782,28.872,11.29955,6.0,30.162496135532,6.0,4.305,9.24,,0,,0.04,0.02,-0.06,,2.83,5.6,2.09,0.62,0.15,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Olzhas Baibek,,,olzhas-baibek,O. Baibek,M,17,181.0,224,M,1159611,EUR,1108080000,M,17,17,False,,35.0,26.0,4.0,1.0,0.0,16.0,18.0,10.0,17.0,9.0,7.0,2.0,2.0,10.0,4.0,2.0,,,,,,82.0,53.0,6.5,13.0,0.00999815,29.988,10.70411,4.0,54.677668894246,9.0,21.42,12.705,,0,,0.1,0.07,-0.14,,2.41,5.65,1.99,0.55,0.1,1.0,1.0,,,2.0,2.0,4.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Aleksandr Mrynskiy,Aleksandr Mrynskiy,,aleksandr-mrynskiy,A. Mrynskiy,D,24,175.0,198,M,1101824,EUR,1089849600,M,24,24,False,,33.0,22.0,6.0,,0.0,12.0,15.0,10.0,18.0,4.0,5.0,1.0,6.0,3.0,3.0,2.0,,,,,,90.0,62.0,6.9,14.0,0.212638,31.104,11.72051,16.0,87.121243825219,11.0,9.555,16.065,,1,,0.36,0.08,-0.04,,2.81,5.75,2.0,0.81,0.34,1.0,,,2.0,2.0,1.0,1.0,,1.0,,3.0,3.0,3.0,1.0,1.0,0.0229,0.0,,,,,,,,,
14566985,home,Kairat Almaty,Ricardinho,Ricardinho,,ricardinho,Ricardinho,F,99,181.0,662,M,1105992,EUR,987984000,M,99,99,False,,9.0,2.0,3.0,,0.0,2.0,5.0,,4.0,4.0,2.0,1.0,,1.0,1.0,,,,,,,45.0,14.0,6.3,10.0,1.497e-05,29.484,5.49292,5.0,14.992874404518,3.0,3.675,5.145,,0,,-0.06,0.08,-0.05,,1.41,2.82,0.92,0.27,0.08,,,,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Giorgi Zaria,,,giorgi-zaria,G. Zaria,M,,178.0,567,M,847818,EUR,868752000,M,10,10,False,,14.0,11.0,,,0.0,6.0,7.0,5.0,7.0,3.0,3.0,,,3.0,1.0,1.0,,,,,,45.0,23.0,6.6,9.0,0.00269605,29.736,5.42673,4.0,47.483485478543,6.0,-6.09,6.195,,0,,-0.04,0.08,0.0,,1.48,2.71,0.85,0.29,0.09,1.0,1.0,,,,1.0,,,2.0,1.0,3.0,,,,,,,,,,,,,,,
14566985,home,Kairat Almaty,Edmilson,Edmilson,,edmilson,Edmilson,F,26,190.0,464,M,1417710,EUR,861408000,F,26,26,False,,15.0,7.0,,,0.0,2.0,2.0,5.0,13.0,12.0,6.0,,6.0,,,2.0,,,,,,82.0,30.0,6.3,10.0,0.00189022,31.86,9.26691,13.0,69.867390008934,8.0,53.55,11.97,,1,,-0.21,0.29,0.3,,2.75,4.38,1.31,0.57,0.25,2.0,1.0,,,,1.0,3.0,3.0,,8.0,,,,,,0.0384,-0.32,1.0,,,,,,,,
14566985,home,Kairat Almaty,Jorginho,,,jorge-gabriel-costa-monteiro,J. G. C. Monteiro,M,7,169.0,1144,M,913111,EUR,879033600,F,7,7,True,,18.0,14.0,,,0.0,6.0,8.0,8.0,10.0,3.0,3.0,,,4.0,1.0,1.0,,,,,,45.0,24.0,6.6,6.0,0.0124004,31.824,5.22359,10.0,41.900299530423,7.0,28.56,7.14,,2,,0.07,0.03,0.15,,1.58,2.4,0.73,0.27,0.25,2.0,,,,,,,1.0,,1.0,,,,1.0,,0.0717,-0.31,,1.0,0.1485,,,,,,
14566985,home,Kairat Almaty,Valeriy Gromyko,,,valeri-gromyko,V. Gromyko,M,55,177.0,540,M,797646,EUR,853977600,M,55,55,True,,21.0,15.0,2.0,,0.0,9.0,10.0,6.0,11.0,1.0,3.0,,2.0,3.0,,1.0,,,,,,45.0,34.0,6.5,9.0,0.00902863,30.06,5.7657,9.0,60.04250690375,7.0,10.815,21.63,,1,,-0.16,0.26,-0.03,,1.46,2.64,1.08,0.41,0.17,1.0,1.0,,,,,,1.0,1.0,,2.0,,,1.0,,0.065,-0.2,,,,,,,,,
