match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_wasFouled,stat_totalContest,stat_wonContest,captain,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goalAssist,stat_goals
10434211,home,Plymouth Argyle,Michael Cooper,michael-cooper,M. Cooper,G,1,186,338,M,896209,EUR,939340800,G,1,1,False,47.0,37.0,16.0,6.0,37.0,45.0,2.0,2.0,11.0,1.0,1.0,1.0,90.0,62.0,6.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,James Wilson,james-wilson,J. Wilson,D,5,188,16,M,19834,EUR,604454400,D,5,5,False,48.0,36.0,10.0,5.0,26.0,31.0,18.0,3.0,5.0,,,,90.0,60.0,6.7,14.0,1,10.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Nigel Cello Lonwijk,lonwijk-nigel-cello,N. C. Lonwijk,D,17,188,144,M,1141663,EUR,1035676800,D,21,21,False,67.0,54.0,7.0,3.0,44.0,53.0,14.0,6.0,8.0,,,,90.0,82.0,7.2,13.0,0,10.0,,1.0,1.0,6.0,,,,3.0,2.0,2.0,,,1.0,3.0,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Brendan Galloway,brendan-galloway,B. Galloway,D,22,188,128,M,198030,EUR,827020800,D,22,22,False,27.0,23.0,2.0,,23.0,24.0,4.0,2.0,2.0,,,,63.0,39.0,6.6,8.0,0,,1.0,2.0,1.0,5.0,,,,,1.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Joe Edwards,joe-edwards,J. Edwards,D,8,173,36,M,72806,EUR,657331200,M,8,8,False,39.0,29.0,3.0,2.0,8.0,14.0,25.0,1.0,6.0,,,,90.0,62.0,6.9,12.0,1,21.0,,,3.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Jordan Houghton,jordan-houghton,J. Houghton,M,4,183,36,M,846043,EUR,815529600,M,4,4,False,41.0,34.0,2.0,1.0,20.0,23.0,19.0,2.0,4.0,,,,73.0,52.0,7.2,10.0,0,14.0,1.0,2.0,,6.0,,,,,2.0,1.0,2.0,,,2.0,,,,2.0,,,,,,,,,,,
10434211,home,Plymouth Argyle,Matt Butcher,matt-butcher,M. Butcher,M,18,188,20,M,817575,EUR,863568000,M,7,7,False,22.0,20.0,3.0,2.0,14.0,15.0,8.0,,8.0,,,,45.0,25.0,6.4,4.0,0,6.0,1.0,,3.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Jack Endacott,jack-endacott,J. Endacott,D,,177,6,M,1392746,EUR,1097452800,M,42,42,False,25.0,17.0,6.0,3.0,9.0,12.0,23.0,,3.0,,,,90.0,58.0,7.0,21.0,0,12.0,10.0,,7.0,5.0,,,,,1.0,1.0,3.0,1.0,3.0,2.0,4.0,2.0,,3.0,Jack Endacott,,4.0,1.0,1.0,1.0,,,,,
10434211,home,Plymouth Argyle,Morgan Whittaker,morgan-whittaker,M. Whittaker,M,11,183,925,M,990222,EUR,978825600,F,19,19,False,29.0,24.0,1.0,1.0,11.0,14.0,21.0,,4.0,,,,90.0,54.0,7.1,19.0,6,13.0,6.0,1.0,6.0,5.0,,2.0,,,1.0,1.0,2.0,,1.0,1.0,5.0,2.0,,1.0,,,,2.0,,,3.0,1.0,,,
10434211,home,Plymouth Argyle,Luke Jephcott,luke-jephcott,L. Jephcott,F,15,177,54,M,939539,EUR,948844800,F,31,31,False,18.0,15.0,,,9.0,9.0,9.0,,,,,,58.0,28.0,6.9,6.0,1,6.0,,1.0,3.0,4.0,,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,,,
10434211,home,Plymouth Argyle,Niall Ennis,niall-ennis,N. Ennis,F,9,178,100,M,826138,EUR,927158400,F,11,11,False,12.0,6.0,,,2.0,3.0,9.0,,1.0,,,,72.0,30.0,6.7,13.0,2,4.0,,1.0,5.0,7.0,1.0,1.0,,3.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,2.0,,2.0,,,,1.0,,,,1.0,1.0,,
10434211,home,Plymouth Argyle,Adam Randell,adam-randell,A. Randell,M,4,175,101,M,964115,EUR,970358400,M,20,20,True,31.0,24.0,5.0,4.0,14.0,18.0,15.0,,4.0,,,,45.0,34.0,6.6,9.0,0,11.0,2.0,,2.0,,1.0,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,
10434211,home,Plymouth Argyle,Finn Azaz,finn-azaz,F. Azaz,M,10,185,1015,M,1007067,EUR,968284800,M,18,18,True,20.0,18.0,1.0,,4.0,4.0,17.0,,4.0,,,,32.0,29.0,7.2,4.0,4,14.0,1.0,,1.0,3.0,,,,,,,1.0,,1.0,,3.0,3.0,,2.0,Finn,Azaz,,,,,3.0,1.0,,,
10434211,home,Plymouth Argyle,Macaulay Gillesphey,macaulay-gillesphey,M. Gillesphey,D,3,180,49,M,814577,EUR,817171200,D,3,3,True,28.0,20.0,3.0,1.0,15.0,18.0,10.0,,2.0,,,,27.0,32.0,6.7,8.0,0,5.0,,5.0,,6.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Ryan Hardie,ryan-hardie,R. Hardie,F,29,183,320,M,547376,EUR,858556800,F,9,9,True,3.0,2.0,,,2.0,3.0,,,,,,,18.0,9.0,6.5,3.0,1,,,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,
10434211,home,Plymouth Argyle,Danny Mayor,danny-mayor,D. Mayor,M,10,183,22,M,48521,EUR,656208000,M,10,10,True,11.0,9.0,,,4.0,6.0,5.0,1.0,1.0,,,,17.0,13.0,6.3,3.0,0,5.0,,,1.0,,,,,,,,,,,,1.0,,,,Danny,Mayor,,,,,,,,,
10434211,home,Plymouth Argyle,Callum Burton,callum-burton,C. Burton,G,25,188,85,M,284415,EUR,840067200,G,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Dan Scarr,dan-scarr,D. Scarr,D,24,188,73,M,824751,EUR,788227200,D,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,home,Plymouth Argyle,Caleb Roberts,caleb-roberts,C. Roberts,M,24,178,41,M,1150788,EUR,1130112000,M,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Caleb Roberts,,,,,,,,,,
10434211,home,Plymouth Argyle,Bali Mumba,mumba-bali,B. Mumba,M,19,168,220,M,933320,EUR,1002499200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,away,Peterborough United,Lucas Bergström,lucas-bergstrom,L. Bergström,G,13,206,3145,M,996903,EUR,1031184000,G,1,1,False,41.0,14.0,29.0,2.0,12.0,15.0,26.0,,12.0,2.0,3.0,4.0,90.0,51.0,7.9,28.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,away,Peterborough United,Josh Knight,josh-knight,J. Knight,D,4,185,69,M,895567,EUR,873590400,D,5,5,False,47.0,31.0,11.0,4.0,18.0,19.0,29.0,1.0,8.0,,,,90.0,72.0,7.1,27.0,1,13.0,1.0,2.0,6.0,6.0,,,2.0,1.0,2.0,1.0,,2.0,1.0,1.0,3.0,1.0,,1.0,,,,1.0,,,1.0,,,,
10434211,away,Peterborough United,Nathan Thompson,nathan-thompson,N. Thompson,D,,177,21,M,36775,EUR,672278400,D,12,12,False,49.0,45.0,4.0,2.0,40.0,42.0,7.0,,10.0,,,,90.0,56.0,7.1,5.0,0,5.0,,1.0,3.0,5.0,1.0,,,1.0,3.0,1.0,,,2.0,1.0,,,True,,,,,,,,,,,,
10434211,away,Peterborough United,Charlie O'Connell,oconnell-charlie,C. O'Connell,D,6,181,7,M,1089567,EUR,1040256000,D,36,36,False,55.0,46.0,12.0,9.0,35.0,39.0,16.0,3.0,13.0,,,,90.0,62.0,7.3,10.0,0,11.0,,1.0,4.0,2.0,1.0,,2.0,,1.0,,,2.0,1.0,,,,,,Charlie O'Connell,,,,,,,,,,
10434211,away,Peterborough United,David Ajiboye,ajiboye-david,D. Ajiboye,F,7,172,50,M,920564,EUR,906940800,M,19,19,False,17.0,14.0,,,5.0,6.0,16.0,,4.0,,,,68.0,35.0,6.8,12.0,0,10.0,5.0,1.0,2.0,4.0,,,,2.0,1.0,1.0,3.0,1.0,,2.0,1.0,,,1.0,,,1.0,,,1.0,,,,,
10434211,away,Peterborough United,Hector Kyprianou,hector-kyprianou,H. Kyprianou,M,5,189,151,M,987346,EUR,990921600,M,22,22,False,31.0,27.0,3.0,2.0,11.0,11.0,21.0,3.0,3.0,,,,67.0,48.0,6.9,10.0,0,16.0,1.0,2.0,6.0,6.0,3.0,,,2.0,3.0,2.0,2.0,,2.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,
10434211,away,Peterborough United,Jeando Fuchs,jeando-fuchs,J. Fuchs,M,,174,71,M,796024,EUR,876528000,M,7,7,False,34.0,29.0,3.0,2.0,9.0,9.0,26.0,,7.0,,,,90.0,45.0,6.5,11.0,0,20.0,1.0,1.0,7.0,2.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,,,2.0,,,,,,,
10434211,away,Peterborough United,Joseph Tomlinson,joseph-tomlinson,J. Tomlinson,M,14,167,17,M,1082480,EUR,960508800,M,21,21,False,24.0,15.0,3.0,1.0,6.0,7.0,25.0,,3.0,,,,90.0,55.0,6.9,20.0,2,12.0,8.0,1.0,3.0,3.0,2.0,1.0,,,,,2.0,,,,2.0,2.0,,1.0,,,3.0,1.0,,,1.0,,,,
10434211,away,Peterborough United,Joel Randall,joel-randall,J. Randall,M,17,177,52,M,930252,EUR,941155200,F,26,26,False,27.0,21.0,1.0,1.0,6.0,6.0,23.0,,5.0,,,,77.0,42.0,6.9,15.0,0,15.0,2.0,,5.0,1.0,,,,1.0,,,4.0,2.0,,,2.0,1.0,,2.0,,,,2.0,,,,,,1.0,
10434211,away,Peterborough United,Joe Taylor,joe-taylor,J. Taylor,F,10,176,193,M,1152874,EUR,1037577600,F,27,27,False,14.0,8.0,1.0,1.0,2.0,2.0,12.0,,4.0,,,,90.0,21.0,7.8,8.0,5,6.0,,,4.0,,,,,,,,1.0,,3.0,,1.0,,,2.0,Joseph Taylor,,,,1.0,2.0,4.0,1.0,,,1.0
10434211,away,Peterborough United,Ricky-Jade Jones,ricky-jade-jones,R. Jones,F,26,183,361,M,994529,EUR,1036713600,F,17,17,False,3.0,2.0,,,1.0,1.0,3.0,,,,,,77.0,21.0,6.6,8.0,4,2.0,1.0,,14.0,1.0,,1.0,,,,,2.0,4.0,5.0,1.0,3.0,,,,,,1.0,2.0,,1.0,1.0,2.0,1.0,,1.0
10434211,away,Peterborough United,Jack Taylor,jack-taylor,J. Taylor,M,14,185,327,M,856669,EUR,898560000,M,8,8,True,5.0,5.0,,,2.0,2.0,3.0,1.0,3.0,,,,23.0,10.0,7.0,1.0,0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
10434211,away,Peterborough United,Joe Ward,joe-ward,J. Ward,M,23,167,71,M,872321,EUR,809049600,M,23,23,True,5.0,4.0,1.0,,3.0,4.0,1.0,2.0,1.0,,,,22.0,14.0,6.9,2.0,0,1.0,,2.0,3.0,4.0,2.0,,,2.0,2.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
10434211,away,Peterborough United,Ben Thompson,ben-thompson,B. Thompson,M,8,180,34,M,794394,EUR,812678400,M,24,24,True,3.0,2.0,,,,,3.0,1.0,,,,,13.0,5.0,6.7,1.0,0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10434211,away,Peterborough United,Gabriel Overton,gabriel-overton,G. Overton,F,,179,1,M,1395127,EUR,1104883200,M,42,42,True,3.0,2.0,,,1.0,2.0,1.0,,3.0,,,,13.0,5.0,7.0,3.0,0,1.0,,,2.0,,,,,,,,1.0,,2.0,,,,,1.0,Gabriel Overton,,,,1.0,,,,,1.0,
10434211,away,Peterborough United,William Lakin,william-lakin,W. Lakin,G,,186,2,M,1214330,EUR,1075075200,G,40,40,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,William,Lakin,,,,,,,,,
10434211,away,Peterborough United,Ronnie Edwards,ronnie-edwards,R. Edwards,D,37,183,428,M,1012415,EUR,1048809600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Ronnie,Edwards,,,,,,,,,
10434211,away,Peterborough United,Harrison Burrows,harrison-burrows,H. Burrows,D,14,180,387,M,897565,EUR,1010793600,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,away,Peterborough United,Jack Marriott,jack-marriott,J. Marriott,F,7,173,246,M,326365,EUR,779068800,F,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434211,away,Peterborough United,Jonson Clarke-Harris,jonson-clarke-harris,J. Clarke-Harris,F,9,183,225,M,814658,EUR,774748800,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
