match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_fouls,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_totalClearance,stat_accurateCross,stat_wonContest,stat_shotOffTarget,stat_totalTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_outfielderBlock,stat_wonTackle,captain,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_wasFouled,stat_bigChanceMissed,stat_hitWoodwork,stat_ownGoals,stat_blockedScoringAttempt,stat_errorLeadToAGoal
13078234,home,PSV Eindhoven,Ricardo Pepi,,,ricardo-pepi,R. Pepi,F,9,185.0,3726,M,986395,EUR,1042070400.0,F,14,14,False,21.0,16.0,,,0.0,4.0,4.0,12.0,17.0,2.0,,,,,,90.0,39.0,9.4,10.0,,7,,4.0,,3.0,,,1.0,1.0,6.0,2.0,5.0,,,2.0,2.0,2.0,2.0,,,2.0,,,,2.0,1.0,1.0,1.0,,,
13078234,home,PSV Eindhoven,Tygo Land,,,land-tygo,T. Land,M,18,180.0,852,M,1441117,EUR,1136937600.0,M,28,28,True,14.0,13.0,3.0,3.0,1.0,2.0,3.0,11.0,11.0,2.0,,,,,,27.0,19.0,7.4,3.0,1.0,0,,2.0,,,1.0,2.0,,,1.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,
13078234,home,PSV Eindhoven,Mauro Júnior,,,mauro-junior,M. Júnior,D,17,171.0,1141,M,893499,EUR,925948800.0,D,17,17,True,15.0,14.0,1.0,1.0,0.0,4.0,5.0,10.0,10.0,1.0,,,,,,13.0,20.0,6.5,5.0,1.0,0,,3.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Ismael Saibari,,,ismael-saibari,I. Saibari,M,34,185.0,23319,M,1063767,EUR,980640000.0,M,34,34,True,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,2.0,,,,,,13.0,10.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,ismaelsaibari,,,,,,,
13078234,home,PSV Eindhoven,Noa Lang,,,noa-lang,N. Lang,F,77,173.0,15611,M,875136,EUR,929577600.0,F,10,10,True,10.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,5.0,,,,,,,14.0,13.0,6.8,3.0,,1,,,,,,,,,,,1.0,,,,,,,,,,,,noano,,,,,,,
13078234,home,PSV Eindhoven,Samuel Gomez Van Hoogen,,,gomez-van-hoogen-samuel,S. G. v. Hoogen,D,82,184.0,150,M,1465817,EUR,1138060800.0,M,62,62,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,,,,,4.0,7.0,,,,0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193.0,4360,M,249859,EUR,727401600.0,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Niek Schiks,,,niek-schiks,N. Schiks,G,24,188.0,223,M,1134720,EUR,1075766400.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Ryan Flamingo,Ryan Flamingo,,ryan-flamingo,R. Flamingo,D,6,186.0,1605,M,1046960,EUR,1041292800.0,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Olivier Boscagli,,,boscagli-olivier,O. Boscagli,D,21,181.0,1043,M,788784,EUR,879811200.0,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,home,PSV Eindhoven,Malik Tillman,,,malik-tillman,M. Tillman,M,10,186.0,5859,M,975798,EUR,1022544000.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,MalikTillman8,,,,,,,
13078234,home,PSV Eindhoven,Luuk de Jong,,,luuk-de-jong,L. de Jong,F,26,188.0,8550,M,40878,EUR,651715200.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,luukdejong9,,,,,,,
13078234,away,Koninklijke HFC,Mitchel Michaelis,,,mitchel-michaelis,M. Michaelis,G,1,204.0,14,M,149372,EUR,741484800.0,G,1,1,False,37.0,25.0,21.0,12.0,0.0,16.0,23.0,9.0,14.0,13.0,1.0,7.0,9.0,,,90.0,55.0,7.0,12.0,1.0,0,,1.0,1.0,,,,,,,,,2.0,,,,,,,,,True,,,,,,,1.0,,
13078234,away,Koninklijke HFC,Rano Burger,Rano Burger,,rano-burger,R. Burger,D,14,,4,M,1411069,EUR,961545600.0,D,6,6,False,13.0,8.0,,,0.0,4.0,6.0,4.0,7.0,1.0,,,,,,45.0,22.0,5.9,8.0,,0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Ruben Heeremans,Ruben Heeremans,,ruben-heeremans,R. Heeremans,D,3,198.0,6,M,1411075,EUR,1063324800.0,D,3,3,False,24.0,15.0,11.0,4.0,0.0,11.0,13.0,4.0,11.0,2.0,,,,,,90.0,34.0,5.2,9.0,,0,,,,,2.0,,,,,,,6.0,,,,,,,,,,,,,,,,1.0,,
13078234,away,Koninklijke HFC,Wessel Boer,,,wessel-boer,W. Boer,D,,,1,M,866106,EUR,822700800.0,D,18,18,False,19.0,15.0,2.0,1.0,0.0,12.0,13.0,3.0,6.0,2.0,,,,,,90.0,35.0,5.6,6.0,,1,,3.0,1.0,,2.0,2.0,1.0,1.0,3.0,,,7.0,,,1.0,2.0,2.0,,,2.0,,,,,,,,,,
13078234,away,Koninklijke HFC,Jim Hulleman,,,jim-hulleman,J. Hulleman,D,,184.0,2,M,955171,EUR,735868800.0,D,23,23,False,33.0,27.0,7.0,3.0,0.0,22.0,24.0,6.0,12.0,5.0,,,,,,90.0,51.0,6.0,10.0,1.0,0,3.0,1.0,,,3.0,1.0,,,4.0,,,2.0,1.0,,,3.0,1.0,,,2.0,,,,,1.0,,,,,
13078234,away,Koninklijke HFC,Xander van den Berg,Xander van den Berg,,xander-van-den-berg,X. v. d. Berg,M,15,,3,M,1548849,EUR,1096156800.0,D,29,29,False,16.0,12.0,2.0,2.0,0.0,9.0,11.0,3.0,9.0,6.0,,,,,,90.0,40.0,5.7,12.0,,2,4.0,3.0,,2.0,,,1.0,,7.0,1.0,,1.0,,1.0,2.0,5.0,2.0,,,2.0,,,,,1.0,,,,,
13078234,away,Koninklijke HFC,Marijn Ploem,Marijn Ploem,,marijn-ploem,M. Ploem,D,2,180.0,2,M,1418382,EUR,884822400.0,M,2,2,False,11.0,6.0,1.0,1.0,0.0,4.0,9.0,2.0,2.0,4.0,,,,,,45.0,19.0,6.4,7.0,1.0,0,,4.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,,,,
13078234,away,Koninklijke HFC,Gerry Vlak,Gerry,Vlak,gerry-vlak,G. Vlak,M,4,189.0,4,M,806281,EUR,827712000.0,M,4,4,False,26.0,19.0,4.0,1.0,0.0,10.0,13.0,9.0,15.0,7.0,,,,,,90.0,39.0,6.3,11.0,2.0,1,2.0,4.0,2.0,2.0,2.0,,,,4.0,,,,,,1.0,3.0,,,,1.0,,1.0,,,1.0,,,,,
13078234,away,Koninklijke HFC,Koen Tros,,,koen-tros,K. Tros,M,6,,1,M,1003116,EUR,846460800.0,M,5,5,False,39.0,24.0,7.0,5.0,0.0,11.0,18.0,13.0,21.0,7.0,,,,,,82.0,47.0,6.2,17.0,,2,,4.0,1.0,,1.0,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,
13078234,away,Koninklijke HFC,Jacob Noordmans,,,jacob-noordmans,J. Noordmans,M,,,2,M,908285,EUR,630028800.0,M,14,14,False,9.0,7.0,,,0.0,3.0,5.0,4.0,4.0,1.0,,,,,,71.0,17.0,6.2,5.0,,0,,2.0,,2.0,,,,,4.0,1.0,,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,
13078234,away,Koninklijke HFC,Marios Lomis,Marios,Lomis,marios-lomis,M. Lomis,F,9,188.0,11,M,899848,EUR,790819200.0,F,11,11,False,14.0,10.0,1.0,1.0,0.0,7.0,10.0,3.0,4.0,,,,,,,59.0,21.0,6.7,7.0,,1,,6.0,,,1.0,,5.0,4.0,5.0,1.0,,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,
13078234,away,Koninklijke HFC,Maxwell Frimpong,Maxwell,Frimpong,maxwell-frimpong,M. Frimpong,D,12,,4,M,997779,EUR,,D,12,12,True,8.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,5.0,2.0,,,,,,45.0,19.0,6.0,5.0,,1,,1.0,,2.0,1.0,,1.0,,4.0,,1.0,1.0,,2.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,1.0
13078234,away,Koninklijke HFC,Jan  Muller,Jan ,Muller,jan-muller,J. Muller,M,16,,3,M,1915348,EUR,1046995200.0,M,16,16,True,11.0,5.0,,,0.0,2.0,6.0,3.0,5.0,2.0,,,,,,45.0,14.0,6.2,7.0,,0,,,,,,,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,
13078234,away,Koninklijke HFC,Levi de Wilde,,,levi-de-wilde,L. d. Wilde,F,17,,4,M,1196906,EUR,1059782400.0,F,17,17,True,7.0,5.0,,,0.0,4.0,4.0,1.0,3.0,,,,,,,31.0,14.0,6.6,3.0,,2,,1.0,,1.0,,,1.0,,4.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,
13078234,away,Koninklijke HFC,Rabbi Roy Mwenda,Rabbi Roy Mwenda,,rabbi-roy-mwenda,R. R. Mwenda,M,47,179.0,1,M,1949941,EUR,964656000.0,F,47,47,True,3.0,1.0,,,0.0,,1.0,2.0,3.0,,,,,,,19.0,6.0,6.6,2.0,2.0,1,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,
13078234,away,Koninklijke HFC,Cas Dijkstra,Cas,Dijkstra,cas-dijkstra,C. Dijkstra,F,10,,12,M,990951,EUR,1000252800.0,M,10,10,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,8.0,7.0,6.3,1.0,,2,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Luc Theloosen,Luc Theloosen,,luc-theloosen,L. Theloosen,G,,,1,,2018731,EUR,,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Joe van der Sar,Joe,van der Sar,joe-van-der-sar,J. van der Sar,G,12,196.0,37,M,886050,EUR,890006400.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Redouan Taha el Idrissi,Redouan Taha el Idrissi,,redouan-taha-el-idrissi,R. T. e. Idrissi,D,,180.0,22,M,1048051,EUR,919728000.0,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Franklin Lewis,Franklin,Lewis,franklin-lewis,F. Lewis,M,19,181.0,6,M,909069,EUR,924480000.0,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Joost Van der Weijden,Joost,Van der Weijden,joost-van-der-weijden,J. V. d. Weijden,M,64,,1,M,1915349,EUR,,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Dico Jap Tjong,Dico,Jap Tjong,dico-jap-tjong,D. J. Tjong,M,15,177.0,8,M,959641,EUR,910915200.0,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13078234,away,Koninklijke HFC,Seku Conneh,,,seku-conneh,S. Conneh,F,,188.0,3,M,583554,EUR,815961600.0,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
