match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_totalLongBalls,stat_accurateLongBalls,stat_aerialWon,stat_shotOffTarget,stat_lastManTackle,stat_fouls,stat_expectedGoals,stat_penaltyWon,captain,player_firstName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,player_lastName,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_clearanceOffLine,stat_ownGoals,stat_penaltyConceded,stat_errorLeadToAShot
12450212,home,Olympique de Marseille,Amine Gouiri,amine-gouiri,A. Gouiri,F,9,180,26883,M,amine_gouiri,859026,EUR,950659200,F,9,9,False,13.0,12.0,0.0,3.0,3.0,,,1.0,,,,65.0,22.0,6.4,0.117919,3,,11.0,13.0,3.0,2.0,,2.0,1.0,,1.0,,,,,,,,3.0,1.0,,,,,,,0.786,,,,1.0,1.0,,,,,2.0,,,,,,,,
12450212,home,Olympique de Marseille,Ismaël Bennacer,ismael-bennacer,I. Bennacer,M,4,175,31837,M,IsmaëlBennacer,823733,EUR,880934400,M,22,22,True,40.0,39.0,1.0,10.0,10.0,3.0,,2.0,2.0,,,25.0,46.0,7.3,0.173816,0,,29.0,30.0,,,,2.0,,,1.0,,1.0,,,1.0,,,3.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12450212,home,Olympique de Marseille,Jonathan Rowe,jonathan-rowe,J. Rowe,F,11,173,2307,M,,1065261,EUR,1051660800,F,17,17,True,5.0,5.0,0.0,1.0,1.0,1.0,,2.0,,,,25.0,8.0,7.3,0.00582584,1,,4.0,4.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.0995,,,Jon Rowe,,1.0,,0.6506,1.0,1.0,,,,,,,,,
12450212,home,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,amineharit,827522,EUR,866592000,M,11,11,True,5.0,4.0,0.0,,,3.0,,2.0,2.0,,,12.0,11.0,6.8,0.011846,1,,4.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,0.0251,,,,,,,,,,1.0,,,,,,,,
12450212,home,Olympique de Marseille,Pol Lirola,pol-lirola,P. Lirola,D,14,183,660,M,,844480,EUR,871430400,D,29,29,True,7.0,7.0,0.0,6.0,6.0,,,,,,,8.0,7.0,6.5,0.00059652,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,home,Olympique de Marseille,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,614,M,,803034,EUR,891388800,G,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,home,Olympique de Marseille,Derek Cornelius,derek-cornelius,D. Cornelius,D,13,188,846,M,,801411,EUR,880416000,D,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,home,Olympique de Marseille,Bilal Nadir,bilal-nadir,B. Nadir,M,26,178,4739,M,,1129527,EUR,1069891200,M,26,26,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bilal,,,,,,,,Nadir,,,,,,,
12450212,home,Olympique de Marseille,Faris Moumbagna,faris-pemi-moumbagna,F. P. Moumbagna,F,14,185,1813,M,,1029456,EUR,962409600,F,14,14,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,home,Olympique de Marseille,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,,268903,EUR,839980800,F,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,,123207,EUR,672624000,G,40,40,False,21.0,14.0,0.0,12.0,14.0,,2.0,4.0,,,,90.0,30.0,6.1,0.00025483,0,-1.6519,2.0,7.0,,,,,,,,,,,,,,,8.0,,10.0,4.0,,,,,,,True,,,,,,,,,,2.0,1.0,3.0,,,,
12450212,away,Montpellier,Wilfried Ndollo Bille,wilfried-ndollo-bille,W. N. Bille,D,49,172,67,M,,2063925,EUR,1113523200,D,49,49,False,30.0,19.0,0.0,12.0,17.0,2.0,3.0,5.0,1.0,,,90.0,54.0,6.0,0.00380512,0,,7.0,14.0,1.0,,,3.0,1.0,1.0,,,,1.0,2.0,1.0,,1.0,16.0,,4.0,,,,,1.0,,,,Wilfried Ndollo Bille,,,,,,,,,,,,1.0,1.0,1.0,
12450212,away,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,,1170536,EUR,1122076800,D,47,47,False,57.0,47.0,0.0,31.0,34.0,1.0,5.0,2.0,1.0,,,90.0,69.0,5.9,0.0277036,0,,16.0,23.0,,,,4.0,,2.0,,,,,1.0,,,1.0,13.0,1.0,8.0,3.0,,,,2.0,,,,Yael Mouanga,,,,,,1.0,,,,,,,,,
12450212,away,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,,940918,EUR,1011484800,D,27,27,False,37.0,37.0,0.0,28.0,28.0,1.0,5.0,2.0,,,,90.0,46.0,6.4,0.00454038,0,,9.0,9.0,,,,,,,,,,2.0,1.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Lucas Mincarelli Davin,mincarelli-davin-lucas,L. M. Davin,D,21,180,94,M,,1512339,EUR,1074124800,D,21,21,False,33.0,27.0,0.0,16.0,17.0,3.0,3.0,5.0,,,,90.0,46.0,6.9,0.00992015,1,,11.0,16.0,,,,1.0,1.0,,,,,1.0,1.0,3.0,2.0,1.0,8.0,,7.0,3.0,,,,,0.0842,,,,,1.0,,0.7595,1.0,,,,,,,,,,
12450212,away,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,,901152,EUR,908841600,D,17,17,False,18.0,14.0,0.0,6.0,8.0,5.0,2.0,4.0,,,,72.0,44.0,6.2,0.0061425,0,,8.0,12.0,2.0,,,3.0,1.0,,2.0,1.0,,,4.0,3.0,,2.0,9.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0
12450212,away,Montpellier,Tanguy Coulibaly,tanguy-coulibaly,T. Coulibaly,M,70,180,478,M,,954060,EUR,982454400,M,70,70,False,17.0,14.0,0.0,7.0,10.0,4.0,,6.0,1.0,,,90.0,34.0,5.9,0.0868899,0,,7.0,7.0,,,,7.0,,2.0,4.0,,,,1.0,3.0,2.0,2.0,11.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12450212,away,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,,1492676,EUR,1132876800,M,19,19,False,28.0,25.0,0.0,14.0,15.0,12.0,,6.0,2.0,,,72.0,46.0,7.3,0.0095034,2,,11.0,13.0,,,,2.0,1.0,,3.0,3.0,,,,7.0,4.0,1.0,5.0,,3.0,3.0,,,,1.0,0.0348,,,,,,,,,,2.0,,,,,,,,
12450212,away,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,,123229,EUR,700358400,M,12,12,False,54.0,52.0,0.0,29.0,30.0,4.0,2.0,5.0,2.0,,,90.0,65.0,6.8,0.0211361,0,,23.0,25.0,1.0,,,3.0,2.0,1.0,,,,,,2.0,2.0,1.0,5.0,2.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Nicolas Pays,nicolas-pays,N. Pays,F,18,180,89,M,,1622129,EUR,1057536000,M,18,18,False,23.0,17.0,0.0,6.0,6.0,7.0,1.0,5.0,2.0,,,89.0,44.0,6.2,0.0185321,1,,11.0,19.0,2.0,,,8.0,,4.0,7.0,3.0,,,,2.0,,1.0,17.0,,2.0,1.0,,1.0,,,0.0314,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,,1195700,EUR,1112054400,F,41,41,False,8.0,6.0,0.0,3.0,4.0,3.0,,,2.0,,,72.0,12.0,6.4,0.00080153,1,,3.0,4.0,,,1.0,5.0,1.0,,,,,,,,,1.0,3.0,,,,1.0,,,3.0,0.055,,,Junior Ndiaye,,,,,,1.0,1.0,,,,,,,,
12450212,away,Montpellier,Issiaga Sylla,issiaga-sylla,I. Sylla,D,4,180,3382,M,ISylla,291695,EUR,757382400,D,3,3,True,8.0,6.0,0.0,2.0,4.0,,1.0,1.0,,,,18.0,12.0,6.1,0.00130868,0,,4.0,4.0,,,,2.0,,1.0,,,,,1.0,,,,3.0,,2.0,1.0,,,,1.0,,,,Issiaga,,,,,,,,Sylla,,,,,,,
12450212,away,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,,976396,EUR,1001289600,M,13,13,True,8.0,8.0,0.0,4.0,4.0,1.0,,1.0,,,,18.0,11.0,6.4,0.00567655,1,,4.0,4.0,,,,2.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,1.0,,1.0,0.0368,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,,1387157,EUR,1086739200,M,22,22,True,6.0,6.0,0.0,4.0,4.0,,,1.0,,,,18.0,7.0,6.2,0.00107554,0,,2.0,2.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,Khalil Fayad,,,,,,,,,,,,,,,
12450212,away,Montpellier,Othmane Maamma,maamma-othmane,O. Maamma,F,42,180,11668,M,,1515917,EUR,1128556800,F,14,14,True,1.0,,0.0,,,,,,,,,1.0,1.0,,,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,d_bertaud16,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,,848537,EUR,861062400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,,156682,EUR,693360000,M,11,11,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450212,away,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,,51640,EUR,665971200,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
