match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_errorLeadToAShot,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_blockedScoringAttempt,captain,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_goals
10390006,home,Angers,Amine Salama,amine-salama,A. Salama,F,19,192,769,M,,1175856,EUR,963878400,F,11,11,True,5.0,2.0,,,1.0,2.0,1.0,3.0,,,,1.0,,,23.0,9.0,6.3,4.0,0.2366,0.2865,0.000239025,2,,Salama,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,
10390006,home,Angers,Sada Thioub,thioub-sada,S. Thioub,M,,179,120,,,787542,EUR,801964800,M,92,92,True,3.0,3.0,,,,,3.0,4.0,,,,,,,15.0,8.0,6.5,4.0,0.0731,0.0,0.00398378,1,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10390006,home,Angers,Ibrahim Amadou,ibrahim-amadou,I. Amadou,M,6,184,97,M,,257421,EUR,734054400,M,17,17,True,5.0,4.0,,,3.0,4.0,1.0,1.0,3.0,,,,,,15.0,9.0,6.9,1.0,0.0,0.0,0.000294244,0,,,,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10390006,home,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,,945830,EUR,942796800,M,10,10,True,11.0,11.0,,,3.0,3.0,8.0,8.0,,,,2.0,,,15.0,12.0,7.0,,0.0,0.0,0.0419718,0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,
10390006,home,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,,209768,EUR,545443200,M,15,15,True,6.0,5.0,1.0,,3.0,3.0,2.0,3.0,1.0,,,1.0,,,5.0,10.0,,2.0,0.0,0.0,0.000345093,0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10390006,home,Angers,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,166,M,,361314,EUR,861321600,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,home,Angers,Ilyes Chetti,ilyes-chetti,I. Chetti,D,23,176,923,M,,975834,EUR,790732800,D,31,31,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,home,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,home,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,,930584,EUR,862790400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Pau López,pau-lopez,P. López,G,25,189,1242,M,,548848,EUR,787276800,G,16,16,False,47.0,37.0,15.0,6.0,34.0,38.0,3.0,9.0,,,,8.0,2.0,5.0,90.0,57.0,7.9,10.0,0.0,0.0,0.00130132,0,1.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10390006,away,Olympique de Marseille,Chancel Mbemba,chancel-mbemba,C. Mbemba,D,18,182,34725,M,chancel22,238612,EUR,776304000,D,99,99,False,59.0,55.0,2.0,1.0,46.0,46.0,9.0,13.0,5.0,1.0,1.0,8.0,,,90.0,67.0,7.2,5.0,0.0,0.0,0.00979665,0,,,,,,2.0,,,,,1.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Leonardo Balerdi,leonardo-balerdi,L. Balerdi,D,5,188,7165,M,leobalerdi5,928236,EUR,917308800,D,5,5,False,48.0,44.0,3.0,1.0,40.0,41.0,4.0,7.0,5.0,2.0,2.0,9.0,,,75.0,57.0,7.4,4.0,0.0,0.0,0.00160466,0,,,,,1.0,2.0,2.0,,,,1.0,2.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Samuel Gigot,samuel-gigot,S. Gigot,D,2,187,808,M,,339231,EUR,750384000,D,4,4,False,46.0,36.0,1.0,1.0,25.0,29.0,11.0,17.0,3.0,,,2.0,,,90.0,60.0,7.0,13.0,0.0,0.0,0.0643083,0,,,,,,1.0,5.0,,2.0,,2.0,,3.0,2.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,
10390006,away,Olympique de Marseille,Issa Kaboré,issa-kabore,I. Kaboré,D,12,180,16736,M,issa_kabore_29,1006189,EUR,989625600,M,29,29,False,28.0,19.0,2.0,1.0,7.0,10.0,14.0,25.0,7.0,2.0,2.0,7.0,,,90.0,69.0,7.1,22.0,0.1861,0.0432,0.0974158,2,,,,7.0,2.0,,5.0,1.0,1.0,1.0,1.0,,,4.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,
10390006,away,Olympique de Marseille,Jordan Veretout,jordan-veretout,J. Veretout,M,21,177,1268,M,,151124,EUR,730944000,M,27,27,False,50.0,43.0,5.0,3.0,28.0,30.0,15.0,21.0,3.0,,,7.0,,,90.0,60.0,6.8,10.0,0.0,0.0,0.012682,0,,,,1.0,,1.0,2.0,1.0,,,1.0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,MatteoGuendouzi,852404,EUR,924048000,M,6,6,False,43.0,40.0,4.0,4.0,16.0,17.0,25.0,27.0,2.0,,,4.0,,,90.0,51.0,7.2,4.0,0.1203,0.0,0.161192,2,,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,2.0,1.0,,,,,,1.0,,,,
10390006,away,Olympique de Marseille,Jonathan Clauss,jonathan-clauss,J. Clauss,M,92,178,2004,M,,821728,EUR,717379200,M,7,7,False,29.0,25.0,1.0,,11.0,11.0,15.0,21.0,4.0,1.0,1.0,4.0,,,76.0,52.0,9.0,8.0,0.2918,0.2209,0.205412,2,,,,3.0,1.0,,3.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,1.0,1.0,3.0,,,,2.0,,,1.0,,,2.0,1.0
10390006,away,Olympique de Marseille,Gerson,gerson,Gerson,M,11,185,29866,M,gerson_santos,611876,EUR,864086400,F,8,8,False,25.0,22.0,2.0,1.0,5.0,5.0,17.0,20.0,5.0,,,3.0,,,67.0,38.0,7.5,6.0,0.1751,0.5928,0.259498,2,,,,,1.0,,6.0,,2.0,,,,,1.0,1.0,1.0,3.0,,4.0,,1.0,,,,2.0,,,,,,,1.0
10390006,away,Olympique de Marseille,Dimitri Payet,dimitri-payet,D. Payet,M,10,175,8276,M,payet27,14216,EUR,543974400,F,10,10,False,26.0,19.0,2.0,2.0,4.0,5.0,15.0,24.0,,2.0,,1.0,,,67.0,37.0,6.7,13.0,0.0,0.0,0.0338634,0,,,,3.0,,,3.0,,1.0,,,,,,,,,,,,4.0,,True,,,,,,,,,
10390006,away,Olympique de Marseille,Luis Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,,914213,EUR,881020800,F,11,11,False,21.0,14.0,,,3.0,4.0,11.0,17.0,6.0,2.0,2.0,1.0,,,84.0,34.0,7.9,9.0,0.5524,0.6746,0.0169873,4,,Luis,Javier Suárez,,2.0,1.0,6.0,2.0,,3.0,2.0,,,2.0,,2.0,2.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0
10390006,away,Olympique de Marseille,Amine Harit,amine-harit,A. Harit,M,25,179,11445,M,amineharit,827522,EUR,866592000,M,77,77,True,14.0,13.0,1.0,1.0,1.0,1.0,12.0,13.0,,1.0,,1.0,,,23.0,22.0,6.6,6.0,0.0,0.0,0.140636,0,,,,,1.0,,7.0,1.0,4.0,,,,,,,,,,,,2.0,,,,,,,1.0,,,,
10390006,away,Olympique de Marseille,Valentin Rongier,valentin-rongier,V. Rongier,M,21,172,1149,M,,581314,EUR,786758400,M,21,21,True,15.0,15.0,,,6.0,6.0,9.0,9.0,1.0,,,1.0,,,23.0,18.0,6.7,1.0,0.0629,0.0,0.00534216,1,,,,,,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,,1012650,EUR,1048809600,D,18,18,True,19.0,17.0,1.0,,13.0,14.0,4.0,5.0,1.0,,,1.0,,,15.0,21.0,6.6,3.0,0.0,0.0,0.00117927,0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Cengiz Ünder,cengiz-under,C. Ünder,F,11,173,4735,M,cengizunder,758876,EUR,868838400,M,17,17,True,11.0,10.0,2.0,1.0,3.0,3.0,7.0,8.0,,1.0,,3.0,,,14.0,14.0,6.5,2.0,0.0686,0.0,0.00959574,1,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10390006,away,Olympique de Marseille,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,dieng_ahmadou_bamba,1102503,EUR,953769600,F,12,12,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,8.0,4.0,6.1,1.0,0.1709,0.4043,4.00551e-05,1,,Ahmadou Bamba Dieng,,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,
10390006,away,Olympique de Marseille,Rubén Blanco,ruben-blanco,R. Blanco,G,,188,391,M,,180515,EUR,806630400,G,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Eric Bailly,eric-bailly,E. Bailly,D,2,187,4273,M,ericbailly,606346,EUR,766108800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Pape Gueye,pape-gueye,P. Gueye,M,18,187,36528,M,p.gueye24,879694,EUR,917136000,M,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390006,away,Olympique de Marseille,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
