match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_wasFouled,stat_dispossessed,stat_accurateCross,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_penaltyConceded,stat_penaltyWon,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_penaltyMiss,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_goals,stat_ownGoals,stat_goalAssist,stat_bigChanceCreated
10665998,home,Al-Khaleej,Mohammed Al-Sahli,,,mohammed-al-sahli,M. Al-Sahli,M,11,178,3,M,974146,EUR,678326400,F,11,11,False,20.0,17.0,1.0,,7.0,7.0,10.0,15.0,3.0,,,,70.0,34.0,6.4,11.0,0,,2.0,2.0,,8.0,3.0,2.0,,,,1.0,1.0,1.0,2.0,,2.0,2.0,,,,1.0,,,,,,2.0,,,,,,,
10665998,home,Al-Khaleej,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177,52,M,989766,EUR,797904000,F,14,14,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,45.0,7.0,6.4,2.0,1,,,4.0,,5.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178,21,M,818696,EUR,750556800,D,3,3,True,26.0,24.0,3.0,2.0,10.0,10.0,14.0,16.0,4.0,,,,28.0,29.0,6.8,2.0,0,,,1.0,,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Omar Al-Oudah,,,omar-al-oudah,O. Al-Oudah,D,22,174,4,,2266015,EUR,914889600,D,2,2,True,14.0,14.0,,,3.0,3.0,13.0,14.0,1.0,,,,20.0,22.0,6.6,1.0,0,,3.0,2.0,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Hisham Al-Dubais,,,al-dubais-hisham,H. Al-Dubais,F,77,175,35,M,1653046,EUR,1001462400,M,77,77,True,9.0,7.0,,,1.0,1.0,6.0,8.0,,,,,20.0,9.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10665998,home,Al-Khaleej,Ayman Al-Hujaili,,,ayman-al-hujaili,A. Al-Hujaili,M,10,165,16,M,990188,EUR,900460800,M,58,58,True,13.0,8.0,1.0,,1.0,1.0,7.0,13.0,1.0,,,,13.0,16.0,6.5,8.0,0,,1.0,,,2.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,
10665998,home,Al-Khaleej,Marwan Al-Haidari,,,marwan-al-haidari,M. Al-Haidari,G,96,191,32,M,832497,EUR,829267200,G,96,96,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Abdullah Al-Harbi,,,abdullah-al-harbi,A. Al-Harbi,D,20,175,4,M,818755,EUR,601948800,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170,35,M,857390,EUR,852076800,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,home,Al-Khaleej,Hassan Al-Majhad,Hassan,Al-Majhad,hassan-al-majhad,H. Al-Majhad,M,17,175,4,M,1915048,EUR,706147200,M,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Vladimir Stojković,,,vladimir-stojkovic,V. Stojković,G,28,194,228,M,13691,EUR,428198400,G,88,88,False,24.0,11.0,19.0,7.0,5.0,7.0,6.0,17.0,7.0,,1.0,1.0,90.0,31.0,7.0,13.0,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10665998,away,Al-Fayha,Osama Al Khalaf,,,osama-al-khalaf,O. A. Khalaf,D,8,178,26,M,818871,EUR,851558400,D,80,80,False,24.0,19.0,4.0,2.0,9.0,10.0,10.0,14.0,5.0,,,,90.0,51.0,8.0,9.0,1,,,,1.0,2.0,9.0,2.0,1.0,,5.0,4.0,3.0,1.0,1.0,,3.0,,,,,2.0,,1.0,,,1.0,1.0,,,,1.0,,,
10665998,away,Al-Fayha,Mohammed Al Baqawi,,,mohammed-al-baqawi,M. A. Baqawi,D,22,170,21,M,893199,EUR,805507200,D,22,22,False,33.0,27.0,3.0,1.0,19.0,21.0,8.0,12.0,3.0,,,,90.0,45.0,6.7,7.0,0,,,,2.0,1.0,3.0,,,,9.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Sami Al-Khaibary,,,sami-al-khaibary,S. Al-Khaibary,D,4,185,15,M,893198,EUR,622080000,D,4,4,False,24.0,19.0,2.0,1.0,17.0,20.0,2.0,4.0,6.0,,,,90.0,43.0,7.2,5.0,0,True,,,2.0,,2.0,,,,13.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,
10665998,away,Al-Fayha,Hussain Al-Shuweish,,,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,818758,EUR,625881600,D,33,33,False,27.0,20.0,6.0,2.0,14.0,17.0,6.0,10.0,6.0,,,,90.0,41.0,6.7,8.0,0,,,,2.0,,3.0,,,,9.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,
10665998,away,Al-Fayha,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168,13,M,847483,EUR,637372800,D,3,3,False,23.0,10.0,,,7.0,11.0,3.0,12.0,5.0,,,,90.0,48.0,6.5,18.0,0,,,1.0,1.0,2.0,4.0,,,,2.0,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Paulinho Paula,,,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,False,23.0,18.0,1.0,1.0,7.0,8.0,11.0,15.0,7.0,,,,90.0,46.0,6.3,15.0,1,,,4.0,2.0,15.0,7.0,3.0,,,1.0,2.0,2.0,6.0,4.0,3.0,3.0,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,,,
10665998,away,Al-Fayha,Ricardo Ryller,,,ricardo-ryller,R. Ryller,M,28,176,231,M,870943,EUR,762307200,M,37,37,False,26.0,18.0,3.0,,11.0,14.0,7.0,12.0,5.0,,,,90.0,55.0,6.6,10.0,1,,,1.0,4.0,7.0,10.0,,,,6.0,6.0,4.0,,3.0,1.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,
10665998,away,Al-Fayha,Victor Ruiz,,,victor-ruiz,V. Ruiz,M,77,172,64,M,975496,EUR,752198400,M,10,10,False,38.0,32.0,4.0,3.0,16.0,18.0,16.0,24.0,3.0,,,,70.0,51.0,6.9,13.0,1,,4.0,1.0,2.0,1.0,4.0,,,1.0,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Sultan Mandash,,,sultan-mandash,S. Mandash,F,23,175,362,M,818568,EUR,782352000,M,27,27,False,14.0,10.0,,,4.0,4.0,6.0,10.0,8.0,,,,70.0,34.0,6.4,14.0,1,,,,,7.0,7.0,5.0,2.0,,,4.0,4.0,4.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Anthony Nwakaeme,,,anthony-nwakaeme,A. N. Nwakaeme,M,9,185,824,M,139455,EUR,606441600,F,9,9,False,32.0,22.0,2.0,1.0,11.0,14.0,11.0,18.0,7.0,,,,90.0,49.0,8.2,17.0,1,,,2.0,3.0,4.0,7.0,2.0,2.0,,2.0,1.0,1.0,5.0,1.0,,1.0,1.0,,,,,,,2.0,,1.0,2.0,,,,1.0,,1.0,1.0
10665998,away,Al-Fayha,Mohammed Majrashi,,,mohammed-majrashi,M. Majrashi,F,20,180,7,M,160931,EUR,674697600,F,19,19,True,7.0,3.0,,,2.0,3.0,1.0,4.0,1.0,,,,20.0,13.0,6.2,8.0,1,,,,1.0,3.0,1.0,3.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Milan Pavkov,,,milan-pavkov,M. Pavkov,F,50,193,372,M,804183,EUR,760752000,F,23,23,True,8.0,5.0,1.0,1.0,2.0,2.0,3.0,6.0,,,,,20.0,15.0,6.7,6.0,0,,,2.0,3.0,5.0,4.0,,,,2.0,,,3.0,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,
10665998,away,Al-Fayha,Moslem Al-Freej,Moslem,Al-Freej,moslem-al-freej,M. Al-Freej,G,1,188,5,M,818636,EUR,517968000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Abdullah Al Shamekh,,,abdullah-al-shamekh,A. Al Shamekh,D,,176,10,M,792279,EUR,738547200,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Saud Zidan,Saud Zidan,,saud-zidan,S. Zidan,M,14,167,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Khalid Al-Kaabi,,,khalid-al-kaabi,K. Al-Kaabi,M,70,171,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Ali Al-Zaqan,,,ali-al-zaqan,A. Al-Zaqan,M,26,176,10,M,830121,EUR,688953600,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665998,away,Al-Fayha,Mohammed Abusabaan,,,mohammed-abusabaan,M. Abusabaan,M,,176,2,M,232202,EUR,632793600,M,66,66,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
