match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,captain,stat_aerialLost,stat_outfielderBlock,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_unsuccessfulTouch,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
12624379,home,Al-Qadsiah,Koen Casteels,koen-casteels,K. Casteels,G,1,197.0,1420,M,70987,EUR,709430400,G,1,1,False,30.0,23.0,25.0,18.0,0.0,13.0,13.0,10.0,17.0,1.0,1.0,1.0,11.0,1.0,2.0,1.0,1.0,90.0,41.0,7.3,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Mohammed Abu Al-Shamat,mohammed-waheeb-abu-al-shamat,M. A. Al-Shamat,M,2,170.0,199,M,1804369,EUR,1029024000,D,2,2,False,39.0,27.0,4.0,3.0,0.0,12.0,17.0,15.0,26.0,1.0,9.0,6.0,4.0,,,,,90.0,77.0,7.4,20.0,1,Mohammed Waheeb Abu Al-Shamat,4.0,5.0,2.0,2.0,1.0,1.0,1.0,6.0,6.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Jehad Thakri,thakri-jehad,J. Thakri,D,4,184.0,259,M,1845169,EUR,995673600,D,4,4,False,18.0,18.0,1.0,1.0,0.0,13.0,13.0,5.0,5.0,,,3.0,4.0,,,,,90.0,23.0,6.6,,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Nacho Fernández,nacho-fernandez,N. Fernández,D,6,180.0,14931,M,69404,EUR,632620800,D,6,6,False,22.0,15.0,10.0,7.0,0.0,10.0,12.0,5.0,10.0,,,4.0,3.0,,,,,90.0,29.0,6.6,7.0,0,,,2.0,,,,,1.0,,,,1.0,,nachofdez90,True,1.0,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,492,M,980578,EUR,953856000,D,17,17,False,10.0,10.0,1.0,1.0,0.0,8.0,8.0,2.0,3.0,3.0,7.0,4.0,2.0,,,,,71.0,24.0,7.0,2.0,0,,1.0,4.0,,,,,,3.0,1.0,2.0,2.0,,,,4.0,1.0,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Nahitan Nández,nahitan-nandez,N. Nandez,M,8,175.0,1910,M,589620,EUR,820108800,M,8,8,False,32.0,23.0,5.0,1.0,1.0,9.0,12.0,15.0,22.0,,6.0,1.0,4.0,,,,,90.0,49.0,7.4,14.0,0,,2.0,5.0,,3.0,1.0,,1.0,1.0,1.0,4.0,2.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,
12624379,home,Al-Qadsiah,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1147,M,916176,EUR,903398400,M,88,88,False,25.0,24.0,1.0,,0.0,7.0,7.0,18.0,23.0,,2.0,,4.0,,,,,89.0,35.0,6.4,8.0,0,,5.0,11.0,3.0,1.0,,,,2.0,2.0,,6.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,
12624379,home,Al-Qadsiah,Ezequiel Fernández,ezequiel-fernandez,E. Fernández,M,6,178.0,5873,M,1003012,EUR,1027555200,M,5,5,False,46.0,43.0,11.0,9.0,0.0,20.0,20.0,23.0,26.0,,6.0,1.0,5.0,,,,,90.0,60.0,7.4,4.0,0,,,6.0,2.0,,,,1.0,4.0,3.0,2.0,3.0,1.0,equifernandez,,1.0,2.0,,,,1.0,,,,,,,,
12624379,home,Al-Qadsiah,Turki Al-Ammar,turki-al-ammar,T. Al-Ammar,M,7,170.0,151,M,965177,EUR,938044800,M,7,7,False,25.0,20.0,2.0,1.0,0.0,13.0,15.0,7.0,14.0,,4.0,1.0,4.0,,,,,78.0,41.0,7.8,11.0,3,,4.0,1.0,,2.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,3.0,1.0,,,,,
12624379,home,Al-Qadsiah,Pierre-Emerick Aubameyang,pierre-emerick-aubameyang,P. Aubameyang,F,17,187.0,49593,M,51498,EUR,614131200,F,10,10,False,26.0,22.0,2.0,2.0,0.0,9.0,12.0,13.0,15.0,1.0,1.0,1.0,2.0,,,,,90.0,42.0,8.2,7.0,6,,1.0,2.0,,,,,,,,,1.0,2.0,Auba,,1.0,1.0,,,,2.0,,3.0,1.0,3.0,1.0,,,
12624379,home,Al-Qadsiah,Julián Quiñones,julian-quinones,J. Quiñones,F,33,180.0,6539,M,843114,EUR,859161600,F,33,33,False,25.0,17.0,1.0,,0.0,5.0,6.0,12.0,19.0,4.0,10.0,1.0,1.0,,,,,90.0,47.0,6.7,21.0,2,,,10.0,1.0,4.0,1.0,1.0,,1.0,,4.0,1.0,2.0,julianquinones33,,3.0,,,2.0,,8.0,,1.0,,,,,,
12624379,home,Al-Qadsiah,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,40,40,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,1.0,2.0,,,,,,19.0,8.0,6.6,1.0,0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,8.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,4.0,1.0,1.0,,1.0,,,,,12.0,10.0,6.6,4.0,0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
12624379,home,Al-Qadsiah,Husain Al-Qahtani,husain-al-monassar,H. Al-Qahtani,M,52,177.0,32,M,893218,EUR,787881600,M,15,15,True,1.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,,,,9.0,3.0,6.4,2.0,0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
12624379,home,Al-Qadsiah,Ahmed Al-Kassar,ahmed-al-kassar,A. Al-Kassar,G,28,187.0,128,M,818749,EUR,673660800,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Qasim Lajami,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Mohammed Qassem,mohammed-qassem,M. Qassem,D,24,176.0,146,M,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Abdulrahman Al Dosari,abdulrahman-al-dosari,A. A. Dosari,M,39,178.0,33,M,832313,EUR,875145600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Saif Rashad Mohamed,saif-rashad-mohamed,S. R. Mohamed,F,74,,60,M,1548483,EUR,1099180800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,Saif Rashad Mohamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,home,Al-Qadsiah,Abdulaziz Al-Othman,abdulaziz-al-othman,A. Al-Othman,F,91,182.0,92,M,1884430,EUR,1073001600,F,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,Abdulaziz Al-Othman,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,away,Al-Nassr,Bento,bento,Bento,G,24,190.0,9735,M,1016104,EUR,928972800,G,24,24,False,28.0,21.0,15.0,9.0,0.0,16.0,19.0,5.0,9.0,,,,12.0,3.0,5.0,,,90.0,45.0,7.2,7.0,0,,,,,,,,,,,,,,bento_matheus,,,,,,,,,,,,,1.0,4.0,
12624379,away,Al-Nassr,Sultan Al-Ghannam,sultan-al-ghannam,S. Al-Ghannam,D,2,173.0,1607,M,830126,EUR,768182400,D,2,2,False,28.0,26.0,2.0,1.0,0.0,10.0,10.0,16.0,25.0,,2.0,2.0,4.0,,,,,79.0,52.0,7.0,14.0,0,,7.0,4.0,,2.0,1.0,,3.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,3.0,,,,,1.0,,,
12624379,away,Al-Nassr,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187.0,5883,M,945063,EUR,957312000,D,3,3,False,50.0,46.0,6.0,4.0,0.0,27.0,28.0,19.0,22.0,4.0,6.0,4.0,2.0,,,,,90.0,58.0,6.9,4.0,0,,,6.0,,1.0,1.0,,,,,1.0,4.0,1.0,,,2.0,1.0,,,,,,,,,1.0,,,
12624379,away,Al-Nassr,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191.0,10350,M,149734,EUR,769996800,D,27,27,False,64.0,60.0,8.0,7.0,0.0,34.0,37.0,26.0,27.0,2.0,2.0,4.0,3.0,,,,,88.0,72.0,6.8,5.0,1,,,,,,,1.0,,,,1.0,,,laporte27,,,,,,,,,,,,1.0,,,
12624379,away,Al-Nassr,Nawaf Boushal,nawaf-boushal,N. Boushal,D,12,178.0,1391,M,986400,EUR,937440000,D,12,12,False,64.0,56.0,8.0,3.0,0.0,32.0,34.0,24.0,32.0,,7.0,2.0,11.0,,,,,90.0,94.0,6.8,16.0,0,,2.0,10.0,3.0,3.0,2.0,,2.0,3.0,2.0,2.0,2.0,,,,2.0,,,2.0,,2.0,,,,,,,,
12624379,away,Al-Nassr,Otávio,otavio,Otávio,M,25,171.0,6951,M,244801,EUR,792288000,M,25,25,False,51.0,43.0,6.0,3.0,1.0,19.0,19.0,24.0,33.0,,14.0,2.0,6.0,,,,,90.0,74.0,7.9,15.0,0,,1.0,3.0,,4.0,3.0,,,5.0,2.0,6.0,1.0,1.0,otavio,,,,,1.0,1.0,3.0,,,,,,,,
12624379,away,Al-Nassr,Ali Al-Hassan,ali-al-hassan,A. Al-Hassan,M,19,183.0,1000,M,925947,EUR,857433600,M,19,19,False,40.0,35.0,3.0,2.0,0.0,17.0,17.0,18.0,23.0,,1.0,,4.0,,,,,57.0,46.0,6.8,7.0,1,,,2.0,,2.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,1.0,,,
12624379,away,Al-Nassr,Marcelo Brozović,marcelo-brozovic,M. Brozović,M,11,181.0,13081,M,108800,EUR,721872000,M,11,11,False,84.0,74.0,5.0,2.0,0.0,32.0,37.0,46.0,52.0,,4.0,,8.0,,,,,89.0,102.0,7.2,14.0,1,,5.0,3.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,marcelo_brozovic,,1.0,,4.0,1.0,,1.0,,1.0,,,,,,
12624379,away,Al-Nassr,Sadio Mané,sadio-mane,S. Mané,M,10,175.0,169227,M,217704,EUR,702864000,M,10,10,False,29.0,25.0,1.0,1.0,0.0,10.0,11.0,17.0,21.0,1.0,4.0,2.0,1.0,,,,,90.0,50.0,6.9,14.0,2,,3.0,5.0,,3.0,,,,,,3.0,,2.0,SadioMané,,1.0,,2.0,1.0,,3.0,,1.0,1.0,1.0,2.0,,,1.0
12624379,away,Al-Nassr,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,33270,M,974577,EUR,1071273600,F,9,9,False,14.0,13.0,,,0.0,3.0,3.0,10.0,11.0,3.0,4.0,1.0,,,,,,90.0,29.0,6.3,8.0,3,,,4.0,1.0,1.0,,1.0,,,,2.0,1.0,,jaderduran9,,1.0,,,1.0,,4.0,,,,2.0,,,,1.0
12624379,away,Al-Nassr,Cristiano Ronaldo,cristiano-ronaldo,C. Ronaldo,F,7,187.0,2307715,M,750,EUR,476409600,F,7,7,False,27.0,24.0,,,0.0,7.0,7.0,17.0,20.0,,2.0,,,,,,,90.0,39.0,7.0,7.0,3,,,1.0,,,,2.0,1.0,,,2.0,,1.0,CR7,True,,,,1.0,1.0,1.0,,,,1.0,,,,
12624379,away,Al-Nassr,Ayman Yahya,ayman-ahmed,A. Yahya,M,23,168.0,1412,M,1130539,EUR,989798400,M,23,23,True,14.0,10.0,1.0,,0.0,4.0,4.0,6.0,14.0,,,,3.0,,,,,33.0,29.0,5.9,15.0,0,,4.0,9.0,,2.0,,,,,,,2.0,,,,3.0,,,2.0,,2.0,,,,,1.0,,,
12624379,away,Al-Nassr,Salem Alnajdi,alnajdi-salem,S. Alnajdi,D,83,178.0,1037,M,1475427,EUR,1043625600,D,83,83,True,12.0,11.0,1.0,,0.0,7.0,7.0,4.0,5.0,,,,2.0,,,,,11.0,14.0,6.2,2.0,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12624379,away,Al-Nassr,Ali Lajami,ali-lajami,A. Lajami,D,78,175.0,1281,M,818667,EUR,830390400,D,78,78,True,9.0,8.0,1.0,,0.0,6.0,6.0,2.0,3.0,,,,1.0,,,,,12.0,10.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,away,Al-Nassr,Abdullah Al-Khaibari,abdullah-alkhaibari,A. Al-Khaibari,M,17,178.0,1250,M,867179,EUR,840153600,M,17,17,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,1.0,,,,,,,11.0,11.0,6.6,1.0,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12624379,away,Al-Nassr,Raghed Al-Najjar,raghid-najjar,R. Al-Najjar,G,36,188.0,830,M,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624379,away,Al-Nassr,Mohammed Al-Fatil,mohammed-al-fatil,M. Al-Fatil,D,33,181.0,549,M,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
