match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_wasFouled,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_punches,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_penaltyWon
11407440,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6692,M,scamacca,807301,EUR,915148800,F,90,90,False,25.0,17.0,3.0,3.0,4.0,4.0,13.0,22.0,7.0,3.0,,,,,,,90.0,39.0,7.4,16.0,0.0448617,4,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,0.383,0.4517,1.0,,,1.0,1.0,,4.0,1.0,,1.0,1.0,,,1.0,,,,
11407440,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,D,33,33,True,25.0,25.0,,,10.0,10.0,15.0,17.0,1.0,1.0,,,,,,,35.0,32.0,6.9,2.0,0.0118313,1,,,,2.0,1.0,1.0,2.0,,,,,1.0,1.0,,0.0982,,,,,,1.0,,,,,1.0,,,,,,,,
11407440,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,True,20.0,15.0,1.0,1.0,5.0,6.0,10.0,15.0,4.0,2.0,,,,,,,35.0,26.0,6.5,8.0,0.00585471,0,,,,1.0,3.0,3.0,3.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
11407440,home,Atalanta,Rafael Tolói,rafael-toloi,R. Tolói,D,2,185,2015,M,,82943,EUR,655516800,D,2,2,True,16.0,15.0,,,10.0,11.0,5.0,5.0,2.0,2.0,,1.0,,,,,30.0,17.0,6.3,1.0,0.0022419,0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11407440,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14835,M,cdk,960441,EUR,984182400,M,17,17,True,3.0,2.0,,,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,10.0,13.0,6.6,6.0,0.00054698,2,,,,1.0,,3.0,4.0,,,,,,1.0,,0.1936,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,
11407440,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,5.0,3.0,,,,1.0,7.0,8.0,,1.0,,,,,,,10.0,14.0,7.2,3.0,0.279173,1,,,,4.0,,,1.0,,,,,,,,0.0687,,1.0,1.0,4.0,,3.0,,,,,,,,,,,,,
11407440,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,345,M,,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,,965264,EUR,958176000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,M,59,59,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,home,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,31.0,16.0,22.0,7.0,10.0,15.0,6.0,16.0,,12.0,,,,1.0,,3.0,90.0,40.0,6.8,15.0,0.00302979,0,-0.3516,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,
11407440,away,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,14.0,13.0,1.0,1.0,10.0,10.0,3.0,4.0,1.0,1.0,,,,,,,33.0,19.0,6.8,2.0,0.00338905,0,,,,,1.0,3.0,3.0,,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
11407440,away,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,False,29.0,27.0,,,22.0,22.0,5.0,7.0,3.0,3.0,,,,,,,90.0,41.0,7.0,2.0,0.00112843,0,,,,,3.0,,4.0,,,4.0,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,42.0,38.0,6.0,4.0,27.0,29.0,11.0,14.0,3.0,1.0,,,,,,,90.0,54.0,6.8,7.0,0.00438057,1,,,,1.0,1.0,,3.0,1.0,,2.0,1.0,,2.0,1.0,0.0364,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,
11407440,away,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,32.0,23.0,2.0,1.0,8.0,12.0,15.0,21.0,6.0,3.0,,2.0,,,,,90.0,57.0,6.5,15.0,0.00926597,1,,,,1.0,2.0,2.0,5.0,1.0,1.0,,2.0,,1.0,1.0,0.1036,0.6592,,2.0,,2.0,,,1.0,1.0,,,,,,,,1.0,,
11407440,away,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,54.0,42.0,4.0,3.0,17.0,20.0,25.0,36.0,6.0,9.0,,,,,,,90.0,73.0,7.0,19.0,0.0658745,0,,,,2.0,3.0,1.0,4.0,1.0,,2.0,,2.0,1.0,,,,,,,2.0,1.0,,1.0,3.0,2.0,,,,1.0,,,,,
11407440,away,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,77.0,73.0,3.0,3.0,49.0,50.0,25.0,32.0,4.0,10.0,,2.0,,,,,86.0,101.0,8.3,11.0,0.0753836,2,,,,5.0,2.0,3.0,11.0,,2.0,3.0,,,6.0,5.0,0.8032,1.1022,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,1.0,,,,
11407440,away,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,31.0,25.0,2.0,2.0,8.0,12.0,17.0,19.0,1.0,5.0,,1.0,,,,,70.0,42.0,7.5,9.0,0.0272804,0,,,,,,,6.0,,,,,2.0,3.0,2.0,,,,2.0,,3.0,3.0,,,1.0,1.0,,,1.0,,,,,,
11407440,away,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,36.0,29.0,7.0,4.0,20.0,22.0,10.0,17.0,1.0,4.0,,,,,,,70.0,56.0,6.4,13.0,0.0442966,3,,,,3.0,,,3.0,1.0,,1.0,,,2.0,2.0,0.0974,,2.0,1.0,1.0,4.0,1.0,,,,,1.0,,,,,,,1.0,
11407440,away,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,28.0,23.0,,,11.0,12.0,12.0,18.0,6.0,5.0,,,,,,,86.0,48.0,7.4,13.0,0.00926965,2,,,,2.0,2.0,,4.0,1.0,1.0,1.0,,2.0,,,0.2487,0.3578,,2.0,,2.0,,True,2.0,3.0,2.0,1.0,1.0,,,1.0,,,,
11407440,away,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,31.0,22.0,3.0,1.0,10.0,13.0,12.0,18.0,5.0,3.0,,1.0,,,,,90.0,47.0,6.8,16.0,0.0090861,0,,,,,2.0,5.0,7.0,,,2.0,,1.0,,,,,,1.0,,5.0,,,2.0,1.0,1.0,,1.0,,,,,,,
11407440,away,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,24.0,18.0,4.0,2.0,12.0,15.0,6.0,9.0,2.0,,,1.0,,,,,57.0,36.0,7.4,6.0,0.00256212,0,,,,,1.0,1.0,4.0,,,3.0,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0
11407440,away,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,5.0,3.0,2.0,,2.0,2.0,1.0,3.0,3.0,1.0,,,,,,,20.0,12.0,6.3,5.0,0.00088882,0,,,,,1.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,
11407440,away,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,5.0,3.0,,,2.0,2.0,1.0,3.0,1.0,3.0,,1.0,,,,,20.0,7.0,6.4,3.0,0.00032162,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,4.0,2.0,1.0,,2.0,2.0,,2.0,,2.0,,,,,,,11.0,4.0,6.5,2.0,4.961e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,2.0,2.0,,,,,2.0,2.0,1.0,1.0,,1.0,,,,,11.0,4.0,6.8,,0.00130239,1,,,,,,,1.0,,,,,,,,0.0585,,,1.0,,,,,,,,1.0,,,,,,,,
11407440,away,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,,960006,EUR,1013212800,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407440,away,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
