match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_crossNotClaimed,stat_goodHighClaim
12436529,home,Newcastle United,Martin Dúbravka,,,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,False,34.0,30.0,6.0,2.0,0.0,29.0,31.0,1.0,3.0,11.0,5.0,7.0,1.0,1.0,90.0,49.0,8.5,4.0,0.00027315,0,1.6019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436529,home,Newcastle United,Valentino Livramento,,,valentino-livramento,V. Livramento,D,21,181,4840,M,980634,EUR,1037059200,D,21,21,False,48.0,42.0,1.0,1.0,0.0,14.0,18.0,28.0,33.0,4.0,,,,,85.0,80.0,7.3,13.0,0.0223725,0,,3.0,3.0,1.0,6.0,5.0,2.0,1.0,3.0,4.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436529,home,Newcastle United,Sven Botman,,,sven-botman,S. Botman,D,4,193,3377,M,910046,EUR,947635200,D,4,4,False,73.0,68.0,4.0,4.0,0.0,45.0,48.0,23.0,25.0,3.0,,,,,90.0,83.0,7.4,6.0,0.00821128,0,,,1.0,4.0,1.0,5.0,,,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436529,home,Newcastle United,Dan Burn,,,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,80.0,76.0,4.0,4.0,0.0,62.0,65.0,14.0,15.0,9.0,,,,,90.0,88.0,7.4,4.0,0.00580716,1,,,,5.0,1.0,7.0,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.1437,,,,,,,,,,,,,
12436529,home,Newcastle United,Lewis Hall,Lewis Hall,,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,False,54.0,50.0,2.0,,0.0,23.0,24.0,30.0,36.0,5.0,,,,,90.0,71.0,7.3,9.0,0.0801793,2,,6.0,1.0,1.0,5.0,2.0,,1.0,3.0,,,,2.0,,1.0,,1.0,,,1.0,0.0478,lewishall_10,3.0,3.0,1.0,1.0,1.0,,,,,,,
12436529,home,Newcastle United,Bruno Guimarães,,,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,68.0,57.0,6.0,3.0,1.0,23.0,26.0,34.0,42.0,2.0,,,,,90.0,91.0,8.2,16.0,0.608993,2,,,,1.0,5.0,7.0,2.0,,1.0,2.0,5.0,2.0,3.0,,,,1.0,1.0,1.0,1.0,0.0838,BrunoGuimarães,,2.0,1.0,1.0,4.0,True,,,,,,
12436529,home,Newcastle United,Sandro Tonali,,,sandro-tonali,S. Tonali,M,8,181,14225,M,892673,EUR,957744000,M,8,8,False,64.0,58.0,3.0,1.0,0.0,29.0,32.0,29.0,32.0,15.0,,,,,90.0,73.0,7.0,9.0,0.0550523,1,,,,1.0,6.0,4.0,2.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,3.0,0.0576,sandrotonali,,1.0,,1.0,3.0,,,,,,,
12436529,home,Newcastle United,Joelinton,,,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,40.0,31.0,2.0,,0.0,9.0,12.0,22.0,28.0,5.0,,,,,83.0,55.0,6.9,14.0,0.426606,2,,,1.0,1.0,6.0,3.0,5.0,,1.0,,,,,1.0,,,1.0,,2.0,1.0,0.2711,joelinton34,,,,1.0,1.0,,,,,,,
12436529,home,Newcastle United,Jacob Murphy,,,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,32.0,22.0,3.0,2.0,0.0,5.0,7.0,19.0,31.0,4.0,,,,,78.0,54.0,7.6,18.0,0.162268,2,,6.0,,,2.0,6.0,,5.0,,2.0,,,1.0,,4.0,,,,2.0,,0.0587,,2.0,1.0,,,1.0,,2.0,0.0665,,,,
12436529,home,Newcastle United,Alexander Isak,,,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,25.0,19.0,,,1.0,4.0,4.0,15.0,21.0,,,,,,78.0,41.0,9.1,15.0,0.203532,3,,,,2.0,5.0,4.0,2.0,4.0,,,,,3.0,1.0,2.0,,1.0,,,1.0,0.7688,AlexIsak,,,1.0,,1.0,,2.0,0.761,1.0,2.0,,
12436529,home,Newcastle United,Anthony Gordon,,,gordon-anthony,A. Gordon,F,10,183,15696,M,914902,EUR,982972800,F,10,10,False,33.0,24.0,1.0,1.0,0.0,4.0,6.0,20.0,29.0,6.0,,,,,78.0,60.0,7.9,18.0,0.10731,4,,2.0,,1.0,8.0,11.0,4.0,9.0,,,1.0,1.0,1.0,,7.0,,,,2.0,1.0,0.6783,AGordon,,1.0,,3.0,1.0,,1.0,0.9601,,1.0,,
12436529,home,Newcastle United,Miguel Almirón,,,miguel-almiron,M. Almirón,M,10,174,8461,M,333373,EUR,760838400,M,24,24,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,,,12.0,9.0,6.8,1.0,0.00510044,0,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,miguel_almiron,,,,,1.0,,,,,,,
