match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_shotOffTarget,stat_ownGoals,stat_totalContest,stat_keyPass,stat_totalCross,stat_accurateCross,stat_wasFouled,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_totalOffside,stat_wonContest,stat_penaltyFaced,stat_punches,stat_penaltyConceded,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
10407180,home,Sint-Truidense VV,Daichi Hayashi,hayashi-daichi,D. Hayashi,F,9,178,198,M,991872,EUR,864345600,F,8,8,False,5.0,4.0,1.0,,,,5.0,3.0,,1.0,1.0,,,45.0,9.0,6.4,3.0,0,,,4.0,,1.0,,,,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,
10407180,home,Sint-Truidense VV,Aboubakary Koita,aboubakary-koita,A. Koita,M,11,175,1941,M,890110,EUR,906249600,F,7,7,True,14.0,12.0,2.0,1.0,5.0,5.0,14.0,2.0,,3.0,3.0,,,45.0,38.0,7.3,11.0,5,,,8.0,,3.0,1.0,,,,,,,,,2.0,,2.0,2.0,5.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,
10407180,home,Sint-Truidense VV,Frank Boya,frank-boya,F. Boya,M,34,190,311,M,865796,EUR,836179200,M,27,27,True,28.0,23.0,2.0,2.0,11.0,14.0,14.0,1.0,,7.0,,,,45.0,37.0,7.2,5.0,3,,,12.0,1.0,5.0,1.0,,,,3.0,1.0,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
10407180,home,Sint-Truidense VV,Gianni Bruno,gianni-bruno,G. Bruno,F,9,180,177,M,100680,EUR,682560000,F,91,91,True,12.0,10.0,,,,1.0,11.0,5.0,2.0,2.0,3.0,,,45.0,18.0,6.6,6.0,2,,,10.0,,,,,,,,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,1.0,,,,,,,,,
10407180,home,Sint-Truidense VV,Fatih Kaya,fatih-kaya,F. Kaya,F,29,183,261,M,930697,EUR,942364800,F,11,11,True,5.0,2.0,,,1.0,1.0,4.0,,,1.0,4.0,,,13.0,12.0,6.7,7.0,1,,,1.0,,2.0,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10407180,home,Sint-Truidense VV,Jo Coppens,jo-coppens,J. Coppens,G,12,190,46,M,45854,EUR,661737600,G,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407180,home,Sint-Truidense VV,Robert Bauer,robert-bauer,R. Bauer,D,,183,117,M,253871,EUR,797385600,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407180,home,Sint-Truidense VV,Eric Bocat,eric-bocat,E. Bocat,D,17,182,70,M,1017684,EUR,932083200,D,77,77,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407180,away,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184,410,M,878898,EUR,889574400,G,16,16,False,37.0,18.0,23.0,4.0,17.0,20.0,17.0,,,10.0,,2.0,4.0,90.0,48.0,7.3,19.0,0,,,1.0,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,
10407180,away,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191,108,M,115569,EUR,702604800,D,6,6,False,42.0,32.0,9.0,2.0,25.0,30.0,12.0,2.0,,3.0,1.0,,,90.0,54.0,6.8,11.0,0,,,7.0,2.0,6.0,,6.0,,1.0,2.0,1.0,2.0,True,,,,,,,,2.0,,,,,,,,,,,,,
10407180,away,Standard Liège,Merveille Bokadi,merveille-bokadi,M. Bokadi,D,21,186,291,M,867193,EUR,832636800,D,20,20,False,49.0,39.0,5.0,4.0,32.0,38.0,11.0,3.0,,8.0,1.0,,,90.0,69.0,7.2,13.0,0,,,7.0,3.0,6.0,,7.0,3.0,3.0,2.0,2.0,2.0,,1.0,,,2.0,,,,,,,,,1.0,,,1.0,,,,,
10407180,away,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183,1994,M,1119487,EUR,1055203200,D,3,3,False,22.0,18.0,4.0,2.0,12.0,15.0,7.0,,,1.0,,,,41.0,23.0,6.7,4.0,0,,,6.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10407180,away,Standard Liège,Gilles Dewaele,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,M,2,2,False,36.0,23.0,2.0,1.0,13.0,18.0,19.0,8.0,1.0,3.0,1.0,,,90.0,63.0,6.8,19.0,1,,,10.0,1.0,5.0,,1.0,,1.0,2.0,1.0,2.0,,3.0,,,2.0,,1.0,,2.0,1.0,,,,,,,,,,,,
10407180,away,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179,1733,M,889378,EUR,982886400,M,26,26,False,44.0,41.0,1.0,1.0,22.0,23.0,23.0,4.0,,7.0,3.0,,,90.0,63.0,6.9,11.0,2,,,19.0,,4.0,,,1.0,,3.0,3.0,1.0,,1.0,2.0,,1.0,,2.0,,,,2.0,,,1.0,,,,,,,,
10407180,away,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178,254,M,116604,EUR,724723200,M,8,8,False,30.0,22.0,3.0,2.0,15.0,21.0,9.0,2.0,,6.0,1.0,,,59.0,37.0,6.7,11.0,0,,,7.0,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
10407180,away,Standard Liège,William Balikwisha,william-balikwisha,W. Balikwisha,M,21,174,684,M,943881,EUR,926467200,M,22,22,False,23.0,18.0,1.0,1.0,9.0,11.0,12.0,3.0,,3.0,6.0,,,72.0,38.0,6.8,13.0,0,,,9.0,,6.0,,,,1.0,,,,,2.0,,,2.0,1.0,,,4.0,,1.0,,,2.0,,,,,,,,
10407180,away,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,863133,EUR,893030400,M,11,11,False,16.0,15.0,,,9.0,9.0,8.0,1.0,,6.0,1.0,,,71.0,31.0,7.0,5.0,0,,,7.0,,1.0,,,1.0,3.0,,,1.0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,
10407180,away,Standard Liège,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,801211,EUR,848016000,F,19,19,False,28.0,23.0,,,11.0,13.0,16.0,12.0,,7.0,5.0,,,90.0,60.0,6.8,21.0,2,,,12.0,1.0,9.0,2.0,,,2.0,1.0,,1.0,,1.0,,,10.0,1.0,1.0,,2.0,,5.0,,1.0,5.0,,,,selim_amallah,1.0,1.0,,
10407180,away,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184,2446,M,841199,EUR,931219200,F,7,7,False,14.0,9.0,,,2.0,2.0,12.0,4.0,,2.0,4.0,,,71.0,25.0,7.4,11.0,3,,,7.0,,2.0,,,,,1.0,1.0,2.0,,,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,
10407180,away,Standard Liège,Jacob Barrett Laursen,jacob-barrett-laursen,J. B. Laursen,D,7,179,64,M,149592,EUR,785030400,D,38,38,True,24.0,22.0,3.0,3.0,19.0,20.0,4.0,1.0,,2.0,,,,49.0,29.0,6.7,2.0,0,,,3.0,2.0,3.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,
10407180,away,Standard Liège,Filippo Melegoni,melegoni-filippo,F. Melegoni,M,8,186,100,M,795056,EUR,919296000,M,21,21,True,12.0,10.0,,,7.0,8.0,4.0,2.0,,,3.0,,,31.0,21.0,6.5,8.0,0,,,3.0,,3.0,,,,,2.0,2.0,,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,
10407180,away,Standard Liège,Osher Davida,davida-osher,O. Davida,M,77,175,195,M,1004222,EUR,982454400,F,17,17,True,6.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,,2.0,,,,19.0,8.0,6.4,2.0,1,Osher,Davida,1.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,1.0
10407180,away,Standard Liège,Stipe Perica,stipe-perica,S. Perica,F,,192,352,M,284845,EUR,805075200,F,28,28,True,2.0,2.0,,,1.0,1.0,1.0,4.0,,3.0,3.0,,,19.0,9.0,6.3,5.0,0,,,1.0,,,,1.0,,,,,,,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,
10407180,away,Standard Liège,Philip Zinckernagel,philip-zinckernagel,P. Zinckernagel,F,11,175,1057,M,328247,EUR,787536000,F,77,77,True,8.0,5.0,1.0,,4.0,4.0,4.0,2.0,,1.0,2.0,,,18.0,14.0,6.9,5.0,2,,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,,
10407180,away,Standard Liège,Laurent Henkinet,laurent-henkinet,L. Henkinet,G,,189,54,M,127405,EUR,716428800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407180,away,Standard Liège,Cihan Çanak,cihan-canak,C. Çanak,M,99,175,586,M,1127335,EUR,1106524800,M,61,61,True,,,,,,,,,,,,,,,,,,0,Cihan Canak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
