match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_penaltySave,stat_penaltyFaced,stat_totalShots,player_firstName,player_lastName,captain,stat_goals,stat_penaltyMiss
11204759,home,DC United,Victor Pálsson,victor-palsson,V. Pálsson,D,26,186.0,193,M,87507,EUR,672969600,M,44,44,True,,,0,,,,,
11204759,home,DC United,Donovan Pines,donovan-pines,D. Pines,D,2,194.0,88,M,974359,EUR,889228800,D,23,23,True,,,0,,,,,
11204759,home,DC United,Russell Canouse,russell-canouse,R. Canouse,M,,177.0,14,M,226804,EUR,802828800,M,6,6,True,,,0,,,,,
11204759,home,DC United,Christian Benteke,christian-benteke,C. Benteke,F,20,190.0,2163,M,45970,EUR,660182400,F,20,20,True,,,0,,,,,
11204759,away,Richmond Kickers,Akira Fitzgerald,akira-fitzgerald,A. Fitzgerald,G,,181.0,5,M,790138,EUR,553478400,G,1,1,False,,1.0,0,,,,,
11204759,away,Richmond Kickers,Simon Fitch,simon-fitch,S. Fitch,D,4,185.0,4,M,882256,EUR,919987200,D,4,4,False,,,0,,,,,
11204759,away,Richmond Kickers,Nathan Aune,nathan-aune,N. Aune,D,,191.0,2,M,983745,EUR,846374400,D,24,24,False,,,0,,,,,
11204759,away,Richmond Kickers,Jake Mecham,jake-mecham,J. Mecham,D,25,,0,M,1478365,EUR,950745600,D,16,16,False,,,0,Jake Mecham,,,,
11204759,away,Richmond Kickers,Chris Cole,chris-cole,C. Cole,D,3,188.0,1,M,1119320,EUR,823305600,D,3,3,False,,,0,Chris Cole,,,,
11204759,away,Richmond Kickers,Zacarias Moran Correa,zacarias-moran-correa,Z. M. Correa,M,,170.0,10,M,358970,EUR,824947200,M,6,6,False,,,0,,,,,
11204759,away,Richmond Kickers,Matthew Bentley,matthew-bentley,M. Bentley,F,10,185.0,9,M,1020062,EUR,895881600,M,9,9,False,,,0,,,,,
11204759,away,Richmond Kickers,Justin Sukow,justin-sukow,J. Sukow,M,19,179.0,1,M,1119325,EUR,906163200,M,19,19,False,,,0,Justin Sukow,,,,
11204759,away,Richmond Kickers,João Silva,joao-silva,J. Silva,M,8,,3,M,1193328,EUR,866764800,M,8,8,False,,,0,João Silva,,,,
11204759,away,Richmond Kickers,Owayne Gordon,owayne-gordon,O. Gordon,F,91,175.0,14,M,884953,EUR,686880000,M,91,91,False,,,0,,,,,
11204759,away,Richmond Kickers,Emiliano Terzaghi,emiliano-terzaghi,E. Terzaghi,F,32,170.0,12,M,581770,EUR,628300800,F,32,32,False,,,0,,,True,,1.0
11204759,away,Richmond Kickers,Michael Hornsby,michael-hornsby,M. Hornsby,D,,183.0,1,M,1211636,EUR,910742400,D,25,25,True,,,0,Michael Hornsby,,,,
11204759,away,Richmond Kickers,Kharlton Belmar,kharlton-belmar,K. Belmar,M,,180.0,4,M,790166,EUR,723168000,F,99,99,True,,,0,,,,,
11204759,away,Richmond Kickers,Chandler O'Dwyer,chandler-odwyer,C. O'Dwyer,M,,188.0,4,M,1198595,EUR,920246400,M,27,27,True,,,0,Chandler O'Dwyer,,,,
11204759,away,Richmond Kickers,Luke Pavone,luke-pavone,L. Pavone,F,,178.0,1,M,981132,EUR,796435200,M,14,14,True,,,0,,,,,
11204759,away,Richmond Kickers,Will Palmquist,will-palmquist,W. Palmquist,G,29,,1,M,1135405,EUR,881107200,G,29,29,True,,,0,Will Palmquist,,,,
11204759,away,Richmond Kickers,Otavio Zerbini,otavio-zerbini,O. Zerbini,D,45,183.0,1,M,1478366,EUR,1080086400,D,31,31,True,,,0,Otavio Zerbini,,,,
11204759,away,Richmond Kickers,Beckett Howell,beckett-howell,B. Howell,D,34,188.0,3,M,1478369,EUR,1112227200,D,34,34,True,,,0,Beckett Howell,,,,
