match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_wonTackle,stat_aerialWon,stat_bigChanceMissed,captain,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_hitWoodwork,stat_goalAssist,stat_totalOffside,stat_goals,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11388475,home,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,40.0,28.0,26.0,14.0,17.0,19.0,11.0,21.0,12.0,1.0,3.0,6.0,90.0,51.0,8.8,13.0,0.0135501,1.0,0,0.8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,False,26.0,19.0,3.0,,10.0,13.0,9.0,15.0,2.0,,,,73.0,40.0,7.0,10.0,0.0179523,,1,,,,2.0,1.0,6.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0746,,,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,36.0,30.0,4.0,1.0,22.0,27.0,8.0,9.0,,,,,90.0,49.0,7.2,7.0,0.117905,1.0,0,,,,,2.0,3.0,1.0,,1.0,,,7.0,,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,54.0,48.0,7.0,3.0,37.0,40.0,11.0,14.0,2.0,,,,90.0,71.0,7.4,6.0,0.00782684,,1,,,,,4.0,4.0,4.0,,,,1.0,9.0,2.0,1.0,,,,0.2124,2.0,,3.0,1.0,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,37.0,26.0,7.0,3.0,11.0,12.0,16.0,32.0,3.0,,,,90.0,64.0,8.3,19.0,0.120392,5.0,3,,,,7.0,,1.0,2.0,,,,1.0,3.0,3.0,,1.0,2.0,1.0,0.318,,,,1.0,True,1.0,2.0,1.0,1.0,0.5106,,,,,,,,
11388475,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,59.0,52.0,4.0,2.0,31.0,34.0,21.0,25.0,7.0,,,,90.0,78.0,8.2,7.0,0.0658376,1.0,3,,,,,2.0,2.0,10.0,,,,,6.0,2.0,5.0,,,1.0,0.1583,,4.0,5.0,,,,,1.0,2.0,0.1433,,,,,,,,
11388475,home,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,32.0,25.0,,,8.0,10.0,17.0,24.0,3.0,,,,90.0,53.0,6.9,16.0,0.0691282,2.0,1,,,,2.0,2.0,7.0,9.0,,3.0,2.0,,1.0,,1.0,1.0,4.0,1.0,0.4137,,1.0,2.0,1.0,,,,1.0,,,3.0,1.0,,,,,,
11388475,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,58.0,47.0,9.0,4.0,23.0,28.0,24.0,33.0,9.0,,,,90.0,67.0,7.2,14.0,0.163391,1.0,0,,,,3.0,1.0,2.0,3.0,1.0,,,,2.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,7,7,False,26.0,22.0,1.0,1.0,12.0,13.0,11.0,17.0,8.0,,,,67.0,43.0,7.4,13.0,0.594514,1.0,1,,,,4.0,,6.0,5.0,3.0,3.0,1.0,1.0,,1.0,3.0,3.0,,,0.0287,,3.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,
11388475,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,False,13.0,7.0,,,3.0,3.0,4.0,11.0,2.0,,,,82.0,30.0,6.9,14.0,0.019588,2.0,4,,,,1.0,4.0,9.0,8.0,,1.0,,,,,2.0,5.0,1.0,3.0,0.306,,2.0,5.0,1.0,,,1.0,2.0,2.0,0.4346,1.0,,,1.0,,,,
11388475,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,29,29,False,20.0,18.0,4.0,4.0,9.0,10.0,10.0,17.0,6.0,,,,67.0,45.0,7.5,12.0,0.0229056,1.0,6,,,,7.0,,2.0,3.0,1.0,1.0,1.0,3.0,,,,2.0,2.0,,0.7246,,,,,,1.0,,1.0,2.0,0.8869,1.0,,,,1.0,,,
11388475,home,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,F,23,23,True,10.0,10.0,,,2.0,2.0,8.0,9.0,2.0,,,,23.0,21.0,6.5,7.0,0.106813,,0,,,,1.0,,4.0,3.0,1.0,1.0,,,,,2.0,3.0,1.0,,,,1.0,,,,,,,,,2.0,,,,,,,
11388475,home,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,3.0,2.0,,,1.0,1.0,1.0,3.0,,,,,23.0,14.0,6.8,6.0,0.00115145,,2,,,,1.0,,2.0,1.0,,2.0,1.0,,1.0,,,2.0,,1.0,0.1094,,,,,,,,1.0,1.0,0.4037,,,,,,,,
11388475,home,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,9.0,7.0,1.0,,4.0,5.0,3.0,4.0,4.0,,,,17.0,16.0,6.9,4.0,0.0623032,,0,,,,,,,3.0,,1.0,1.0,,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,5.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,,,,8.0,6.0,6.6,1.0,0.00380419,,0,,,,,1.0,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,Sven Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388475,home,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388475,away,RKC Waalwijk,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,36.0,18.0,28.0,10.0,12.0,16.0,6.0,20.0,7.0,,5.0,7.0,90.0,49.0,8.3,18.0,0.00955588,,0,1.3791,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,1.0,2.0,2.0
