match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialWon,stat_fouls,stat_totalOffside,player_sofascoreId,stat_interceptionWon,stat_dispossessed,stat_wonContest,stat_keyPass,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated,stat_clearanceOffLine,stat_hitWoodwork,stat_errorLeadToAShot
13451105,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600,G,1,1,False,27.0,26.0,3.0,2.0,0.0,26.0,27.0,1.0,7.0,1.0,1.0,1.0,90.0,34.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,False,55.0,50.0,1.0,,0.0,17.0,17.0,1.0,1.0,,,,90.0,72.0,7.1,7.0,1,33.0,39.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,6,6,False,97.0,94.0,5.0,2.0,0.0,57.0,57.0,4.0,2.0,,,,90.0,107.0,7.1,3.0,0,37.0,40.0,,,1.0,5.0,,,,2.0,2.0,1.0,Saad Al-Mousa,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400,D,2,2,False,87.0,85.0,5.0,5.0,0.0,50.0,52.0,6.0,10.0,,,,90.0,94.0,7.1,2.0,0,35.0,35.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,DaniloP,1.0,,,,,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Hassan Kadesh,hassan-kadesh,H. Kadesh,D,15,179.0,398,M,847235,EUR,712627200,D,15,15,False,39.0,39.0,,,1.0,22.0,22.0,1.0,2.0,,,,53.0,45.0,6.9,1.0,0,17.0,17.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
13451105,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800,M,7,7,False,104.0,96.0,1.0,,0.0,36.0,36.0,,11.0,,,,90.0,119.0,7.6,12.0,0,60.0,68.0,,1.0,3.0,5.0,2.0,,,3.0,3.0,1.0,,,,,,nglkante,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400,M,8,8,False,79.0,75.0,1.0,1.0,0.0,31.0,31.0,,3.0,,,,90.0,95.0,7.0,8.0,0,44.0,48.0,,,7.0,6.0,1.0,,,3.0,1.0,1.0,,,1.0,,,Fabinho,2.0,2.0,1.0,,1.0,5.0,,,,,,,,,,,,
13451105,home,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600,M,19,19,False,66.0,54.0,,,0.0,16.0,16.0,1.0,2.0,,,,89.0,77.0,6.5,20.0,0,39.0,53.0,3.0,,5.0,,3.0,,,,,,,,,1.0,,moussadiaby,,1.0,,,2.0,,1.0,,,,,,,,,,,
13451105,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800,M,10,10,False,62.0,49.0,3.0,1.0,0.0,13.0,15.0,1.0,6.0,,,,90.0,80.0,6.8,22.0,1,36.0,48.0,1.0,1.0,13.0,3.0,3.0,,,,,3.0,,,,2.0,,houssem_aouar,1.0,4.0,,1.0,1.0,3.0,,1.0,1.0,,,,,,,,,
13451105,home,Al-Ittihad,Abdulrahman Alobud,abdulrahman-alobud,A. Alobud,M,24,174.0,531,M,872275,EUR,801964800,M,24,24,False,40.0,31.0,3.0,2.0,0.0,9.0,9.0,3.0,6.0,,,,76.0,58.0,6.6,20.0,0,22.0,33.0,2.0,,5.0,2.0,3.0,,,,,2.0,,,,,,,2.0,,,,4.0,2.0,,,,,,,,,,,,
13451105,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,46.0,34.0,4.0,,0.0,7.0,8.0,,2.0,,,,90.0,59.0,7.3,16.0,4,27.0,38.0,,1.0,4.0,6.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,KBenz9,,1.0,3.0,1.0,2.0,,,2.0,,True,1.0,1.0,,,,,,
13451105,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,27.0,25.0,2.0,2.0,0.0,19.0,21.0,2.0,1.0,,,,37.0,41.0,7.0,4.0,0,6.0,6.0,,1.0,2.0,5.0,,,,1.0,1.0,2.0,Muath Muath,,2.0,1.0,,,4.0,,,,2.0,,,,,,,,,,,,,
13451105,home,Al-Ittihad,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400,M,30,30,True,15.0,10.0,1.0,1.0,0.0,3.0,5.0,,1.0,,,,14.0,24.0,6.6,8.0,0,7.0,10.0,,,3.0,4.0,3.0,,,1.0,1.0,,Unai Hernandez,,1.0,1.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,
13451105,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,5.0,4.0,1.0,,0.0,1.0,1.0,,2.0,,,,12.0,8.0,6.6,3.0,0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
