match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_sofascoreId,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_hitWoodwork,stat_bigChanceCreated,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,player_firstName,player_lastName,stat_goals,stat_goodHighClaim,stat_outfielderBlock
14065158,home,Bayer 04 Leverkusen,Mark Flekken,mark-flekken,M. Flekken,G,1,194,2843,M,171919,EUR,739929600,G,1,1,False,21.0,18.0,5.0,2.0,0.0,18.0,20.0,1.0,2.0,9.0,2.0,2.0,2.0,90.0,31.0,6.4,3.0,0.00012765,28.032722801783,4.0,3.57,2.625,0.2957,0,-0.4128,0.03,-0.04,-0.2,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Robert Andrich,robert-andrich,R. Andrich,M,8,189,3316,M,168903,EUR,780192000,D,8,8,False,55.0,49.0,3.0,1.0,0.0,28.0,31.0,24.0,2.0,5.0,,,,88.0,67.0,6.9,6.0,0.142893,168.40271309243,17.0,121.17,31.08,,0,,0.26,0.14,-0.09,,True,21.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Loïc Badé,loic-bade,L. Badé,D,5,191,3191,M,1006489,EUR,955411200,D,5,5,False,75.0,73.0,3.0,2.0,0.0,56.0,57.0,18.0,6.0,5.0,,,,90.0,90.0,6.9,3.0,0.00958684,209.19302138136,23.0,53.655,15.12,,1,,0.15,0.06,-0.04,,,17.0,,,3.0,1.0,4.0,3.0,2.0,,,,,1.0,1.0,2.0,0.0463,0.7366,0.13,,,,,,,,,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Edmond Tapsoba,edmond-tapsoba,E. Tapsoba,D,12,193,33838,M,883262,EUR,917913600,D,12,12,False,88.0,83.0,4.0,1.0,0.0,57.0,60.0,28.0,2.0,8.0,,,,90.0,102.0,5.9,6.0,0.014042,320.55692618641,37.0,143.85,36.96,,2,,0.1,0.19,-0.38,,,26.0,,,3.0,,5.0,1.0,,,,2.0,1.0,,,2.0,0.0824,,-0.35,edmondtapsoba,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,142390,EUR,711072000,M,7,7,False,34.0,25.0,2.0,1.0,0.0,9.0,13.0,21.0,1.0,2.0,,,,74.0,48.0,6.5,14.0,0.0239921,112.60474705791,12.0,83.79,26.88,,2,,-0.37,0.15,0.13,,,16.0,2.0,,,1.0,1.0,4.0,3.0,3.0,,,,,,,0.1003,,-0.41,,1.0,,2.0,,1.0,1.0,,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Ibrahim Maza,maza-ibrahim,I. Maza,M,30,181,33822,M,1407524,EUR,1132790400,M,30,30,False,53.0,46.0,3.0,2.0,1.0,20.0,24.0,29.0,1.0,6.0,,,,90.0,71.0,7.0,13.0,0.196963,186.75187000005,22.0,70.77,18.795,,3,,0.36,0.35,-0.13,,,26.0,5.0,1.0,1.0,1.0,3.0,2.0,,,,,3.0,1.0,,2.0,0.1015,,-0.51,ibo_mz10,2.0,1.0,1.0,2.0,,,1.0,,,,,,,,
14065158,home,Bayer 04 Leverkusen,Aleix García,aleix-garcia,A. García,M,24,173,4597,M,796047,EUR,867456000,M,24,24,False,124.0,115.0,5.0,3.0,0.0,67.0,70.0,54.0,,3.0,,,,90.0,134.0,7.1,13.0,0.152885,408.43144437087,46.0,199.92,27.3,,0,,0.31,0.23,-0.07,,,48.0,4.0,1.0,1.0,,3.0,1.0,1.0,1.0,,,2.0,,,,,,,AlexGarcia97,1.0,,,,,,1.0,1.0,,,,,,,
14065158,home,Bayer 04 Leverkusen,Alejandro Grimaldo,alejandro-grimaldo,A. Grimaldo,M,20,171,13099,M,177177,EUR,811555200,M,20,20,False,79.0,66.0,8.0,5.0,0.0,33.0,36.0,43.0,1.0,4.0,,,,90.0,105.0,7.2,22.0,0.172899,176.12513384179,29.0,70.455,14.805,,0,,0.27,0.19,-0.1,,,33.0,6.0,2.0,,1.0,3.0,6.0,1.0,,2.0,,3.0,1.0,,1.0,,,,grimaldo35,3.0,2.0,,,2.0,,,1.0,,,,,,,
14065158,home,Bayer 04 Leverkusen,Malik Tillman,malik-tillman,M. Tillman,M,10,186,5864,M,975798,EUR,1022544000,F,10,10,False,26.0,23.0,,,0.0,10.0,11.0,15.0,1.0,,,,,74.0,32.0,6.5,4.0,0.0331338,102.09179884448,11.0,57.54,18.795,,1,,-0.14,0.09,-0.01,,,13.0,1.0,,1.0,1.0,4.0,4.0,,,3.0,2.0,1.0,,,,0.1982,,-0.23,MalikTillman8,,,1.0,,,,,1.0,1.0,1.0,,,,,
14065158,home,Bayer 04 Leverkusen,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,19,19,False,30.0,24.0,1.0,,0.0,6.0,8.0,22.0,,4.0,,,,88.0,47.0,6.5,15.0,0.0659197,156.95964449209,15.0,95.13,21.42,,3,,0.14,0.41,0.13,,,18.0,1.0,,2.0,,7.0,3.0,1.0,1.0,,,1.0,3.0,1.0,,0.1309,0.1255,-0.36,,4.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,
