match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_outfielderBlock,stat_dispossessed,stat_wasFouled,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAGoal
12441701,home,Fortuna Sittard,Bojan Radulović,bojan-radulovic,B. Radulović,F,25,192.0,225,M,958578,EUR,946425600,F,19,19,False,8.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,6.0,,2.0,,,,,56.0,21.0,6.9,8.0,0.00660291,2,,,1.0,,1.0,6.0,4.0,1.0,1.0,,,,2.0,3.0,,,,,,,1.0,0.124,0.2239,,,2.0,3.0,,,,1.0,,,
12441701,home,Fortuna Sittard,Josip Mitrović,josip-mitrovic,J. Mitrović,M,11,174.0,184,M,880751,EUR,960681600,F,28,28,True,8.0,6.0,1.0,,0.0,2.0,4.0,4.0,5.0,2.0,3.0,,,,,34.0,18.0,6.5,5.0,0.00111368,0,,,1.0,,,1.0,2.0,,,,1.0,,2.0,1.0,,Josip,Mitrović,,,,,,,,,,1.0,,,,,,,
12441701,home,Fortuna Sittard,Rosier Loreintz,loreintz-rosier,R. Loreintz,M,32,190.0,104,M,954812,EUR,903052800,M,32,32,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,,1.0,,,,,34.0,8.0,6.5,3.0,0.00028291,0,,,,,2.0,3.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,
12441701,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176.0,32,M,1048758,EUR,1006819200,D,8,8,True,8.0,6.0,,,0.0,2.0,3.0,4.0,9.0,2.0,3.0,,,,,22.0,23.0,7.2,9.0,0.00636522,1,,,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,0.0558,,,,,,1.0,,,1.0,,,
12441701,home,Fortuna Sittard,Darijo Grujčić,darijo-grujcic,D. Grujčić,D,29,188.0,108,M,870118,EUR,927072000,D,5,5,True,,,,,0.0,,,,,1.0,,,,,,9.0,1.0,6.5,,,0,,,,,,,,,,,,,,,,Darijo,Grujčić,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Owen Johnson,owen-johnson,O. Johnson,F,45,184.0,22,M,2025659,EUR,1123027200,F,36,36,True,,,,,0.0,,,,1.0,,,,,,,9.0,2.0,6.5,1.0,,0,,,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201.0,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191.0,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Alhaji Bah,alhaji-bah,A. Bah,M,,,9,,2147885,EUR,1202515200,D,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Alhaji Bah,,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Tristan Schenkhuizen,tristan-schenkhuizen,T. Schenkhuizen,M,38,178.0,40,M,1386737,EUR,1089590400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Tristan,Schenkhuizen,,,,,,,,,,,,,,,,,
12441701,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183.0,250,M,1896133,EUR,1132358400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Luka Tunjic,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Daniel Bielica,bielica-daniel,D. Bielica,G,99,189.0,296,M,939460,EUR,925430400,G,99,99,False,41.0,29.0,20.0,8.0,0.0,27.0,33.0,2.0,8.0,,12.0,2.0,3.0,1.0,1.0,90.0,54.0,7.2,12.0,0.00057824,0,0.4195,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,
12441701,away,NAC Breda,Cherrion Valerius,valerius-cherrion,C. Valerius,D,25,192.0,131,M,1515525,EUR,1127347200,D,25,25,False,39.0,37.0,2.0,2.0,0.0,20.0,22.0,19.0,21.0,2.0,5.0,,,,,86.0,66.0,7.1,8.0,0.114132,0,,,4.0,2.0,,1.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,,,Cherrion,Valerius,,,,,,,,,,2.0,,,,,,,
12441701,away,NAC Breda,Leo Greiml,leo-greiml,L. Greiml,D,12,186.0,224,M,918420,EUR,994118400,D,12,12,False,62.0,55.0,8.0,4.0,0.0,29.0,31.0,26.0,31.0,5.0,8.0,,,,,90.0,77.0,7.5,7.0,0.0256247,0,,,,,,1.0,6.0,,,2.0,3.0,1.0,,,,,,2.0,1.0,,,,,,2.0,,1.0,,,,,,1.0,
12441701,away,NAC Breda,Enes Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190.0,129,M,571964,EUR,864259200,D,15,15,False,28.0,23.0,5.0,2.0,0.0,16.0,20.0,7.0,8.0,3.0,1.0,,,,,66.0,38.0,6.5,8.0,0.00181597,0,,,,,1.0,5.0,4.0,,,1.0,1.0,1.0,2.0,3.0,,Enes,Mahmutović,2.0,,,,,,,,1.0,2.0,,,,,,,
12441701,away,NAC Breda,Terence Kongolo,terence-kongolo,T. Kongolo,D,,188.0,165,M,138837,EUR,761184000,D,23,23,False,69.0,63.0,5.0,3.0,0.0,32.0,36.0,31.0,33.0,6.0,2.0,,,,,90.0,82.0,7.0,8.0,0.020436,0,,,,,,1.0,5.0,1.0,1.0,1.0,1.0,,2.0,,,Terence,Kongolo,2.0,1.0,,,,,,,,1.0,,,,,,,
12441701,away,NAC Breda,Boy Kemper,boy-kemper,B. Kemper,D,4,185.0,120,M,858242,EUR,929923200,D,4,4,False,68.0,52.0,11.0,4.0,0.0,12.0,15.0,42.0,57.0,,2.0,,,,,90.0,100.0,7.4,24.0,0.146127,1,,,4.0,2.0,,3.0,11.0,2.0,1.0,2.0,2.0,1.0,,2.0,2.0,Boy,Kemper,4.0,,,1.0,0.0809,0.2764,1.0,,,4.0,,,,,,,
12441701,away,NAC Breda,Clint Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187.0,91,M,336811,EUR,811123200,M,8,8,False,51.0,44.0,6.0,4.0,0.0,19.0,21.0,26.0,33.0,,2.0,,,,,90.0,64.0,6.6,11.0,0.124022,2,,True,3.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,,,2.0,1.0,1.0,Clint,Leemans,2.0,2.0,,1.0,0.203,0.1733,,,,,,,,1.0,,,1.0
12441701,away,NAC Breda,Maximilien Balard,balard-maximilien,M. Balard,M,16,178.0,164,M,1096511,EUR,974592000,M,16,16,False,45.0,43.0,8.0,7.0,0.0,16.0,16.0,27.0,29.0,1.0,5.0,,,,,90.0,56.0,7.5,5.0,0.0292671,0,,,,,,2.0,5.0,2.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,Maximilien,Balard,1.0,,,,,,,,,,1.0,,,,,,
12441701,away,NAC Breda,Kamal Sowah,kamal-sowah,K. Sowah,M,14,179.0,840,M,927440,EUR,947376000,M,55,55,False,37.0,28.0,2.0,1.0,0.0,4.0,7.0,25.0,32.0,1.0,4.0,,,,,90.0,53.0,7.0,13.0,0.179502,0,,,2.0,1.0,,4.0,4.0,1.0,,2.0,4.0,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,
12441701,away,NAC Breda,Elías Már Ómarsson,elias-mar-omarsson,E. Már Ómarsson,F,22,183.0,190,M,187031,EUR,790387200,F,10,10,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,,,,,,,66.0,21.0,6.4,14.0,0.036692,0,,,,,2.0,4.0,2.0,2.0,,,,,6.0,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,
12441701,away,NAC Breda,Leo Sauer,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,F,77,77,False,19.0,13.0,1.0,,0.0,3.0,4.0,11.0,17.0,,2.0,,,,,86.0,43.0,5.7,18.0,0.0129784,1,,,2.0,1.0,2.0,11.0,4.0,8.0,2.0,,,,1.0,1.0,,Leo Sauer,,1.0,1.0,,1.0,0.2544,0.2848,1.0,,2.0,1.0,,,1.0,,,,
12441701,away,NAC Breda,Fredrik Jensen,fredrik-jensen,F. Jensen,M,20,185.0,100,M,226762,EUR,737683200,M,20,20,True,33.0,26.0,3.0,,0.0,9.0,12.0,17.0,22.0,,3.0,,,,,24.0,37.0,6.7,8.0,0.0156835,1,,,1.0,,,2.0,3.0,,,,,,,,,Fredrik,Jensen,2.0,2.0,,,0.1819,,,,,1.0,,,,1.0,,,
12441701,away,NAC Breda,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190.0,703,M,943595,EUR,949795200,F,29,29,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,24.0,3.0,6.6,,0.00046551,0,,,,,1.0,1.0,1.0,,,,,,,,,Sydney,van Hooijdonk,,,,,,,,,,1.0,,,,,,,
12441701,away,NAC Breda,Raul Paula,paula-raul,R. Paula,M,11,177.0,105,M,1083398,EUR,1074988800,M,11,11,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,,,,,,10.0,7.0,6.5,2.0,0.0178695,0,,,,,,,,,,,,,,,,Raul Paula,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Kacper Kostorz,kacper-kostorz,K. Kostorz,F,,188.0,270,M,882645,EUR,935193600,F,9,9,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,,,10.0,6.0,6.8,1.0,0.0312961,1,,,,,,,,,,,,,1.0,,,,,,,,1.0,0.0154,0.0249,,,,,,,,,,,
12441701,away,NAC Breda,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176.0,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Maxime Busi,maxime-busi,M. Busi,D,4,182.0,170,M,943926,EUR,939859200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Casper Staring,casper-staring,C. Staring,M,6,186.0,53,M,1048427,EUR,980985600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Lars Mol,lars-mol,L. Mol,M,28,185.0,35,M,1515523,EUR,1095206400,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Lars,Mol,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Dominik Janošek,dominik-janosek,D. Janošek,M,39,183.0,161,M,891420,EUR,897696000,F,39,39,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Roy Kuijpers,roy-kuijpers,R. Kuijpers,F,17,175.0,50,M,1046728,EUR,948067200,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Adam Kaied,adam-kaied,A. Kaied,F,18,177.0,5317,M,1106666,EUR,1015027200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441701,away,NAC Breda,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165.0,364,M,1513787,EUR,1141948800,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
