match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,description,id,isHome,incidentClass,reason,player_id,player_name,playerName,rescinded,confirmed,injury,length
11451034,FT,1.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11451034,,,,,90,9.0,,1,,,inGamePenalty,Goalkeeper save,118444153.0,False,missed,goalkeeperSave,836941.0,Renat Dadaşov,,,,,
11451034,,,,,90,6.0,,1,,,card,,121056188.0,True,yellowRed,Foul,920514.0,Jerome Opoku,Jerome Opoku,False,,,
11451034,,,,,90,5.0,,1,,,card,,121056195.0,False,yellow,Argument,758606.0,Erce Kardeşler,Erce Kardeşler,False,,,
11451034,,,,,90,5.0,,1,,,varDecision,,22345.0,False,penaltyNotAwarded,,928333.0,Armin Hodžić,,,False,,
11451034,,,,,90,2.0,,1,,,substitution,,122275108.0,True,regular,,,,,,,False,
11451034,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,,4.0
11451034,,,,,86,,,5,,,card,,121056124.0,False,yellow,Foul,837742.0,Rigoberto Rivas,Rigoberto Rivas,False,,,
11451034,,,,,85,,,6,,,substitution,,122275029.0,False,regular,,,,,,,False,
11451034,,,,,85,,,6,,,substitution,,122275028.0,True,regular,,,,,,,False,
11451034,,,,,85,,,6,,,substitution,,122275030.0,False,regular,,,,,,,False,
11451034,,,,,81,,,10,,,card,,121056098.0,True,yellow,Time wasting,30143.0,Volkan Babacan,Volkan Babacan,False,,,
11451034,,,,,72,,,19,,,substitution,,122274889.0,True,regular,,,,,,,False,
11451034,,,,,72,,,19,,,substitution,,122274888.0,True,regular,,,,,,,False,
11451034,,,,,66,,,25,,,substitution,,122274844.0,False,regular,,,,,,,False,
11451034,,,,,65,,,26,,,substitution,,122274843.0,False,regular,,,,,,,False,
11451034,,,,,64,,,27,,,card,,121056003.0,False,yellow,Foul,333423.0,Carlos Strandberg,Carlos Strandberg,False,,,
11451034,,,,,46,,,45,,,substitution,,122274681.0,False,regular,,,,,,,False,
11451034,,,,,46,,,45,,,substitution,,122274680.0,True,regular,,,,,,,False,
11451034,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11451034,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,,1.0
11451034,,,,,20,,,26,,,card,,121055753.0,True,yellow,Foul,920514.0,Jerome Opoku,Jerome Opoku,False,,,
11451034,,1.0,0.0,,11,,,35,,,goal,,175749097.0,True,regular,,73056.0,Mehdi Abeid,,,,,
11451034,,,,,-5,,,6,,,card,,121055999.0,True,yellow,Argument,,,Cagdas Atan,False,,,
