match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_outfielderBlock,stat_errorLeadToAGoal,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,stat_totalOffside,stat_accurateCross,stat_goals,captain,stat_penaltyConceded,stat_aerialLost,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_hitWoodwork,stat_penaltyWon,stat_bigChanceCreated
12513987,home,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,25.0,19.0,15.0,9.0,0.0,15.0,17.0,4.0,8.0,7.0,3.0,1.0,4.0,90.0,34.0,6.2,6.0,0.00038576,0,-1.6484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513987,home,CD Nacional,Gustavo García,gustavo-garcia,G. García,D,2,175,678,M,1002443,EUR,1010102400,D,22,22,False,31.0,28.0,3.0,2.0,0.0,18.0,19.0,10.0,15.0,7.0,,,,90.0,54.0,6.3,10.0,0.0131834,0,,,,3.0,6.0,9.0,3.0,1.0,4.0,3.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12513987,home,CD Nacional,Ulisses,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,23.0,20.0,3.0,2.0,0.0,17.0,18.0,3.0,5.0,2.0,,,,90.0,36.0,5.7,4.0,0.00051367,1,,,,,4.0,4.0,,,1.0,,5.0,1.0,3.0,2.0,,1.0,3.0,1.0,0.0164,,,,,,,,,,,,,,,,,,,,,
12513987,home,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,D,88,88,False,20.0,16.0,5.0,4.0,1.0,7.0,8.0,9.0,12.0,5.0,,,,68.0,37.0,6.5,5.0,0.213435,0,,,,,2.0,6.0,2.0,,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12513987,home,CD Nacional,Ze Vitor,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,34.0,28.0,3.0,2.0,0.0,21.0,22.0,7.0,12.0,1.0,,,,90.0,43.0,5.7,7.0,0.0022658,1,,,,,1.0,2.0,1.0,,,,3.0,,1.0,,,,,,0.6742,1.0,,,1.0,1.0,1.0,1.0,0.6487,,,,,,,,,,,,,
12513987,home,CD Nacional,José Gomes,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,21.0,19.0,1.0,1.0,0.0,12.0,12.0,7.0,9.0,1.0,,,,90.0,31.0,5.9,4.0,0.0468919,1,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,1.0,0.0761,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
12513987,home,CD Nacional,Nigel Thomas,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,M,11,11,False,8.0,3.0,,,0.0,1.0,1.0,3.0,10.0,2.0,,,,56.0,16.0,7.1,8.0,0.0376012,1,,,,3.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,0.1344,,,2.0,,,1.0,,0.5908,,1.0,1.0,,,,,,,,,,
12513987,home,CD Nacional,Luís Esteves,luis-esteves,L. Esteves,M,10,171,237,M,1097527,EUR,892080000,M,10,10,False,22.0,17.0,6.0,4.0,0.0,9.0,10.0,8.0,12.0,7.0,,,,90.0,38.0,6.7,7.0,0.0068539,3,,Luís,Esteves,,3.0,6.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,,2.0,0.0948,,,,,,1.0,,0.0532,,,,True,,,,,,,,,
12513987,home,CD Nacional,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,343619,EUR,861408000,M,8,8,False,19.0,16.0,,,0.0,10.0,12.0,9.0,10.0,2.0,,,,53.0,31.0,6.5,5.0,0.295308,0,,,,3.0,3.0,5.0,1.0,1.0,2.0,2.0,,,,,1.0,3.0,1.0,,,1.0,,3.0,,,,,,,3.0,,,1.0,,,,,,,,
12513987,home,CD Nacional,Arvin Appiah,arvin-appiah,A. Appiah,D,25,173,145,M,934229,EUR,978652800,M,70,70,False,5.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,,,,53.0,10.0,6.2,5.0,0.00141814,1,,,,1.0,2.0,,,,1.0,,,,,,2.0,,2.0,,0.0377,,,,,,1.0,,0.1194,1.0,,,,,,,,,,,,
12513987,home,CD Nacional,Adrián Butzke,adrian-butzke,A. Butzke,F,3,191,100,M,991292,EUR,922752000,F,9,9,False,18.0,13.0,2.0,1.0,0.0,7.0,8.0,6.0,10.0,2.0,,,,67.0,25.0,6.9,6.0,0.119485,3,,,,,4.0,3.0,,,1.0,,,2.0,,,,,1.0,1.0,0.1963,,,1.0,3.0,,1.0,,0.1994,,,,,,2.0,1.0,,,,,,
12513987,home,CD Nacional,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177,123,M,902051,EUR,954115200,M,19,19,True,13.0,11.0,1.0,1.0,0.0,5.0,6.0,7.0,9.0,,,,,37.0,18.0,6.2,4.0,0.0107478,0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
