match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_sofascoreId,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_totalOffside,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_accurateCross,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal
13189394,home,Crystal Palace,Justin Devenny,devenny-justin,J. Devenny,M,55,184,725,M,1084311,EUR,1065830400,M,55,55,True,8.0,7.0,,,0.0,3.0,3.0,4.0,6.0,,4.0,3.0,,,26.0,20.0,6.3,6.0,2,,,6.0,3.0,,1.0,1.0,,,,,,1.0,,,,2.0,6.0,,,1.0,,,1.0,,,1.0,,,,
13189394,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,759,M,148710,EUR,725068800,M,15,15,True,9.0,9.0,,,0.0,8.0,8.0,1.0,2.0,,1.0,4.0,,,13.0,11.0,6.7,1.0,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,
13189394,home,Crystal Palace,Remi Matthews,remi-matthews,R. Matthews,G,31,184,203,M,581610,EUR,760838400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,home,Crystal Palace,Caleb Kporha,caleb-kporha,C. Kporha,D,15,179,287,M,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Caleb,Kporha,,,,,,,,,,,,,,,
13189394,home,Crystal Palace,Maxence Lacroix,maxence-lacroix,M. Lacroix,D,5,192,6978,M,879674,EUR,954979200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1468,M,906047,EUR,947289600,M,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9407,M,848276,EUR,867456000,F,14,14,True,,,,,,,,,,,,,,,,,,,0,Matetajphilippe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,away,Stockport County,Corey Addai,corey-addai,C. Addai,G,34,203,99,M,833056,EUR,876441600,G,34,34,False,32.0,12.0,27.0,7.0,0.0,5.0,7.0,7.0,25.0,,,9.0,2.0,2.0,90.0,40.0,6.4,20.0,0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,2.0,
13189394,away,Stockport County,Kyle Knoyle,kyle-knoyle,K. Knoyle,D,2,173,13,M,798081,EUR,843523200,D,2,2,False,15.0,11.0,5.0,2.0,0.0,6.0,6.0,5.0,11.0,2.0,5.0,4.0,,,84.0,36.0,6.5,9.0,0,,,1.0,,,,,,1.0,2.0,2.0,,1.0,,,,1.0,5.0,,,,,3.0,2.0,,,,,,,
13189394,away,Stockport County,Callum Connolly,callum-connolly,C. Connolly,D,16,183,21,M,823078,EUR,874972800,D,16,16,False,20.0,11.0,6.0,,0.0,7.0,9.0,4.0,11.0,7.0,7.0,3.0,,,90.0,33.0,6.9,9.0,0,,,,,,,,9.0,2.0,,,,,,,,3.0,4.0,,,,,1.0,,,2.0,,,,,
13189394,away,Stockport County,Ethan Pye,ethan-pye,E. Pye,D,15,183,37,M,1137493,EUR,1036627200,D,15,15,False,27.0,23.0,7.0,5.0,0.0,16.0,17.0,7.0,10.0,2.0,6.0,3.0,,,90.0,45.0,6.9,7.0,1,,,,,,,,5.0,1.0,3.0,,,1.0,,,,,2.0,,1.0,,2.0,1.0,,1.0,1.0,,,,,
13189394,away,Stockport County,Macauley Southam,macauley-southam,M. Southam,M,23,175,16,M,981204,EUR,823219200,M,12,12,False,14.0,12.0,1.0,1.0,0.0,3.0,4.0,9.0,12.0,1.0,3.0,,,,90.0,25.0,6.8,6.0,0,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,,,,2.0,,2.0,,,,2.0,,,,,,,
13189394,away,Stockport County,Will Collar,collar-will,W. Collar,M,18,178,29,M,920559,EUR,868838400,M,14,14,False,14.0,10.0,1.0,1.0,0.0,1.0,2.0,9.0,12.0,1.0,2.0,3.0,,,90.0,25.0,6.5,5.0,0,,,1.0,,,,,3.0,,1.0,,,,,,,3.0,5.0,,1.0,,,,,,,,,,,
13189394,away,Stockport County,Callum Camps,callum-camps,C. Camps,M,8,180,22,M,323067,EUR,817689600,M,8,8,False,20.0,17.0,,,0.0,7.0,7.0,11.0,15.0,1.0,3.0,5.0,,,90.0,38.0,6.6,9.0,1,,,4.0,2.0,,,,4.0,1.0,,,,,,Callum,Camps,1.0,5.0,,,1.0,2.0,1.0,2.0,,,1.0,1.0,,,
13189394,away,Stockport County,Odin Bailey,odin-bailey,O. Bailey,M,27,178,26,M,930855,EUR,944611200,M,27,27,False,8.0,8.0,,,0.0,4.0,4.0,4.0,5.0,,2.0,2.0,,,62.0,23.0,6.1,10.0,1,,,1.0,,,,,,1.0,2.0,2.0,,,,Odin,Bailey,,3.0,,,2.0,5.0,,1.0,,,1.0,,,,1.0
13189394,away,Stockport County,Ibou Touray,ibou-touray,I. Touray,D,3,177,175,M,606856,EUR,788227200,M,3,3,False,14.0,10.0,4.0,2.0,0.0,4.0,4.0,9.0,14.0,1.0,3.0,3.0,,,77.0,37.0,6.9,8.0,0,,,2.0,1.0,,,,3.0,,1.0,1.0,,,2.0,,,1.0,4.0,,,,,2.0,4.0,,,,3.0,,,
13189394,away,Stockport County,Kyle Wootton,kyle-wootton,K. Wootton,F,19,188,247,M,761370,EUR,844992000,F,19,19,False,18.0,12.0,,,0.0,5.0,6.0,7.0,12.0,5.0,5.0,3.0,,,76.0,27.0,6.7,8.0,1,,True,,,,,1.0,,,,,,,,Kyle,Wootton,3.0,8.0,,,,2.0,5.0,,,,,,,,
13189394,away,Stockport County,Isaac Olaofe,isaac-olaofe,I. Olaofe,F,9,181,109,M,943646,EUR,943142400,F,9,9,False,5.0,2.0,,,0.0,,1.0,2.0,6.0,1.0,5.0,3.0,,,77.0,20.0,6.7,11.0,2,,,3.0,2.0,,1.0,,,,,,,2.0,,,,,2.0,1.0,,1.0,4.0,,2.0,,,2.0,,,,
13189394,away,Stockport County,Oliver Norwood,oliver-norwood,O. Norwood,M,26,180,229,M,100637,EUR,671414400,M,26,26,True,18.0,13.0,3.0,2.0,0.0,3.0,5.0,10.0,15.0,2.0,4.0,3.0,,,28.0,26.0,7.0,7.0,0,,,,,1.0,,,1.0,,2.0,1.0,,,1.0,,,,2.0,,2.0,,,,2.0,,,,,,,
13189394,away,Stockport County,Jack Diamond,diamond-jack,J. Diamond,F,7,175,75,M,920581,EUR,947635200,F,7,7,True,,,,,0.0,,,,,,,,,,14.0,2.0,6.3,1.0,0,,,1.0,,,,,,,,,,,,,,1.0,3.0,,1.0,,,,,,,,,,,
13189394,away,Stockport County,Ryan Rydel,ryan-rydel,R. Rydel,D,3,181,13,M,952459,EUR,981676800,D,23,23,True,6.0,,2.0,,0.0,,3.0,,4.0,,3.0,,,,13.0,14.0,6.8,8.0,0,,,,,,,,,,2.0,1.0,,1.0,,,,1.0,3.0,,1.0,,,1.0,1.0,,,,,,,
13189394,away,Stockport County,Benoný Breki Andrésson,benony-breki-andresson,B. B. Andrésson,F,22,188,227,M,1126752,EUR,1123027200,F,22,22,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,1.0,,,13.0,7.0,6.5,3.0,0,,,,,,,,,,,,,,,Benoný Breki,Andrésson,2.0,2.0,,,,2.0,,,,,,,,,
13189394,away,Stockport County,Jay Mingi,jay-mingi,J. Mingi,D,4,185,13,M,1063040,EUR,972172800,M,17,17,True,3.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,,,,,,13.0,4.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
13189394,away,Stockport County,Ben Hinchliffe,ben-hinchliffe,B. Hinchliffe,G,1,178,21,M,860349,EUR,592358400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Ben,Hinchliffe,,,,,,,,,,,,,,,
13189394,away,Stockport County,Sam Hughes,sam-hughes,S. Hughes,D,5,187,24,M,825453,EUR,861062400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,away,Stockport County,Lewis Fiorini,lewis-fiorini,L. Fiorini,M,18,178,105,M,991587,EUR,1021593600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189394,away,Stockport County,Che Gardner,che-gardner,C. Gardner,F,48,175,36,M,1893330,EUR,1180742400,M,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,Che,Gardner,,,,,,,,,,,,,,,
