match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_errorLeadToAGoal,stat_accurateCross,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_wonContest,stat_challengeLost,stat_errorLeadToAShot,stat_totalOffside,stat_dispossessed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon
12499319,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,22.0,20.0,5.0,3.0,0.0,20.0,20.0,2.0,8.0,1.0,3.0,90.0,29.0,6.8,2.0,0.0001283,0,-0.1173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,False,63.0,60.0,2.0,2.0,0.0,21.0,22.0,42.0,2.0,,,45.0,67.0,6.2,5.0,0.0303632,0,,39.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,111.0,106.0,6.0,4.0,1.0,34.0,37.0,76.0,,,,90.0,122.0,7.9,5.0,0.259832,1,,74.0,2.0,5.0,5.0,5.0,,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,0.1507,3.0,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,107.0,102.0,6.0,4.0,1.0,25.0,28.0,82.0,5.0,,,82.0,123.0,8.4,6.0,0.236469,1,,80.0,3.0,4.0,3.0,5.0,,2.0,,3.0,2.0,2.0,1.0,,1.0,0.0553,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,M,36,36,False,49.0,44.0,1.0,,0.0,8.0,11.0,42.0,3.0,,,68.0,66.0,7.0,11.0,0.0435459,3,,36.0,4.0,,1.0,3.0,1.0,,,,1.0,,3.0,,,0.1296,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12499319,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,False,26.0,26.0,2.0,2.0,0.0,7.0,7.0,19.0,3.0,,,90.0,35.0,7.0,2.0,0.0862012,1,,19.0,,1.0,3.0,3.0,,,,,,1.0,1.0,,1.0,0.0072,1.0,,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,
12499319,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,120.0,114.0,7.0,5.0,0.0,28.0,29.0,99.0,7.0,,,90.0,145.0,7.5,17.0,0.203821,3,,87.0,8.0,,4.0,4.0,,2.0,,1.0,,,1.0,,3.0,0.0513,3.0,2.0,1.0,2.0,,,,1.0,,,1.0,2.0,3.0,1.0,1.0,,,,,,,,
12499319,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,70.0,62.0,5.0,5.0,0.0,4.0,4.0,69.0,6.0,,,77.0,81.0,7.6,12.0,0.119097,1,,58.0,3.0,,1.0,3.0,1.0,,,,1.0,,,,1.0,0.0382,2.0,1.0,,,,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,
12499319,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,M,32,32,False,58.0,53.0,2.0,1.0,0.0,14.0,14.0,61.0,4.0,,,90.0,87.0,7.3,22.0,0.0828861,4,,42.0,17.0,,1.0,1.0,1.0,1.0,,3.0,,,2.0,,,0.2683,2.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,0.1423,,,,,
12499319,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,13.0,7.0,,,0.0,1.0,1.0,12.0,1.0,,,68.0,26.0,9.5,9.0,0.11783,5,,6.0,,1.0,3.0,3.0,2.0,,,,1.0,1.0,1.0,,,0.5528,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,3.0,2.4168,3.0,,,,
12499319,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,19.0,18.0,,,0.0,5.0,5.0,16.0,1.0,,,90.0,39.0,6.5,8.0,0.0123619,6,,13.0,2.0,1.0,3.0,6.0,1.0,,,,1.0,,2.0,,,0.3626,1.0,2.0,,,,,1.0,,,,2.0,3.0,4.0,1.0,,2.0,1.0,0.0404,,True,,,
12499319,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,True,45.0,43.0,2.0,1.0,0.0,15.0,16.0,31.0,1.0,,,45.0,56.0,7.4,4.0,0.0933287,1,,29.0,2.0,,1.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0314,3.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,
12499319,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,D,2,2,True,8.0,7.0,1.0,1.0,0.0,2.0,2.0,8.0,1.0,,,22.0,19.0,6.3,6.0,0.00269489,0,,5.0,2.0,,4.0,2.0,1.0,,,,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,
12499319,home,Inter,Mehdi Taremi,mehdi-taremi,M. Taremi,F,99,187,20235,M,mehditaremi9,812533,EUR,711417600,F,99,99,True,5.0,4.0,,,0.0,,,5.0,,,,22.0,13.0,6.0,3.0,0.00486861,2,,4.0,,,2.0,2.0,1.0,,,,2.0,,,,,0.7845,,1.0,,,,,1.0,,,1.0,,,1.0,,,2.0,2.0,0.6066,,,,,
12499319,home,Inter,Piotr Zieliński,piotr-zielinski,P. Zieliński,M,7,180,18478,M,zielu_94,138605,EUR,769392000,M,7,7,True,8.0,8.0,,,0.0,4.0,4.0,4.0,2.0,,,13.0,12.0,6.9,,0.00197098,1,,4.0,,,,2.0,1.0,1.0,,,,,,,,0.0557,,,1.0,,,,1.0,,,,,,,,,,1.0,0.0489,,,,,
12499319,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,13.0,13.0,,,0.0,11.0,11.0,2.0,,,,8.0,13.0,6.3,,0.00035943,0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2817,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Tomás Palacios,tiago-tomas-palacios,T. Palacios,D,24,195,2235,M,,1173598,EUR,1051488000,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,home,Inter,Joaquín Correa,joaquin-correa,J. Correa,F,30,188,5676,M,tucocorrea,249929,EUR,776736000,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499319,away,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,,356160,EUR,856396800,G,32,32,False,32.0,18.0,23.0,9.0,0.0,11.0,12.0,20.0,5.0,,5.0,90.0,42.0,6.7,14.0,0.00451837,0,0.2551,7.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,
12499319,away,Torino,Sebastian Walukiewicz,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,,886243,EUR,954892800,D,4,4,False,21.0,14.0,8.0,3.0,0.0,8.0,9.0,12.0,,,,90.0,32.0,6.3,8.0,0.00795551,0,,6.0,,2.0,1.0,2.0,,7.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499319,away,Torino,Guillermo Maripán,guillermo-maripan,G. Maripán,D,13,193,2139,M,,339909,EUR,768182400,D,13,13,False,8.0,8.0,1.0,1.0,0.0,8.0,8.0,,,,,20.0,9.0,3.5,,8.785e-05,0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12499319,away,Torino,Saúl Coco,saul-coco,S. Coco,D,23,188,1248,M,,1089453,EUR,918518400,D,23,23,False,19.0,14.0,,,0.0,13.0,15.0,4.0,1.0,,,90.0,32.0,6.5,5.0,0.00034098,1,,1.0,,3.0,1.0,4.0,,6.0,,,,,,1.0,1.0,0.0204,,,1.0,1.0,,,,,2.0,,,,,,,,1.0,0.009,,,,,
