match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_outfielderBlock,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_totalCross,captain,stat_goalAssist,stat_bigChanceCreated,stat_accurateCross,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside
10407418,home,RC Sporting Charleroi,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3418,M,,796455,EUR,852854400,F,9,9,False,27.0,20.0,,,4.0,5.0,16.0,22.0,3.0,1.0,,3.0,,,,,,89.0,45.0,7.5,13.0,5,,,2.0,8.0,1.0,1.0,,2.0,2.0,1.0,,,,1.0,3.0,1.0,1.0,3.0,3.0,,,,,,,,1.0,
10407418,home,RC Sporting Charleroi,Joris Kayembe,joris-kayembe-ditu,J. Kayembe,D,18,180.0,4977,M,joriskayembe23,354046,EUR,776304000,D,12,12,True,47.0,38.0,4.0,1.0,11.0,13.0,32.0,40.0,1.0,1.0,,8.0,,,,,,57.0,70.0,6.7,14.0,0,,,1.0,4.0,,,,,,,1.0,1.0,,,,2.0,2.0,,2.0,6.0,,,,5.0,,,,
10407418,home,RC Sporting Charleroi,Ken Nkuba,nkuba-ken,K. Nkuba,M,27,180.0,165,M,,961902,EUR,1011571200,F,28,28,True,12.0,11.0,1.0,,5.0,5.0,6.0,10.0,1.0,2.0,,4.0,,,,,,27.0,25.0,6.4,8.0,0,,,,4.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,
10407418,home,RC Sporting Charleroi,Daan Heymans,heymans-daan,D. Heymans,M,38,186.0,544,M,,845344,EUR,929404800,M,18,18,True,21.0,15.0,3.0,1.0,6.0,6.0,9.0,15.0,2.0,2.0,2.0,,,,,,,26.0,26.0,6.7,7.0,1,,,,3.0,,,,,1.0,,,,,,2.0,,1.0,,,,,,,,,,,
10407418,home,RC Sporting Charleroi,Valentine Ozornwafor,ozornwafor-valentine,V. Ozornwafor,D,26,194.0,156,M,,980283,EUR,928195200,D,66,66,True,,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,home,RC Sporting Charleroi,Martin Delavallée,martin-delavalee,M. Delavallée,G,55,185.0,123,M,,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,home,RC Sporting Charleroi,Killian Lokembo,killian-lokembo,K. Lokembo,M,32,,29,M,,1131461,EUR,1023321600,M,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,Killian Lokembo,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,home,RC Sporting Charleroi,Adrien Bongiovanni,adrien-bongiovanni,A. Bongiovanni,F,7,170.0,67,M,,835477,EUR,937785600,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Louis Bostyn,louis-bostyn,L. Bostyn,G,1,195.0,46,M,,145093,EUR,749692800,G,38,38,False,38.0,26.0,34.0,23.0,7.0,12.0,19.0,26.0,,,,17.0,4.0,4.0,5.0,,,90.0,55.0,6.8,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Karol Fila,karol-fila,K. Fila,D,4,183.0,357,M,,871041,EUR,897696000,D,19,19,False,25.0,18.0,5.0,,15.0,16.0,3.0,11.0,3.0,3.0,1.0,5.0,,,,,,84.0,45.0,6.0,15.0,0,,,,7.0,1.0,2.0,,1.0,,,1.0,1.0,1.0,,4.0,,,,,2.0,,,,,,,,
10407418,away,SV Zulte Waregem,Lukas Willen,willen-lukas,L. Willen,D,31,189.0,70,M,,1145065,EUR,1051228800,D,31,31,False,39.0,35.0,4.0,3.0,30.0,31.0,5.0,8.0,3.0,,,9.0,,,,,,90.0,50.0,6.7,4.0,0,,,4.0,4.0,,2.0,,,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Borja López,borja-lopez,B. López,D,4,192.0,53,M,,284865,EUR,760147200,D,3,3,False,33.0,23.0,9.0,3.0,17.0,22.0,6.0,11.0,6.0,,,5.0,,,,,,90.0,50.0,6.3,10.0,1,,,3.0,6.0,,4.0,1.0,4.0,,,2.0,1.0,1.0,1.0,,,3.0,1.0,,,,,,,,,,
10407418,away,SV Zulte Waregem,Novatus Miroshi,novatus-miroshi,N. Miroshi,M,20,185.0,3868,M,novatus_40,1103597,EUR,1030924800,D,26,26,False,29.0,20.0,8.0,2.0,12.0,15.0,8.0,15.0,3.0,,,8.0,,,,,,90.0,46.0,6.1,14.0,0,,,1.0,3.0,,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,,,,,,,
10407418,away,SV Zulte Waregem,Ruud Vormer,ruud-vormer,R. Vormer,M,25,178.0,203,M,,18995,EUR,579312000,M,25,25,False,29.0,25.0,3.0,2.0,14.0,15.0,14.0,20.0,,,,5.0,,,,,,90.0,38.0,6.8,7.0,1,,,,3.0,,,,,1.0,,,,,,1.0,2.0,2.0,,,6.0,,,,3.0,,,,
10407418,away,SV Zulte Waregem,Abdoulaye Sissako,abdoulaye-sissako,A. Sissako,M,8,186.0,79,M,,846330,EUR,896140800,M,6,6,False,29.0,23.0,2.0,1.0,14.0,16.0,9.0,13.0,7.0,2.0,1.0,9.0,,,,,,90.0,45.0,6.6,8.0,0,,,1.0,5.0,,3.0,1.0,,,,,4.0,2.0,2.0,1.0,,2.0,,1.0,,,,,,,,,
10407418,away,SV Zulte Waregem,Alioune Ndour,ndour-alioune,A. Ndour,F,7,183.0,317,M,,883990,EUR,877392000,M,11,11,False,11.0,7.0,1.0,1.0,4.0,6.0,3.0,6.0,8.0,4.0,3.0,4.0,,,,,,77.0,29.0,7.2,10.0,1,,,,3.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,,,,3.0,1.0,,,,,,,,
10407418,away,SV Zulte Waregem,Jelle Vossen,jelle-vossen,J. Vossen,F,9,180.0,294,M,,45946,EUR,606528000,M,9,9,False,20.0,14.0,3.0,2.0,8.0,11.0,6.0,9.0,1.0,1.0,,6.0,,,,,,89.0,28.0,6.3,8.0,1,,,,5.0,,1.0,,,,,,1.0,,,2.0,1.0,2.0,,,,True,,,,,1.0,,
10407418,away,SV Zulte Waregem,Alieu Fadera,fadera-alieu,A. Fadera,M,20,181.0,1184,M,,1031548,EUR,1004745600,M,7,7,False,16.0,7.0,1.0,,2.0,3.0,5.0,14.0,13.0,7.0,2.0,5.0,,,,,,90.0,47.0,7.5,19.0,2,,,,9.0,1.0,,,1.0,2.0,1.0,,8.0,6.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,1.0,,,,,3.0
10407418,away,SV Zulte Waregem,Zinho Gano,zinho-gano,Z. Gano,F,9,198.0,217,M,,156645,EUR,750470400,F,93,93,False,22.0,10.0,1.0,1.0,4.0,6.0,6.0,16.0,11.0,2.0,1.0,2.0,,,,,,90.0,37.0,6.6,16.0,2,,,2.0,5.0,,2.0,,9.0,1.0,,,,,1.0,2.0,1.0,1.0,,3.0,,,,,,1.0,1.0,,
10407418,away,SV Zulte Waregem,Christian Brüls,christian-bruls,C. Brüls,M,22,179.0,64,M,,43432,EUR,591580800,M,12,12,True,8.0,6.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,,,1.0,,,,,,13.0,13.0,7.1,2.0,0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,
10407418,away,SV Zulte Waregem,Wout Debuyser,debuyser-wout,W. Debuyser,D,14,180.0,12,M,,1114181,EUR,993772800,D,15,15,True,3.0,2.0,1.0,1.0,2.0,3.0,,,,,,2.0,,,,,,15.0,8.0,6.4,1.0,0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Stan Braem,stan-braem,S. Braem,F,34,,45,M,,1388467,EUR,911952000,F,34,34,True,,,,,,,,,,,,,,,,,,1.0,,,,0,Stan Braem,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Sammy Bossut,sammy-bossut,S. Bossut,G,38,187.0,36,M,,18827,EUR,492566400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Arthur Harinck,arthur-harinck,A. Harinck,D,,,5,M,,1484333,EUR,1102723200,M,54,54,True,,,,,,,,,,,,,,,,,,,,,,0,Arthur Harnick,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Modou Tambedou,modou-tambedou,M. Tambedou,D,20,,99,M,,1391466,EUR,1049414400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,Moudou Tambedou,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407418,away,SV Zulte Waregem,Nicolas Rommens,nicolas-rommens,N. Rommens,M,8,183.0,22,M,,328159,EUR,787622400,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
