match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,player_sofascoreId,stat_goals,stat_hitWoodwork,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
14053787,home,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,588,M,253875,EUR,817948800,G,22,22,False,True,35.0,23.0,17.0,5.0,0.0,18.0,24.0,5.0,11.0,1.0,5.0,1.0,1.0,1.0,90.0,39.0,5.2,12.0,0.00224442,123.51975320129,16.0,86.504022180363,0.0364,0,-1.2664,0.1,0.04,-0.41,-0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053787,home,Feyenoord,Jordan Lotomba,,,jordan-lotomba,J. Lotomba,D,30,177.0,516,M,796279,EUR,907027200,D,30,30,False,,27.0,25.0,,,0.0,8.0,8.0,17.0,19.0,5.0,3.0,,,,82.0,51.0,6.9,5.0,0.378271,95.921242457354,8.0,29.365668430459,,0,,0.37,0.04,-0.26,,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,21.428203619224,45.632455148779,2.0,1.0,,,,,,,,,,,,,,,,,,,
14053787,home,Feyenoord,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190.0,1550,M,825899,EUR,922406400,D,21,21,False,,66.0,54.0,3.0,,0.0,29.0,33.0,25.0,33.0,6.0,5.0,,,,90.0,83.0,6.4,15.0,0.0347631,323.95148451107,28.0,154.13191300598,,0,,-0.14,0.31,-0.36,,,3.0,10.0,6.0,12.0,2.0,,,,1.0,1.0,,,2.0,19.479337821903,83.133214750823,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,
14053787,home,Feyenoord,Tsuyoshi Watanabe,,,tsuyoshi-watanabe,T. Watanabe,D,4,187.0,1372,M,942213,EUR,855100800,D,4,4,False,,82.0,78.0,1.0,,0.0,41.0,41.0,37.0,41.0,5.0,8.0,,,,90.0,100.0,5.5,7.0,0.0421781,513.13913681818,45.0,291.55883569151,,3,,0.25,0.29,-0.86,,,7.0,3.0,9.0,8.0,,2.0,1.0,,,,2.0,2.0,2.0,28.027010861431,175.50185183612,7.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.1061,0.1386,-0.24,,,,,,,,,,
14053787,home,Feyenoord,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180.0,747,M,1144138,EUR,1035849600,D,15,15,False,,49.0,41.0,2.0,1.0,0.0,17.0,20.0,24.0,29.0,5.0,4.0,,,,90.0,78.0,6.1,16.0,0.306877,290.17946386971,23.0,142.05776619812,,2,,0.37,0.32,-0.74,,4.0,2.0,4.0,5.0,7.0,1.0,2.0,1.0,,,,2.0,1.0,,38.334991003163,122.77485380572,4.0,,3.0,,1.0,1.0,,,0.0778,0.2707,-0.11,1.0,1.0,,,,,,,,
14053787,home,Feyenoord,In-Beom Hwang,,,in-beom-hwang,I. Hwang,M,6,177.0,3392,M,889689,EUR,843177600,M,6,6,False,,45.0,40.0,3.0,3.0,0.0,14.0,15.0,26.0,30.0,,5.0,,,,72.0,49.0,8.1,6.0,0.0601491,161.48264460976,16.0,36.148063785215,,1,,0.3,0.2,-0.02,,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,21.742567387583,21.744809058716,1.0,3.0,,,,1.0,,,0.0325,0.2116,0.55,,,Hwang,1.0,,,,,,
14053787,home,Feyenoord,Luciano Valente,Luciano Valente,,luciano-valente,L. Valente,M,10,189.0,1455,M,1121400,EUR,1065225600,M,40,40,False,,53.0,40.0,4.0,3.0,2.0,11.0,12.0,29.0,41.0,1.0,9.0,,,,90.0,70.0,7.1,17.0,0.401335,224.20411764387,24.0,44.493365766862,,1,,0.37,0.07,-0.27,,1.0,,2.0,4.0,5.0,1.0,2.0,1.0,,,3.0,2.0,,,14.907599532574,15.285612058403,1.0,3.0,1.0,1.0,1.0,,,,0.0451,,-0.1,,1.0,,,1.0,,,,,
14053787,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22233,M,1218066,EUR,1013385600,M,23,23,False,,36.0,28.0,5.0,2.0,0.0,5.0,5.0,23.0,31.0,,6.0,,,,90.0,67.0,7.9,25.0,0.638929,410.32350542373,30.0,309.85602004521,,5,,0.67,1.0,-0.24,,9.0,,,6.0,5.0,1.0,5.0,1.0,,,,2.0,,2.0,30.839407735289,308.82849172291,16.0,4.0,4.0,2.0,,3.0,2.0,,0.1567,0.6385,0.06,2.0,,hadj.a20,,1.0,,,,,
14053787,home,Feyenoord,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173.0,3417,M,944467,EUR,1005523200,M,14,14,False,,19.0,17.0,,,0.0,10.0,10.0,7.0,9.0,,1.0,,,,72.0,25.0,6.6,4.0,0.158161,61.924684758376,11.0,8.9456401678572,,1,,0.24,0.06,-0.22,,4.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,0.1022,0.3433,0.26,2.0,1.0,,,,,,,,
14053787,home,Feyenoord,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184.0,1911,M,1150938,EUR,1134691200,M,16,16,False,,31.0,22.0,1.0,,0.0,5.0,7.0,17.0,24.0,,6.0,,,,90.0,52.0,7.4,20.0,0.351646,336.06898365077,28.0,226.91181646164,,0,,0.29,0.84,-0.34,,7.0,3.0,1.0,5.0,6.0,,6.0,4.0,,,,,,1.0,31.961208307064,200.70779157202,10.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,
