match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_totalClearance,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_shotOffTarget,stat_dispossessed,stat_onTargetScoringAttempt,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals,stat_lastManTackle,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11453166,home,Al-Taawoun,Ahmed Ashraf,ahmed-ashraf,A. Ashraf,M,15,176,22,M,924339,EUR,757296000,M,17,17,True,4.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,,8.0,8.0,6.3,4.0,0,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
11453166,home,Al-Taawoun,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169,18,M,1521951,EUR,1017273600,M,7,7,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,18.0,5.0,6.4,,0,,,,,,,,,,,,,,,,,Sattam Al-Roqi,,,,,,,,,,,,,,,,
11453166,home,Al-Taawoun,Mohammed Aldhulayfi,mohammed-aldhulayfi,M. Aldhulayfi,G,27,184,13,M,992982,EUR,958089600,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453166,home,Al-Taawoun,Fahad Al Abdulrazzaq,fahad-al-abdulrazzaq,F. A. Abdulrazzaq,D,19,170,23,M,1521216,EUR,956534400,D,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Fahad Al Abdulrazzaq,,,,,,,,,,,,,,,,
11453166,home,Al-Taawoun,Abdulmalek Al-Shammari,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,846889,EUR,808531200,D,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453166,home,Al-Taawoun,Mohammed Baker,mohammed-baker,M. Baker,M,,178,6,M,1548478,EUR,1016236800,M,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Baker,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Bono,bono,Bono,G,37,195,54623,M,360938,EUR,670809600,G,37,37,False,24.0,20.0,4.0,,20.0,22.0,,2.0,6.0,,1.0,,1.0,90.0,33.0,6.9,4.0,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,BonoY,1.0,1.0,,,,,
11453166,away,Al-Hilal,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178,8457,M,966849,EUR,932256000,D,66,66,False,73.0,65.0,,,13.0,13.0,52.0,64.0,4.0,1.0,,,,90.0,101.0,8.4,15.0,1,4.0,1.0,1.0,4.0,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,,,,1.0,,,,,1.0,1.0,s.abdulhamed66,,,1.0,,,,
11453166,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,126071,EUR,677376000,D,3,3,False,44.0,41.0,5.0,2.0,27.0,28.0,14.0,16.0,5.0,,,,,90.0,55.0,7.6,3.0,0,,2.0,2.0,3.0,5.0,,,,3.0,2.0,1.0,,5.0,1.0,,,,,,,,,,,,kkoulibaly26,,,,1.0,,,
11453166,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,False,39.0,38.0,1.0,1.0,33.0,34.0,5.0,5.0,5.0,,,,,81.0,47.0,7.1,1.0,0,,,4.0,2.0,4.0,1.0,,2.0,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Mohammed Al-Burayk,mohammed-al-burayk,M. Al-Burayk,D,2,173,281,M,804096,EUR,716515200,D,2,2,False,57.0,50.0,2.0,2.0,22.0,24.0,28.0,34.0,8.0,1.0,,,,70.0,73.0,7.7,9.0,0,1.0,,,1.0,6.0,,1.0,,5.0,5.0,1.0,,1.0,,,,,,1.0,,,True,,,,,,,,,,,
11453166,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,22,22,False,59.0,48.0,5.0,5.0,18.0,22.0,30.0,38.0,5.0,2.0,,,,81.0,78.0,7.3,20.0,0,1.0,,3.0,6.0,6.0,,2.0,1.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,,,,4.0,,sms,,,,,1.0,1.0,
11453166,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181,15472,M,280955,EUR,858211200,M,8,8,False,93.0,82.0,9.0,5.0,23.0,25.0,59.0,72.0,4.0,,,,,90.0,102.0,7.3,16.0,1,4.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,,rubenneves,,,,,,,
11453166,away,Al-Hilal,Michael,michael,Michael,M,96,166,9025,M,878084,EUR,826588800,M,96,96,False,49.0,41.0,1.0,,8.0,10.0,35.0,42.0,7.0,2.0,,,,90.0,67.0,8.9,16.0,1,3.0,1.0,,8.0,3.0,2.0,3.0,2.0,1.0,1.0,,7.0,,,,,,,2.0,,2.0,,,4.0,1.0,Michael19,,,,,2.0,4.0,
11453166,away,Al-Hilal,Malcom,malcom,Malcom,M,10,171,13905,M,551772,EUR,856915200,M,77,77,False,53.0,44.0,3.0,2.0,7.0,9.0,37.0,44.0,6.0,3.0,,,,90.0,71.0,7.3,17.0,3,,1.0,1.0,5.0,7.0,,2.0,,3.0,3.0,1.0,1.0,,,2.0,1.0,,,1.0,2.0,,,1.0,2.0,,malcomoliveira_97,,,,,,,1.0
11453166,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,872607,EUR,914025600,M,16,16,False,59.0,57.0,3.0,3.0,20.0,21.0,38.0,40.0,6.0,,,,,70.0,70.0,7.1,5.0,1,2.0,,,4.0,2.0,1.0,2.0,,1.0,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,
11453166,away,Al-Hilal,Aleksandar Mitrović,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,192144,EUR,779673600,F,9,9,False,24.0,19.0,1.0,1.0,2.0,3.0,17.0,21.0,2.0,3.0,,,,87.0,30.0,7.3,8.0,2,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,,,,,1.0,AleksMitrović,,,1.0,,,,
11453166,away,Al-Hilal,Yasir Al-Shahrani,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,160923,EUR,706752000,D,12,12,True,12.0,10.0,1.0,,8.0,9.0,2.0,3.0,3.0,1.0,,,,20.0,17.0,6.8,3.0,0,,,,,2.0,,,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Salman Al-Faraj,salman-al-faraj,S. Al-Faraj,M,7,180,489,M,148858,EUR,617932800,M,7,7,True,17.0,14.0,,,9.0,9.0,6.0,9.0,1.0,,,,,20.0,23.0,6.4,5.0,1,1.0,,,2.0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0
11453166,away,Al-Hilal,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,87,87,True,17.0,16.0,2.0,1.0,14.0,14.0,2.0,3.0,2.0,1.0,,,,9.0,18.0,6.6,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,True,10.0,10.0,1.0,1.0,6.0,6.0,4.0,4.0,2.0,,,,,9.0,11.0,6.5,,1,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11453166,away,Al-Hilal,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,True,1.0,1.0,,,1.0,1.0,,,,,,,,14.0,4.0,7.3,,1,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,
11453166,away,Al-Hilal,Mohammed Al-Owais,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Mohammed Jahfali,mohammed-jahfali,M. Jahfali,D,70,185,103,M,791561,EUR,656726400,D,70,70,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Mohammed Al-Qahtani,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,1134261,EUR,1027382400,M,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Mohammed Al-Qahtani,,,,,,,,,,,,,,,,
11453166,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
