match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_accurateCross,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalClearance,stat_keyPass,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_fouls,stat_bigChanceCreated,captain,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,player_firstName,player_lastName,stat_goals,stat_totalOffside,stat_ownGoals,stat_punches,stat_clearanceOffLine,stat_errorLeadToAShot
12504638,home,Bologna,Santiago Castro,santiago-castro,S. Castro,F,9,178,6420,M,,1116577,EUR,1095465600,F,9,9,False,17.0,16.0,,,1.0,6.0,6.0,10.0,11.0,3.0,,,,,90.0,39.0,7.0,9.0,0.156841,2,,,4.0,1.0,12.0,6.0,6.0,2.0,,,1.0,1.0,1.0,3.0,0.1362,,1.0,,,2.0,4.0,1.0,1.0,,1.0,,,,,,Santiago Castro,,,,1.0,,,
12504638,home,Bologna,Dan Ndoye,dan-ndoye,D. Ndoye,M,14,184,4721,M,,944327,EUR,972432000,F,11,11,True,3.0,3.0,,,0.0,,,3.0,3.0,1.0,,,,,10.0,4.0,6.4,1.0,0.00455988,0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12504638,home,Bologna,Lorenzo De Silvestri,lorenzo-de-silvestri,L. De Silvestri,D,29,185,372,M,,14718,EUR,580348800,D,29,29,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,1.0,3.0,,2.0,0.00064934,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,5.0,3.0,,,0.0,,,3.0,5.0,,,,,,1.0,5.0,,2.0,0.0401705,0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Thijs Dallinga,thijs-dallinga,T. Dallinga,F,24,190,2354,M,,905381,EUR,965260800,F,24,24,True,1.0,,,,0.0,,,,1.0,,,,,,1.0,4.0,,2.0,,1,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,0.0384,,,,,,,,,,,,,,1.0,,,,,,,,,
12504638,home,Bologna,Nicola Bagnolini,nicola-bagnolini,N. Bagnolini,G,1,194,129,M,,1085555,EUR,1079222400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Federico Ravaglia,federico-ravaglia,F. Ravaglia,G,13,196,580,M,,850952,EUR,942278400,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1953,M,,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Tommaso Corazza,corazza-tommaso,T. Corazza,M,27,174,263,M,,1137366,EUR,1088467200,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,M,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Jesper Karlsson,jesper-karlsson,J. Karlsson,F,11,179,1272,M,,834597,EUR,901324800,F,10,10,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,home,Bologna,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,23.0,17.0,18.0,12.0,0.0,9.0,11.0,8.0,12.0,5.0,3.0,5.0,1.0,1.0,90.0,35.0,7.6,7.0,0.00209405,0,0.7994,,,1.0,,2.0,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,
12504638,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,D,38,38,False,16.0,12.0,1.0,1.0,0.0,5.0,8.0,8.0,10.0,2.0,,,,,90.0,36.0,7.0,7.0,0.0109925,0,,2.0,,5.0,2.0,10.0,,,,,5.0,4.0,2.0,,,1.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Paweł Dawidowicz,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,,288321,EUR,800928000,D,27,27,False,10.0,7.0,4.0,2.0,0.0,7.0,7.0,,3.0,,,,,,59.0,18.0,6.1,4.0,5.126e-05,0,,,,,4.0,1.0,,,,,1.0,,,,,,1.0,,,5.0,,,,,3.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,False,31.0,25.0,7.0,3.0,0.0,20.0,20.0,5.0,11.0,1.0,,,,,90.0,47.0,7.0,7.0,0.00079925,0,,,1.0,4.0,5.0,9.0,,,2.0,1.0,5.0,3.0,1.0,,,,1.0,,,6.0,,,,,3.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Daniele Ghilardi,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,,1384847,EUR,1041811200,D,87,87,False,23.0,14.0,9.0,3.0,0.0,10.0,11.0,4.0,12.0,3.0,,,,,90.0,38.0,6.6,10.0,0.00430129,0,,,7.0,3.0,8.0,5.0,,,2.0,2.0,2.0,,1.0,,,,,,,5.0,,,,,1.0,,,,,,,,,,,,1.0,
12504638,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,D,8,8,False,5.0,3.0,,,0.0,2.0,3.0,1.0,2.0,2.0,,,,,30.0,12.0,6.4,3.0,0.00160945,0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,True,,,,,,,,,,,
12504638,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,M,31,31,False,12.0,11.0,2.0,1.0,0.0,4.0,4.0,7.0,8.0,4.0,,,,,59.0,28.0,6.5,6.0,0.00387281,2,,,,,6.0,6.0,1.0,1.0,1.0,,2.0,1.0,2.0,3.0,0.1014,,2.0,1.0,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,
12504638,away,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183,687,M,,800408,EUR,860716800,M,25,25,False,24.0,14.0,4.0,1.0,1.0,5.0,9.0,9.0,15.0,5.0,,,,,90.0,36.0,7.4,10.0,0.0735167,2,,,1.0,3.0,4.0,6.0,,,1.0,,1.0,1.0,,1.0,0.1989,,1.0,,1.0,3.0,1.0,1.0,1.0,,2.0,,,0.133,1.0,,,,,,,,,
12504638,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,M,33,33,False,23.0,19.0,4.0,3.0,0.0,11.0,12.0,9.0,14.0,2.0,,,,,90.0,41.0,6.6,12.0,0.0179639,0,,3.0,,1.0,9.0,5.0,1.0,,2.0,,1.0,1.0,2.0,2.0,,1.0,,,,1.0,1.0,4.0,1.0,,5.0,1.0,,,,,,,,,,,,1.0
12504638,away,Hellas Verona,Casper Tengstedt,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,,957937,EUR,959817600,F,11,11,False,8.0,3.0,1.0,,1.0,,,3.0,8.0,2.0,,,,,70.0,18.0,8.1,7.0,0.0502506,1,,,,1.0,2.0,2.0,1.0,,,,1.0,1.0,,,0.0721,,,,1.0,6.0,1.0,1.0,,,,1.0,,0.1437,,,,,1.0,,,,,
12504638,away,Hellas Verona,Amin Sarr,sarr-amin,A. Sarr,F,9,190,942,M,,1022204,EUR,984268800,F,9,9,False,10.0,6.0,1.0,,0.0,1.0,1.0,5.0,9.0,1.0,,,,,70.0,19.0,7.0,9.0,0.00896158,1,,,3.0,4.0,6.0,4.0,2.0,,,,,,2.0,,0.2697,,,,1.0,,,1.0,,,1.0,,,0.3582,,,,,1.0,1.0,,,,
12504638,away,Hellas Verona,Domagoj Bradarić,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,,897594,EUR,944784000,D,12,12,True,12.0,7.0,,,0.0,4.0,6.0,3.0,8.0,4.0,,,,,60.0,29.0,6.4,12.0,0.00457486,0,,2.0,2.0,4.0,4.0,6.0,,,1.0,,1.0,1.0,3.0,,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,1.0
12504638,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,True,12.0,6.0,4.0,1.0,0.0,4.0,8.0,2.0,5.0,,,,,,31.0,20.0,6.8,7.0,0.00022134,0,,1.0,,2.0,1.0,3.0,,,,,,,,1.0,,,,,,6.0,,,,,1.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173,4290,M,reda.belahyane,1389689,EUR,1086048000,M,6,6,True,7.0,3.0,4.0,2.0,0.0,1.0,4.0,2.0,3.0,4.0,,,,,31.0,18.0,6.6,9.0,0.00034853,0,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,2.0,1.0,,,,,,,,Reda Belahyane,,,,,,,
12504638,away,Hellas Verona,Dailon Rocha Livramento,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,,1155358,EUR,988934400,F,14,14,True,6.0,2.0,,,0.0,,,2.0,6.0,,,,,,20.0,10.0,6.8,5.0,0.432915,0,,,1.0,,2.0,2.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Daniel Mosquera,daniel-mosquera,D. Mosquera,F,25,180,1031,M,,1018179,EUR,940377600,F,35,35,True,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,,20.0,6.0,6.4,2.0,0.00012559,1,,,1.0,1.0,6.0,1.0,1.0,1.0,,,,,,,0.1551,,1.0,,,1.0,,,,,4.0,,,,,,,,,,,,,
12504638,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Federico Magro,federico-magro,F. Magro,G,22,189,81,M,,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Flavius Daniliuc,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,,901885,EUR,988329600,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Yllan Okou,yllan-okou,Y. Okou,D,99,189,111,M,,1167514,EUR,1040601600,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yllan Okou,,,,,,,
12504638,away,Hellas Verona,Grigoris Kastanos,grigoris-kastanos,G. Kastanos,M,28,179,526,M,,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Dani Silva,daniel-silva,D. Silva,M,80,180,228,M,,974863,EUR,955411200,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181,1026,M,,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Faride Alidou,alidou-faride,F. Alidou,F,10,186,309,M,,994197,EUR,995414400,F,29,29,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504638,away,Hellas Verona,Mathis Lambourde,lambourde-mathis,M. Lambourde,F,93,179,291,M,,1426235,EUR,1136764800,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
