match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_ownGoals,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_dispossessed,stat_unsuccessfulTouch,stat_wonContest,stat_blockedScoringAttempt,stat_hitWoodwork,stat_shotOffTarget,stat_lastManTackle,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine
14053760,home,Go Ahead Eagles,Jari De Busser,jari-de-busser,J. D. Busser,G,22,190.0,278,M,837072,EUR,940464000,G,22,22,False,47.0,36.0,25.0,14.0,0.0,24.0,27.0,12.0,20.0,1.0,1.0,13.0,1.0,1.0,2.0,7.0,90.0,65.0,9.5,11.0,0.0177097,1.4653,1.0,0,0.9877,0.26,0.02,-0.47,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180.0,335,M,794013,EUR,868924800,D,2,2,False,28.0,24.0,5.0,4.0,0.0,8.0,9.0,16.0,19.0,5.0,5.0,3.0,,1.0,,,90.0,50.0,6.9,10.0,0.0632215,,,0,,0.16,0.07,-0.06,,,,True,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185.0,75,M,133168,EUR,703123200,D,3,3,False,42.0,34.0,6.0,2.0,0.0,25.0,26.0,9.0,16.0,3.0,8.0,2.0,,,,,90.0,59.0,8.1,8.0,0.416331,,1.0,2,,0.43,0.14,0.2,,,,,,3.0,2.0,3.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,0.2692,0.7301,0.51,,,,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190.0,140,M,793742,EUR,838944000,D,4,4,False,59.0,53.0,13.0,7.0,0.0,30.0,31.0,23.0,28.0,6.0,5.0,2.0,,,,,90.0,74.0,7.4,8.0,0.0128717,,,0,,0.25,0.06,0.26,,,,,2.0,3.0,6.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177.0,6680,M,1046722,EUR,957052800,D,5,5,False,27.0,23.0,3.0,2.0,0.0,12.0,15.0,11.0,12.0,5.0,3.0,4.0,,2.0,,,83.0,47.0,6.6,9.0,0.0146147,,,0,,-0.11,0.0,-0.22,,,,,5.0,,1.0,3.0,,,2.0,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Melle Meulensteen,melle-meulensteen,M. Meulensteen,M,21,185.0,202,M,891795,EUR,931046400,M,21,21,False,31.0,23.0,3.0,1.0,0.0,13.0,16.0,10.0,15.0,6.0,3.0,3.0,,1.0,,,77.0,44.0,6.7,12.0,0.0171455,,,0,,0.08,0.01,-0.02,,,,,2.0,2.0,4.0,4.0,,1.0,2.0,1.0,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
14053760,home,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173.0,870,M,1029724,EUR,1069027200,M,7,7,False,39.0,28.0,7.0,3.0,1.0,17.0,19.0,11.0,20.0,3.0,,2.0,,1.0,,,90.0,62.0,7.0,19.0,0.191159,,3.0,2,,0.28,0.22,-0.09,,,,,10.0,,,3.0,,,1.0,1.0,2.0,,1.0,,1.0,0.0874,0.0573,-0.04,4.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,
14053760,home,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187.0,120,M,932555,EUR,952041600,M,8,8,False,29.0,24.0,2.0,1.0,0.0,17.0,18.0,7.0,11.0,1.0,2.0,4.0,,1.0,,,64.0,38.0,6.7,8.0,0.0271572,,,0,,0.18,0.04,-0.02,,,,,3.0,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14053760,home,Go Ahead Eagles,Mathis Suray,mathis-suray,M. Suray,M,17,173.0,312,M,909960,EUR,996105600,F,17,17,False,8.0,5.0,1.0,,0.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,,1.0,,,77.0,26.0,6.0,9.0,0.0053068,,,1,,-0.12,0.09,0.37,,,,,2.0,3.0,,11.0,2.0,,1.0,5.0,,1.0,,,1.0,0.2661,,-0.58,,,,3.0,1.0,,,1.0,1.0,,,,,
14053760,home,Go Ahead Eagles,Milan Smit,milan-smit,M. Smit,F,49,191.0,541,M,1199214,EUR,1045094400,F,9,9,False,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,9.0,,1.0,,7.0,,,90.0,26.0,6.8,8.0,0.255092,,,0,,0.17,0.21,0.23,,Milan Smit,,,,2.0,1.0,8.0,,,,3.0,,,,,,,,,,,3.0,2.0,2.0,1.0,,,,,,,,
14053760,home,Go Ahead Eagles,Richonell Margaret,richonell-margaret,R. Margaret,F,18,191.0,382,M,973716,EUR,968284800,F,18,18,False,13.0,8.0,,,0.0,2.0,3.0,6.0,10.0,6.0,,3.0,,3.0,,,65.0,33.0,6.6,15.0,0.0108713,,,1,,0.03,0.25,-0.01,,,,,3.0,1.0,1.0,7.0,,,1.0,2.0,,,,,1.0,0.0184,,-0.27,,,4.0,1.0,2.0,1.0,1.0,,,,,,,
14053760,home,Go Ahead Eagles,Yassir Rahmouni,yassir-rahmouni,Y. Rahmouni,M,34,,129,M,2180363,EUR,1150156800,M,34,34,True,10.0,8.0,1.0,,0.0,3.0,4.0,5.0,6.0,3.0,2.0,1.0,,,,,26.0,16.0,6.9,2.0,0.0725268,,1.0,1,,0.18,0.03,0.16,,Yassir Rahmouni,,,,1.0,1.0,1.0,,,2.0,,1.0,,,,2.0,0.0247,,-0.04,,,,,,,,,1.0,,,,,
14053760,home,Go Ahead Eagles,Oscar Pettersson,oscar-pettersson,O. Pettersson,F,14,178.0,59,M,825906,EUR,949363200,F,14,14,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,,,,,,25.0,11.0,6.2,3.0,0.00877395,,1.0,1,,-0.05,-0.34,-0.04,,,,,1.0,,,3.0,,,,,,1.0,,,,0.092,,-0.28,,1.0,2.0,,,,,1.0,1.0,,,,,
14053760,home,Go Ahead Eagles,Aske Adelgaard,aske-adelgaard,A. Adelgaard,D,29,175.0,104,M,1133233,EUR,1068422400,D,29,29,True,8.0,6.0,1.0,,0.0,2.0,3.0,4.0,5.0,,1.0,3.0,,,,,13.0,14.0,6.6,6.0,0.00444402,,,0,,-0.03,0.03,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053760,home,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187.0,68,M,360006,EUR,829785600,F,27,27,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,,,13.0,5.0,6.5,2.0,0.00170736,,,0,,-0.13,,0.13,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
