match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_aerialLost,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
14025079,home,Manchester United,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,13.0,12.0,,,0.0,7.0,7.0,5.0,6.0,,2.0,,,,71.0,23.0,7.0,7.0,0.00378499,24.223719984009,5.0,10.319078394866,0.0,,3,,-0.02,-0.55,0.0,,bryan_m19,,4.0,,,,,,,2.0,,,,,,2.0,1.0,1.0,,,0.8039,0.41,1.0,,2.0,0.4818,2.0,,,,,,1.0,,,
14025079,home,Manchester United,Matheus Cunha,,,matheus-cunha,M. Cunha,F,10,184,69408,M,886363,EUR,927763200,F,10,10,True,12.0,10.0,1.0,1.0,1.0,2.0,3.0,8.0,9.0,,1.0,,,,19.0,22.0,7.3,5.0,0.171477,44.08588584284,4.0,8.924851674922,1.0,,0,,0.33,0.1,-0.01,,Cunha,,2.0,4.0,1.0,,3.0,1.0,,2.0,,,1.0,11.086374128221,22.646387990141,1.0,,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,
14025079,home,Manchester United,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,25,25,True,3.0,3.0,1.0,1.0,0.0,3.0,3.0,,,,2.0,,,,9.0,6.0,6.8,1.0,2.836e-05,13.480022589002,1.0,12.704330528078,0.0,,0,,0.0,0.03,0.17,,ugartemanu,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Ayden Heaven,Ayden Heaven,,heaven-ayden,A. Heaven,D,26,189,10471,M,1445799,EUR,1158883200,D,26,26,True,,,,,0.0,,,,,1.0,,,,,1.0,1.0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,836694,EUR,915926400,M,7,7,True,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0,,,,,,MMount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Altay Bayındır,,,altay-bayindir,A. Bayındır,G,1,198,15154,M,815890,EUR,892512000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,altaybayindir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Tyrell Malacia,,,tyrell-malacia,T. Malacia,D,12,169,8798,M,825839,EUR,934761600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,tyrellmalacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,YL15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Jack Fletcher,Jack Fletcher,,jack-fletcher,J. Fletcher,M,38,180,6070,M,1402726,EUR,1174262400,M,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,home,Manchester United,Benjamin Šeško,,,benjamin-sesko,B. Šeško,F,30,195,77788,M,986397,EUR,1054339200,F,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,benjamin_sesko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,away,Manchester City,Gianluigi Donnarumma,,,gianluigi-donnarumma,G. Donnarumma,G,25,196,69953,M,824509,EUR,919900800,G,25,25,False,30.0,27.0,4.0,1.0,0.0,26.0,28.0,1.0,2.0,1.0,12.0,1.0,4.0,5.0,90.0,50.0,7.2,3.0,0.00029014,37.396101540049,6.0,11.39829228574,0.0,0.5482,0,-0.2533,0.07,0.0,-0.1,0.38,donnarumma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
14025079,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,1136731,EUR,1100995200,D,82,82,False,61.0,55.0,2.0,2.0,0.0,20.0,21.0,35.0,40.0,1.0,1.0,,,,90.0,87.0,6.2,13.0,0.0899434,287.23036069925,27.0,184.21428173003,5.0,,1,,-0.54,0.42,-0.36,,Rico_Lewis,1.0,6.0,6.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,,30.671219008804,107.1071022797,,,1.0,,,0.0878,-0.22,1.0,1.0,,,2.0,1.0,,,,1.0,,,,
14025079,away,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,1194333,EUR,1078012800,D,45,45,False,82.0,77.0,4.0,2.0,0.0,32.0,34.0,45.0,48.0,9.0,3.0,,,,90.0,100.0,6.7,7.0,0.0342591,238.19495306022,32.0,74.750625373136,1.0,,0,,0.11,0.16,-0.09,,abdukodir_khusanov,,3.0,2.0,,4.0,2.0,2.0,,2.0,,,,12.817136071826,17.128503291298,2.0,,,,,,,,1.0,,,,,,,,,,,,
14025079,away,Manchester City,Max Alleyne,,,alleyne-max,M. Alleyne,D,68,185,10963,M,1168513,EUR,1121904000,D,68,68,False,45.0,43.0,2.0,1.0,0.0,20.0,21.0,23.0,24.0,1.0,1.0,,,,45.0,49.0,6.8,3.0,0.0129425,227.88499849751,25.0,95.374941576879,1.0,,1,,0.07,0.09,0.17,,,,1.0,,1.0,,,,,,,,,23.700332980981,25.152670554039,,,,,,0.0979,-0.19,,,1.0,0.3121,,,,,,,,,,
14025079,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21292,M,149663,EUR,793065600,D,6,6,False,79.0,69.0,2.0,1.0,0.0,28.0,30.0,41.0,49.0,2.0,4.0,,,,90.0,86.0,6.3,14.0,0.107393,252.81125735496,28.0,131.31154523204,3.0,,0,,0.1,0.26,-0.42,,nathanake,2.0,2.0,2.0,,,,,,2.0,,1.0,1.0,26.512330476249,65.891998054593,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,
14025079,away,Manchester City,Rodri,,,rodri,Rodri,M,16,191,88553,M,827606,EUR,835401600,M,16,16,False,116.0,108.0,6.0,3.0,0.0,46.0,48.0,62.0,68.0,3.0,8.0,,,,90.0,128.0,7.4,9.0,0.10713,267.47286246748,37.0,149.57233917242,2.0,,0,,0.26,0.26,-0.04,,Rodri,2.0,2.0,7.0,1.0,1.0,2.0,2.0,,,3.0,1.0,,22.874672979496,41.392191560294,,,,,,,,,,,,,,,,,1.0,,,,
14025079,away,Manchester City,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,42,42,False,42.0,37.0,,,0.0,5.0,5.0,32.0,37.0,1.0,3.0,,,,90.0,58.0,6.6,13.0,0.151775,153.27673701283,15.0,75.490082873194,4.0,,1,,0.02,0.23,-0.11,,antoinesemenyo42,1.0,4.0,4.0,,,2.0,2.0,,3.0,,1.0,,18.100944419153,66.206641940399,,,1.0,,,0.0495,-0.14,3.0,1.0,,,3.0,1.0,,1.0,,2.0,,,,
14025079,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,859765,EUR,959472000,M,47,47,False,22.0,18.0,2.0,1.0,0.0,4.0,4.0,14.0,18.0,,1.0,,,,45.0,30.0,6.6,8.0,0.0297473,68.848165131746,6.0,34.954929478994,1.0,,0,,-0.33,0.14,0.13,,Foden,,2.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,18.107157133256,19.423424646545,1.0,,,,,,,3.0,,,,1.0,1.0,,1.0,,,,,,
14025079,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,331209,EUR,776476800,M,20,20,False,44.0,40.0,2.0,2.0,0.0,21.0,23.0,19.0,21.0,,2.0,,,,80.0,56.0,6.3,9.0,0.0202905,117.63087843256,13.0,41.288819109893,1.0,,1,,-0.24,0.06,-0.05,,BSilva,,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,24.020481710088,25.09536851692,1.0,,1.0,,,0.0631,-0.21,2.0,,,,1.0,,True,,,1.0,,,,
14025079,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,934386,EUR,1022457600,M,11,11,False,27.0,24.0,1.0,,0.0,4.0,5.0,20.0,22.0,,2.0,,,,80.0,51.0,6.6,15.0,0.0250654,303.22862353934,25.0,237.92014666376,10.0,,1,,-0.41,0.39,-0.13,,Dokss,,6.0,9.0,2.0,1.0,2.0,,,4.0,5.0,2.0,,42.732879839866,176.95828487162,,,,,,0.0191,-0.04,4.0,,,,4.0,2.0,,,,,,,,1.0
14025079,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,839956,EUR,964137600,F,9,9,False,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,,1.0,,,,80.0,14.0,6.4,4.0,0.00067875,37.22296686882,2.0,33.165456251506,2.0,,2,,-0.28,0.28,-0.01,,EHaaland,,2.0,2.0,1.0,,,,,1.0,2.0,,,23.167641517366,37.22296686882,1.0,,,,,0.131,-0.51,,,,,,,,,,,,,,2.0
14025079,away,Manchester City,Nico O'Reilly,Nico,O’Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,1142703,EUR,1111363200,M,33,33,True,27.0,24.0,1.0,,0.0,9.0,9.0,15.0,18.0,1.0,2.0,,,,45.0,29.0,6.3,4.0,0.0148238,183.43325666572,10.0,136.202553939,3.0,,0,,-0.03,0.13,-0.02,,,,2.0,,,,,,,1.0,,1.0,,50.688299831979,117.44995590252,1.0,,,,,,,,,,,,,,,,,,,,
14025079,away,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,M,10,10,True,44.0,38.0,2.0,2.0,0.0,12.0,12.0,26.0,32.0,,5.0,,,,45.0,56.0,6.7,16.0,0.268134,174.63360537538,17.0,85.286250067584,2.0,,0,,0.31,0.28,-0.13,,rayan_cherki,,5.0,1.0,2.0,,1.0,1.0,,1.0,,,,24.619864837148,47.373308700942,1.0,,,,,,,4.0,,,,2.0,,,,,,,,,
14025079,away,Manchester City,Divine Mukasa,,,divine-mukasa,D. Mukasa,M,29,178,12530,M,1467990,EUR,1187740800,M,63,63,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,10.0,5.0,6.1,2.0,0.00617365,4.5881457038765,1.0,4.5602376155804,0.0,,0,,-0.09,0.05,-0.05,,,,4.0,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,1.0,,,,
14025079,away,Manchester City,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38485,M,893549,EUR,901670400,M,4,4,True,12.0,9.0,,,0.0,1.0,2.0,8.0,10.0,,1.0,,,,10.0,17.0,6.4,6.0,0.0194967,84.056621676771,11.0,20.471849660489,1.0,,0,,-0.45,0.1,-0.02,,tijjanireijnders,1.0,1.0,2.0,,,,,,1.0,,,,19.456663933366,19.513488283749,,,,,,,,1.0,,,,2.0,1.0,,,,,,,,
14025079,away,Manchester City,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,931278,EUR,991785600,D,21,21,True,8.0,7.0,1.0,,0.0,1.0,1.0,6.0,7.0,,,,,,10.0,13.0,6.5,4.0,0.0299747,44.724144824395,4.0,7.3506984505566,0.0,,0,,-0.02,0.01,0.0,,r_aitnouri,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
14025079,away,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,away,Manchester City,Marcus Bettinelli,,,marcus-bettinelli,M. Bettinelli,G,13,194,7689,M,257993,EUR,706665600,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,marcusbettss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,away,Manchester City,Stephen Mfuni,Stephen Mfuni,,stephen-mfuni,S. Mfuni,D,21,180,3019,M,1402791,EUR,1202774400,D,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025079,away,Manchester City,Ryan McAidoo,,,ryan-mcaidoo,R. McAidoo,F,56,174,3868,M,1826151,EUR,1214265600,F,56,56,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
