match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_accurateCross,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_hitWoodwork,stat_outfielderBlock,stat_challengeLost,stat_keyPass,captain,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot
10382203,home,AFC Ajax,Gerónimo Rulli,geronimo-rulli,G. Rulli,G,1,189,13348,M,gerorulli,128383,EUR,706320000,G,12,12,False,32.0,30.0,5.0,3.0,28.0,28.0,2.0,4.0,2.0,8.0,1.0,1.0,1.0,90.0,36.0,6.4,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382203,home,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,,982778,EUR,1042848000,D,15,15,False,71.0,63.0,3.0,2.0,17.0,20.0,46.0,52.0,2.0,6.0,,,,76.0,85.0,6.7,11.0,0,1.0,3.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10382203,home,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,EdsonAlvarez19,847151,EUR,877651200,D,4,4,False,116.0,106.0,5.0,4.0,44.0,46.0,62.0,70.0,3.0,21.0,,,,90.0,136.0,7.5,11.0,6,,2.0,3.0,8.0,1.0,,2.0,1.0,,,6.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10382203,home,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,jurrientimber,958959,EUR,992736000,D,2,2,False,157.0,148.0,9.0,6.0,29.0,30.0,119.0,127.0,,9.0,,,,90.0,165.0,7.3,9.0,2,,1.0,2.0,3.0,,,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10382203,home,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,,861972,EUR,946598400,D,3,3,False,52.0,48.0,1.0,1.0,12.0,12.0,37.0,45.0,1.0,6.0,,,,60.0,75.0,7.4,12.0,1,5.0,,,7.0,2.0,2.0,2.0,1.0,,,3.0,,,1.0,,,1.0,2.0,3.0,,,,,,,,,,,,,,,
10382203,home,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,,97410,EUR,730252800,M,6,6,False,65.0,51.0,4.0,3.0,9.0,10.0,43.0,57.0,,3.0,,,,90.0,78.0,7.2,15.0,2,2.0,,1.0,6.0,,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,
10382203,home,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,,959806,EUR,1021507200,M,8,8,False,135.0,128.0,11.0,7.0,24.0,24.0,104.0,113.0,,10.0,,,,90.0,150.0,7.4,12.0,1,2.0,1.0,4.0,5.0,,,3.0,2.0,2.0,2.0,,,,1.0,,,,,3.0,,,,1.0,2.0,,,,,,,,,,
10382203,home,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,,100386,EUR,693100800,M,23,23,False,98.0,81.0,5.0,2.0,15.0,17.0,70.0,94.0,,4.0,,,,90.0,126.0,7.6,26.0,6,13.0,1.0,3.0,,,,,,,1.0,,,1.0,5.0,,,4.0,,,,,,1.0,5.0,,,,,,,,,,
10382203,home,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,dusantadic,38560,EUR,595987200,F,10,10,False,69.0,57.0,5.0,4.0,9.0,9.0,56.0,83.0,,3.0,,,,90.0,118.0,8.1,37.0,0,23.0,,7.0,8.0,3.0,,2.0,1.0,5.0,,,,,,,,8.0,1.0,2.0,,,,,9.0,True,5.0,,,,,,,,
10382203,home,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,brianbrobbeyy,910048,EUR,1012521600,F,9,9,False,24.0,16.0,,,4.0,5.0,12.0,19.0,,1.0,,,,90.0,39.0,6.5,11.0,7,,5.0,7.0,8.0,2.0,,1.0,1.0,1.0,,5.0,3.0,2.0,2.0,,,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,,,,,
10382203,home,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,StevenBergwijn,361798,EUR,876268800,F,7,7,False,44.0,40.0,2.0,2.0,3.0,3.0,38.0,42.0,,1.0,,,,60.0,58.0,6.9,9.0,2,1.0,,3.0,3.0,2.0,,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,2.0,,2.0,,,,,,,,
10382203,home,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,Kudus,905163,EUR,965174400,M,20,20,True,18.0,16.0,1.0,1.0,3.0,3.0,13.0,16.0,,3.0,,,,30.0,29.0,7.6,7.0,1,1.0,,3.0,4.0,3.0,,1.0,1.0,1.0,,,,1.0,,,,,2.0,1.0,,,,,3.0,,2.0,,1.0,1.0,,,,,
