match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_totalContest,stat_interceptionWon,stat_wasFouled,stat_fouls,player_sofascoreId,stat_challengeLost,stat_outfielderBlock,captain,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated,stat_errorLeadToAShot
10385588,home,Crystal Palace,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,13,13,False,25.0,14.0,17.0,6.0,10.0,11.0,4.0,14.0,8.0,3.0,2.0,2.0,90.0,37.0,6.6,12.0,0.0,0.0,0.00048556,0,-0.3674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Nathaniel Clyne,nathaniel-clyne,N. Clyne,D,17,175,676,M,43215,EUR,670809600,D,17,17,False,37.0,32.0,4.0,1.0,16.0,17.0,16.0,21.0,2.0,,,,90.0,56.0,7.0,7.0,0.0,0.0,0.00430734,0,,,,1.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Joachim Andersen,joachim-andersen,J. Andersen,D,5,190,2378,M,362682,EUR,833500800,D,16,16,False,69.0,54.0,22.0,12.0,32.0,40.0,22.0,29.0,9.0,,,,90.0,86.0,7.2,16.0,0.0,0.0,0.0193307,0,,,,,2.0,4.0,6.0,11.0,1.0,,,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Marc Guéhi,marc-guehi,M. Guéhi,D,15,182,22326,M,877994,EUR,963446400,D,6,6,False,53.0,48.0,11.0,7.0,31.0,32.0,17.0,21.0,7.0,,,,90.0,64.0,7.1,6.0,0.0,0.0,0.0071015,0,,,,,,2.0,4.0,2.0,3.0,,1.0,,,,2.0,1.0,1.0,MarcGuehi13,1.0,1.0,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Joel Ward,joel-ward,J. Ward,D,25,188,258,M,39183,EUR,625622400,D,2,2,False,48.0,36.0,6.0,3.0,23.0,29.0,13.0,19.0,9.0,,,,90.0,68.0,6.6,14.0,0.0,0.0,0.00548145,0,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,2.0,,,,True,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Cheick Doucouré,cheick-doucoure,C. Doucouré,M,28,181,1463,M,906047,EUR,947289600,M,28,28,False,68.0,58.0,6.0,6.0,28.0,31.0,30.0,37.0,8.0,,,,90.0,85.0,7.8,10.0,0.0,0.0,0.0391276,0,,,,,,3.0,7.0,3.0,6.0,5.0,,2.0,1.0,,2.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Michael Olise,michael-olise,M. Olise,M,17,185,76795,M,978838,EUR,1008115200,M,7,7,False,40.0,31.0,3.0,1.0,12.0,14.0,20.0,30.0,6.0,,,,80.0,63.0,7.6,18.0,0.1697,0.0351,0.0927906,4,,,,4.0,1.0,3.0,5.0,,1.0,1.0,4.0,1.0,,4.0,1.0,1.0,,MOlise,,,,,1.0,1.0,3.0,3.0,1.0,1.0,,,,,,,,
10385588,home,Crystal Palace,Jeffrey Schlupp,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,148710,EUR,725068800,M,15,15,False,29.0,24.0,,,9.0,9.0,15.0,20.0,3.0,,,,76.0,42.0,6.6,11.0,0.1307,0.2332,0.0156217,2,,,,,2.0,7.0,3.0,,1.0,,2.0,,1.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,2.0,,,,,,,,,
10385588,home,Crystal Palace,Eberechi Eze,eberechi-eze,E. Eze,F,10,178,55840,M,864921,EUR,899078400,M,10,10,False,35.0,30.0,2.0,2.0,12.0,12.0,19.0,26.0,5.0,,,,76.0,51.0,7.2,11.0,0.0389,0.0,0.0739657,1,,,,3.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,1.0,,eze,,,,,1.0,2.0,,1.0,,,,,,,,,,
10385588,home,Crystal Palace,Wilfried Zaha,wilfried-zaha,W. Zaha,M,10,180,18787,M,111850,EUR,721353600,M,11,11,False,24.0,18.0,1.0,1.0,6.0,6.0,12.0,19.0,2.0,,,,90.0,49.0,6.9,19.0,0.5297,0.6609,0.00625906,4,,,,1.0,,8.0,7.0,,1.0,1.0,6.0,,,4.0,,4.0,2.0,wilfriedzaha,,,,,,4.0,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,
10385588,home,Crystal Palace,Jean-Philippe Mateta,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,848276,EUR,867456000,F,14,14,False,11.0,9.0,,,3.0,4.0,6.0,7.0,2.0,,,,54.0,20.0,6.9,4.0,0.1091,0.0,0.00405022,2,,,,,,2.0,4.0,3.0,,,2.0,2.0,4.0,,,,1.0,Matetajphilippe,1.0,,,,,,,1.0,,,1.0,,,,,,,
10385588,home,Crystal Palace,Odsonne Édouard,odsonne-edouard,O. Édouard,F,11,187,6612,M,795228,EUR,884908800,F,22,22,True,13.0,12.0,,,4.0,4.0,8.0,9.0,3.0,,,,36.0,16.0,6.5,2.0,0.0,0.0,0.0288075,0,,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Luka Milivojević,luka-milivojevic,L. Milivojević,M,19,183,512,M,50294,EUR,670982400,M,4,4,True,12.0,11.0,2.0,1.0,6.0,6.0,5.0,7.0,5.0,,,,14.0,17.0,6.6,2.0,0.0,0.0,0.00137923,0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,9,9,True,4.0,3.0,,,2.0,2.0,1.0,2.0,1.0,,,,14.0,9.0,6.6,3.0,0.0,0.0,0.00192484,0,,,,,3.0,4.0,2.0,,,,2.0,1.0,1.0,1.0,,,,jordanayew9,1.0,,,,,,1.0,,,,,,,,,,,
10385588,home,Crystal Palace,Tyrick Mitchell,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,988275,EUR,936144000,D,3,3,True,4.0,3.0,,,2.0,3.0,1.0,1.0,1.0,,,,10.0,4.0,6.3,1.0,0.0,0.0,0.00036184,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Sam Johnstone,sam-johnstone,S. Johnstone,G,31,193,600,M,98427,EUR,733017600,G,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Chris Richards,chris-richards,C. Richards,D,26,188,2004,M,931844,EUR,954201600,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Killian Phillips,killian-phillips,K. Phillips,M,88,190,231,M,1065040,EUR,1017446400,M,55,55,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Malcolm Ebiowei,ebiowei-malcolm,M. Ebiowei,M,,185,300,M,1176104,EUR,1062633600,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,home,Crystal Palace,Kaden Rodney,kaden-rodney,K. Rodney,M,8,189,227,M,1185603,EUR,1097107200,M,78,78,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,1,1,False,34.0,23.0,23.0,12.0,20.0,20.0,3.0,14.0,6.0,,1.0,3.0,90.0,42.0,6.6,11.0,0.0,0.0,0.00346902,0,-0.0708,,,,,,,,,,,,,,,,,d_raya1,,,,,,,,,,,,,,1.0,1.0,,,
10385588,away,Brentford,Aaron Hickey,hickey-aaron,A. Hickey,D,2,185,842,M,966869,EUR,1023667200,D,2,2,False,30.0,24.0,2.0,,15.0,17.0,9.0,13.0,5.0,,,,79.0,49.0,7.5,7.0,0.0,0.0,0.00443522,0,,,,,,1.0,9.0,,6.0,6.0,,,,1.0,1.0,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,
10385588,away,Brentford,Zanka,zanka,Zanka,D,,189,466,M,26404,EUR,640828800,D,13,13,False,58.0,48.0,3.0,2.0,33.0,33.0,15.0,25.0,2.0,,,,90.0,66.0,6.4,11.0,0.3576,0.0,0.0053545,1,,,,,3.0,7.0,4.0,,2.0,2.0,1.0,,2.0,,3.0,,1.0,,3.0,1.0,,,,,,1.0,,,,,,,,1.0,,
10385588,away,Brentford,Ben Mee,ben-mee,B. Mee,D,15,180,577,M,137774,EUR,622339200,D,16,16,False,67.0,54.0,9.0,3.0,36.0,42.0,18.0,25.0,5.0,,,,90.0,75.0,6.7,13.0,0.2961,0.0,0.00414851,2,,,,,2.0,3.0,3.0,2.0,1.0,1.0,,,2.0,,1.0,,1.0,,,,,,,,,2.0,,1.0,,,,,,1.0,,
10385588,away,Brentford,Rico Henry,rico-henry,R. Henry,D,3,175,712,M,599128,EUR,868320000,D,3,3,False,38.0,32.0,2.0,1.0,13.0,15.0,19.0,25.0,6.0,,,,90.0,63.0,6.1,15.0,0.1998,0.1696,0.0155248,1,,,,2.0,,5.0,,,,,2.0,1.0,,3.0,2.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,1.0,,
10385588,away,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,892111,EUR,891993600,M,26,26,False,35.0,30.0,6.0,4.0,17.0,18.0,13.0,17.0,8.0,,,,68.0,45.0,6.6,10.0,0.0,0.0,0.0354305,0,,,,,1.0,3.0,3.0,,,,3.0,,,1.0,1.0,2.0,,,,,,,,2.0,1.0,,,,,,,,,,,
10385588,away,Brentford,Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,184,1191,M,814873,EUR,894758400,M,27,27,False,65.0,54.0,8.0,6.0,31.0,35.0,24.0,31.0,11.0,,,,90.0,81.0,7.4,15.0,0.0,0.0,0.217984,0,,,,1.0,,3.0,4.0,,,,2.0,1.0,2.0,2.0,4.0,,,,1.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,1.0,
10385588,away,Brentford,Mathias Jensen,mathias-jensen,M. Jensen,M,8,180,1047,M,799251,EUR,820454400,M,8,8,False,43.0,33.0,7.0,3.0,13.0,17.0,22.0,33.0,1.0,,,,79.0,62.0,7.0,22.0,0.0,0.0,0.124423,0,,,,7.0,,4.0,6.0,,3.0,2.0,4.0,2.0,2.0,,,1.0,1.0,,2.0,,,,2.0,1.0,,,,,,,,,,,1.0,1.0
10385588,away,Brentford,Bryan Mbeumo,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,927083,EUR,933984000,F,19,19,False,17.0,12.0,,,6.0,8.0,6.0,13.0,4.0,,,,68.0,28.0,6.6,13.0,0.0,0.0,0.0260141,0,,,,4.0,1.0,2.0,1.0,,,,3.0,,,,,1.0,1.0,bryan_m19,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Ivan Toney,ivan-toney,I. Toney,F,17,185,12673,M,290927,EUR,826934400,F,17,17,False,23.0,16.0,2.0,1.0,4.0,5.0,12.0,20.0,1.0,,,,90.0,46.0,6.8,18.0,0.2092,0.0,0.613206,2,,,,2.0,,8.0,8.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,2.0,ivantoney,,,True,,,2.0,,2.0,,,,,,,,1.0,2.0,
10385588,away,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,False,8.0,4.0,1.0,,2.0,2.0,2.0,7.0,3.0,,,,68.0,22.0,6.2,11.0,0.0288,0.0,0.00544341,1,,,,1.0,,4.0,,1.0,,,2.0,,,2.0,,,,,,,,,,2.0,,,,,1.0,,,,,,,
10385588,away,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,885864,EUR,883612800,M,15,15,True,17.0,16.0,1.0,1.0,5.0,5.0,11.0,12.0,1.0,,,,22.0,20.0,6.6,1.0,0.0,0.0,0.166067,0,,,,,3.0,4.0,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,856260,EUR,909100800,M,10,10,True,20.0,18.0,2.0,1.0,8.0,9.0,10.0,12.0,1.0,,,,22.0,25.0,6.7,4.0,0.074,0.0293,0.0123644,1,,,,1.0,,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,
10385588,away,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,11.0,7.0,1.0,,2.0,3.0,6.0,10.0,5.0,,,,22.0,18.0,6.9,7.0,0.0,0.0,0.174872,0,,,,2.0,4.0,4.0,1.0,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,
10385588,away,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,11.0,10.0,1.0,1.0,3.0,3.0,7.0,9.0,4.0,,,,11.0,14.0,6.6,3.0,0.0,0.0,0.00583716,0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,M,11,11,True,5.0,5.0,1.0,1.0,,,5.0,6.0,,,,,11.0,8.0,7.4,2.0,0.2636,0.4337,0.0104696,1,,,,1.0,,,,,,,1.0,,,,,,,yowissa,,,,,,,,,1.0,,,1.0,,,,,,
10385588,away,Brentford,Thomas Strakosha,thomas-strakosha,T. Strakosha,G,1,191,1714,M,227212,EUR,795571200,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Mads Bech Sørensen,mads-bech-sorensen,M. B. Sørensen,D,22,189,287,M,1006409,EUR,915667200,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Fin Stevens,finley-stevens,F. Stevens,D,14,177,119,M,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,Finley Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385588,away,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,,0.0,,0,,Mads,Roerslev,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
