match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_keyPass,stat_totalContest,stat_goalAssist,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_penaltyWon,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_outfielderBlock
11451101,home,Hatayspor,Renat Dadaşov,renat-dadasov,R. Dadaşov,F,77,186,1648,M,836941,EUR,926899200,F,9,9,False,12.0,8.0,1.0,,3.0,3.0,5.0,9.0,1.0,,,,78.0,23.0,8.1,6.0,0.8488,1.2227,0.00595075,3,,,,,3.0,5.0,2.0,,,1.0,,,1.0,2.0,1.0,,2.0,,,,,,,2.0,,,1.0,2.0,,,,,,,
11451101,home,Hatayspor,Carlos Strandberg,carlos-strandberg,C. Strandberg,F,10,187,170,M,333423,EUR,829440000,F,10,10,True,12.0,9.0,,,6.0,6.0,3.0,6.0,1.0,,,,45.0,27.0,7.3,9.0,0.2681,0.2281,0.0076147,3,,,,,,6.0,3.0,1.0,,1.0,2.0,1.0,,2.0,,3.0,3.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,
11451101,home,Hatayspor,Joelson Fernandes,joelson-fernandes,J. Fernandes,M,11,172,481,M,1032547,EUR,1046390400,F,77,77,True,4.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,,,,12.0,10.0,7.3,2.0,0.0,0.0,0.120536,0,,Joelson Mendes,,,,1.0,2.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
11451101,home,Hatayspor,Armin Hodžić,armin-hodzic,A. Hodžić,M,,188,68,M,928333,EUR,951782400,M,18,18,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,11.0,11.0,6.6,2.0,0.0,0.0,0.00171315,0,,,,,1.0,2.0,1.0,,,1.0,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Nikola Maksimović,nikola-maksimovic,N. Maksimović,D,15,193,266,M,68076,EUR,691027200,D,19,19,True,5.0,5.0,,,5.0,5.0,,,,,,,8.0,6.0,6.6,,0.0,0.0,1.976e-05,0,,Nikola,Maksimović,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Görkem Sağlam,gorkem-saglam,G. Sağlam,M,61,175,118,M,795001,EUR,892252800,M,5,5,True,6.0,5.0,1.0,,5.0,5.0,,2.0,1.0,,,,1.0,9.0,,3.0,0.0,0.0,2.988e-05,0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Visar Bekaj,visar-bekaj,V. Bekaj,G,1,191,221,M,890652,EUR,864432000,G,12,12,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Kerim Alıcı,kerim-alici,K. Alıcı,D,27,183,22,M,758870,EUR,867110400,D,22,22,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Oguzhan Matur,oguzhan-matur,O. Matur,D,23,173,23,M,926396,EUR,935020800,D,31,31,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Recep Burak Yılmaz,recep-burak-yilmaz,R. B. Yılmaz,D,15,185,31,M,904172,EUR,817430400,D,15,15,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,home,Hatayspor,Ömer Faruk Beyaz,omer-faruk-beyaz,Ö. F. Beyaz,M,99,171,399,M,1022881,EUR,1062115200,M,7,7,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Paul Bernardoni,paul-bernardoni,P. Bernardoni,G,40,190,167,M,361314,EUR,861321600,G,61,61,False,24.0,18.0,6.0,,18.0,22.0,,2.0,8.0,,,1.0,90.0,32.0,6.1,6.0,0.0,0.0,6.955e-05,0,-1.5267,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,
11451101,away,Konyaspor,Ahmet Oğuz,ahmet-oguz,A. Oğuz,D,22,175,120,M,603902,EUR,727142400,D,22,22,False,42.0,35.0,4.0,2.0,19.0,22.0,16.0,21.0,8.0,,,,81.0,61.0,6.6,11.0,0.0,0.0,0.0172544,0,,,,,2.0,4.0,7.0,1.0,,2.0,1.0,1.0,3.0,1.0,,,2.0,1.0,,1.0,3.0,,3.0,,,,,,,,,,,1.0,
11451101,away,Konyaspor,Adil Demirbağ,adil-demirbag,A. Demirbağ,D,4,182,168,M,787949,EUR,881712000,D,4,4,False,81.0,76.0,5.0,4.0,64.0,65.0,12.0,16.0,5.0,,,,90.0,93.0,6.4,7.0,0.0262,0.0,0.00289434,1,,,,,2.0,5.0,5.0,1.0,2.0,1.0,1.0,,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,1.0
11451101,away,Konyaspor,Francisco Calvo,francisco-calvo,F. Calvo,D,5,181,677,M,156400,EUR,710553600,D,15,15,False,89.0,77.0,9.0,4.0,52.0,57.0,25.0,32.0,5.0,,,,90.0,95.0,6.3,15.0,0.0,0.0,0.00653292,0,,,,,2.0,2.0,2.0,,2.0,1.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,
11451101,away,Konyaspor,Guilherme Haubert Sityá,guilherme-haubert-sitya,G. H. Sityá,D,12,179,254,M,224112,EUR,638928000,D,12,12,False,46.0,41.0,5.0,5.0,21.0,21.0,23.0,29.0,5.0,,,,90.0,73.0,7.0,8.0,0.0,0.0,0.204787,0,,,,True,,2.0,4.0,1.0,2.0,,2.0,,1.0,,1.0,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,1.0
11451101,away,Konyaspor,Soner Dikmen,soner-dikmen,S. Dikmen,M,6,179,82,M,847782,EUR,746841600,M,6,6,False,63.0,57.0,4.0,3.0,38.0,41.0,19.0,23.0,2.0,,,,90.0,74.0,6.8,10.0,0.0209,0.0,0.144802,1,,,,,,1.0,3.0,,1.0,,1.0,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
11451101,away,Konyaspor,Steven​ N'Zonzi,steven-nzonzi,S. N'Zonzi,M,15,196,565,M,51652,EUR,598147200,M,37,37,False,81.0,76.0,7.0,5.0,47.0,48.0,29.0,33.0,6.0,,,,90.0,90.0,6.7,6.0,0.0,0.0,0.018457,0,,,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Louka Prip,prip-louka,L. Prip,M,,182,142,M,976127,EUR,867542400,M,11,11,False,23.0,22.0,,,10.0,10.0,12.0,13.0,6.0,,,,65.0,37.0,7.1,7.0,0.2814,0.9954,0.0117243,2,,,,,2.0,6.0,3.0,,,,,,3.0,2.0,,2.0,2.0,,,,1.0,,,2.0,,,,1.0,,,,,,,
11451101,away,Konyaspor,Alexandru Cicâldău,alexandru-cicaldau,A. Cicâldău,M,20,178,682,M,827540,EUR,868320000,M,8,8,False,33.0,31.0,,,13.0,13.0,18.0,21.0,2.0,,,,65.0,39.0,6.8,4.0,0.0,0.0,0.0521364,0,,,,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Marlos Moreno,marlos-moreno,M. Moreno,F,7,173,1658,M,818942,EUR,843177600,M,70,70,False,29.0,23.0,,,10.0,11.0,13.0,18.0,3.0,,,,81.0,46.0,6.7,12.0,0.0,0.0,0.035018,0,,,,,,5.0,5.0,1.0,1.0,2.0,3.0,2.0,2.0,,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11451101,away,Konyaspor,Sokol Cikalleshi,sokol-cikalleshi,S. Cikalleshi,F,,185,338,M,81138,EUR,646444800,F,17,17,False,17.0,12.0,,,4.0,4.0,8.0,13.0,,,,,73.0,26.0,6.4,11.0,0.2108,0.2988,0.0265445,2,,,,,,4.0,,,,,,,,1.0,,4.0,2.0,,,,,,,2.0,,,,,4.0,,,,,,
11451101,away,Konyaspor,Robert Murić,robert-muric,R. Murić,M,,182,210,M,283853,EUR,826588800,M,7,7,True,16.0,11.0,3.0,1.0,3.0,5.0,8.0,13.0,1.0,,,,25.0,18.0,6.6,7.0,0.0,0.0,0.0108136,0,,,,,,,1.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Nélson Oliveira,nelson-oliveira,N. Oliveira,F,7,186,454,M,42898,EUR,681609600,F,16,16,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,25.0,10.0,6.7,3.0,0.0302,0.0,0.00768298,1,,,,,,1.0,2.0,,,,,,2.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,
11451101,away,Konyaspor,Emrehan Gedikli,emrehan-gedikli,E. Gedikli,F,9,185,198,M,997130,EUR,1051228800,F,90,90,True,6.0,5.0,,,3.0,3.0,2.0,3.0,1.0,,,,17.0,9.0,6.5,3.0,0.0,0.0,0.00622166,0,,,,,,2.0,1.0,2.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Cebrail Karayel,cebrail-karayel,C. Karayel,D,77,176,32,M,816485,EUR,776908800,D,19,19,True,9.0,8.0,,,4.0,4.0,4.0,5.0,1.0,,,,9.0,12.0,6.5,1.0,0.0,0.0,0.0248893,0,,,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Gökhan Töre,gokhan-tore,G. Töre,M,,176,85,M,88125,EUR,695865600,F,30,30,True,5.0,5.0,,,,,5.0,9.0,1.0,,,,9.0,12.0,6.8,5.0,0.0,0.0,0.0220905,0,,,,,,1.0,2.0,,,,1.0,,,1.0,,,1.0,4.0,,1.0,1.0,,1.0,,,,,,,,,,,,
11451101,away,Konyaspor,Deniz Ertaş,deniz-ertas,D. Ertaş,G,1,194,250,M,1195772,EUR,1111276800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,Deniz Ertas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Yasir Subaşı,yasir-subasi,Y. Subaşı,D,3,180,51,M,796555,EUR,820454400,D,3,3,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Kahraman Demirtaş,kahraman-demirtas,K. Demirtaş,D,47,184,25,M,845313,EUR,762480000,D,20,20,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Uğurcan Yazğılı,ugurcan-yazgili,U. Yazğılı,D,5,184,99,M,904303,EUR,923616000,M,5,5,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11451101,away,Konyaspor,Niko Rak,niko-rak,N. Rak,M,32,173,121,M,1048837,EUR,1059177600,M,21,21,True,,,,,,,,,,,,,,,,,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
