match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_accurateCross,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_outfielderBlock,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_goals,stat_wonTackle,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_errorLeadToAShot
14083122,home,Real Betis,Álvaro Valles,alvaro-valles,Á. Valles,G,1,192.0,931,M,964983,EUR,869788800,G,1,1,False,37.0,25.0,16.0,4.0,0.0,22.0,23.0,3.0,14.0,8.0,1.0,1.0,3.0,90.0,46.0,6.8,12.0,0.00080263,0.1235,0,0.567,0.06,-0.03,-0.03,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178.0,3870,M,188365,EUR,795571200,D,2,2,False,18.0,12.0,4.0,,0.0,7.0,11.0,5.0,7.0,1.0,,,,45.0,33.0,6.3,9.0,0.00163993,,0,,-0.14,0.0,-0.16,,Bellerín,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Marc Bartra,marc-bartra,M. Bartra,D,5,183.0,1917,M,99519,EUR,663897600,D,5,5,False,76.0,68.0,10.0,3.0,0.0,47.0,51.0,21.0,25.0,5.0,,,,90.0,90.0,6.6,8.0,0.0407708,,2,,0.29,0.14,-0.15,,,1.0,1.0,4.0,1.0,5.0,,,,True,1.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0683,0.0152,-0.22,,,,,,,,,,,,,,
14083122,home,Real Betis,Natan,natan,Natan,D,4,188.0,3251,M,1015287,EUR,981417600,D,4,4,False,59.0,53.0,5.0,3.0,0.0,31.0,31.0,22.0,28.0,4.0,,,,90.0,74.0,7.0,7.0,0.0059697,,0,,0.22,0.09,0.3,,,,2.0,2.0,3.0,2.0,1.0,1.0,1.0,,,1.0,,,,4.0,,,,,2.0,,,,,,,,,,,,,
14083122,home,Real Betis,Valentín Gómez,diego-gomez,V. Gómez,D,16,181.0,2163,M,1186010,EUR,1056585600,D,16,16,False,43.0,34.0,2.0,,0.0,14.0,15.0,20.0,28.0,8.0,,,,90.0,66.0,8.2,13.0,0.081727,,3,,0.07,0.26,0.19,,,1.0,3.0,3.0,8.0,3.0,3.0,2.0,1.0,,1.0,3.0,,2.0,1.0,1.0,,0.2241,0.6984,0.48,1.0,Valentín,Gómez,1.0,1.0,1.0,1.0,1.0,,,,,,
14083122,home,Real Betis,Marc Roca,marc-roca,M. Roca,M,21,184.0,1491,M,847128,EUR,848966400,M,21,21,False,48.0,43.0,3.0,2.0,0.0,14.0,15.0,29.0,33.0,4.0,,,,76.0,59.0,7.1,8.0,0.168518,,0,,0.3,0.14,-0.01,,,1.0,,4.0,5.0,,3.0,1.0,1.0,,,,,,,1.0,3.0,,,,1.0,,,1.0,1.0,,3.0,1.0,1.0,1.0,,,,
14083122,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2735,M,816763,EUR,824947200,M,8,8,False,47.0,42.0,3.0,2.0,0.0,12.0,12.0,30.0,35.0,3.0,,,,60.0,56.0,6.7,6.0,0.22138,,2,,0.28,0.15,-0.04,,,3.0,2.0,2.0,1.0,,1.0,,,,2.0,,,1.0,,,,0.0649,,-0.3,,,,,,,1.0,4.0,,,1.0,1.0,,
14083122,home,Real Betis,Antony,antony,Antony,M,7,172.0,219783,M,958380,EUR,951350400,M,7,7,False,36.0,29.0,,,0.0,10.0,10.0,19.0,26.0,5.0,,,,90.0,50.0,6.5,10.0,0.0684235,,4,,-0.05,0.41,-0.09,,Antony,1.0,2.0,4.0,5.0,,1.0,2.0,2.0,,,1.0,1.0,3.0,1.0,1.0,1.0,0.4691,0.0214,-0.51,,,,1.0,1.0,,,1.0,,,,,1.0,
14083122,home,Real Betis,Giovani Lo Celso,lo-celso-giovani,G. Lo Celso,M,20,177.0,15743,M,798835,EUR,829008000,M,20,20,False,18.0,16.0,,,0.0,9.0,9.0,7.0,9.0,1.0,,,,45.0,24.0,6.6,3.0,0.114324,,2,,0.21,0.09,-0.07,,locelso_giovani,1.0,1.0,2.0,2.0,,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,0.1714,0.1093,-0.52,,,,,,,1.0,1.0,,,,,,
14083122,home,Real Betis,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174.0,4780,M,989113,EUR,954633600,M,17,17,False,13.0,11.0,1.0,,0.0,6.0,7.0,5.0,6.0,2.0,,,,45.0,25.0,6.6,9.0,0.059499,,0,,0.11,0.28,0.13,,,2.0,1.0,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,2.0,1.0,,,,,
14083122,home,Real Betis,Cucho Hernández,cucho-hernandez,C. Hernández,F,19,175.0,8926,M,887055,EUR,924566400,F,19,19,False,31.0,21.0,2.0,1.0,0.0,4.0,6.0,17.0,25.0,6.0,,,,90.0,43.0,5.9,15.0,0.0319851,,4,,-0.33,0.32,-0.04,,cuchohernandez,,2.0,7.0,2.0,,,2.0,1.0,,,,,2.0,2.0,,2.0,0.2051,0.5827,-0.54,,,,1.0,1.0,,,1.0,3.0,,,,,
14083122,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,879,M,893062,EUR,827452800,F,24,24,True,23.0,21.0,2.0,2.0,0.0,14.0,15.0,7.0,8.0,1.0,,,,45.0,38.0,7.3,3.0,0.0752668,,1,,0.15,0.01,0.17,,,2.0,,2.0,5.0,2.0,2.0,,3.0,,1.0,,2.0,1.0,,,,0.0156,,-0.07,,,,,,,2.0,2.0,,,,,,
14083122,home,Real Betis,Sofyan Amrabat,sofyan-amrabat,S. Amrabat,M,34,183.0,27708,M,359272,EUR,840585600,M,14,14,True,38.0,35.0,2.0,1.0,0.0,20.0,20.0,15.0,18.0,6.0,,,,45.0,45.0,7.3,6.0,0.0263166,,0,,0.16,0.11,0.48,,sofyanamrabat,2.0,,2.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,
14083122,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44492,M,1011375,EUR,1008547200,F,10,10,True,29.0,25.0,,,0.0,6.0,6.0,19.0,23.0,3.0,,,,45.0,43.0,6.5,10.0,0.0356975,,2,,0.02,0.2,0.0,,ez_abde,1.0,2.0,7.0,5.0,,1.0,2.0,2.0,,,,,,1.0,,2.0,0.0955,0.0924,-0.22,,,,4.0,2.0,,1.0,1.0,1.0,,1.0,,,
14083122,home,Real Betis,Isco,isco,Isco,M,22,176.0,26276,M,103417,EUR,703814400,M,22,22,True,19.0,14.0,1.0,,1.0,2.0,2.0,12.0,17.0,,,,,30.0,28.0,7.1,7.0,0.179274,,2,,0.29,0.06,-0.02,,iscoalarcon,2.0,1.0,1.0,2.0,,,1.0,2.0,,2.0,,,,,,,0.082,,-0.2,,,,,,,,2.0,,1.0,2.0,,,
14083122,home,Real Betis,Nelson Deossa,nelson-deossa,N. Deossa,M,18,185.0,4686,M,1129401,EUR,949795200,M,18,18,True,6.0,5.0,1.0,,0.0,3.0,3.0,2.0,3.0,1.0,,,,14.0,12.0,6.8,2.0,0.00313215,,1,,0.03,0.06,0.13,,,,,2.0,4.0,,,,2.0,,,,,1.0,,,1.0,0.0288,,-0.01,,Nelson Deossa,,3.0,2.0,,,1.0,,,,,,
14083122,home,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2131,M,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1729,M,67769,EUR,714700800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Junior Firpo,junior-firpo,J. Firpo,D,23,184.0,2241,M,914835,EUR,840672000,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Pablo García,pablo-garcia,P. García,M,52,175.0,2261,M,1893910,EUR,1155600000,F,52,52,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2160,M,789381,EUR,760492800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,home,Real Betis,Cédric Bakambu,cedric-bakambu,C. Bakambu,F,11,182.0,44768,M,115665,EUR,671328000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,bakambu17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,away,Girona FC,Paulo Gazzaniga,paulo-gazzaniga,P. Gazzaniga,G,13,196.0,1913,M,164343,EUR,694310400,G,13,13,False,46.0,37.0,15.0,6.0,0.0,32.0,33.0,5.0,13.0,11.0,,3.0,6.0,90.0,58.0,7.4,9.0,0.00123405,0.3347,0,0.5195,0.24,0.0,0.19,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083122,away,Girona FC,Hugo Rincón,rincon-lumbreras-hugo,H. Rincón,D,2,183.0,270,M,1632454,EUR,1043625600,D,2,2,False,41.0,34.0,2.0,1.0,0.0,18.0,20.0,16.0,21.0,4.0,,,,90.0,62.0,6.5,11.0,0.0254228,,0,,-0.29,0.07,-0.12,,,1.0,1.0,7.0,7.0,4.0,5.0,1.0,2.0,,,,2.0,,,,4.0,,,,,,,,,,5.0,,,,,,,
